Y Coordinates:
0,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.95,2.1,2.25,2.4,2.55,2.7,2.85,3,3.15,3.3,3.45,3.6,3.75,3.9,4.05,4.2,4.35,4.5,4.65,4.8,4.95,5.1,5.25,5.4,5.55,5.7,5.85,6,

 Time(s),  v(m) on vertices
250,0,-6.45426e-006,-1.29119e-005,-1.93762e-005,-2.58504e-005,-3.2338e-005,-3.88421e-005,-4.53656e-005,-5.1916e-005,-5.84929e-005,-6.51003e-005,-7.17418e-005,-7.84218e-005,-8.51447e-005,-9.1914e-005,-9.87336e-005,-0.000105607,-0.000112537,-0.000119536,-0.0001266,-0.000133735,-0.000140948,-0.000148236,-0.000155611,-0.000163074,-0.000170627,-0.00017827,-0.000186025,-0.000193883,-0.000201845,-0.000209909,-0.0002181,-0.000226404,-0.00023483,-0.000243378,-0.000252047,-0.000260842,-0.000269759,-0.000278806,-0.000287978,-0.000297293,
275,0,-6.51868e-006,-1.30409e-005,-1.95701e-005,-2.61098e-005,-3.26633e-005,-3.92343e-005,-4.58254e-005,-5.24445e-005,-5.90911e-005,-6.57693e-005,-7.24826e-005,-7.92356e-005,-8.60325e-005,-9.28767e-005,-9.9772e-005,-0.000106722,-0.000113728,-0.000120805,-0.000127947,-0.000135158,-0.000142449,-0.000149813,-0.000157262,-0.000164798,-0.000172423,-0.000180136,-0.000187957,-0.000195878,-0.0002039,-0.00021202,-0.000220263,-0.000228616,-0.000237084,-0.00024567,-0.000254371,-0.000263192,-0.000272131,-0.000281193,-0.000290375,-0.000299693,
300,0,-6.58565e-006,-1.31749e-005,-1.97714e-005,-2.63787e-005,-3.30002e-005,-3.96396e-005,-4.62996e-005,-5.29883e-005,-5.97051e-005,-6.6454e-005,-7.32387e-005,-8.00637e-005,-8.69329e-005,-9.385e-005,-0.000100818,-0.000107842,-0.000114921,-0.000122071,-0.000129286,-0.000136569,-0.000143931,-0.000151365,-0.000158883,-0.000166486,-0.000174176,-0.000181951,-0.000189832,-0.00019781,-0.000205886,-0.000214057,-0.000222346,-0.000230741,-0.000239247,-0.000247866,-0.000256596,-0.000265441,-0.000274398,-0.000283474,-0.000292664,-0.000301984,
325,0,-6.65413e-006,-1.33119e-005,-1.99771e-005,-2.66531e-005,-3.33437e-005,-4.00523e-005,-4.67818e-005,-5.35403e-005,-6.03271e-005,-6.71463e-005,-7.40015e-005,-8.08971e-005,-8.7837e-005,-9.48248e-005,-0.000101864,-0.000108957,-0.000116107,-0.000123327,-0.00013061,-0.000137961,-0.000145389,-0.000152888,-0.00016047,-0.000168135,-0.000175884,-0.000183717,-0.000191653,-0.000199682,-0.000207807,-0.000216024,-0.000224355,-0.000232787,-0.000241327,-0.000249976,-0.000258732,-0.000267598,-0.000276572,-0.00028566,-0.000294857,-0.00030418,
350,0,-6.72329e-006,-1.34503e-005,-2.01846e-005,-2.693e-005,-3.36898e-005,-4.04678e-005,-4.72668e-005,-5.40947e-005,-6.0951e-005,-6.78397e-005,-7.47642e-005,-8.1729e-005,-8.8738e-005,-9.57944e-005,-0.000102902,-0.000110063,-0.00011728,-0.000124565,-0.000131914,-0.000139329,-0.000146819,-0.00015438,-0.000162021,-0.000169744,-0.000177548,-0.000185434,-0.00019342,-0.000201497,-0.000209667,-0.000217925,-0.000226294,-0.000234761,-0.000243333,-0.000252009,-0.000260788,-0.000269673,-0.000278662,-0.000287761,-0.000296965,-0.000306289,
375,0,-6.79252e-006,-1.35887e-005,-2.03923e-005,-2.72068e-005,-3.40358e-005,-4.08828e-005,-4.77507e-005,-5.46474e-005,-6.15723e-005,-6.85293e-005,-7.55219e-005,-8.25544e-005,-8.96306e-005,-9.67537e-005,-0.000103927,-0.000111154,-0.000118435,-0.000125784,-0.000133194,-0.00014067,-0.00014822,-0.000155838,-0.000163535,-0.000171312,-0.000179168,-0.000187103,-0.000195136,-0.000203258,-0.000211468,-0.000219766,-0.00022817,-0.000236669,-0.000245268,-0.000253969,-0.00026277,-0.000271672,-0.000280676,-0.000289784,-0.000298994,-0.000308321,
400,0,-6.86135e-006,-1.37264e-005,-2.05986e-005,-2.74818e-005,-3.43792e-005,-4.12946e-005,-4.82306e-005,-5.51951e-005,-6.21875e-005,-6.92116e-005,-7.62708e-005,-8.33694e-005,-9.0511e-005,-9.76989e-005,-0.000104936,-0.000112226,-0.000119569,-0.000126979,-0.000134448,-0.000141983,-0.000149589,-0.000157262,-0.000165012,-0.000172839,-0.000180744,-0.000188726,-0.000196803,-0.000204965,-0.000213215,-0.000221548,-0.000229985,-0.000238513,-0.000247139,-0.000255863,-0.000264683,-0.000273602,-0.000282618,-0.000291736,-0.000300952,-0.00031028,
425,0,-6.92942e-006,-1.38625e-005,-2.08027e-005,-2.77536e-005,-3.47186e-005,-4.17013e-005,-4.87044e-005,-5.57355e-005,-6.27941e-005,-6.98839e-005,-7.70083e-005,-8.41713e-005,-9.13767e-005,-9.86274e-005,-0.000105927,-0.000113277,-0.00012068,-0.000128148,-0.000135675,-0.000143265,-0.000150925,-0.00015865,-0.00016645,-0.000174325,-0.000182277,-0.000190303,-0.000198421,-0.000206623,-0.000214908,-0.000223275,-0.000231742,-0.000240299,-0.00024895,-0.000257695,-0.000266533,-0.000275468,-0.000284496,-0.000293622,-0.000302843,-0.000312173,
450,0,-6.99648e-006,-1.39965e-005,-2.10036e-005,-2.80212e-005,-3.50528e-005,-4.21016e-005,-4.91705e-005,-5.62669e-005,-6.33903e-005,-7.05443e-005,-7.77322e-005,-8.49581e-005,-9.22254e-005,-9.95372e-005,-0.000106896,-0.000114306,-0.000121767,-0.000129291,-0.000136872,-0.000144516,-0.000152227,-0.000160002,-0.000167851,-0.000175772,-0.000183767,-0.000191835,-0.000199992,-0.000208231,-0.000216551,-0.00022495,-0.000233446,-0.000242029,-0.000250702,-0.000259468,-0.000268324,-0.000277272,-0.000286311,-0.000295446,-0.000304672,-0.000314003,
475,0,-7.06234e-006,-1.41282e-005,-2.12009e-005,-2.8284e-005,-3.53807e-005,-4.24944e-005,-4.96277e-005,-5.6788e-005,-6.39747e-005,-7.11915e-005,-7.84414e-005,-8.57284e-005,-9.3056e-005,-0.000100427,-0.000107844,-0.000115311,-0.000122827,-0.000130406,-0.000138041,-0.000145735,-0.000153496,-0.000161319,-0.000169213,-0.000177179,-0.000185216,-0.000193324,-0.000201519,-0.000209792,-0.000218145,-0.000226574,-0.000235097,-0.000243705,-0.000252401,-0.000261186,-0.000270058,-0.000279019,-0.000288069,-0.000297211,-0.000306442,-0.000315775,
500,0,-7.12687e-006,-1.42572e-005,-2.13942e-005,-2.85414e-005,-3.57019e-005,-4.2879e-005,-5.00753e-005,-5.7298e-005,-6.45465e-005,-7.18244e-005,-7.91347e-005,-8.64813e-005,-9.38675e-005,-0.000101296,-0.00010877,-0.000116292,-0.000123862,-0.000131493,-0.000139179,-0.000146923,-0.000154731,-0.000162601,-0.000170539,-0.000178547,-0.000186624,-0.00019477,-0.000203001,-0.000211307,-0.000219691,-0.000228149,-0.000236699,-0.00024533,-0.000254047,-0.00026285,-0.000271738,-0.000280712,-0.000289772,-0.000298922,-0.000308157,-0.000317491,
525,0,-7.18997e-006,-1.43833e-005,-2.15832e-005,-2.8793e-005,-3.60158e-005,-4.32549e-005,-5.05127e-005,-5.77963e-005,-6.51051e-005,-7.24426e-005,-7.98117e-005,-8.72162e-005,-9.46593e-005,-0.000102144,-0.000109672,-0.000117248,-0.000124871,-0.000132552,-0.000140287,-0.000148079,-0.000155934,-0.000163847,-0.000171828,-0.000179876,-0.000187993,-0.000196175,-0.00020444,-0.000212779,-0.000221193,-0.000229678,-0.000238253,-0.000246907,-0.000255644,-0.000264464,-0.000273367,-0.000282353,-0.000291423,-0.000300579,-0.000309819,-0.000319154,
550,0,-7.2516e-006,-1.45064e-005,-2.17678e-005,-2.90387e-005,-3.63224e-005,-4.36218e-005,-5.09396e-005,-5.82826e-005,-6.56501e-005,-7.30456e-005,-8.04719e-005,-8.79327e-005,-9.54312e-005,-0.00010297,-0.000110552,-0.000118179,-0.000125853,-0.000133583,-0.000141366,-0.000149204,-0.000157103,-0.00016506,-0.000173082,-0.000181169,-0.000189322,-0.00019754,-0.000205838,-0.000214208,-0.00022265,-0.000231163,-0.000239761,-0.000248436,-0.000257192,-0.00026603,-0.000274946,-0.000283945,-0.000293024,-0.000302186,-0.00031143,-0.000320766,
575,0,-7.3117e-006,-1.46266e-005,-2.19478e-005,-2.92783e-005,-3.66213e-005,-4.39797e-005,-5.13559e-005,-5.87567e-005,-6.61814e-005,-7.36333e-005,-8.11153e-005,-8.86308e-005,-9.61831e-005,-0.000103775,-0.000111408,-0.000119086,-0.000126808,-0.000134587,-0.000142416,-0.000150298,-0.00015824,-0.000166238,-0.0001743,-0.000182425,-0.000190614,-0.000198866,-0.000207196,-0.000215595,-0.000224065,-0.000232603,-0.000241225,-0.000249921,-0.000258695,-0.000267549,-0.000276479,-0.000285489,-0.000294576,-0.000303746,-0.000312993,-0.000322331,
600,0,-7.37028e-006,-1.47437e-005,-2.21232e-005,-2.95118e-005,-3.69125e-005,-4.43283e-005,-5.17614e-005,-5.92185e-005,-6.66988e-005,-7.42056e-005,-8.17417e-005,-8.93106e-005,-9.69151e-005,-0.000104558,-0.000112241,-0.000119968,-0.000127738,-0.000135563,-0.000143436,-0.000151362,-0.000159346,-0.000167384,-0.000175484,-0.000183645,-0.000191869,-0.000200154,-0.000208514,-0.000216943,-0.000225439,-0.000234002,-0.000242646,-0.000251362,-0.000260154,-0.000269023,-0.000277966,-0.000286987,-0.000296083,-0.000305258,-0.00031451,-0.000323848,
625,0,-7.42733e-006,-1.48577e-005,-2.2294e-005,-2.97392e-005,-3.71962e-005,-4.46678e-005,-5.21563e-005,-5.9668e-005,-6.72025e-005,-7.47627e-005,-8.23515e-005,-8.9972e-005,-9.76273e-005,-0.00010532,-0.000113052,-0.000120826,-0.000128643,-0.000136512,-0.000144429,-0.000152397,-0.000160421,-0.000168498,-0.000176634,-0.000184831,-0.000193089,-0.000201405,-0.000209795,-0.000218251,-0.000226773,-0.00023536,-0.000244025,-0.000252761,-0.00026157,-0.000270453,-0.00027941,-0.000288441,-0.000297545,-0.000306726,-0.000315981,-0.000325321,
650,0,-7.48285e-006,-1.49686e-005,-2.24602e-005,-2.99605e-005,-3.74722e-005,-4.49981e-005,-5.25405e-005,-6.01055e-005,-6.76926e-005,-7.53048e-005,-8.29447e-005,-9.06155e-005,-9.83201e-005,-0.000106061,-0.00011384,-0.00012166,-0.000129522,-0.000137434,-0.000145394,-0.000153402,-0.000161465,-0.00016958,-0.000177752,-0.000185983,-0.000194273,-0.000202621,-0.000211039,-0.000219522,-0.000228069,-0.000236678,-0.000245365,-0.000254119,-0.000262944,-0.000271842,-0.000280811,-0.000289852,-0.000298964,-0.000308151,-0.00031741,-0.00032675,
675,0,-7.53687e-006,-1.50766e-005,-2.2622e-005,-3.01758e-005,-3.77407e-005,-4.53195e-005,-5.29143e-005,-6.0531e-005,-6.81693e-005,-7.58319e-005,-8.35215e-005,-9.12412e-005,-9.89938e-005,-0.000106782,-0.000114607,-0.000122471,-0.000130376,-0.000138331,-0.000146331,-0.000154379,-0.00016248,-0.000170631,-0.000178838,-0.000187103,-0.000195424,-0.000203801,-0.000212248,-0.000220756,-0.000229327,-0.000237959,-0.000246665,-0.000255437,-0.000264279,-0.000273191,-0.000282171,-0.000291222,-0.000300342,-0.000309534,-0.000318796,-0.000328138,
700,0,-7.58941e-006,-1.51816e-005,-2.27793e-005,-3.03851e-005,-3.80018e-005,-4.5632e-005,-5.32777e-005,-6.09448e-005,-6.86328e-005,-7.63445e-005,-8.40824e-005,-9.18496e-005,-9.96487e-005,-0.000107482,-0.000115352,-0.00012326,-0.000131207,-0.000139203,-0.000147242,-0.000155328,-0.000163466,-0.000171652,-0.000179894,-0.00018819,-0.000196542,-0.000204948,-0.000213421,-0.000221955,-0.000230549,-0.000239202,-0.000247928,-0.000256718,-0.000265575,-0.0002745,-0.000283492,-0.000292552,-0.00030168,-0.000310877,-0.000320143,-0.000329485,
725,0,-7.6405e-006,-1.52837e-005,-2.29322e-005,-3.05887e-005,-3.82557e-005,-4.59358e-005,-5.36311e-005,-6.13471e-005,-6.90834e-005,-7.68428e-005,-8.46276e-005,-9.24409e-005,-0.000100285,-0.000108163,-0.000116076,-0.000124026,-0.000132014,-0.00014005,-0.000148128,-0.000156251,-0.000164425,-0.000172645,-0.000180919,-0.000189246,-0.000197628,-0.000206062,-0.000214561,-0.000223119,-0.000231736,-0.00024041,-0.000249154,-0.000257961,-0.000266833,-0.000275772,-0.000284775,-0.000293844,-0.000302979,-0.000312181,-0.00032145,-0.000330793,
750,0,-7.69015e-006,-1.53829e-005,-2.30809e-005,-3.07866e-005,-3.85025e-005,-4.62312e-005,-5.39745e-005,-6.17381e-005,-6.95214e-005,-7.73271e-005,-8.51575e-005,-9.30156e-005,-0.000100904,-0.000108824,-0.000116779,-0.00012477,-0.000132799,-0.000140873,-0.000148988,-0.000157147,-0.000165355,-0.000173609,-0.000181915,-0.000190272,-0.000198682,-0.000207144,-0.000215668,-0.00022425,-0.000232889,-0.000241583,-0.000250346,-0.000259169,-0.000268055,-0.000277006,-0.00028602,-0.000295098,-0.00030424,-0.000313447,-0.000322719,-0.000332063,
775,0,-7.73842e-006,-1.54794e-005,-2.32254e-005,-3.09789e-005,-3.87424e-005,-4.65182e-005,-5.43083e-005,-6.21181e-005,-6.9947e-005,-7.77977e-005,-8.56725e-005,-9.35741e-005,-0.000101505,-0.000109467,-0.000117463,-0.000125494,-0.000133561,-0.000141672,-0.000149824,-0.000158018,-0.00016626,-0.000174546,-0.000182882,-0.000191269,-0.000199707,-0.000208194,-0.000216743,-0.000225348,-0.000234008,-0.000242722,-0.000251502,-0.000260341,-0.000269242,-0.000278205,-0.000287229,-0.000296316,-0.000305465,-0.000314677,-0.000323952,-0.000333297,
800,0,-7.78532e-006,-1.55731e-005,-2.33658e-005,-3.11658e-005,-3.89755e-005,-4.67971e-005,-5.46327e-005,-6.24873e-005,-7.03606e-005,-7.8255e-005,-8.61728e-005,-9.41167e-005,-0.000102089,-0.000110092,-0.000118127,-0.000126197,-0.000134301,-0.000142449,-0.000150636,-0.000158864,-0.000167138,-0.000175455,-0.000183822,-0.000192237,-0.000200702,-0.000209215,-0.000217788,-0.000226414,-0.000235095,-0.000243828,-0.000252626,-0.00026148,-0.000270395,-0.00027937,-0.000288404,-0.000297499,-0.000306654,-0.000315871,-0.000325149,-0.000334495,
825,0,-7.83089e-006,-1.56642e-005,-2.35022e-005,-3.13474e-005,-3.9202e-005,-4.70682e-005,-5.49479e-005,-6.28461e-005,-7.07625e-005,-7.86994e-005,-8.6659e-005,-9.46439e-005,-0.000102657,-0.000110699,-0.000118773,-0.00012688,-0.000135021,-0.000143204,-0.000151424,-0.000159685,-0.000167991,-0.000176339,-0.000184734,-0.000193177,-0.000201668,-0.000210206,-0.000218802,-0.00022745,-0.000236151,-0.000244903,-0.000253717,-0.000262586,-0.000271514,-0.000280501,-0.000289545,-0.000298648,-0.000307809,-0.000317031,-0.000326311,-0.000335658,
850,0,-7.87517e-006,-1.57527e-005,-2.36348e-005,-3.15238e-005,-3.9422e-005,-4.73315e-005,-5.52541e-005,-6.31947e-005,-7.11529e-005,-7.91311e-005,-8.71313e-005,-9.51561e-005,-0.000103208,-0.000111288,-0.0001194,-0.000127543,-0.000135719,-0.000143937,-0.000152191,-0.000160484,-0.00016882,-0.000177198,-0.000185621,-0.000194091,-0.000202607,-0.000211169,-0.000219788,-0.000228457,-0.000237177,-0.000245946,-0.000254777,-0.000263661,-0.000272601,-0.000281599,-0.000290653,-0.000299764,-0.000308931,-0.000318157,-0.00032744,-0.000336788,
875,0,-7.91819e-006,-1.58386e-005,-2.37636e-005,-3.16953e-005,-3.96358e-005,-4.75873e-005,-5.55516e-005,-6.35334e-005,-7.15322e-005,-7.95504e-005,-8.75901e-005,-9.56537e-005,-0.000103743,-0.000111861,-0.000120009,-0.000128187,-0.000136398,-0.000144649,-0.000152935,-0.000161259,-0.000169626,-0.000178031,-0.000186482,-0.000194978,-0.000203519,-0.000212105,-0.000220745,-0.000229434,-0.000238173,-0.00024696,-0.000255806,-0.000264704,-0.000273657,-0.000282666,-0.000291729,-0.000300847,-0.00031002,-0.000319251,-0.000328537,-0.000337885,
900,0,-7.95998e-006,-1.59222e-005,-2.38887e-005,-3.18618e-005,-3.98435e-005,-4.78358e-005,-5.58406e-005,-6.38623e-005,-7.19007e-005,-7.99579e-005,-8.80359e-005,-9.61371e-005,-0.000104264,-0.000112417,-0.0001206,-0.000128813,-0.000137058,-0.00014534,-0.000153658,-0.000162012,-0.000170408,-0.000178841,-0.000187319,-0.00019584,-0.000204405,-0.000213013,-0.000221674,-0.000230383,-0.000239141,-0.000247944,-0.000256805,-0.000265717,-0.000274683,-0.000283702,-0.000292774,-0.0003019,-0.000311079,-0.000320313,-0.000329602,-0.000338951,
925,0,-8.00058e-006,-1.60033e-005,-2.40103e-005,-3.20236e-005,-4.00452e-005,-4.80773e-005,-5.61213e-005,-6.41819e-005,-7.22586e-005,-8.03536e-005,-8.84688e-005,-9.66067e-005,-0.000104769,-0.000112958,-0.000121175,-0.000129421,-0.000137698,-0.000146012,-0.00015436,-0.000162744,-0.000171167,-0.000179628,-0.000188131,-0.000196677,-0.000205265,-0.000213895,-0.000222577,-0.000231305,-0.00024008,-0.000248901,-0.000257776,-0.000266702,-0.000275679,-0.000284708,-0.000293789,-0.000302922,-0.000312107,-0.000321345,-0.000330636,-0.000339986,
950,0,-8.04002e-006,-1.60821e-005,-2.41283e-005,-3.21807e-005,-4.02412e-005,-4.83118e-005,-5.6394e-005,-6.44924e-005,-7.26063e-005,-8.07381e-005,-8.88895e-005,-9.70628e-005,-0.00010526,-0.000113483,-0.000121733,-0.000130012,-0.00013832,-0.000146665,-0.000155042,-0.000163454,-0.000171905,-0.000180392,-0.00018892,-0.00019749,-0.000206101,-0.000214752,-0.000223454,-0.000232201,-0.000240993,-0.000249829,-0.000258719,-0.000267658,-0.000276646,-0.000285685,-0.000294774,-0.000303915,-0.000313105,-0.000322347,-0.00033164,-0.000340991,
975,0,-8.07833e-006,-1.61587e-005,-2.4243e-005,-3.23334e-005,-4.04316e-005,-4.85396e-005,-5.6659e-005,-6.47939e-005,-7.29441e-005,-8.11115e-005,-8.9298e-005,-9.75058e-005,-0.000105737,-0.000113993,-0.000122275,-0.000130586,-0.000138925,-0.000147299,-0.000155705,-0.000164145,-0.000172622,-0.000181135,-0.000189687,-0.00019828,-0.000206912,-0.000215585,-0.000224306,-0.000233071,-0.00024188,-0.000250731,-0.000259635,-0.000268586,-0.000277586,-0.000286635,-0.000295732,-0.000304879,-0.000314074,-0.000323321,-0.000332616,-0.000341968,
1000,0,-8.11555e-006,-1.62331e-005,-2.43545e-005,-3.24816e-005,-4.06165e-005,-4.87609e-005,-5.69163e-005,-6.50868e-005,-7.32722e-005,-8.14742e-005,-8.96949e-005,-9.79362e-005,-0.0001062,-0.000114488,-0.000122802,-0.000131143,-0.000139512,-0.000147914,-0.000156348,-0.000164815,-0.000173318,-0.000181855,-0.000190432,-0.000199047,-0.000207701,-0.000216393,-0.000225133,-0.000233916,-0.000242741,-0.000251607,-0.000260525,-0.000269488,-0.000278498,-0.000287557,-0.000296662,-0.000305815,-0.000315016,-0.000324266,-0.000333564,-0.000342916,
1025,0,-8.1517e-006,-1.63053e-005,-2.44627e-005,-3.26257e-005,-4.07961e-005,-4.89759e-005,-5.71663e-005,-6.53714e-005,-7.35908e-005,-8.18266e-005,-9.00803e-005,-9.83542e-005,-0.00010665,-0.000114969,-0.000123314,-0.000131684,-0.000140082,-0.000148513,-0.000156973,-0.000165466,-0.000173994,-0.000182556,-0.000191155,-0.000199792,-0.000208467,-0.000217179,-0.000225937,-0.000234736,-0.000243577,-0.000252458,-0.000261389,-0.000270364,-0.000279385,-0.000288452,-0.000297565,-0.000306725,-0.000315931,-0.000325184,-0.000334484,-0.000343837,
1050,0,-8.18681e-006,-1.63755e-005,-2.45678e-005,-3.27656e-005,-4.09706e-005,-4.91846e-005,-5.7409e-005,-6.56477e-005,-7.39004e-005,-8.21688e-005,-9.04548e-005,-9.87603e-005,-0.000107087,-0.000115437,-0.00012381,-0.00013221,-0.000140636,-0.000149093,-0.000157581,-0.000166099,-0.000174651,-0.000183236,-0.000191857,-0.000200515,-0.00020921,-0.000217941,-0.000226717,-0.000235533,-0.00024439,-0.000253285,-0.000262229,-0.000271215,-0.000280246,-0.000289322,-0.000298443,-0.000307608,-0.000316819,-0.000326076,-0.000335378,-0.000344732,
