1000,0,122177,122202,172770,172783,0,122207,144570,137839,136179,139949,103489,94134.7,103224,111242,155326,157928,171096,169741,159982,162270,171489,170608,59167.2,30539.1,0,0,12434.8,35323.8,0,0,44727.1,53437.4,59888.3,70266.1,44799.1,172806,172795,168747,172099,172800,164081,166474,172356,172775,165010,168093,161621,95418,81350.1,88502.2,74424.9,84258.2,113155,143246,148006,129428,116815,130329,150660,122188,122184,172601,155763,152587,65020.2,76064.9,23921.4,17865.5,8946.11,24777.9,142440,136346,135709,140692,106539,98950.7,108706,155346,159090,171684,169743,158904,162057,171410,169654,23898.9,14311.1,9157.37,26579.2,18719.8,5987.42,15976.1,22784.4,40776.6,50627,44318.2,55181.8,73800.2,64856.6,62809.6,54461.2,68380.8,32807.8,44335,32919.8,55941.9,58297.8,45869.6,37663.2,31098.9,172465,172451,172450,171502,165059,167057,172452,171293,170396,169903,163430,166429,161443,159447,83006.9,81779.5,71754.1,77355.7,80253.3,84496.9,67326.3,93079.2,92003,100694,101260,92132.7,100650,88038.3,109269,108253,151183,145748,116134,129228,129610,154213,147661,129373,135891,141341,136717,115237,129383,150767,155562,151192,156405,146391,145108,168764,165176,167642,164143,114212,115024,
1025,0,118669,118694,167811,167824,0,118698,140420,133882,132269,135931,100517,91431.4,100260,108048,150867,153394,166185,164869,155390,157612,166567,165712,57467.8,29661.9,0,0,12077.6,34309.1,0,0,43442.4,51902.6,58168.2,68248,43512.3,167846,167835,163904,167160,167841,159372,161696,167409,167816,160274,163268,156982,92677.8,79013.8,85960.5,72287.4,81838.4,109906,139133,143758,125712,113461,126587,146335,118680,118675,167647,151292,148207,63152.7,73880.4,23234.3,17352.3,8689.13,24066.2,138351,132432,131813,136653,103480,96109.2,105585,150886,154524,166756,164871,154343,157406,166490,164785,23212.5,13900,8894.32,25815.8,18182.1,5815.44,15517.2,22130,39605.4,49172.9,43045.3,53596.9,71680.6,62993.9,61005.6,52896.9,66416.9,31865.4,43061.5,31974.2,54335.1,56623.4,44552.1,36581.3,30205.6,167515,167501,167501,166579,160322,162262,167502,166377,165506,165027,158739,161653,156809,154870,80623,79430.9,69693.3,75134,77948.5,82070.3,65392.7,90406.2,89360.9,97802.3,98352,89486.9,97759.6,85509.9,106131,105144,146843,141564,112799,125518,125889,149786,143422,125658,131989,137283,132792,111928,125668,146439,151097,146851,151916,142188,140942,163920,160435,162830,159432,110932,111721,
1050,0,115262,115286,162995,163007,0,115290,136389,130038,128472,132029,97631.2,88805.9,97381.4,104946,146537,148991,161415,160137,150930,153088,161786,160955,55817.4,28810,0,0,11730.7,33323.8,0,0,42194.8,50412,56497.6,66288.1,42262.7,163029,163018,159199,162362,163023,154797,157055,162604,162999,155674,158582,152476,90016.5,76744.7,83492.1,70211.5,79488.3,106750,135139,139631,122103,110203,122953,142134,115272,115268,162835,146949,143952,61339.1,71758.7,22567,16854,8439.57,23375,134379,128630,128029,132730,100508,93349.4,102553,146555,150088,161970,160139,149912,152888,161711,160055,22545.8,13500.8,8638.87,25074.3,17659.9,5648.41,15071.5,21494.4,38467.9,47760.7,41809,52057.6,69622.1,61184.8,59253.6,51377.8,64509.5,30950.3,41824.8,31055.9,52774.6,54997.2,43272.5,35530.7,29338.1,162707,162693,162693,161798,155720,157605,162694,161601,160755,160290,154182,157013,152308,150425,78307.8,77149.9,67691.9,72976.4,75710.1,79713.5,63514.7,87810.2,86794.8,94994,95527.9,86917.2,94952.4,83054.4,103084,102125,142628,137500,109560,121914,122275,145487,139305,122051,128200,133342,128980,108714,122060,142235,146760,142636,147555,138106,136896,159215,155830,158156,154856,107747,108513,
1075,0,111953,111976,158316,158328,0,111980,132473,126305,124783,128238,94828,86256,94585.3,101932,142330,144714,156782,155541,146597,148694,157142,156335,54214.5,27982.6,0,0,11393.8,32366.8,0,0,40983.1,48964.3,54875.2,64384.6,41049,158350,158339,154630,157701,158344,150354,152547,157937,158321,151205,154030,148099,87431.9,74541,81094.7,68195.3,77205.8,103685,131260,135622,118597,107039,119423,138054,111963,111959,158161,142731,139820,59577.7,69698.1,21918.9,16370,8197.21,22703.7,130521,124937,124353,128919,97622.5,90669.1,99608.7,142348,145780,157321,155543,145609,148499,157070,155461,21898.3,13113.1,8390.78,24354.3,17152.7,5486.2,14638.7,20877.1,37363.2,46389.1,40608.4,50562.7,67622.9,59427.8,57552.1,49902.4,62657.1,30061.4,40623.7,30164,51259.1,53417.9,42029.9,34510.4,28495.6,158037,158024,158023,157154,151250,153081,158025,156963,156141,155689,149757,152506,147936,146107,76059.2,74934.6,65748.1,70880.9,73536.1,77424.6,61690.8,85288.8,84302.6,92266.4,92785,84421.5,92226.1,80669.6,100124,99193,138534,133553,106415,118414,118764,141310,135306,118547,124520,129514,125277,105593,118556,138152,142547,138541,143319,134142,132966,154645,151357,153617,150411,104654,105398,
1100,0,108738,108761,153772,153784,0,108765,128670,122679,121201,124557,92105.3,83779.4,91869.6,99005.9,138244,140560,152282,151076,142389,144425,152632,151848,52657.8,27179.1,0,0,11066.6,31437.4,0,0,39806.3,47558.3,53299.5,62535.9,39870.3,153804,153794,150191,153175,153799,146038,148168,153404,153776,146865,149609,143848,84921.5,72400.7,78766.3,66237.2,74989,100709,127492,131729,115192,103966,115994,134091,108748,108744,153621,138633,135806,57867,67696.9,21289.5,15899.9,7961.82,22051.7,126775,121350,120783,125218,94819.7,88065.8,96748.9,138262,141595,152805,151078,141429,144236,152561,150999,21269.5,12736.5,8149.83,23654.9,16660.2,5328.66,14218.4,20277.6,36290.3,45057.1,39442.3,49110.8,65681.2,57721.4,55899.6,48469.5,60858,29198.2,39457.2,29297.9,49787.3,51884,40823,33519.4,27677.3,153500,153488,153487,152643,146909,148687,153489,152458,151659,151220,145458,148128,143689,141912,73875.3,72783,63860.2,68845.6,71424.6,75201.5,59919.5,82840,81882.1,89617.3,90121,81997.6,89578.1,78353.4,97249.6,96345.1,134557,129719,103359,115015,115355,137254,131421,115143,120945,125796,121680,102561,115152,134186,138455,134564,139205,130291,129149,150206,147013,149207,146093,101649,102372,
1125,0,105617,105639,149358,149369,0,105642,124977,119157,117722,120981,89460.9,81374,89232,96163.5,134276,136525,147911,146739,138302,140280,148250,147489,51145.8,26398.7,0,0,10748.9,30534.7,0,0,38663.3,46192.8,51769.2,60740.3,38725.5,149389,149380,145880,148778,149384,141846,143915,149000,149362,142649,145314,139718,82483.3,70322,76504.8,64335.4,72836,97817.3,123832,127947,111885,100981,112664,130242,105626,105622,149212,134654,131908,56205.5,65753.2,20678.2,15443.3,7733.2,21418.6,123135,117867,117316,121624,92097.4,85537.4,93971.2,134293,137531,148419,146741,137369,140096,148182,146664,20658.8,12370.8,7915.82,22975.7,16181.8,5175.65,13810.1,19695.4,35248.3,43763.4,38309.8,47700.7,63795.4,56064.1,54294.5,47077.8,59110.6,28359.8,38324.3,28456.6,48357.7,50394.3,39650.9,32556.9,26882.6,149094,149082,149082,148262,142691,144419,149083,148081,147306,146880,141282,143876,139564,137839,71754.2,70693.2,62026.7,66868.9,69373.9,73042.3,58199,80461.6,79531.2,87044.3,87533.6,79643.3,87006.3,76103.7,94457.6,93579,130694,125995,100392,111713,112043,133314,127649,111838,117473,122185,118187,99616.7,111847,130334,134480,130701,135209,126551,125442,145895,142793,144924,141899,98730.6,99432.6,
1150,0,102585,102606,145071,145082,0,102609,121389,115737,114342,117508,86892.5,79037.8,86670.2,93402.7,130421,132606,143665,142527,134332,136253,143995,143256,49677.3,25640.7,0,0,10440.3,29658,0,0,37553.2,44866.5,50282.8,58996.4,37613.6,145101,145092,141692,144507,145096,137774,139784,144723,145075,138554,141143,135708,80115.2,68303,74308.3,62488.3,70744.8,95009,120277,124275,108673,98082.2,109430,126503,102594,102590,144929,130788,128121,54591.7,63865.3,20084.5,14999.9,7511.17,20803.6,119600,114483,113948,118132,89453.3,83081.6,91273.3,130438,133583,144159,142529,133426,136074,143929,142454,20065.6,12015.6,7688.54,22316,15717.2,5027.05,13413.6,19129.9,34236.3,42506.8,37209.8,46331.2,61963.8,54454.4,52735.7,45726.1,57413.4,27545.6,37223.9,27639.6,46969.3,48947.4,38512.4,31622.2,26110.8,144815,144803,144802,144006,138595,140273,144804,143831,143078,142663,137227,139746,135558,133882,69694.1,68663.6,60245.8,64949.1,67382.1,70945.3,56528.1,78151.5,77247.8,84545.3,85020.5,77356.7,84508.4,73918.8,91745.8,90892.4,126942,122378,97509.8,108506,108826,129487,123984,108627,114100,118677,114794,96756.8,108636,126593,130620,126949,131328,122918,121841,141707,138694,140764,137826,95896.1,96578,
1175,0,99639.6,99660.2,140906,140917,0,99663.6,117904,112414,111060,114135,84397.9,76768.6,84182,90721.2,126678,128799,139541,138436,130475,132341,139861,139143,48251.1,24904.6,0,0,10140.5,28806.5,0,0,36475,43578.4,48839.2,57302.6,36533.7,140936,140927,137625,140359,140931,133819,135771,140569,140910,134577,137091,131812,77815.2,66342,72174.9,60694.2,68713.7,92281.5,116824,120707,105554,95266.4,106288,122871,99648.6,99644.9,140769,127034,124443,53024.4,62031.8,19507.8,14569.3,7295.51,20206.3,116167,111196,110677,114741,86885.2,80696.4,88653,126693,129748,140021,138438,129596,132168,139797,138365,19489.5,11670.6,7467.79,21675.3,15265.9,4882.72,13028.5,18580.6,33253.3,41286.4,36141.5,45001,60184.8,52891,51221.6,44413.3,55765.1,26754.7,36155.2,26846,45620.8,47542.1,37406.7,30714.3,25361.1,140658,140646,140646,139872,134617,136246,140647,139702,138970,138568,133288,135735,131667,130039,67693.2,66692.3,58516.1,63084.4,65447.6,68908.4,54905.1,75907.8,75030.1,82118.1,82579.7,75135.9,82082.2,71796.6,89111.9,88283,123298,118865,94710.5,105391,105702,125770,120425,105509,110825,115270,111499,93979,105517,122959,126870,123305,127558,119389,118343,137639,134712,136723,133870,93143.1,93805.4,
1200,0,96779.1,96799.2,136862,136872,0,96802.5,114520,109187,107871,110858,81975,74564.7,81765.2,88116.8,123041,125102,135535,134462,126730,128542,135847,135149,46865.8,24189.5,0,0,9849.37,27979.4,0,0,35427.8,42327.3,47437,55657.5,35484.8,136890,136882,133674,136330,136886,129978,131874,136534,136865,130714,133156,128028,75581.2,64437.4,70102.9,58951.7,66741,89632.2,113470,117242,102523,92531.5,103237,119344,96787.9,96784.3,136728,123387,120871,51502.1,60250.9,18947.8,14151,7086.06,19626.2,112832,108004,107499,111447,84390.9,78379.7,86107.9,123056,126024,136001,134464,125876,128374,135784,134393,18930,11335.6,7253.39,21053,14827.6,4742.53,12654.4,18047.2,32298.6,40101.1,35103.9,43709,58456.9,51372.5,49751.1,43138.2,54164.1,25986.6,35117.2,26075.3,44311,46177.2,36332.7,29832.5,24633,136620,136609,136608,135857,130753,132335,136610,135692,134981,134590,129461,131838,127887,126306,65749.8,64777.6,56836.2,61273.3,63568.6,66930.1,53328.8,73728.6,72876,79760.6,80208.9,72978.8,79725.7,69735.4,86553.6,85748.5,119759,115453,91991.5,102365,102668,122159,116968,102480,107643,111961,108298,91281.1,102488,119429,123228,119765,123896,115962,114946,133688,130845,132799,130027,90469.1,91112.4,
1225,0,94000.8,94020.3,132933,132943,0,94023.5,111232,106053,104775,107676,79621.6,72424.1,79417.9,85587.1,119509,121511,131645,130602,123092,124852,131947,131270,45520.3,23495.1,0,0,9566.6,27176.2,0,0,34410.7,41112.1,46075.1,54059.6,34466.1,132961,132952,129837,132417,132956,126247,128088,132614,132937,126961,129334,124353,73411.4,62587.5,68090.3,57259.3,64825,87059.1,110213,113876,99580.3,89875.1,100273,115918,94009.3,94005.9,132803,119845,117401,50023.5,58521.1,18403.8,13744.7,6882.62,19062.7,109593,104904,104413,108248,81968.2,76129.6,83635.9,119524,122406,132097,130604,122262,124689,131886,130535,18386.5,11010.1,7045.15,20448.6,14401.9,4606.38,12291.1,17529,31371.3,38949.8,34096.1,42454.1,56778.7,49897.7,48322.7,41899.7,52609.1,25240.5,34109,25326.7,43038.9,44851.5,35289.7,28976,23925.8,132698,132687,132687,131957,126999,128537,132688,131797,131106,130727,125745,128054,124216,122680,63862.2,62917.9,55204.5,59514.2,61743.7,65008.7,51797.8,71611.9,70783.9,77470.8,77906.3,70883.7,77436.9,67733.4,84068.8,83286.8,116321,112138,89350.6,99426.7,99720.5,118653,113610,99537.7,104553,108747,105189,88660.6,99545.7,116001,119691,116327,120339,112633,111646,129850,127089,128986,126294,87872,88496.8,
1250,0,91302.3,91321.2,129117,129127,0,91324.3,108039,103008,101767,104585,77335.9,70344.9,77138,83130.1,116078,118023,127866,126853,119559,121268,128159,127501,44213.5,22820.6,0,0,9291.95,26396,0,0,33422.8,39931.8,44752.4,52507.6,33476.6,129144,129136,126110,128616,129140,122623,124411,128808,129121,123317,125621,120783,71303.9,60790.7,66135.6,55615.5,62964,84559.8,107049,110607,96721.6,87295,97394.9,112591,91310.6,91307.2,128991,116405,114031,48587.4,56841.1,17875.4,13350.1,6685.03,18515.4,106447,101892,101416,105140,79615,73944,81234.9,116093,118892,128305,126855,118753,121110,128100,126788,17858.6,10694,6842.89,19861.5,13988.5,4474.13,11938.2,17025.8,30470.7,37831.6,33117.2,41235.3,55148.6,48465.2,46935.5,40696.8,51098.8,24515.9,33129.8,24599.6,41803.3,43563.8,34276.5,28144.1,23238.9,128889,128878,128878,128169,123354,124847,128879,128013,127343,126974,122135,124378,120650,119158,62028.9,61111.6,53619.6,57805.6,59971.1,63142.4,50310.8,69556.1,68751.8,75246.8,75669.7,68848.8,75213.9,65788.9,81655.4,80895.9,112982,108919,86785.6,96572.4,96857.8,115247,110349,96680.3,101552,105625,102169,86115.3,96688,112671,116255,112988,116885,109400,108441,126123,123441,125284,122669,85349.4,85956.2,
1275,0,88681.3,88699.6,125410,125420,0,88702.7,104937,100051,98845.5,101583,75115.7,68325.5,74923.5,80743.6,112746,114635,124195,123212,116126,117787,124480,123841,42944.2,22165.4,0,0,9025.19,25638.2,0,0,32463.3,38785.4,43467.6,51000.2,32515.5,125437,125429,122490,124924,125433,119103,120840,125110,125414,119777,122015,117316,69256.9,59045.5,64237,54018.9,61156.4,82132.3,103976,107432,93945,84789,94598.9,109358,88689.3,88686,125288,113063,110757,47192.6,55209.3,17362.2,12966.9,6493.11,17983.9,103391,98967.2,98504.6,102122,77329.5,71821.3,78902.9,112760,115479,124622,123213,115344,117633,124423,123149,17345.9,10387,6646.44,19291.3,13586.9,4345.69,11595.5,16537,29596,36745.6,32166.5,40051.5,53565.4,47073.8,45588,39528.5,49631.8,23812.1,32178.7,23893.4,40603.2,42313.2,33292.5,27336.2,22571.7,125189,125179,125178,124490,119813,121263,125179,124338,123687,123329,118629,120807,117187,115738,60248.1,59357.2,52080.3,56146.2,58249.5,61329.7,48866.4,67559.3,66778.1,73086.6,73497.4,66872.3,73054.7,63900.2,79311.3,78573.5,109738,105793,84294.2,93800.1,94077.3,111938,107181,93904.9,98636.6,102593,99236.4,83643.2,93912.4,109436,112918,109744,113530,106259,105328,122502,119898,121687,119147,82899.2,83488.7,
1300,0,86135.5,86153.3,121810,121820,0,86156.3,101925,97178.9,96008,98666.4,72959.4,66364,72772.7,78425.7,109509,111344,120630,119675,112793,114406,120907,120286,41711.4,21529.1,0,0,8766.09,24902.2,0,0,31531.3,37672,42219.7,49536.1,31582.1,121836,121828,118974,121337,121832,115684,117371,121519,121814,116339,118512,113948,67268.7,57350.5,62392.9,52468.1,59400.7,79774.5,100991,104348,91248.1,82355,91883.3,106219,86143.2,86140.1,121691,109818,107578,45837.8,53624.4,16863.8,12594.6,6306.7,17467.6,100423,96126.2,95676.9,99190.3,75109.5,69759.5,76637.8,109523,112164,121045,119676,112032,114256,120851,119613,16848,10088.8,6455.63,18737.5,13196.8,4220.93,11262.6,16062.3,28746.3,35690.7,31243.1,38901.8,52027.7,45722.4,44279.3,38393.7,48207,23128.5,31254.9,23207.4,39437.6,41098.5,32336.8,26551.4,21923.8,121595,121585,121585,120916,116373,117782,121586,120769,120137,119789,115224,117339,113823,112415,58518.5,57653.2,50585.2,54534.3,56577.2,59569.1,47463.6,65619.8,64861.1,70988.5,71387.5,64952.5,70957.4,62065.8,77034.4,76317.9,106588,102756,81874.3,91107.4,91376.6,108725,104104,91209.1,95805,99648,96387.6,81242,91216.4,106295,109676,106594,110270,103209,102304,118986,116456,118194,115727,80519.4,81091.9,
1325,0,83662.8,83680.1,118314,118323,0,83683,98999.1,94389.2,93251.9,95834,70864.9,64458.9,70683.6,76174.3,106366,108148,117167,116239,109555,111122,117436,116833,40513.9,20911,0,0,8514.44,24187.3,0,0,30626.2,36590.5,41007.7,48114.1,30675.4,118339,118331,115558,117854,118334,112363,114002,118030,118317,112999,115110,110677,65337.6,55704.1,60601.7,50961.9,57695.5,77484.4,98092,101353,88628.7,79990.8,89245.6,103170,83670.3,83667.3,118198,106665,104490,44521.9,52084.9,16379.7,12233,6125.65,16966.2,97540.3,93366.7,92930.3,96342.8,72953.3,67756.8,74437.7,106379,108944,117570,116241,108816,110976,117382,116180,16364.3,9799.22,6270.31,18199.6,12818,4099.76,10939.3,15601.2,27921.1,34666.1,30346.1,37785,50534.1,44409.9,43008.1,37291.5,46823.1,22464.5,30357.6,22541.2,38305.4,39918.6,31408.4,25789.2,21294.4,118105,118095,118095,117445,113032,114401,118096,117302,116688,116350,111916,113971,110555,109188,56838.6,55998.2,49133,52968.8,54953.1,57859,46101,63736.1,62999.1,68950.6,69338.1,63087.9,68920.4,60284,74823,74127,103528,99805.8,79524,88492,88753.5,105604,101116,88590.8,93054.7,96787.4,93620.6,78909.8,88597.9,103243,106528,103534,107105,100246,99367.5,115570,113113,114801,112405,78207.9,78764,
1350,0,81261.1,81277.9,114917,114926,0,81280.7,96157.1,91679.6,90574.9,93082.9,68830.6,62608.4,68654.4,73987.6,103312,105043,113804,112902,106410,107932,114065,113479,39350.9,20310.7,0,0,8270.01,23492.9,0,0,29747,35540.1,39830.5,46732.8,29794.8,114941,114934,112241,114471,114937,109137,110729,114642,114921,109755,111806,107500,63461.9,54105,58862,49498.9,56039.2,75260,95276.1,98443,86084.4,77694.5,86683.6,100208,81268.4,81265.4,114805,103603,101490,43243.8,50589.7,15909.5,11881.9,5949.8,16479.1,94740.3,90686.4,90262.5,93577.1,70859.1,65811.7,72300.8,103325,105817,114195,112904,105693,107791,114013,112845,15894.5,9517.91,6090.3,17677.1,12450,3982.06,10625.3,15153.3,27119.5,33670.9,29475,36700.3,49083.4,43135,41773.5,36221,45478.9,21819.6,29486.1,21894.1,37205.8,38772.7,30506.8,25048.8,20683.1,114714,114705,114705,114074,109788,111117,114706,113935,113338,113010,108704,110699,107382,106054,55206.9,54390.6,47722.5,51448.2,53375.5,56198,44777.6,61906.4,61190.5,66971.2,67347.6,61276.8,66941.9,58553.4,72675,71999,100556,96940.7,77241,85951.6,86205.6,102572,98213.1,86047.6,90383.4,94008.9,90933.1,76644.5,86054.5,100280,103470,100562,104030,97368.3,96515,112252,109866,111506,109178,75962.8,76502.9,
1375,0,78928.3,78944.6,111618,111627,0,78947.3,93396.7,89047.8,87974.8,90410.8,66854.6,60811.1,66683.6,71863.6,100347,102028,110537,109661,103355,104833,110791,110222,38221.2,19727.7,0,0,8032.6,22818.5,0,0,28893,34519.8,38687.1,45391.3,28939.5,111642,111635,109019,111185,111638,106004,107550,111351,111622,106604,108596,104414,61640.1,52551.8,57172.2,48077.9,54430.5,73099.5,92541.1,95617,83613.2,75464.1,84195.2,97331.6,78935.4,78932.5,111509,100629,98576.8,42002.3,49137.4,15452.7,11540.8,5778.99,16006,92020.6,88083.1,87671.4,90890.8,68824.9,63922.5,70225.3,100359,102779,110917,109663,102659,104696,110740,109605,15438.2,9244.67,5915.46,17169.7,12092.6,3867.75,10320.2,14718.3,26341,32704.3,28628.8,35646.7,47674.3,41896.7,40574.3,35181.2,44173.3,21193.2,28639.7,21265.6,36137.7,37659.6,29631,24329.7,20089.3,111421,111412,111412,110799,106636,107927,111413,110664,110085,109766,105583,107521,104299,103009,53622.1,52829.2,46352.6,49971.2,51843.2,54584.7,43492.1,60129.2,59433.9,65048.6,65414.3,59517.7,65020.2,56872.5,70588.7,69932.2,97669.8,94157.8,75023.7,83484.2,83730.9,99627.6,95393.7,83577.4,87788.8,91310.2,88322.7,74444.3,83584.1,97400.9,100499,97675.1,101044,94573.2,93744.3,109030,106712,108305,106044,73782.1,74306.7,
1400,0,76662.5,76678.4,108414,108423,0,76681,90715.6,86491.5,85449.3,87815.3,64935.4,59065.4,64769.3,69800.6,97466,99098.8,107364,106513,100388,101824,107610,107058,37124,19161.3,0,0,7802,22163.4,0,0,28063.6,33528.8,37576.5,44088.2,28108.7,108437,108430,105889,107993,108433,102961,104463,108155,108417,103544,105479,101417,59870.6,51043.1,55531,46697.7,52867.9,71001.1,89884.5,92872.2,81212.9,73297.7,81778.2,94537.5,76669.4,76666.6,108308,97740.3,95747,40796.6,47726.8,15009.1,11209.5,5613.1,15546.5,89378.9,85554.5,85154.6,88281.6,66849.1,62087.4,68209.3,97478.3,99828.6,107733,106515,99711.6,101691,107561,106459,14995,8979.28,5745.65,16676.8,11745.4,3756.71,10024,14295.8,25584.8,31765.4,27807,34623.4,46305.7,40693.9,39409.5,34171.2,42905.3,20584.8,27817.5,20655.1,35100.3,36578.5,28780.4,23631.3,19512.6,108223,108214,108214,107618,103575,104829,108215,107487,106925,106615,102552,104435,101305,100052,52082.8,51312.6,45021.9,48536.7,50355,53017.7,42243.6,58403.1,57727.7,63181.3,63536.4,57809.1,63153.7,55239.9,68562.3,67924.6,94866,91454.8,72870,81087.6,81327.3,96767.6,92655.3,81178.2,85268.7,88689,85787.2,72307.2,81184.7,94604.9,97614.4,94871.2,98143.3,91858.3,91053.2,105900,103648,105196,103000,71664,72173.6,
1425,0,74461.8,74477.2,105302,105310,0,74479.7,88111.5,84008.6,82996.3,85294.4,63071.3,57369.8,62909.9,67796.8,94668.1,96254,104282,103456,97506.5,98901,104521,103984,36058.3,18611.3,0,0,7578.03,21527.2,0,0,27257.9,32566.3,36497.7,42822.6,27301.8,105324,105317,102850,104893,105321,100005,101464,105050,105305,100572,102451,98505.4,58151.9,49577.8,53936.9,45357.2,51350.2,68962.8,87304.2,90206.1,78881.5,71193.6,79430.6,91823.6,74468.5,74465.7,105199,94934.5,92998.4,39625.4,46356.7,14578.3,10887.7,5451.96,15100.2,86813.2,83098.5,82710.1,85747.4,64930.1,60305.1,66251.2,94680,96962.9,104640,103457,96849.2,98771.6,104473,103403,14564.6,8721.51,5580.7,16198,11408.3,3648.87,9736.21,13885.4,24850.3,30853.5,27008.7,33629.4,44976.4,39525.7,38278.2,33190.2,41673.6,19993.9,27018.9,20062.1,34092.6,35528.4,27954.2,22952.9,18952.4,105116,105107,105107,104529,100602,101819,105108,104402,103855,103555,99608.1,101437,98396.9,97180.1,50587.6,49839.6,43729.5,47143.4,48909.4,51495.8,41030.9,56726.5,56070.5,61367.5,61712.5,56149.6,61340.7,53654.1,66594.1,65974.7,92142.7,88829.5,70778.1,78759.9,78992.6,93989.8,89995.4,78847.8,82820.9,86143,83324.5,70231.5,78854.1,91889,94812.2,92147.7,95326,89221.3,88439.4,102860,100673,102176,100043,69606.8,70101.7,
1450,0,72324.2,72339.2,102279,102287,0,72341.6,85582.1,81597,80613.8,82845.9,61260.7,55722.9,61104,65850.6,91950.5,93490.8,101288,100486,94707.4,96061.9,101521,100999,35023.2,18077,0,0,7360.49,20909.2,0,0,26475.4,31631.4,35450,41593.3,26518,102301,102294,99897.2,101882,102297,97134.6,98551.5,102034,102282,97684.6,99509.8,95677.6,56482.5,48154.6,52388.5,44055.1,49876.1,66983.1,84798,87616.6,76617.1,69149.8,77150.4,89187.7,72330.7,72328.1,102179,92209.2,90328.7,38487.9,45026,14159.8,10575.1,5295.45,14666.8,84321,80713,80335.7,83285.8,63066.2,58573.9,64349.3,91962,94179.4,101636,100487,94068.9,95936.2,101474,100434,14146.5,8471.14,5420.5,15733,11080.8,3544.12,9456.71,13486.8,24137,29967.8,26233.4,32664,43685.3,38391.1,37179.3,32237.4,40477.2,19419.9,26243.3,19486.2,33113.9,34508.5,27151.7,22294,18408.4,102099,102090,102090,101528,97713.7,98896.5,102091,101405,100874,100582,96748.7,98524.9,95572.2,94390.4,49135.4,48408.8,42474.1,45790,47505.4,50017.5,39853,55098,54460.9,59605.9,59940.9,54537.7,59579.8,52113.9,64682.4,64080.8,89497.6,86279.4,68746.3,76498.9,76725,91291.6,87412,76584.3,80443.3,83670.1,80932.5,68215.3,76590.5,89251.2,92090.5,89502.5,92589.5,86660,85900.6,99907.2,97782.9,99242.7,97171.2,67608.6,68089.3,
1475,0,70248,70262.5,99343,99350.7,0,70264.9,83125.3,79254.6,78299.6,80467.7,59502.1,54123.2,59349.9,63960.2,89310.9,90807,98380.4,97601.1,91988.6,93304.2,98606.2,98099.9,34017.7,17558.1,0,0,7149.19,20309,0,0,25715.4,30723.4,34432.3,40399.2,25756.8,99364,99357.5,97029.5,98957.3,99360.5,94346.2,95722.4,99105.1,99345.8,94880.4,96653.2,92931,54861.1,46772.2,50884.6,42790.4,48444.3,65060.3,82363.7,85101.4,74417.6,67164.8,74935.6,86627.4,70254.3,70251.7,99245.8,89562.2,87735.6,37383,43733.4,13753.3,10271.5,5143.43,14245.7,81900.4,78396,78029.5,80894.9,61255.7,56892.4,62502.1,89322.1,91475.8,98718.6,97602.4,91368.5,93182.2,98560.9,97551.2,13740.4,8227.96,5264.89,15281.4,10762.7,3442.38,9185.24,13099.6,23444.1,29107.5,25480.3,31726.3,42431.2,37289,36112,31312,39315.3,18862.4,25489.9,18926.8,32163.3,33517.9,26372.2,21654,17879.9,99167.7,99159.5,99159.3,98613.7,94908.6,96057.5,99160.1,98493.8,97978.1,97694.4,93971.4,95696.6,92828.6,91680.7,47724.9,47019.2,41254.8,44475.5,46141.6,48581.6,38709,53516.3,52897.5,57894.8,58220.2,52972.1,57869.5,50617.8,62825.6,62241.2,86928.4,83802.6,66772.8,74302.9,74522.4,88670.9,84902.6,74385.8,78134.1,81268.2,78609.2,66257.1,74391.8,86689.1,89446.9,86933.1,89931.5,84172.3,83434.6,97039.2,94975.9,96393.7,94381.8,65667.7,66134.7,
1500,0,68231.4,68245.5,96491.2,96498.6,0,68247.8,80739,76979.4,76051.9,78157.7,57794,52569.5,57646.1,62124.1,86747,88200.2,95556.2,94799.3,89347.9,90625.8,95775.5,95283.8,33041.2,17054,0,0,6943.96,19726,0,0,24977.2,29841.4,33443.9,39239.5,25017.4,96511.5,96505.2,94244.1,96116.5,96508.2,91637.8,92974.5,96260.1,96493.9,92156.7,93878.6,90263.2,53286.2,45429.5,49423.8,41562,47053.6,63192.6,79999.3,82658.4,72281.4,65236.7,72784.5,84140.6,68237.5,68235,96396.8,86991.2,85217,36309.9,42477.9,13358.5,9976.66,4995.78,13836.8,79549.3,76145.5,75789.6,78572.7,59497.3,55259.2,60707.8,86757.9,88849.8,95884.7,94800.5,88745.6,90507.2,95731.5,94750.9,13345.9,7991.76,5113.75,14842.7,10453.7,3343.56,8921.56,12723.5,22771.1,28271.9,24748.8,30815.6,41213.2,36218.5,35075.3,30413.1,38186.6,18321,24758.2,18383.5,31240,32555.7,25615.2,21032.4,17366.6,96320.9,96313,96312.7,95782.8,92184.1,93300,96313.5,95666.4,95165.4,94889.9,91273.8,92949.4,90163.8,89048.9,46354.8,45669.4,40070.5,43198.8,44817,47187,37597.7,51980,51379,56232.8,56548.9,51451.4,56208.2,49164.7,61022.1,60454.4,84433,81396.9,64855.9,72169.9,72383.1,86125.5,82465.3,72250.5,75891.1,78935.2,76352.6,64355.1,72256.2,84200.5,86879.1,84437.6,87349.9,81756,81039.5,94253.5,92249.5,93626.6,91672.4,63782.6,64236.2,
