Y Coordinates:
1.96837,2.3159,5.27428,5.63651,0.47963,0.958531,1.22214,2.65795,3,1.49667,6,3.73894,4.06902,0,3.36947,4.54481,4.98296,

 Time(s),  P(Pa) on vertices
1000,150323,141909,32629.1,16417.4,171452,167433,163947,132577,122125,159602,0,96379.8,83732.4,172825,109793,64230.9,45459.4,
1025,146007,137835,31691.7,15945.7,166530,162627,159240,128770,118618,155020,0,93611.6,81327.3,167864,106640,62385.8,44153.4,
1050,141815,133877,30781.4,15487.7,161749,157958,154669,125072,115211,150569,0,90923,78991.5,163045,103578,60593.9,42885.1,
1075,137743,130033,29897.3,15042.8,157106,153423,150228,121481,111903,146247,0,88311.9,76722.9,158365,100603,58853.6,41653.4,
1100,133788,126299,29038.6,14610.8,152596,149019,145915,117993,108690,142048,0,85775.9,74519.6,153818,97714.3,57163.4,40457.1,
1125,129947,122673,28204.7,14191.2,148215,144740,141726,114605,105569,137970,0,83312.8,72379.6,149402,94908.5,55521.8,39295.3,
1150,126216,119151,27394.7,13783.7,143959,140585,137657,111314,102538,134008,0,80920.4,70301.2,145113,92183.3,53927.4,38166.8,
1175,122592,115730,26608.1,13387.9,139826,136548,133705,108118,99593.4,130161,0,78596.9,68282.5,140947,89536.3,52378.9,37070.9,
1200,119072,112407,25844,13003.4,135812,132628,129866,105014,96733.8,126424,0,76340.1,66321.9,136900,86965.5,50874.9,36006.4,
1225,115654,109179,25101.9,12630,131913,128820,126138,101998,93956.3,122794,0,74148.1,64417.5,132970,84468.4,49414,34972.5,
1250,112333,106045,24381.1,12267.4,128125,125122,122516,99069.8,91258.6,119268,0,72019.1,62567.9,129152,82043.1,47995.2,33968.3,
1275,109108,103000,23681.1,11915.1,124447,121529,118998,96225.3,88638.4,115844,0,69951.2,60771.4,125444,79687.5,46617.1,32993,
1300,105975,100043,23001.1,11573,120874,118040,115582,93462.5,86093.4,112518,0,67942.8,59026.5,121842,77399.4,45278.6,32045.6,
1325,102932,97170.3,22340.7,11240.7,117403,114651,112263,90779,83621.4,109287,0,65992,57331.7,118344,75177.1,43978.5,31125.5,
1350,99977,94380.4,21699.2,10918,114032,111359,109040,88172.6,81220.5,106150,0,64097.2,55685.6,114946,73018.7,42715.8,30231.8,
1375,97106.5,91670.5,21076.2,10604.5,110758,108162,105909,85641,78888.5,103102,0,62256.8,54086.7,111646,70922.1,41489.3,29363.8,
1400,94318.4,89038.5,20471.1,10300,107578,105056,102868,83182.1,76623.5,100142,0,60469.3,52533.8,108440,68885.8,40298.1,28520.7,
1425,91610.4,86482.1,19883.3,10004.3,104490,102040,99915,80793.8,74423.5,97266.4,0,58733.1,51025.4,105327,66908,39141.1,27701.8,
1450,88980.1,83999,19312.4,9717.05,101490,99110.2,97046.2,78474,72286.6,94473.8,0,57046.8,49560.4,102303,64986.9,38017.2,26906.4,
1475,86425.3,81587.3,18757.9,9438.05,98575.6,96264.6,94259.9,76220.9,70211.2,91761.3,0,55408.9,48137.4,99365.6,63121,36925.7,26133.9,
1500,83943.9,79244.7,18219.3,9167.07,95745.3,93500.7,91553.5,74032.5,68195.3,89126.6,0,53818,46755.3,96512.6,61308.7,35865.5,25383.6,
1525,81533.7,76969.5,17696.2,8903.86,92996.3,90816.1,88924.9,71906.9,66237.3,86567.7,0,52272.8,45412.9,93741.6,59548.4,34835.7,24654.7,
1550,79192.8,74759.6,17188.1,8648.22,90326.2,88208.7,86371.7,69842.3,64335.5,84082.2,0,50771.9,44109,91050.1,57838.7,33835.5,23946.9,
1575,76919,72613.1,16694.6,8399.91,87732.8,85676,83891.8,67837,62488.3,81668,0,49314.2,42842.6,88435.9,56178,32864,23259.3,
1600,74710.5,70528.2,16215.3,8158.73,85213.9,83216.1,81483.1,65889.3,60694.1,79323.2,0,47898.3,41612.5,85896.7,54565.1,31920.5,22591.5,
1625,72565.4,68503.2,15749.7,7924.48,82767.2,80826.8,79143.6,63997.5,58951.5,77045.7,0,46523,40417.7,83430.5,52998.4,31004,21942.8,
1650,70482,66536.4,15297.5,7696.96,80390.8,78506.2,76871.3,62160,57258.9,74833.6,0,45187.3,39257.2,81035.1,51476.7,30113.8,21312.8,
1675,68458.3,64626,14858.3,7475.96,78082.7,76252.1,74664.1,60375.3,55614.9,72685,0,43889.9,38130.1,78708.4,49998.7,29249.2,20700.9,
1700,66492.7,62770.5,14431.7,7261.31,75840.8,74062.8,72520.4,58641.8,54018.1,70598,0,42629.7,37035.3,76448.5,48563.2,28409.4,20106.5,
1725,64583.6,60968.2,14017.3,7052.83,73663.2,71936.3,70438.2,56958.1,52467.1,68571,0,41405.7,35972,74253.6,47168.9,27593.7,19529.2,
1750,62729.3,59217.7,13614.9,6850.33,71548.2,69870.9,68415.8,55322.7,50960.7,66602.3,0,40216.9,34939.1,72121.6,45814.6,26801.4,18968.5,
1775,60928.2,57517.5,13224,6653.64,69494,67864.8,66451.5,53734.3,49497.5,64690,0,39062.2,33936,70050.9,44499.1,26031.9,18423.9,
1800,59178.9,55866,12844.3,6462.61,67498.7,65916.3,64543.5,52191.5,48076.4,62832.6,0,37940.6,32961.6,68039.6,43221.5,25284.5,17894.9,
1825,57479.7,54262,12475.5,6277.05,65560.7,64023.7,62690.4,50693,46696,61028.6,0,36851.3,32015.2,66086.1,41980.5,24558.5,17381.1,
1850,55829.4,52704.1,12117.3,6096.83,63678.3,62185.4,60890.4,49237.5,45355.3,59276.3,0,35793.2,31096,64188.6,40775.2,23853.4,16882.1,
1875,54226.4,51190.8,11769.4,5921.78,61850,60400,59142.1,47823.8,44053.1,57574.4,0,34765.5,30203.2,62345.6,39604.5,23168.5,16397.4,
1900,52669.5,49721.1,11431.5,5751.75,60074.1,58665.8,57444.1,46450.7,42788.2,55921.3,0,33767.4,29336,60555.6,38467.3,22503.3,15926.6,
1925,51157.3,48293.5,11103.3,5586.61,58349.3,56981.4,55794.7,45117,41559.7,54315.7,0,32797.8,28493.7,58816.9,37362.9,21857.2,15469.3,
1950,49688.4,46906.9,10784.5,5426.21,56674,55345.3,54192.8,43821.6,40366.4,52756.2,0,31856.2,27675.6,57128.2,36290.1,21229.6,15025.1,
1975,48261.8,45560.1,10474.8,5270.41,55046.8,53756.3,52636.8,42563.4,39207.4,51241.5,0,30941.5,26881,55487.9,35248.2,20620.1,14593.7,
2000,46876.1,44252,10174.1,5119.09,53466.3,52212.8,51125.5,41341.3,38081.7,49770.3,0,30053.1,26109.2,53894.8,34236.1,20028.1,14174.7,
2025,45530.2,42981.4,9881.96,4972.11,51931.2,50713.7,49657.6,40154.4,36988.3,48341.3,0,29190.2,25359.5,52347.3,33253.1,19453,13767.7,
2050,44223,41747.4,9598.23,4829.35,50440.1,49257.6,48231.8,39001.4,35926.3,46953.3,0,28352.1,24631.4,50844.4,32298.4,18894.5,13372.4,
2075,42953.2,40548.7,9322.64,4690.69,48991.9,47843.4,46847,37881.6,34894.8,45605.2,0,27538.1,23924.2,49384.5,31371,18352,12988.5,
2100,41720,39384.5,9054.97,4556.01,47585.3,46469.7,45501.9,36794,33892.9,44295.8,0,26747.4,23237.3,47966.6,30470.3,17825.1,12615.6,
2125,40522.1,38253.7,8794.99,4425.2,46219,45135.5,44195.5,35737.6,32919.8,43024,0,25979.5,22570.1,46589.4,29595.5,17313.3,12253.4,
2150,39358.6,37155.3,8542.47,4298.15,44892,43839.5,42926.6,34711.5,31974.6,41788.7,0,25233.5,21922.1,45251.7,28745.7,16816.2,11901.5,
2175,38228.6,36088.5,8297.2,4174.74,43603,42580.8,41694.1,33714.8,31056.6,40588.8,0,24509,21292.7,43952.5,27920.4,16333.4,11559.8,
2200,37131,35052.4,8058.97,4054.87,42351.1,41358.2,40496.9,32746.8,30164.9,39423.5,0,23805.3,20681.3,42690.5,27118.7,15864.4,11227.9,
2225,36064.9,34046,7827.58,3938.45,41135.1,40170.8,39334.2,31806.6,29298.8,38291.5,0,23121.8,20087.5,41464.8,26340.1,15408.9,10905.5,
2250,35029.4,33068.4,7602.84,3825.37,39954.1,39017.4,38204.8,30893.4,28457.6,37192.1,0,22458,19510.8,40274.2,25583.8,14966.5,10592.4,
2275,34023.6,32119,7384.55,3715.54,38806.9,37897.1,37107.9,30006.4,27640.5,36124.3,0,21813.2,18950.6,39117.9,24849.3,14536.8,10288.3,
2300,33046.7,31196.8,7172.52,3608.86,37692.7,36809,36042.5,29144.8,26846.9,35087.1,0,21186.9,18406.5,37994.7,24135.8,14119.4,9992.9,
2325,32097.9,30301.1,6966.59,3505.24,36610.5,35752.2,35007.6,28308,26076,34079.6,0,20578.5,17878,36903.8,23442.8,13714,9705.99,
2350,31176.3,29431.1,6766.56,3404.6,35559.3,34725.7,34002.5,27495.3,25327.4,33101.2,0,19987.7,17364.7,35844.3,22769.7,13320.2,9427.31,
2375,30281.2,28586,6572.28,3306.85,34538.3,33728.6,33026.2,26705.8,24600.2,32150.8,0,19413.8,16866.1,34815.1,22116,12937.8,9156.64,
2400,29411.8,27765.3,6383.58,3211.9,33546.7,32760.2,32078,25939,23893.8,31227.6,0,18856.4,16381.8,33815.5,21481,12566.3,8893.73,
2425,28567.3,26968.1,6200.29,3119.68,32583.5,31819.6,31156.9,25194.3,23207.8,30331,0,18315,15911.5,32844.6,20864.2,12205.5,8638.38,
2450,27747.1,26193.8,6022.27,3030.11,31647.9,30906,30262.4,24470.9,22541.5,29460.2,0,17789.1,15454.6,31901.6,20265.2,11855.1,8390.35,
2475,26950.4,25441.7,5849.36,2943.11,30739.3,30018.6,29393.5,23768.3,21894.3,28614.3,0,17278.4,15010.9,30985.6,19683.3,11514.7,8149.45,
2500,26176.6,24711.2,5681.41,2858.61,29856.7,29156.7,28549.5,23085.9,21265.6,27792.8,0,16782.3,14579.9,30096,19118.2,11184.1,7915.46,
2525,25425,24001.7,5518.29,2776.53,28999.4,28319.6,27729.8,22423,20655.1,26994.8,0,16300.4,14161.3,29231.8,18569.2,10863,7688.19,
2550,24695,23312.6,5359.85,2696.81,28166.8,27506.5,26933.7,21779.2,20062,26219.7,0,15832.4,13754.7,28392.5,18036.1,10551.1,7467.45,
2575,23986,22643.2,5205.96,2619.38,27358.1,26716.7,26160.3,21153.9,19486,25466.9,0,15377.8,13359.8,27577.3,17518.2,10248.1,7253.05,
2600,23297.3,21993.1,5056.49,2544.17,26572.6,25949.6,25409.2,20546.5,18926.5,24735.7,0,14936.3,12976.2,26785.5,17015.3,9953.89,7044.8,
2625,22628.4,21361.6,4911.3,2471.12,25809.6,25204.6,24679.7,19956.6,18383.1,24025.5,0,14507.5,12603.6,26016.5,16526.7,9668.1,6842.53,
2650,21978.7,20748.3,4770.29,2400.17,25068.6,24480.9,23971.1,19383.6,17855.3,23335.7,0,14090.9,12241.7,25269.5,16052.2,9390.51,6646.07,
2675,21347.6,20152.6,4633.33,2331.26,24348.8,23778,23282.8,18827.1,17342.6,22665.6,0,13686.4,11890.3,24544,15591.3,9120.89,6455.25,
2700,20734.7,19574,4500.3,2264.33,23649.7,23095.3,22614.3,18286.5,16844.7,22014.9,0,13293.4,11548.9,23839.3,15143.7,8859.01,6269.9,
2725,20139.4,19012,4371.08,2199.31,22970.7,22432.2,21965,17761.5,16361,21382.8,0,12911.7,11217.3,23154.8,14708.9,8604.65,6089.88,
2750,19561.1,18466.1,4245.58,2136.17,22311.2,21788.1,21334.4,17251.5,15891.3,20768.8,0,12541,10895.2,22490,14286.5,8357.59,5915.03,
2775,18999.5,17935.9,4123.68,2074.83,21670.6,21162.5,20721.8,16756.2,15435,20172.5,0,12180.9,10582.4,21844.2,13876.3,8117.63,5745.2,
2800,18454,17420.9,4005.28,2015.26,21048.4,20554.9,20126.9,16275.1,14991.8,19593.3,0,11831.2,10278.5,21217,13477.9,7884.56,5580.24,
2825,17924.1,16920.7,3890.28,1957.4,20444,19964.7,19549,15807.8,14561.4,19030.8,0,11491.5,9983.43,20607.9,13090.9,7658.18,5420.02,
2850,17409.5,16434.9,3778.59,1901.2,19857,19391.5,18987.7,15353.9,14143.3,18484.4,0,11161.5,9696.79,20016.2,12715.1,7438.3,5264.4,
2875,16909.6,15963,3670.1,1846.61,19286.9,18834.7,18442.5,14913.1,13737.2,17953.6,0,10841.1,9418.37,19441.5,12350,7224.73,5113.25,
2900,16424.1,15504.7,3564.72,1793.59,18733.1,18294,17913,14484.9,13342.8,17438.2,0,10529.8,9147.95,18883.3,11995.4,7017.29,4966.44,
2925,15952.6,15059.5,3462.37,1742.09,18195.3,17768.7,17398.7,14069,12959.7,16937.5,0,10227.5,8885.3,18341.1,11651,6815.81,4823.85,
2950,15494.5,14627.1,3362.96,1692.07,17672.9,17258.5,16899.1,13665.1,12587.6,16451.2,0,9933.82,8630.18,17814.5,11316.5,6620.12,4685.34,
2975,15049.6,14207.2,3266.4,1643.49,17165.4,16763,16413.9,13272.7,12226.2,15978.8,0,9648.6,8382.39,17303,10991.6,6430.04,4550.82,
3000,14617.5,13799.3,3172.62,1596.3,16672.6,16281.7,15942.6,12891.6,11875.2,15520,0,9371.57,8141.72,16806.2,10676,6245.42,4420.16,
3025,14197.8,13403.1,3081.53,1550.47,16193.9,15814.2,15484.9,12521.5,11534.2,15074.4,0,9102.5,7907.96,16323.7,10369.4,6066.1,4293.24,
3050,13790.2,13018.2,2993.05,1505.95,15728.9,15360.2,15040.3,12162,11203,14641.6,0,8841.15,7680.9,15855,10071.7,5891.93,4169.98,
3075,13394.3,12644.4,2907.11,1462.71,15277.3,14919.2,14608.5,11812.8,10881.4,14221.2,0,8587.3,7460.37,15399.7,9782.54,5722.77,4050.25,
3100,13009.7,12281.4,2823.64,1420.72,14838.7,14490.8,14189,11473.6,10568.9,13812.9,0,8340.74,7246.17,14957.6,9501.66,5558.45,3933.96,
3125,12636.1,11928.8,2742.57,1379.93,14412.6,14074.7,13781.6,11144.2,10265.5,13416.3,0,8101.26,7038.12,14528.1,9228.85,5398.86,3821.01,
3150,12273.3,11586.3,2663.83,1340.31,13998.8,13670.6,13385.9,10824.2,9970.75,13031.1,0,7868.66,6836.04,14111,8963.87,5243.85,3711.3,
3175,11920.9,11253.6,2587.34,1301.82,13596.9,13278.1,13001.6,10513.4,9684.47,12657,0,7642.74,6639.76,13705.8,8706.5,5093.29,3604.74,
3200,11578.7,10930.5,2513.06,1264.44,13206.5,12896.9,12628.3,10211.6,9406.41,12293.5,0,7423.3,6449.12,13312.3,8456.52,4947.05,3501.24,
3225,11246.2,10616.7,2440.9,1228.14,12827.3,12526.6,12265.7,9918.36,9136.33,11940.6,0,7210.16,6263.95,12930.1,8213.72,4805.01,3400.71,
3250,10923.3,10311.8,2370.82,1192.88,12459,12166.9,11913.5,9633.58,8874.01,11597.7,0,7003.14,6084.1,12558.8,7977.89,4667.05,3303.07,
3275,10609.7,10015.8,2302.75,1158.63,12101.3,11817.6,11571.5,9356.98,8619.22,11264.7,0,6802.07,5909.42,12198.3,7748.83,4533.05,3208.23,
3300,10305.1,9728.19,2236.63,1125.36,11753.8,11478.3,11239.2,9088.33,8371.75,10941.3,0,6606.77,5739.75,11848,7526.34,4402.9,3116.12,
3325,10009.2,9448.88,2172.41,1093.05,11416.4,11148.7,10916.5,8827.38,8131.38,10627.2,0,6417.07,5574.95,11507.8,7310.25,4276.48,3026.65,
3350,9721.81,9177.58,2110.04,1061.67,11088.6,10828.6,10603.1,8573.93,7897.91,10322,0,6232.83,5414.88,11177.4,7100.36,4153.69,2939.75,
3375,9442.68,8914.08,2049.46,1031.18,10770.2,10517.7,10298.7,8327.76,7671.15,10025.7,0,6053.87,5259.41,10856.5,6896.49,4034.43,2855.34,
3400,9171.56,8658.14,1990.61,1001.58,10461,10215.7,10003,8088.65,7450.89,9737.81,0,5880.05,5108.4,10544.8,6698.48,3918.6,2773.36,
3425,8908.22,8409.54,1933.46,972.82,10160.6,9922.4,9715.77,7856.41,7236.96,9458.22,0,5711.23,4961.73,10242,6506.15,3806.09,2693.73,
3450,8652.45,8168.09,1877.94,944.888,9868.87,9637.51,9436.81,7630.84,7029.17,9186.66,0,5547.24,4819.27,9947.96,6319.35,3696.81,2616.39,
3475,8404.02,7933.57,1824.02,917.759,9585.52,9360.8,9165.86,7411.74,6827.35,8922.89,0,5387.97,4680.9,9662.34,6137.91,3590.66,2541.27,
3500,8162.73,7705.78,1771.65,891.408,9310.3,9092.03,8902.69,7198.94,6631.33,8666.7,0,5233.27,4546.5,9384.91,5961.68,3487.57,2468.3,
3525,7928.36,7484.53,1720.79,865.814,9042.98,8830.98,8647.08,6992.24,6440.93,8417.86,0,5083.02,4415.96,9115.45,5790.5,3387.43,2397.43,
3550,7700.72,7269.64,1671.38,840.955,8783.34,8577.43,8398.8,6791.48,6256,8176.17,0,4937.07,4289.17,8853.73,5624.25,3290.17,2328.6,
3575,7479.62,7060.91,1623.39,816.809,8531.16,8331.15,8157.65,6596.48,6076.37,7941.41,0,4795.32,4166.02,8599.52,5462.76,3195.71,2261.74,
3600,7264.86,6858.18,1576.78,793.357,8286.21,8091.95,7923.43,6407.09,5901.91,7713.4,0,4657.64,4046.4,8352.61,5305.92,3103.95,2196.8,
3625,7056.28,6661.27,1531.51,770.578,8048.3,7859.61,7695.94,6223.13,5732.45,7491.93,0,4523.91,3930.22,8112.79,5153.57,3014.83,2133.73,
3650,6853.68,6470.01,1487.53,748.453,7817.21,7633.95,7474.97,6044.45,5567.86,7276.83,0,4394.02,3817.38,7879.86,5005.61,2928.27,2072.46,
3675,6656.89,6284.24,1444.82,726.964,7592.77,7414.76,7260.35,5870.9,5408,7067.89,0,4267.86,3707.78,7653.61,4861.88,2844.19,2012.96,
3700,6465.76,6103.81,1403.34,706.091,7374.76,7201.87,7051.89,5702.33,5252.73,6864.96,0,4145.32,3601.32,7433.86,4722.29,2762.53,1955.16,
3725,6280.12,5928.56,1363.05,685.818,7163.02,6995.09,6849.42,5538.61,5101.91,6667.85,0,4026.3,3497.92,7220.42,4586.7,2683.21,1899.03,
3750,6099.8,5758.34,1323.91,666.127,6957.35,6794.25,6652.76,5379.58,4955.42,6476.41,0,3910.69,3397.48,7013.11,4455.01,2606.17,1844.5,
3775,5924.66,5593,1285.9,647.001,6757.6,6599.17,6461.74,5225.13,4813.14,6290.46,0,3798.41,3299.94,6811.75,4327.1,2531.34,1791.54,
3800,5754.56,5432.42,1248.98,628.424,6563.57,6409.7,6276.21,5075.1,4674.95,6109.84,0,3689.35,3205.19,6616.17,4202.86,2458.66,1740.1,
3825,5589.33,5276.44,1213.12,610.381,6375.12,6225.66,6096.01,4929.39,4540.72,5934.42,0,3583.42,3113.16,6426.21,4082.19,2388.07,1690.14,
3850,5428.85,5124.94,1178.29,592.856,6192.08,6046.91,5920.98,4787.85,4410.35,5764.03,0,3480.54,3023.78,6241.7,3964.98,2319.51,1641.61,
3875,5272.98,4977.8,1144.46,575.834,6014.29,5873.29,5750.98,4650.39,4283.72,5598.53,0,3380.6,2936.96,6062.49,3851.14,2252.91,1594.48,
3900,5121.58,4834.87,1111.6,559.3,5841.61,5704.66,5585.86,4516.86,4160.73,5437.79,0,3283.54,2852.63,5888.42,3740.56,2188.22,1548.7,
3925,4974.53,4696.06,1079.68,543.242,5673.88,5540.87,5425.48,4387.18,4041.26,5281.66,0,3189.26,2770.73,5719.35,3633.16,2125.39,1504.23,
3950,4831.7,4561.22,1048.68,527.644,5510.97,5381.78,5269.7,4261.21,3925.23,5130.01,0,3097.69,2691.17,5555.14,3528.85,2064.37,1461.04,
3975,4692.97,4430.26,1018.57,512.495,5352.74,5227.26,5118.4,4138.86,3812.53,4982.72,0,3008.75,2613.91,5395.64,3427.53,2005.1,1419.09,
4000,4558.23,4303.06,989.326,497.78,5199.06,5077.17,4971.44,4020.03,3703.06,4839.66,0,2922.36,2538.86,5240.72,3329.12,1947.53,1378.35,
