1050,163009,163007,163018,163018,163015,163014,162888,162511,161884,161007,159882,158512,156908,155034,152930,150597,148041,145249,142231,138995,135545,131886,128034,123964,119712,110658,105875,100926,95820.4,90568.8,85189.7,79661.2,74009.5,68250.8,62392.3,56426.9,50378.1,44251.7,38056,31802.5,25500.7,19161,12790.4,6400.76,0,0,0,0,0,0,6400.18,12790.7,19161.8,25504.5,31804.2,38057.3,44249.6,50374.4,56424,62386.9,68253.5,74015.8,79664.8,85177.7,90576.6,95818.5,100922,105876,110657,119711,123962,128022,131885,135544,138994,142231,145252,148054,150602,152931,155036,156895,158513,159897,161010,161885,162512,162888,115277,115270,115275,115269,115272,115278,0,115275,115278,0,163011,163015,5097.91,5233.21,28154,23777.2,47276.4,83836.9,92142.3,88693,5373.04,9618.53,29108.5,59971.4,64358.8,70745.6,78316.5,74408.1,75231,64079.8,70048.6,68539.2,61455.8,66293.3,43891,41430,46673.9,106888,110692,111071,18500.9,23011.9,20235.4,110189,108087,111271,26687.6,29186.7,23816,44147.2,47220.9,48676.4,54101.8,54650.9,58269.1,64386.4,69797.8,100213,96561.8,97944.2,105779,102018,5442.82,11187.1,111241,90047.8,88136.4,96529.4,92154.1,5998.19,12384.6,12327.3,104201,109391,97058,98125.9,107211,100797,102243,43751.6,37130.5,37056.3,7827.13,80528,75497.9,105036,61470.8,67166.5,97091.7,40146.5,33801.3,34946.4,103405,37782.6,49614.3,41421.8,82532,77123.5,18440.1,33853,81731.3,83122.2,76682,78141.9,85622,91286.8,27339.3,29505.4,32128.3,54826.8,54067.3,87161.9,92107,88139.4,91944.5,19136.3,13154.5,12159.5,54954.2,17412.8,72560.1,49433.8,57565.1,60987.9,72415.8,15471.5,21904.5,160329,159428,151787,149079,147069,127292,129949,151881,156378,157405,118840,118790,157538,158865,158583,151152,151647,149426,149231,151561,147543,146451,141368,138873,140497,160531,160944,160182,162862,162695,162904,128139,127186,129852,144055,144024,153872,153647,155448,119392,119532,162902,157524,158672,160091,159998,134890,138327,134170,137633,161917,161055,162890,123679,123445,119298,162880,162526,161930,161082,159960,143960,146640,143129,146053,158075,157753,159245,130695,127273,120514,131315,123578,144887,140864,127615,162523,162489,162888,123939,123520,154357,156373,140991,141577,131038,127515,157499,159012,144538,155930,162599,162064,154547,154636,151941,133275,153924,132051,149304,148887,147036,161068,136811,156498,123389,161296,135613,134504,139999,136724,161530,162235,155907,137810,133321,161753,162414,161866,
1075,158330,158328,158339,158339,158336,158335,158213,157847,157237,156385,155293,153962,152404,150584,148540,146274,143791,141079,138148,135005,131653,128100,124358,120405,116275,107481,102835,98027.9,93069.1,87968.2,82743.5,77373.7,71884.3,66290.9,60600.6,54806.5,48931.3,42980.9,36963.1,30889.2,24768.4,18610.7,12423.1,6216.94,0,0,0,0,0,0,6216.38,12423.4,18611.5,24772.1,30890.8,36964.3,42978.9,48927.8,54803.7,60595.4,66293.5,71890.3,77377.2,82731.8,87975.8,93067.3,98023.8,102836,107479,116274,120403,124347,128098,131652,135004,138148,141082,143804,146279,148541,150586,152391,153963,155307,156388,157238,157847,158212,111967,111961,111965,111960,111963,111968,0,111966,111968,0,158332,158336,4951.5,5082.92,27345.4,23094.4,45918.8,81429.6,89496.6,86146.2,5218.74,9342.3,28272.5,58249.2,62510.6,68714.1,76067.6,72271.4,73070.7,62239.6,68037.1,66571,59691,64389.6,42630.5,40240.2,45333.6,103819,107514,107882,17969.6,22351.1,19654.2,107026,104984,108076,25921.2,28348.5,23132,42879.4,45864.8,47278.6,52548.2,53081.5,56595.8,62537.4,67793.5,97335.5,93789.2,95131.9,102742,99089.2,5286.51,10865.9,108048,87462.1,85605.6,93757.8,89508,5825.93,12028.9,11973.3,101210,106250,94271.1,95308.4,104133,97902.7,99307.4,42495.1,36064.2,35992.1,7602.35,78215.6,73329.9,102020,59705.5,65237.7,94303.8,38993.6,32830.5,33942.8,100436,36697.6,48189.5,40232.2,80162.1,74908.8,17910.5,32880.8,79384.4,80735.3,74480,75898.1,83163.4,88665.6,26554.1,28658.1,31205.6,53252.3,52514.6,84659.1,89462.2,85608.6,89304.4,18586.7,12776.7,11810.3,53376.1,16912.7,70476.4,48014.2,55912.1,59236.5,70336.3,15027.2,21275.4,155727,154852,147430,144799,142847,123637,126219,147521,151889,152887,115428,115380,153016,154305,154031,146813,147294,145137,144947,147210,143308,142247,137310,134886,136464,155923,156325,155584,158187,158025,158228,124460,123534,126124,139920,139890,149455,149236,150986,115964,116100,158226,153003,154118,155496,155405,131018,134356,130318,133682,157270,156432,158214,120128,119900,115873,158204,157861,157282,156459,155368,139827,142430,139021,141861,153537,153225,154674,126943,123619,117054,127545,120030,140728,136820,123951,157858,157825,158213,120380,119974,149926,151884,136944,137512,127276,123854,152978,154447,140389,151455,157932,157412,150111,150197,147580,129449,149505,128260,145018,144613,142815,156445,132883,152006,119846,156666,131719,130643,135980,132799,156893,157579,151431,133854,129494,157110,157752,157220,
1100,153785,153783,153794,153794,153791,153790,153672,153316,152724,151896,150835,149543,148029,146262,144277,142075,139664,137029,134182,131129,127874,124423,120788,116948,112937,104395,99882.7,95213.3,90396.8,85442.4,80367.7,75152.1,69820.2,64387.4,58860.5,53232.7,47526.3,41746.7,35901.7,30002.2,24057.1,18076.3,12066.4,6038.41,0,0,0,0,0,0,6037.87,12066.6,18077,24060.7,30003.7,35902.9,41744.7,47522.8,53230,58855.4,64390,69826.1,75155.4,80356.4,85449.8,90395.1,95209.4,99883.8,104394,112936,116946,120777,124421,127873,131128,134183,137032,139676,142080,144277,146263,148017,149544,150849,151899,152725,153316,153671,108753,108746,108751,108745,108748,108753,0,108751,108754,0,153788,153791,4809.31,4936.96,26560.2,22431.2,44600.2,79091.5,86926.9,83672.7,5068.87,9074.02,27460.6,56576.6,60715.7,66741,73883.4,70196.2,70972.6,60452.4,66083.5,64659.5,57977,62540.7,41406.4,39084.7,44031.8,100838,104427,104784,17453.6,21709.2,19089.8,103953,101970,104973,25176.9,27534.5,22467.8,41648.1,44547.8,45920.9,51039.2,51557.3,54970.6,60741.7,65846.8,94540.8,91096.3,92400.4,99792,96244.2,5134.7,10553.8,104945,84950.8,83147.6,91065.8,86938,5658.63,11683.5,11629.5,98303.6,103200,91564.4,92571.9,101143,95091.7,96456.1,41274.9,35028.6,34958.6,7384.04,75969.7,71224.3,99090.8,57991.1,63364.5,91596.2,37873.8,31887.8,32968.1,97552.5,35643.8,46805.7,39076.9,77860.4,72757.9,17396.2,31936.6,77105,78417.1,72341.4,73718.8,80775.5,86119.8,25791.6,27835.1,30309.5,51723.2,51006.6,82228.3,86893.6,83150.5,86740.2,18053,12409.8,11471.2,51843.4,16427.1,68452.8,46635.4,54306.5,57535.6,68316.7,14595.6,20664.5,151257,150407,143198,140643,138746,120088,122595,143286,147529,148498,112114,112067,148623,149875,149610,142599,143066,140971,140786,142984,139194,138164,133368,131014,132546,151447,151837,151118,153646,153489,153686,120887,119988,122503,135903,135874,145165,144952,146652,112635,112767,153684,148611,149694,151032,150944,127256,130499,126577,129844,152755,151942,153673,116679,116458,112546,153663,153329,152767,151968,150909,135813,138342,135030,137788,149130,148826,150234,123298,120070,113693,123884,116584,136688,132892,120392,153327,153295,153671,116924,116530,145622,147524,133013,133565,123623,120299,148587,150014,136359,147107,153398,152893,145802,145885,143343,125733,145214,124578,140855,140461,138715,151954,129068,147643,116405,152169,127938,126892,132077,128986,152390,153055,147085,130011,125776,152600,153224,152707,
1125,149371,149369,149379,149379,149376,149376,149260,148915,148340,147536,146505,145250,143780,142063,140135,137997,135654,133096,130330,127365,124203,120851,117321,113591,109694,101398,97015,92479.7,87801.4,82989.2,78060.2,72994.3,67815.5,62538.7,57170.4,51704.2,46161.6,40547.9,34870.8,29140.7,23366.4,17557.2,11719.9,5865.02,0,0,0,0,0,0,5864.49,11720.1,17557.9,23369.8,29142.2,34872,40546.1,46158.3,51701.6,57165.5,62541.1,67821.2,72997.6,78049.2,82996.4,87799.7,92475.9,97016.1,101396,109693,113589,117309,120849,124202,127364,130330,133098,135667,138001,140136,142064,143768,145251,146519,147539,148341,148915,149260,105630,105624,105628,105623,105626,105631,0,105629,105631,0,149373,149376,4671.21,4795.2,25797.5,21787.1,43319.6,76820.6,84431.1,81270.3,4923.32,8813.47,26672.1,54952.1,58972.3,64824.7,71762.1,68180.7,68934.8,58716.7,64186.1,62802.9,56312.3,60745,40217.4,37962.4,42767.5,97943.4,101429,101776,16952.4,21085.9,18541.7,100968,99042,101959,24453.9,26743.9,21822.6,40452.2,43268.7,44602.4,49573.7,50076.9,53392.2,58997.6,63956.2,91826.5,88480.8,89747.5,96926.9,93481,4987.26,10250.8,101932,82511.8,80760.3,88451.2,84441.9,5496.15,11348,11295.5,95481.3,100237,88935.5,89914,98239.2,92361.5,93686.8,40089.7,34022.8,33954.8,7172.01,73788.5,69179.3,96245.8,56326,61545.1,88966.3,36786.3,30972.2,32021.5,94751.7,34620.3,45461.7,37954.9,75624.8,70668.9,16896.6,31019.5,74891.1,76165.6,70264.3,71602.1,78456.3,83647.1,25051,27035.9,29439.2,50238,49542.1,79867.4,84398.7,80763.1,84249.8,17534.6,12053.5,11141.8,50354.8,15955.4,66487.3,45296.3,52747.2,55883.5,66355.1,14176.5,20071.1,146915,146089,139087,136605,134763,116640,119076,139173,143294,144235,108895,108850,144357,145573,145315,138505,138959,136924,136744,138880,135198,134197,129540,127253,128741,147100,147479,146781,149236,149083,149275,117416,116543,118986,132002,131973,140998,140791,142442,109401,109530,149273,144345,145397,146697,146611,123603,126753,122943,126117,148371,147581,149262,113330,113115,109315,149252,148928,148382,147605,146577,131915,134370,131153,133833,144849,144554,145921,119759,116623,110429,120327,113237,132764,129077,116936,148925,148895,149260,113568,113184,141442,143290,129194,129730,120074,116845,144322,145708,132444,142884,148995,148504,141617,141698,139228,122123,141045,121001,136812,136429,134733,147592,125363,143404,113063,147801,124265,123250,128285,125283,148015,148662,142862,126279,122166,148220,148826,148324,
1150,145083,145081,145091,145091,145089,145088,144976,144640,144082,143301,142300,141081,139652,137985,136112,134035,131760,129275,126589,123708,120637,117381,113952,110330,106545,98486.7,94229.7,89824.5,85280.6,80606.5,75819,70898.5,65868.4,60743.1,55528.9,50219.7,44836.2,39383.7,33869.6,28304,22695.4,17053.1,11383.4,5696.62,0,0,0,0,0,0,5696.1,11383.6,17053.8,22698.8,28305.5,33870.7,39381.9,44833,50217.1,55524.1,60745.5,65874,70901.7,75808.3,80613.5,85279,89820.9,94230.8,98485.4,106544,110328,113942,117380,120636,123707,126589,129277,131772,134040,136113,137986,139641,141081,142313,143304,144083,144640,144975,102598,102592,102596,102591,102594,102599,0,102596,102599,0,145085,145088,4537.09,4657.51,25056.8,21161.5,42075.8,74615,82007,78937,4781.96,8560.41,25906.3,53374.3,57279.1,62963.5,69701.7,66223.2,66955.6,57030.8,62343.2,60999.7,54695.5,59000.9,39062.7,36872.4,41539.5,95131.4,98516.6,98854.1,16465.6,20480.4,18009.3,98069.7,96198.5,99031.9,23751.8,25976,21196,39290.7,42026.3,43321.7,48150.3,48639.1,51859.2,57303.7,62119.9,89190.1,85940.5,87170.8,94144.2,90797.1,4844.06,9956.45,99006,80142.8,78441.6,85911.7,82017.5,5338.33,11022.2,10971.2,92740,97359,86382.1,87332.6,95418.8,89709.8,90997,38938.6,33045.9,32979.8,6966.08,71669.9,67193,93482.6,54708.8,59778,86412.1,35730.1,30082.9,31102.1,92031.4,33626.3,44156.4,36865.1,73453.5,68639.9,16411.5,30128.9,72740.9,73978.8,68246.9,69546.3,76203.8,81245.6,24331.7,26259.6,28593.9,48795.6,48119.6,77574.3,81975.6,78444.3,81830.9,17031.1,11707.4,10821.9,48909,15497.2,64578.4,43995.8,51232.7,54279,64450,13769.5,19494.8,142698,141896,135094,132684,130895,113291,115657,135178,139181,140095,105769,105725,140213,141394,141144,134529,134970,132993,132819,134893,131317,130345,125821,123600,125045,142877,143245,142567,144952,144804,144990,114046,113197,115570,128212,128185,136950,136750,138353,106260,106385,144988,140201,141223,142486,142403,120055,123114,119414,122496,144111,143344,144977,110076,109867,106177,144968,144653,144123,143368,142369,128128,130513,127388,129991,140691,140405,141733,116321,113275,107259,116873,109986,128953,125372,113579,144650,144621,144976,110307,109935,137382,139176,125485,126006,116626,113491,140179,141525,128642,138782,144718,144242,137551,137630,135232,118617,136996,117528,132884,132513,130866,143356,121764,139288,109818,143559,120698,119711,124602,121687,143767,144395,138761,122654,118658,143965,144554,144066,
1175,140918,140917,140926,140926,140924,140923,140814,140488,139946,139187,138215,137031,135644,134024,132205,130187,127978,125564,122955,120157,117174,114011,110681,107162,103486,95659.2,91524.4,87245.7,82832.2,78292.3,73642.2,68863,63977.3,58999.1,53934.6,48777.8,43548.9,38252.9,32897.1,27491.4,22043.8,16563.5,11056.5,5533.05,0,0,0,0,0,0,5532.56,11056.8,16564.2,22047.1,27492.8,32898.2,38251.2,43545.7,48775.3,53930,59001.4,63982.7,68866.1,73631.8,78299.1,82830.6,87242.1,91525.5,95658,103486,107160,110671,114010,117173,120156,122955,125566,127989,130192,132206,134025,135632,137032,138228,139190,139947,140488,140813,99652.4,99646.6,99650.4,99645.6,99648.4,99653,0,99651,99653.2,0,140920,140923,4406.82,4523.79,24337.4,20553.9,40867.7,72472.8,79652.6,76670.7,4644.66,8314.62,25162.5,51841.9,55634.6,61155.7,67700.5,64321.8,65033.2,55393.4,60553.2,59248.4,53125.1,57306.9,37941.1,35813.7,40346.9,92400.3,95688.3,96016.1,15992.9,19892.4,17492.2,95254.2,93436.7,96188.8,23069.8,25230.2,20587.4,38162.6,40819.7,42077.9,46767.9,47242.6,50370.3,55658.4,60336.4,86629.5,83473.1,84668.2,91441.3,88190.4,4704.97,9670.58,96163.6,77841.9,76189.5,83445.2,79662.8,5185.06,10705.7,10656.2,90077.5,94563.9,83902.1,84825.3,92679.4,87134.3,88384.6,37820.6,32097.1,32032.9,6766.07,69612.3,65263.9,90798.8,53138,58061.7,83931.2,34704.2,29219.1,30209.1,89389.2,32660.8,42888.6,35806.6,71344.7,66669.2,15940.3,29263.8,70652.5,71854.9,66287.5,67549.6,74015.9,78913,23633.1,25505.6,27772.9,47394.6,46738,75347.1,79622,76192.2,79481.6,16542.1,11371.2,10511.2,47504.7,15052.3,62724.3,42732.6,49761.8,52720.6,62599.6,13374.1,18935.1,138601,137822,131216,128875,127137,110039,112337,131297,135186,136073,102733,102689,136188,137335,137092,130667,131095,129175,129006,131021,127547,126603,122209,120051,121456,138776,139133,138475,140791,140647,140828,110772,109948,112252,124532,124505,133019,132824,134382,103210,103331,140826,136176,137169,138395,138315,116608,119580,115986,118980,139975,139229,140815,106916,106713,103129,140807,140501,139985,139253,138282,124450,126766,123731,126259,136652,136374,137664,112981,110023,104180,113518,106828,125251,121773,110318,140498,140469,140814,107141,106779,133438,135181,121883,122389,113278,110233,136155,137462,124949,134798,140564,140101,133603,133679,131350,115212,133064,114154,129070,128709,127109,139240,118268,135289,106665,139438,117233,116275,121025,118193,139640,140250,134778,119133,115252,139832,140404,139930,
1200,136873,136871,136880,136881,136878,136878,136772,136455,135928,135192,134247,133097,131750,130176,128410,126450,124304,121959,119425,116707,113810,110738,107504,104086,100515,92912.9,88896.9,84741,80454.2,76044.6,71528,66886,62140.5,57305.2,52386.2,47377.4,42298.6,37154.7,31952.6,26702.1,21410.9,16087.9,10739.1,5374.2,0,0,0,0,0,0,5373.71,10739.3,16088.6,21414.1,26703.4,31953.7,37153,42295.5,47374.9,52381.6,57307.5,62145.7,66888.9,71517.9,76051.1,80452.6,84737.5,88897.9,92911.8,100515,104084,107493,110737,113809,116707,119425,121961,124315,126455,128410,130178,131739,133098,134260,135194,135929,136455,136771,96791.5,96785.8,96789.6,96784.9,96787.6,96792.1,0,96790.2,96792.3,0,136875,136878,4280.3,4393.9,23638.6,19963.8,39694.4,70392.1,77365.8,74469.5,4511.31,8075.9,24440.1,50353.5,54037.3,59399.9,65756.8,62475.2,63166.1,53803,58814.7,57547.3,51599.9,55661.6,36851.8,34785.5,39188.5,89747.5,92941.2,93259.6,15533.7,19321.3,16990,92519.5,90754.2,93427.3,22407.5,24505.8,19996.4,37067,39647.7,40869.8,45425.2,45886.2,48924.1,54060.5,58604.1,84142.4,81076.7,82237.4,88816.2,85658.5,4569.89,9392.93,93402.9,75607.1,74002.2,81049.5,77375.7,5036.19,10398.4,10350.2,87491.4,91849.1,81493.3,82390,90018.7,84632.7,85847.1,36734.8,31175.6,31113.2,6571.81,67613.7,63390.2,88192,51612.4,56394.8,81521.6,33707.9,28380.2,29341.7,86823,31723.1,41657.3,34778.6,69296.4,64755.1,15482.6,28423.6,68624.1,69791.9,64384.4,65610.3,71891,76647.5,22954.6,24773.3,26975.5,46033.9,45396.2,73184,77336.1,74004.7,77199.7,16067.2,11044.8,10209.4,46140.9,14620.1,60923.5,41505.7,48333.1,51207,60802.3,12990.2,18391.4,134623,133866,127449,125175,123487,106880,109112,127528,131305,132167,99783.3,99741.4,132279,133393,133157,126916,127332,125467,125303,127259,123886,122969,118701,116605,117969,134792,135139,134499,136749,136609,136785,107591,106791,109030,120957,120931,129200,129011,130524,100247,100364,136783,132267,133231,134423,134344,113261,116147,112656,115564,135956,135233,136773,103847,103650,100168,136764,136467,135967,135255,134313,120877,123127,120179,122635,132729,132459,133712,109738,106865,101189,110259,103761,121655,118277,107151,136465,136437,136772,104065,103713,129607,131300,118384,118875,110026,107068,132246,133516,121362,130929,136529,136079,129767,129842,127579,111904,129244,110876,125364,125014,123460,135243,114873,131406,103603,135435,113867,112937,117551,114800,135631,136224,130909,115713,111943,135818,136374,135914,
1225,132944,132942,132951,132951,132949,132948,132846,132538,132026,131311,130393,129276,127968,126439,124723,122820,120735,118458,115996,113357,110543,107559,104417,101098,97629.7,90245.5,86344.8,82308.2,78144.4,73861.4,69474.5,64965.7,60356.5,55660,50882.2,46017.2,41084.2,36088,31035.3,25935.4,20796.2,15626.1,10430.8,5219.9,0,0,0,0,0,0,5219.43,10431,15626.7,20799.3,25936.8,31036.3,36086.3,41081.2,46014.8,50877.8,55662.2,60361.6,64968.6,69464.6,73867.8,78142.9,82304.8,86345.7,90244.4,97629,101096,104407,107558,110542,113356,115997,118460,120746,122824,124724,126441,127957,129277,130405,131313,132027,132538,132845,94012.8,94007.3,94010.9,94006.4,94009,94013.4,0,94011.5,94013.5,0,132946,132949,4157.41,4267.75,22960,19390.7,38554.7,68371.2,75144.7,72331.5,4381.79,7844.04,23738.4,48907.9,52485.9,57694.6,63869,60681.5,61352.7,52258.4,57126.2,55895.2,50118.5,54063.6,35793.8,33786.8,38063.4,87171,90273,90582.3,15087.7,18766.6,16502.2,89863.4,88148.8,90745.1,21764.2,23802.2,19422.3,36002.8,38509.5,39696.5,44121,44568.8,47519.5,52508.4,56921.6,81726.8,78749,79876.5,86266.4,83199.3,4438.69,9123.25,90721.4,73436.5,71877.6,78722.7,75154.3,4891.6,10099.8,10053.1,84979.7,89212.2,79153.7,80024.7,87434.4,82203,83382.5,35680.1,30280.5,30220,6383.13,65672.6,61570.3,85660.2,50130.6,54775.7,79181.2,32740.1,27565.4,28499.3,84330.4,30812.3,40461.3,33780.1,67306.9,62896,15038.1,27607.6,66653.9,67788.3,62536,63726.6,69827,74447,22295.6,24062.1,26201.1,44712.3,44092.8,71082.9,75115.9,71880.1,74983.4,15605.9,10727.7,9916.26,44816.2,14200.4,59174.4,40314.1,46945.5,49736.8,59056.7,12617.2,17863.4,130758,130023,123791,121582,119942,103812,105979,123867,127536,128373,96918.7,96878,128481,129564,129334,123273,123677,121865,121706,123606,120329,119439,115293,113258,114582,130923,131260,130638,132824,132688,132859,104503,103726,105900,117484,117459,125491,125308,126777,97368.7,97483.2,132857,128470,129407,130564,130488,110009,112813,109422,112246,132054,131350,132847,100865,100674,97292.3,132838,132550,132064,131372,130457,117407,119593,116729,119114,128919,128657,129874,106587,103797,98283.7,107093,100783,118163,114882,104075,132547,132520,132845,101077,100736,125887,127531,114986,115463,106868,103994,128450,129683,117878,127170,132610,132173,126042,126114,123917,108692,125534,107693,121766,121425,119916,131361,111575,127633,100628,131547,110598,109695,114176,111505,131737,132313,127151,112391,108730,131919,132459,132012,
1250,129127,129126,129135,129135,129132,129132,129032,128733,128236,127541,126650,125565,124294,122810,121143,119294,117269,115057,112667,110103,107370,104472,101420,98195.6,94826.9,87654.7,83865.9,79945.2,75901,71740.9,67479.9,63100.6,58623.7,54062.1,49421.4,44696,39904.7,35051.9,30144.3,25190.8,20199.2,15177.4,10131.3,5070.04,0,0,0,0,0,0,5069.58,10131.5,15178,20202.2,25192.1,30145.3,35050.3,39901.8,44693.8,49417.1,54064.2,58628.6,63103.4,67470.4,71747.1,75899.5,79941.9,83866.9,87653.7,94826.3,98193.6,101410,104470,107369,110102,112667,115060,117280,119299,121144,122811,124284,125566,126662,127544,128237,128733,129031,91313.8,91308.5,91312,91307.7,91310.2,91314.4,0,91312.6,91314.6,0,129129,129132,4038.05,4145.23,22300.8,18834,37447.9,66408.3,72987.4,70255,4255.99,7618.84,23056.9,47503.8,50979.1,56038.2,62035.4,58939.4,59591.3,50758.1,55486.2,54290.5,48679.6,52511.5,34766.2,32816.8,36970.6,84668.5,87681.4,87981.8,14654.6,18227.8,16028.5,87283.6,85618.2,88140,21139.3,23118.9,18864.7,34969.1,37403.9,38556.8,42854.3,43289.3,46155.3,51000.9,55287.5,79380.5,76488.3,77583.3,83789.8,80810.8,4311.25,8861.33,88117,71328.2,69814.1,76462.6,72996.8,4751.17,9809.85,9764.46,82540,86651.1,76881.3,77727.3,84924.3,79843.1,80988.8,34655.8,29411.2,29352.4,6199.87,63787.2,59802.6,83201,48691.4,53203.1,76908,31800.2,26774,27681.1,81909.4,29927.7,39299.7,32810.3,65374.6,61090.3,14606.4,26815,64740.4,65842.1,60740.6,61897.1,67822.4,72309.7,21655.5,23371.3,25448.8,43428.6,42827,69042.2,72959.4,69816.5,72830.7,15157.8,10419.7,9631.56,43529.5,13792.7,57475.5,39156.7,45597.7,48308.9,57361.2,12255,17350.6,127004,126290,120237,118092,116499,100832,102937,120311,123874,124688,94136.3,94096.8,124793,125844,125621,119734,120126,118367,118212,120058,116875,116010,111983,110006,111293,127164,127492,126888,129011,128879,129045,101503,100748,102860,114112,114087,121889,121710,123138,94573.4,94684.6,129043,124782,125692,126816,126742,106851,109574,106281,109024,128263,127580,129033,97969.7,97783.9,94499.3,129025,128745,128273,127601,126712,114036,116159,113378,115695,125218,124963,126146,103528,100817,95462.2,104019,97889.4,114771,111584,101088,128742,128716,129032,98175.5,97843.9,122273,123870,111685,112148,103800,101009,124762,125961,114494,123520,128803,128379,122424,122494,120359,105572,121930,104602,118270,117939,116473,127590,108372,123969,97739.6,127771,107423,106546,110899,108304,127956,128515,123501,109164,105608,128132,128656,128222,
1275,125420,125419,125427,125428,125425,125425,125328,125038,124555,123880,123014,121960,120726,119284,117665,115870,113903,111754,109432,106942,104287,101472,98508.3,95376.6,92104.6,85138.3,81458.3,77650.1,73722,69681.3,65542.7,61289.1,56940.7,52510,48002.5,43412.9,38759.1,34045.6,29278.8,24467.6,19619.3,14741.7,9840.44,4924.48,0,0,0,0,0,0,4924.04,9840.66,14742.3,19622.2,24468.9,29279.8,34044,38756.3,43410.6,47998.4,52512.1,56945.5,61291.8,65533.4,69687.4,73720.6,77646.9,81459.2,85137.3,92104,95374.6,98498.9,101471,104286,106941,109433,111757,113913,115874,117666,119285,120716,121961,123026,123882,124556,125038,125327,88692.4,88687.2,88690.6,88686.4,88688.8,88693,0,88691.2,88693.1,0,125423,125425,3922.12,4026.22,21660.6,18293.3,36372.8,64501.8,70892,68238.1,4133.8,7400.11,22394.9,46140,49515.5,54429.4,60254.4,57247.3,57880.5,49300.9,53893.2,52731.9,47282.1,51003.9,33768.1,31874.7,35909.2,82237.8,85164.3,85456,14233.9,17704.5,15568.3,84777.8,83160.3,85609.7,20532.4,22455.1,18323.1,33965.2,36330,37449.9,41624,42046.5,44830.2,49536.8,53700.2,77101.7,74292.4,75356,81384.3,78490.9,4187.48,8606.93,85587.3,69280.5,67809.8,74267.5,70901.1,4614.76,9528.22,9484.13,80170.5,84163.5,74674.2,75495.9,82486.2,77550.9,78663.7,33660.8,28566.8,28509.7,6021.88,61955.9,58085.8,80812.4,47293.5,51675.7,74700.1,30887.2,26005.4,26886.4,79557.9,29068.5,38171.4,31868.4,63497.8,59336.5,14187,26045.2,62881.8,63951.9,58996.8,60120.1,65875.3,70233.8,21033.8,22700.3,24718.2,42181.8,41597.4,67060.1,70864.9,67812.2,70739.8,14722.7,10120.5,9355.05,42279.8,13396.7,55825.5,38032.6,44288.6,46922,55714.5,11903.1,16852.4,123359,122665,116785,114701,113155,97936.9,99981.9,116858,120318,121108,91433.9,91395.5,121210,122232,122015,116297,116678,114969,114818,116611,113520,112680,108769,106848,108098,123514,123832,123246,125307,125179,125340,98588.8,97855.5,99906.6,110836,110812,118390,118216,119603,91858.4,91966.4,125338,121200,122084,123175,123103,103784,106428,103229,105894,124581,123917,125329,95157.2,94976.8,91786.4,125321,125049,124590,123938,123074,110763,112825,110124,112374,121624,121376,122524,100556,97922.8,92721.7,101033,95079.2,111476,108380,98185.5,125047,125021,125328,95357.1,95035,118763,120314,108478,108929,100820,98109.1,121181,122345,111207,119974,125105,124693,118909,118977,116904,102541,118430,101599,114875,114554,113130,123927,105261,120411,94933.7,124103,104340,103487,107715,105194,124283,124825,119955,106030,102577,124454,124963,124541,
