Y Coordinates:
1.96837,2.3159,5.27428,5.63651,0.47963,0.958531,1.22214,2.65795,3,1.49667,6,3.73894,4.06902,0,3.36947,4.54481,4.98296,

 Time(s),  v(m) on vertices
450,-9.31367e-005,-0.000110196,-0.00026981,-0.000291617,-2.23954e-005,-4.48635e-005,-5.73316e-005,-0.000127232,-0.000144594,-7.04121e-005,-0.000314056,-0.000183238,-0.000201036,0,-0.000163692,-0.000227521,-0.00025267,
475,-9.39742e-005,-0.000111168,-0.000271545,-0.000293378,-2.26056e-005,-4.52814e-005,-5.78619e-005,-0.000128331,-0.000145811,-7.10574e-005,-0.000315826,-0.000184682,-0.000202567,0,-0.000165029,-0.000229153,-0.000254372,
500,-9.47925e-005,-0.000112117,-0.000273226,-0.000295084,-2.28114e-005,-4.56906e-005,-5.83808e-005,-0.000129402,-0.000146997,-7.16885e-005,-0.00031754,-0.000186086,-0.000204054,0,-0.00016633,-0.000230736,-0.000256021,
525,-9.55909e-005,-0.000113042,-0.000274856,-0.000296738,-2.30127e-005,-4.60905e-005,-5.88878e-005,-0.000130446,-0.000148152,-7.23048e-005,-0.000319202,-0.00018745,-0.000205497,0,-0.000167595,-0.000232271,-0.000257621,
550,-9.63692e-005,-0.000113943,-0.000276437,-0.000298342,-2.32092e-005,-4.64808e-005,-5.93825e-005,-0.000131462,-0.000149275,-7.2906e-005,-0.000320814,-0.000188775,-0.0002069,0,-0.000168825,-0.000233762,-0.000259172,
575,-9.71273e-005,-0.000114821,-0.000277971,-0.000299897,-2.34009e-005,-4.68614e-005,-5.98647e-005,-0.000132451,-0.000150367,-7.34919e-005,-0.000322377,-0.000190063,-0.000208261,0,-0.000170021,-0.000235209,-0.000260678,
600,-9.78653e-005,-0.000115675,-0.000279459,-0.000301407,-2.35877e-005,-4.72322e-005,-6.03345e-005,-0.000133413,-0.00015143,-7.40625e-005,-0.000323893,-0.000191315,-0.000209584,0,-0.000171183,-0.000236613,-0.000262139,
625,-9.85834e-005,-0.000116505,-0.000280903,-0.000302871,-2.37695e-005,-4.75932e-005,-6.07918e-005,-0.000134348,-0.000152462,-7.46178e-005,-0.000325364,-0.00019253,-0.000210868,0,-0.000172313,-0.000237977,-0.000263557,
650,-9.92818e-005,-0.000117313,-0.000282305,-0.000304293,-2.39466e-005,-4.79445e-005,-6.12368e-005,-0.000135258,-0.000153466,-7.51582e-005,-0.000326793,-0.000193711,-0.000212116,0,-0.00017341,-0.000239301,-0.000264934,
675,-9.99609e-005,-0.000118098,-0.000283667,-0.000305673,-2.41188e-005,-4.82863e-005,-6.16696e-005,-0.000136142,-0.000154441,-7.56837e-005,-0.000328179,-0.000194858,-0.000213328,0,-0.000174476,-0.000240587,-0.000266271,
700,-0.000100621,-0.000118861,-0.000284988,-0.000307013,-2.42863e-005,-4.86187e-005,-6.20905e-005,-0.000137001,-0.000155389,-7.61946e-005,-0.000329526,-0.000195973,-0.000214504,0,-0.000175512,-0.000241836,-0.000267569,
725,-0.000101263,-0.000119603,-0.000286272,-0.000308315,-2.44491e-005,-4.89418e-005,-6.24997e-005,-0.000137836,-0.00015631,-7.66913e-005,-0.000330833,-0.000197055,-0.000215648,0,-0.000176519,-0.000243048,-0.000268829,
750,-0.000101886,-0.000120323,-0.000287518,-0.000309578,-2.46074e-005,-4.92558e-005,-6.28974e-005,-0.000138647,-0.000157205,-7.71741e-005,-0.000332102,-0.000198106,-0.000216758,0,-0.000177497,-0.000244226,-0.000270053,
775,-0.000102492,-0.000121024,-0.000288728,-0.000310805,-2.47612e-005,-4.95611e-005,-6.32839e-005,-0.000139435,-0.000158074,-7.76432e-005,-0.000333335,-0.000199128,-0.000217836,0,-0.000178446,-0.00024537,-0.000271242,
800,-0.000103081,-0.000121704,-0.000289903,-0.000311996,-2.49107e-005,-4.98577e-005,-6.36594e-005,-0.000140201,-0.000158918,-7.80991e-005,-0.000334532,-0.00020012,-0.000218883,0,-0.000179369,-0.000246481,-0.000272397,
825,-0.000103653,-0.000122365,-0.000291045,-0.000313154,-2.5056e-005,-5.01459e-005,-6.40243e-005,-0.000140944,-0.000159739,-7.8542e-005,-0.000335694,-0.000201083,-0.000219901,0,-0.000180265,-0.00024756,-0.000273518,
850,-0.000104209,-0.000123007,-0.000292153,-0.000314277,-2.51971e-005,-5.04259e-005,-6.43789e-005,-0.000141667,-0.000160536,-7.89723e-005,-0.000336823,-0.000202019,-0.000220889,0,-0.000181136,-0.000248607,-0.000274607,
875,-0.000104749,-0.000123631,-0.00029323,-0.000315369,-2.53342e-005,-5.0698e-005,-6.47233e-005,-0.000142369,-0.000161309,-7.93903e-005,-0.000337919,-0.000202928,-0.000221849,0,-0.000181981,-0.000249625,-0.000275664,
900,-0.000105273,-0.000124237,-0.000294275,-0.000316429,-2.54674e-005,-5.09622e-005,-6.50579e-005,-0.000143051,-0.000162061,-7.97964e-005,-0.000338984,-0.000203811,-0.000222781,0,-0.000182803,-0.000250614,-0.000276692,
925,-0.000105783,-0.000124826,-0.000295291,-0.000317459,-2.55969e-005,-5.1219e-005,-6.53829e-005,-0.000143713,-0.000162792,-8.01909e-005,-0.000340018,-0.000204669,-0.000223686,0,-0.000183601,-0.000251574,-0.000277689,
950,-0.000106278,-0.000125397,-0.000296277,-0.000318459,-2.57226e-005,-5.14683e-005,-6.56987e-005,-0.000144356,-0.000163501,-8.05741e-005,-0.000341023,-0.000205502,-0.000224565,0,-0.000184375,-0.000252506,-0.000278658,
975,-0.000106758,-0.000125953,-0.000297235,-0.00031943,-2.58447e-005,-5.17106e-005,-6.60054e-005,-0.000144981,-0.00016419,-8.09463e-005,-0.000341999,-0.000206311,-0.00022542,0,-0.000185128,-0.000253412,-0.000279599,
1000,-0.000107225,-0.000126492,-0.000298166,-0.000320373,-2.59633e-005,-5.19459e-005,-6.63033e-005,-0.000145588,-0.000164859,-8.13079e-005,-0.000342946,-0.000207097,-0.000226249,0,-0.000185859,-0.000254292,-0.000280513,
1025,-0.000107679,-0.000127016,-0.00029907,-0.000321289,-2.60785e-005,-5.21745e-005,-6.65927e-005,-0.000146177,-0.000165509,-8.16591e-005,-0.000343867,-0.00020786,-0.000227055,0,-0.000186569,-0.000255146,-0.000281401,
1050,-0.000108119,-0.000127525,-0.000299948,-0.000322179,-2.61904e-005,-5.23965e-005,-6.68737e-005,-0.00014675,-0.00016614,-8.20002e-005,-0.00034476,-0.000208602,-0.000227838,0,-0.000187259,-0.000255976,-0.000282264,
1075,-0.000108547,-0.000128019,-0.0003008,-0.000323043,-2.62991e-005,-5.26121e-005,-6.71468e-005,-0.000147306,-0.000166754,-8.23315e-005,-0.000345629,-0.000209322,-0.000228598,0,-0.000187929,-0.000256782,-0.000283101,
1100,-0.000108963,-0.0001285,-0.000301628,-0.000323883,-2.64047e-005,-5.28216e-005,-6.7412e-005,-0.000147846,-0.000167349,-8.26534e-005,-0.000346472,-0.000210021,-0.000229336,0,-0.00018858,-0.000257565,-0.000283915,
1125,-0.000109366,-0.000128966,-0.000302433,-0.000324698,-2.65072e-005,-5.3025e-005,-6.76695e-005,-0.000148371,-0.000167928,-8.2966e-005,-0.000347291,-0.000210701,-0.000230053,0,-0.000189212,-0.000258326,-0.000284705,
1150,-0.000109759,-0.000129419,-0.000303214,-0.00032549,-2.66068e-005,-5.32226e-005,-6.79197e-005,-0.000148881,-0.00016849,-8.32696e-005,-0.000348087,-0.000211361,-0.00023075,0,-0.000189825,-0.000259064,-0.000285472,
1175,-0.000110139,-0.000129859,-0.000303973,-0.00032626,-2.67036e-005,-5.34146e-005,-6.81627e-005,-0.000149376,-0.000169036,-8.35646e-005,-0.000348859,-0.000212002,-0.000231426,0,-0.000190422,-0.000259782,-0.000286218,
1200,-0.000110509,-0.000130286,-0.00030471,-0.000327007,-2.67976e-005,-5.3601e-005,-6.83988e-005,-0.000149856,-0.000169566,-8.3851e-005,-0.00034961,-0.000212624,-0.000232084,0,-0.000191001,-0.000260478,-0.000286942,
1225,-0.000110869,-0.000130701,-0.000305426,-0.000327733,-2.68889e-005,-5.37821e-005,-6.8628e-005,-0.000150323,-0.000170081,-8.41292e-005,-0.000350339,-0.000213229,-0.000232722,0,-0.000191563,-0.000261155,-0.000287645,
1250,-0.000111218,-0.000131105,-0.000306121,-0.000328437,-2.69775e-005,-5.3958e-005,-6.88507e-005,-0.000150777,-0.000170581,-8.43995e-005,-0.000351047,-0.000213816,-0.000233342,0,-0.00019211,-0.000261813,-0.000288328,
1275,-0.000111556,-0.000131496,-0.000306796,-0.000329122,-2.70636e-005,-5.41288e-005,-6.9067e-005,-0.000151218,-0.000171067,-8.4662e-005,-0.000351735,-0.000214387,-0.000233944,0,-0.00019264,-0.000262451,-0.000288992,
1300,-0.000111886,-0.000131877,-0.000307452,-0.000329787,-2.71473e-005,-5.42948e-005,-6.92771e-005,-0.000151646,-0.000171538,-8.49169e-005,-0.000352403,-0.000214941,-0.000234529,0,-0.000193156,-0.000263071,-0.000289636,
1325,-0.000112206,-0.000132246,-0.000308089,-0.000330433,-2.72285e-005,-5.44559e-005,-6.94811e-005,-0.000152061,-0.000171997,-8.51646e-005,-0.000353052,-0.000215479,-0.000235097,0,-0.000193656,-0.000263674,-0.000290262,
1350,-0.000112516,-0.000132605,-0.000308708,-0.00033106,-2.73074e-005,-5.46125e-005,-6.96793e-005,-0.000152465,-0.000172442,-8.54051e-005,-0.000353682,-0.000216001,-0.000235649,0,-0.000194143,-0.000264259,-0.00029087,
1375,-0.000112818,-0.000132953,-0.000309309,-0.000331669,-2.73841e-005,-5.47645e-005,-6.98718e-005,-0.000152857,-0.000172874,-8.56387e-005,-0.000354294,-0.000216509,-0.000236184,0,-0.000194615,-0.000264827,-0.00029146,
1400,-0.000113111,-0.000133292,-0.000309893,-0.000332261,-2.74585e-005,-5.49122e-005,-7.00588e-005,-0.000153238,-0.000173294,-8.58656e-005,-0.000354888,-0.000217002,-0.000236705,0,-0.000195074,-0.000265379,-0.000292034,
1425,-0.000113395,-0.000133621,-0.00031046,-0.000332836,-2.75308e-005,-5.50556e-005,-7.02404e-005,-0.000153608,-0.000173702,-8.6086e-005,-0.000355466,-0.000217481,-0.000237211,0,-0.000195519,-0.000265915,-0.000292591,
1450,-0.000113672,-0.00013394,-0.000311011,-0.000333394,-2.7601e-005,-5.5195e-005,-7.04168e-005,-0.000153967,-0.000174098,-8.63001e-005,-0.000356027,-0.000217946,-0.000237702,0,-0.000195952,-0.000266436,-0.000293132,
1475,-0.00011394,-0.00013425,-0.000311546,-0.000333937,-2.76693e-005,-5.53303e-005,-7.05881e-005,-0.000154316,-0.000174483,-8.6508e-005,-0.000356571,-0.000218398,-0.000238179,0,-0.000196372,-0.000266941,-0.000293657,
1500,-0.000114201,-0.000134551,-0.000312065,-0.000334463,-2.77355e-005,-5.54617e-005,-7.07545e-005,-0.000154655,-0.000174857,-8.671e-005,-0.000357101,-0.000218837,-0.000238642,0,-0.000196781,-0.000267433,-0.000294168,
1525,-0.000114454,-0.000134844,-0.00031257,-0.000334975,-2.77999e-005,-5.55894e-005,-7.09161e-005,-0.000154984,-0.00017522,-8.69061e-005,-0.000357614,-0.000219263,-0.000239092,0,-0.000197177,-0.00026791,-0.000294664,
1550,-0.0001147,-0.000135128,-0.00031306,-0.000335472,-2.78624e-005,-5.57134e-005,-7.10731e-005,-0.000155304,-0.000175572,-8.70967e-005,-0.000358114,-0.000219677,-0.000239529,0,-0.000197562,-0.000268373,-0.000295145,
1575,-0.000114939,-0.000135404,-0.000313536,-0.000335955,-2.79231e-005,-5.58338e-005,-7.12256e-005,-0.000155615,-0.000175915,-8.72817e-005,-0.000358598,-0.00022008,-0.000239953,0,-0.000197936,-0.000268823,-0.000295613,
1600,-0.000115172,-0.000135673,-0.000313999,-0.000336423,-2.7982e-005,-5.59508e-005,-7.13737e-005,-0.000155916,-0.000176247,-8.74615e-005,-0.000359069,-0.00022047,-0.000240366,0,-0.0001983,-0.00026926,-0.000296067,
1625,-0.000115397,-0.000135933,-0.000314448,-0.000336879,-2.80393e-005,-5.60644e-005,-7.15175e-005,-0.000156209,-0.00017657,-8.7636e-005,-0.000359527,-0.00022085,-0.000240766,0,-0.000198653,-0.000269685,-0.000296508,
1650,-0.000115616,-0.000136186,-0.000314884,-0.000337321,-2.80949e-005,-5.61748e-005,-7.16573e-005,-0.000156494,-0.000176884,-8.78056e-005,-0.000359971,-0.000221218,-0.000241155,0,-0.000198995,-0.000270098,-0.000296937,
1675,-0.000115829,-0.000136432,-0.000315308,-0.000337751,-2.8149e-005,-5.6282e-005,-7.1793e-005,-0.00015677,-0.000177189,-8.79703e-005,-0.000360403,-0.000221576,-0.000241533,0,-0.000199328,-0.000270498,-0.000297353,
1700,-0.000116035,-0.00013667,-0.000315719,-0.000338168,-2.82015e-005,-5.63861e-005,-7.19248e-005,-0.000157039,-0.000177485,-8.81303e-005,-0.000360822,-0.000221924,-0.0002419,0,-0.000199652,-0.000270887,-0.000297757,
1725,-0.000116236,-0.000136902,-0.000316119,-0.000338573,-2.82524e-005,-5.64872e-005,-7.20528e-005,-0.0001573,-0.000177773,-8.82857e-005,-0.000361229,-0.000222261,-0.000242256,0,-0.000199966,-0.000271265,-0.00029815,
1750,-0.000116431,-0.000137127,-0.000316507,-0.000338967,-2.83019e-005,-5.65854e-005,-7.21772e-005,-0.000157553,-0.000178052,-8.84366e-005,-0.000361624,-0.000222589,-0.000242603,0,-0.000200271,-0.000271632,-0.000298532,
1775,-0.00011662,-0.000137346,-0.000316885,-0.000339349,-2.835e-005,-5.66809e-005,-7.22979e-005,-0.000157799,-0.000178323,-8.85832e-005,-0.000362008,-0.000222908,-0.000242939,0,-0.000200567,-0.000271989,-0.000298902,
1800,-0.000116804,-0.000137558,-0.000317251,-0.00033972,-2.83967e-005,-5.67735e-005,-7.24153e-005,-0.000158038,-0.000178587,-8.87255e-005,-0.000362381,-0.000223217,-0.000243265,0,-0.000200855,-0.000272335,-0.000299262,
1825,-0.000116982,-0.000137765,-0.000317607,-0.000340081,-2.84421e-005,-5.68635e-005,-7.25292e-005,-0.00015827,-0.000178843,-8.88638e-005,-0.000362744,-0.000223518,-0.000243583,0,-0.000201135,-0.000272672,-0.000299611,
1850,-0.000117156,-0.000137965,-0.000317952,-0.000340431,-2.84862e-005,-5.69509e-005,-7.26399e-005,-0.000158496,-0.000179091,-8.89981e-005,-0.000363095,-0.00022381,-0.000243891,0,-0.000201406,-0.000272998,-0.000299951,
1875,-0.000117324,-0.00013816,-0.000318288,-0.000340772,-2.8529e-005,-5.70358e-005,-7.27474e-005,-0.000158715,-0.000179333,-8.91286e-005,-0.000363437,-0.000224093,-0.00024419,0,-0.00020167,-0.000273316,-0.000300281,
1900,-0.000117488,-0.000138349,-0.000318614,-0.000341102,-2.85705e-005,-5.71183e-005,-7.28518e-005,-0.000158927,-0.000179567,-8.92553e-005,-0.000363769,-0.000224369,-0.000244481,0,-0.000201926,-0.000273624,-0.000300601,
1925,-0.000117647,-0.000138532,-0.00031893,-0.000341423,-2.86109e-005,-5.71984e-005,-7.29532e-005,-0.000159134,-0.000179795,-8.93784e-005,-0.000364092,-0.000224636,-0.000244763,0,-0.000202175,-0.000273923,-0.000300912,
1950,-0.000117801,-0.000138711,-0.000319238,-0.000341735,-2.86501e-005,-5.72762e-005,-7.30517e-005,-0.000159334,-0.000180016,-8.94979e-005,-0.000364405,-0.000224896,-0.000245037,0,-0.000202417,-0.000274214,-0.000301214,
1975,-0.000117951,-0.000138884,-0.000319537,-0.000342038,-2.86882e-005,-5.73518e-005,-7.31474e-005,-0.000159529,-0.000180231,-8.9614e-005,-0.000364709,-0.000225148,-0.000245304,0,-0.000202651,-0.000274496,-0.000301508,
2000,-0.000118097,-0.000139052,-0.000319827,-0.000342332,-2.87252e-005,-5.74252e-005,-7.32403e-005,-0.000159719,-0.00018044,-8.97268e-005,-0.000365005,-0.000225393,-0.000245562,0,-0.000202879,-0.000274771,-0.000301793,
2025,-0.000118238,-0.000139216,-0.000320109,-0.000342617,-2.87612e-005,-5.74965e-005,-7.33306e-005,-0.000159902,-0.000180642,-8.98364e-005,-0.000365292,-0.000225631,-0.000245814,0,-0.000203101,-0.000275037,-0.000302069,
2050,-0.000118376,-0.000139374,-0.000320382,-0.000342895,-2.87961e-005,-5.75657e-005,-7.34182e-005,-0.000160081,-0.000180839,-8.99427e-005,-0.00036557,-0.000225862,-0.000246058,0,-0.000203316,-0.000275296,-0.000302338,
2075,-0.000118509,-0.000139528,-0.000320648,-0.000343164,-2.883e-005,-5.7633e-005,-7.35034e-005,-0.000160254,-0.000181031,-9.00461e-005,-0.000365841,-0.000226087,-0.000246295,0,-0.000203525,-0.000275547,-0.0003026,
2100,-0.000118639,-0.000139678,-0.000320907,-0.000343426,-2.88629e-005,-5.76983e-005,-7.35861e-005,-0.000160423,-0.000181216,-9.01465e-005,-0.000366104,-0.000226305,-0.000246525,0,-0.000203728,-0.000275791,-0.000302853,
2125,-0.000118765,-0.000139824,-0.000321157,-0.000343681,-2.88949e-005,-5.77617e-005,-7.36664e-005,-0.000160587,-0.000181397,-9.02439e-005,-0.000366359,-0.000226517,-0.000246749,0,-0.000203925,-0.000276029,-0.0003031,
2150,-0.000118887,-0.000139965,-0.000321401,-0.000343927,-2.8926e-005,-5.78234e-005,-7.37444e-005,-0.000160745,-0.000181572,-9.03386e-005,-0.000366608,-0.000226723,-0.000246966,0,-0.000204116,-0.000276259,-0.000303339,
2175,-0.000119006,-0.000140102,-0.000321638,-0.000344167,-2.89561e-005,-5.78832e-005,-7.38202e-005,-0.0001609,-0.000181742,-9.04306e-005,-0.000366848,-0.000226923,-0.000247177,0,-0.000204302,-0.000276483,-0.000303571,
2200,-0.000119121,-0.000140235,-0.000321867,-0.0003444,-2.89854e-005,-5.79414e-005,-7.38938e-005,-0.00016105,-0.000181907,-9.05199e-005,-0.000367083,-0.000227117,-0.000247382,0,-0.000204483,-0.0002767,-0.000303797,
2225,-0.000119233,-0.000140365,-0.000322091,-0.000344627,-2.90139e-005,-5.79978e-005,-7.39653e-005,-0.000161195,-0.000182068,-9.06067e-005,-0.00036731,-0.000227305,-0.000247581,0,-0.000204658,-0.000276911,-0.000304016,
2250,-0.000119342,-0.000140491,-0.000322308,-0.000344846,-2.90415e-005,-5.80527e-005,-7.40347e-005,-0.000161337,-0.000182224,-9.0691e-005,-0.000367531,-0.000227488,-0.000247774,0,-0.000204829,-0.000277116,-0.000304229,
2275,-0.000119448,-0.000140613,-0.000322518,-0.00034506,-2.90684e-005,-5.8106e-005,-7.41022e-005,-0.000161474,-0.000182375,-9.07728e-005,-0.000367745,-0.000227666,-0.000247962,0,-0.000204994,-0.000277315,-0.000304436,
2300,-0.00011955,-0.000140731,-0.000322723,-0.000345267,-2.90945e-005,-5.81577e-005,-7.41677e-005,-0.000161608,-0.000182523,-9.08523e-005,-0.000367953,-0.000227839,-0.000248144,0,-0.000205155,-0.000277508,-0.000304637,
2325,-0.00011965,-0.000140847,-0.000322921,-0.000345469,-2.91198e-005,-5.8208e-005,-7.42313e-005,-0.000161737,-0.000182666,-9.09296e-005,-0.000368156,-0.000228007,-0.000248321,0,-0.000205311,-0.000277696,-0.000304832,
2350,-0.000119747,-0.000140958,-0.000323114,-0.000345664,-2.91444e-005,-5.82568e-005,-7.42931e-005,-0.000161863,-0.000182804,-9.10046e-005,-0.000368352,-0.00022817,-0.000248493,0,-0.000205462,-0.000277879,-0.000305022,
2375,-0.000119841,-0.000141067,-0.000323302,-0.000345854,-2.91683e-005,-5.83042e-005,-7.43532e-005,-0.000161985,-0.000182939,-9.10774e-005,-0.000368543,-0.000228328,-0.000248661,0,-0.00020561,-0.000278056,-0.000305206,
2400,-0.000119932,-0.000141173,-0.000323484,-0.000346039,-2.91915e-005,-5.83503e-005,-7.44115e-005,-0.000162104,-0.00018307,-9.11482e-005,-0.000368729,-0.000228482,-0.000248823,0,-0.000205753,-0.000278228,-0.000305385,
2425,-0.000120021,-0.000141275,-0.000323661,-0.000346218,-2.92141e-005,-5.8395e-005,-7.44681e-005,-0.00016222,-0.000183197,-9.12169e-005,-0.000368909,-0.000228631,-0.00024898,0,-0.000205892,-0.000278395,-0.000305559,
2450,-0.000120107,-0.000141375,-0.000323832,-0.000346392,-2.9236e-005,-5.84384e-005,-7.45231e-005,-0.000162332,-0.000183321,-9.12837e-005,-0.000369083,-0.000228776,-0.000249134,0,-0.000206027,-0.000278558,-0.000305727,
2475,-0.000120191,-0.000141472,-0.000323999,-0.000346561,-2.92573e-005,-5.84806e-005,-7.45765e-005,-0.00016244,-0.000183441,-9.13485e-005,-0.000369253,-0.000228917,-0.000249282,0,-0.000206158,-0.000278715,-0.000305891,
2500,-0.000120272,-0.000141565,-0.000324161,-0.000346726,-2.92779e-005,-5.85216e-005,-7.46284e-005,-0.000162546,-0.000183557,-9.14115e-005,-0.000369418,-0.000229054,-0.000249427,0,-0.000206285,-0.000278868,-0.00030605,
2525,-0.000120351,-0.000141657,-0.000324319,-0.000346885,-2.9298e-005,-5.85614e-005,-7.46788e-005,-0.000162649,-0.000183671,-9.14727e-005,-0.000369579,-0.000229187,-0.000249567,0,-0.000206409,-0.000279017,-0.000306205,
2550,-0.000120428,-0.000141745,-0.000324471,-0.00034704,-2.93175e-005,-5.86001e-005,-7.47278e-005,-0.000162749,-0.000183781,-9.15321e-005,-0.000369734,-0.000229316,-0.000249703,0,-0.000206529,-0.000279162,-0.000306355,
2575,-0.000120502,-0.000141831,-0.00032462,-0.000347191,-2.93364e-005,-5.86377e-005,-7.47753e-005,-0.000162845,-0.000183887,-9.15898e-005,-0.000369885,-0.000229442,-0.000249836,0,-0.000206646,-0.000279302,-0.000306501,
2600,-0.000120575,-0.000141915,-0.000324764,-0.000347337,-2.93548e-005,-5.86741e-005,-7.48215e-005,-0.000162939,-0.000183991,-9.16458e-005,-0.000370032,-0.000229563,-0.000249964,0,-0.000206759,-0.000279438,-0.000306643,
2625,-0.000120645,-0.000141996,-0.000324904,-0.000347479,-2.93727e-005,-5.87096e-005,-7.48664e-005,-0.000163031,-0.000184092,-9.17003e-005,-0.000370175,-0.000229682,-0.000250089,0,-0.000206869,-0.000279571,-0.00030678,
2650,-0.000120713,-0.000142075,-0.00032504,-0.000347617,-2.939e-005,-5.8744e-005,-7.49099e-005,-0.00016312,-0.00018419,-9.17531e-005,-0.000370313,-0.000229797,-0.000250211,0,-0.000206976,-0.0002797,-0.000306914,
2675,-0.00012078,-0.000142152,-0.000325172,-0.000347751,-2.94069e-005,-5.87774e-005,-7.49523e-005,-0.000163206,-0.000184285,-9.18045e-005,-0.000370448,-0.000229908,-0.000250328,0,-0.00020708,-0.000279824,-0.000307044,
2700,-0.000120844,-0.000142226,-0.000325301,-0.000347881,-2.94232e-005,-5.88099e-005,-7.49934e-005,-0.00016329,-0.000184377,-9.18544e-005,-0.000370579,-0.000230017,-0.000250443,0,-0.00020718,-0.000279946,-0.00030717,
