250,400691,302192,400711,302208,0,0,302190,47487.5,23800.3,216411,400048,397883,387600,390015,312905,363908,357312,398511,400129,385976,389076,201188,365601,382486,393276,396417,400644,374167,302251,295493,332505,322914,302178,348254,381266,371981,392074,395066,400675,400624,357254,345977,326680,336497,308620,315316,287966,302231,283223,272993,256430,237229,187015,173199,225723,249602,163098,142790,182588,159683,133565,206821,272752,104281,88623.8,73511.1,49900.4,0,121978,100375,67850.3,0,25018.3,0,0,400695,302189,46906,22903.7,224106,400422,398641,386972,390362,365870,357963,400311,399064,385861,390020,397357,394240,393879,381069,380903,396920,353334,356872,364897,369282,374024,373568,313592,312908,327627,342927,325849,338066,349151,321812,331152,390732,394103,393389,382727,381454,387785,385072,389835,373648,400397,399568,397130,396290,399562,361607,357728,347049,343117,329150,339131,298209,288063,279337,272246,270608,251211,261432,267074,238636,247932,201563,212951,215590,212473,230166,230038,250712,180906,162241,146043,116360,124678,175074,151942,99196.7,112994,92460.2,97832.2,122481,102088,71952.6,70600.9,44714.3,40718.7,69419.7,16451.9,26587.8,23798.9,46902.3,72318.2,153212,135893,162046,142272,177588,194240,193206,200124,286419,308450,292319,285195,317445,376778,366820,
275,391864,291628,391885,291642,0,0,291626,45267.8,22683.2,207470,391188,388916,378184,380697,302292,353763,347030,389575,391273,376497,379719,192709,355495,372878,384097,387381,391814,364289,291682,284981,321923,312298,291615,337826,371614,362039,382842,385967,391847,391793,346972,335518,316073,325944,298023,304700,277527,291664,272845,262757,246496,227727,179003,165674,216518,239809,155940,136418,174728,152655,127562,198165,262519,99508.6,84538.1,70101.3,47569.7,0,116453,95773.2,64696.6,0,23844.2,0,0,391868,291625,44713.2,21828.6,214943,391581,389711,377532,381058,355772,347695,391464,390155,376377,380702,388365,385104,384727,371413,371241,387907,342981,346584,354776,359270,364143,363672,302976,302295,317019,332431,315239,327527,338735,311195,320564,381444,384961,384215,373128,371811,378377,375559,380509,363755,391555,390684,388127,387248,390678,351412,347453,336606,332626,318552,328602,287672,277623,269008,262023,260411,241381,251400,256937,229102,238173,193073,204112,206676,203647,220844,220717,240897,173101,155119,139544,111073,119041,167480,145210,94644.5,107849,88204.6,93342.7,116938,97410.4,68613.6,67322.6,42623.3,38812.2,66194.9,15679.5,25340.5,22682,44709.9,68962.5,146432,129797,154930,135915,169899,185986,184988,191679,275998,297853,281835,274787,306825,366982,356744,
300,382684,281795,382705,281808,0,0,281793,43314.7,21701.1,199421,381988,379650,368644,371215,292350,343831,337040,380327,382075,366921,370215,185104,345582,363228,374700,378071,382632,354491,281846,275232,311873,302287,281783,327786,361940,352207,373413,376618,382666,382611,336982,325471,306044,315890,288123,294741,267883,281828,263278,253365,237440,219122,171840,158963,208210,230904,149568,130764,167706,146403,122241,190392,253131,95293.4,80934,67096.8,45518.5,0,111564,91709.7,61918.8,0,22811.9,0,0,382688,281792,42783.7,20883.4,206677,382393,380467,367978,371585,345863,337710,382272,380924,366799,371221,379083,375733,375346,361735,361561,378612,332964,336592,344856,349402,354344,353863,293029,292353,306983,322377,305214,317472,328699,301190,310520,371981,375586,374820,363483,362140,368843,365964,371023,353947,382365,381469,378838,377934,381463,341458,337465,326563,322572,308513,318547,277886,267977,259503,252645,251064,232437,242237,247658,220464,229303,185458,196162,198651,195709,212419,212294,231967,166133,148779,133773,106396,114051,160706,139228,90625.6,103299,84449.5,89379.1,112032,93279.8,65671.7,64434.5,40783.6,37135.1,63354.2,15000.4,24243.8,21699.9,42780.7,66005.9,140406,124393,148596,130276,163039,178595,177630,184106,266379,287952,272129,265185,296848,357228,346845,
325,373296,272578,373318,272590,0,0,272575,41570.9,20824.7,192088,372589,370215,359076,361674,282981,334129,327339,370903,372677,357336,360663,178199,335882,353612,365199,368614,373244,344819,272625,266121,302292,292799,272566,318108,352313,342525,363896,367142,373278,373222,327282,315803,296518,306279,278812,285342,258900,272609,254383,244668,229100,211242,165353,152900,200625,222720,143821,125678,161353,140767,117461,183325,244438,91517.3,77709.1,64411,43687,0,107176,88070.5,59436.5,0,21890.8,0,0,373300,272575,41061,20040,199134,373000,371045,358403,362047,336164,328009,372877,371508,357213,361679,369640,366245,365853,352107,351932,369163,323269,326892,335155,339712,344672,344188,283651,282984,297445,312723,295696,307851,319017,291714,300952,362448,366096,365321,353868,352516,359276,356370,361479,344273,372972,372062,369392,368476,372056,331755,327762,316891,312919,298963,308918,268730,258993,250681,243964,242416,224214,233786,239084,212550,221158,178543,188925,191342,188484,204719,204596,223759,159829,143061,128580,102203,109572,154584,133840,87026.8,99220.8,81088.6,85829.8,107629,89580,63042.1,61853.2,39141.2,35638.2,60815.4,14394.5,23265.1,20823.6,41058.3,63363.1,134979,119536,142884,125204,156837,171894,170960,177231,257424,278643,263071,256251,287422,347571,337148,
350,363811,263883,363833,263894,0,0,263881,39993.8,20032.6,185337,363101,360717,349549,352150,274104,324665,317920,361407,363190,347807,351137,171861,326408,344084,355683,359109,363759,335307,263928,257549,293129,283768,263872,308768,342786,333021,354376,357632,363794,363737,317863,306485,287434,297067,270007,276427,250471,263912,246051,236548,221351,203955,159413,147360,193630,215131,138576,121047,155539,135625,113114,176833,236323,88091.7,74786.7,61979.3,42030.4,0,103190,84770.1,57189.6,0,21058.2,0,0,363816,263880,39503,19277.7,192180,363515,361550,348876,352524,326689,318585,363391,362015,347684,352155,360139,356732,356339,342581,342406,359660,313882,317477,325686,330220,335161,334678,274762,274107,288346,303437,286623,298621,309668,282700,291808,352925,356582,355805,344340,342989,349750,346842,351954,334763,363486,362571,359890,358970,362565,322306,318340,307562,303631,289845,299676,260107,250562,242427,235860,234348,216585,225922,231093,205229,213607,172195,182267,184615,181838,197610,197489,216143,154063,137844,123851,98394.1,105501,148988,128931,83763.4,95518.3,78042.2,82611.3,103629,86224.3,60661.3,59516.4,37655.8,34284.7,58517.3,13846.9,22380.4,20031.5,39500.5,60970.3,130032,115117,137672,120587,151166,165749,164845,170922,249027,269840,254559,247877,278473,338054,327668,
375,354317,255637,354339,255648,0,0,255636,38551,19308.3,179067,353608,351231,340115,342702,265655,315442,308775,351919,353697,338385,341694,165987,317166,334685,346217,349629,354265,325979,255680,249437,284340,275140,255627,299742,333397,323713,344917,348158,354299,354243,308720,297491,278741,288215,261638,267934,242514,255665,238195,228914,214095,197160,153919,142244,187121,208035,133740,116787,150166,130886,109117,170811,228694,84949.6,72108.6,59752.5,40514.7,0,99529.5,81743.4,55132.7,0,20296.9,0,0,354321,255635,38077.8,18580.7,185712,354021,352062,339446,343074,317445,309433,353897,352526,338262,342707,350656,347261,346870,333194,333020,350178,304787,308338,316452,320940,325835,325355,266300,265657,279636,294487,277944,289745,300630,274090,283041,343473,347113,346339,334940,333599,340315,337425,342507,325439,353993,353080,350407,349490,353074,313109,309190,298554,294679,281111,290784,251940,242603,234654,228242,226766,209450,218549,223591,198400,206550,166311,176086,178366,175669,190989,190871,209021,148734,133033,119498,94897.7,101762,143821,124409,80771.2,92120.1,75250,79660.3,99954.2,83146.8,58481.4,57376.9,36297,33046.7,56413.2,13346.2,21571.5,19307.3,38075.5,58779.4,125475,111054,132867,116340,145928,160061,159185,165077,241102,261474,246512,239977,269941,328703,318413,
400,344876,247783,344898,247793,0,0,247781,37217.8,18639.4,173195,344174,341818,330814,333373,257581,306461,299897,342500,344262,329103,332376,160499,308160,325446,336852,340231,344825,316850,247824,241724,275888,266870,247773,291013,324173,314614,335565,338773,344859,344803,299842,288800,270399,279692,253651,259812,234961,247809,230747,221693,207255,190777,148795,137481,181018,201354,129242,112830,145156,126478,105409,165180,221478,82039.6,69630.3,57693.3,39114.1,0,96135.4,78941,53230.9,0,19593.7,0,0,344881,247780,36760.9,17936.9,179648,344583,342641,330153,333741,308435,300544,344461,343101,328982,333378,341248,337886,337499,323973,323802,340774,295973,299467,307456,311880,316708,316234,258212,257583,271276,285848,269618,281194,291885,265842,274616,334136,337739,336973,325698,324373,331012,328155,333180,316317,344555,343650,341001,340094,343644,304164,300304,289845,286037,272723,282213,244168,235048,227291,221038,219599,202732,211593,216505,191983,199908,160814,170301,172515,169896,184778,184662,202315,143768,128558,115454,91657.2,98294.7,139008,120208,78000.9,88971.3,72665.6,76928.1,96547,80297,56465.5,55398.5,35041.6,31903.1,54467.8,12883.7,20824.3,18638.4,36758.7,56753.4,121239,107283,128396,112397,141048,154751,153901,159616,233583,253490,238866,232485,261777,319538,309389,
425,335539,240272,335561,240282,0,0,240271,35975.3,18016.1,167661,334845,332521,321673,324194,249842,297720,291276,333194,334932,319988,323212,155336,299389,316388,327623,330956,335488,307930,240311,234359,267746,258922,240263,282562,315134,305732,326354,329518,335522,335466,291223,280393,262375,271470,246003,252023,227762,240298,223653,214829,200771,184744,143981,133011,175259,195029,125024,109126,140452,122347,101940,159879,214619,79322,67317.5,55772.7,37808.6,0,92962.8,76324.3,51457.5,0,18938.6,0,0,335543,240270,35533.6,17337.2,173928,335249,333333,321022,324557,299660,291912,335129,333787,319868,324200,331959,328643,328261,314937,314769,331492,287426,290855,298698,303044,307790,307324,250459,249844,263232,277500,261611,272941,283417,257917,266501,324947,328498,327743,316635,315331,321868,319054,324004,307405,335222,334329,331715,330820,334323,295465,291676,281417,277686,264648,273939,236744,227846,220284,214191,212789,196369,204994,209775,185917,193622,155642,164851,167001,164457,178912,178800,195964,139105,124362,111668,88628.9,95053,134491,116272,75414.4,86029.4,70253.5,74377.2,93361.9,77636,54585.5,53553.6,33871.5,30837.3,52653.6,12452.9,20128.2,18015.2,35531.5,54863.8,117272,103755,124206,108706,136468,149758,148935,154478,226418,245846,231571,225346,253943,310574,300596,
450,326340,233069,326361,233079,0,0,233068,34808.6,17431.2,162415,325658,323372,312713,315189,242405,289217,282906,324034,325744,311058,314224,150449,290853,307524,318558,321833,326290,299225,233107,227304,259888,251269,233060,274377,306294,297069,317311,320420,326323,326269,282854,272254,254641,263529,238659,244534,220874,233094,216871,208277,194597,179012,139431,128790,169795,189012,121045,105637,136007,118450,98673,154859,208073,76766.2,65143.6,53968.2,36582.8,0,89976.6,73863.7,49791.7,0,18323.7,0,0,326344,233067,34381.2,16774.2,168502,326055,324171,312073,315546,291118,283528,325936,324617,310941,315195,322819,319560,319185,306100,305935,322360,279137,282494,290176,294435,299089,298632,243007,242407,255478,269424,253895,264967,275213,250287,258672,315928,319418,318675,307767,306487,312905,310141,315002,298711,326028,325150,322580,321700,325144,287008,283297,273257,269606,256862,265943,229628,220956,213589,207656,206292,190314,198705,203358,180153,187642,150746,159686,161775,159303,173345,173235,189921,134700,120404,108100,85779.3,92001.3,130225,112561,72982.4,83261.5,67985.9,71978.7,90363.7,75133.5,52819.2,51820.4,32772.9,29836.7,50949.3,12048.5,19474.7,17430.2,34379.2,53088.6,113530,100431,120252,105228,132142,145036,144237,149617,219565,238506,224586,218520,246407,301820,292036,
475,317305,226143,317326,226152,0,0,226142,33706.4,16878.6,157420,316636,314395,303947,306373,235242,280949,274778,315044,316720,302326,305428,145801,282548,298864,309675,312886,317256,290740,226179,220526,252296,243886,226135,266443,297659,288630,308453,311500,317289,317235,274727,264370,247176,255849,231591,237318,214264,226167,210367,202002,188694,173544,135107,124783,164588,183263,117270,102329,131785,114754,95578.3,150082,201803,74348.1,63087.8,52262.5,35424.5,0,87149.3,71535.9,48217.2,0,17742.9,0,0,317309,226141,33292.4,16242.5,163331,317026,315178,303320,306722,282808,275386,316910,315616,302211,306378,313852,310657,310289,297470,297308,313402,271094,274375,281886,286052,290606,290158,235829,235244,247992,261606,246448,257254,267260,242929,251109,307097,310517,309790,299102,297848,304135,301428,306190,290236,316999,316138,313618,312755,316132,278788,275160,265349,261783,249343,258206,222791,214344,207172,201398,200070,184529,192690,197216,174652,181932,146089,154770,156799,154398,168037,167930,184147,130516,116649,104717,83081.9,89111.7,126175,109043,70681.9,80641.9,65841.3,69709.7,87524.9,72766.1,51149.6,50182.1,31735,28891.5,49338.4,11666.6,18857.5,16877.7,33290.5,51410.5,109983,97283,116502,101932,128034,140547,139771,144993,212989,231441,217879,211972,239145,293279,283705,
