Y Coordinates:
3.72535,3.97102,0.214318,0.428636,5.60475,5.80228,5.29974,1.1287,1.44004,0,1.80685,2.18792,4.88104,5.08735,2.45953,2.6227,0.65825,0.831958,6,2.81106,3,3.23348,3.46647,4.25013,4.56597,

 Time(s),  P(Pa) on vertices
275,235613,214020,391310,389759,44694.6,22408.8,78738.9,378172,369463,391754,356542,339454,124097,101969,325257,315894,387206,384439,0,304195,291691,275023,257055,188110,156746,
300,226814,205786,382114,380516,42767.7,21439.1,75375.4,368634,359750,382571,346636,329419,118914,97658,315199,305861,377891,375051,0,294237,281854,265416,247775,180646,150354,
325,218738,198274,372717,371095,41047,20573.8,72366.9,359065,350108,373181,336934,319733,114258,93794.8,305591,296333,368432,365555,0,284842,272633,256476,239198,173876,144586,
350,211255,191348,363229,361600,39490.6,19791.6,69641.4,349538,340585,363696,327452,310376,110025,90289.1,296385,287248,358926,356040,0,275934,263935,248097,231204,167667,139321,
375,204264,184905,353736,352112,38066.6,19076.3,67144.5,340105,331212,354201,318197,301328,106135,87072.5,287542,278556,349447,346573,0,267448,255686,240191,223699,161918,134465,
400,197688,178867,344300,342691,36750.7,18415.5,64834.4,330804,322015,344762,309173,292570,102525,84092.7,279029,270216,340050,337204,0,259336,247829,232693,216610,156550,129946,
425,191464,173171,334970,333382,35524.1,17799.9,62679,321663,313011,335425,300383,284089,99148.8,81309.4,270820,262194,330777,327970,0,251556,240316,225549,209878,151503,125709,
450,185546,167767,325780,324218,34372.3,17222.1,60653.4,312702,304209,326228,291826,275869,95969.5,78691.3,262892,254463,321657,318899,0,244077,233111,218717,203457,146727,121710,
475,179894,162618,316756,315224,33284.1,16676.2,58738.1,303936,295618,317195,283498,267901,92958.3,76213.7,255227,247001,312713,310009,0,236872,226182,212163,197312,142188,117916,
500,174480,157694,307915,306416,32250.4,16157.9,56918,295373,287240,308345,275399,260172,90092.6,73857.7,247809,239789,303958,301313,0,229919,219508,205860,191413,137854,114301,
525,169279,152970,299270,297805,31264.5,15663.6,55180.9,287018,279078,299690,267522,252674,87354.6,71608.1,240625,232812,295404,292819,0,223201,213066,199788,185738,133702,110842,
550,164271,148427,290828,289398,30320.7,15190.5,53517.5,278874,271131,291238,259865,245398,84730.1,69452.8,233664,226057,287055,284534,0,216703,206842,193927,180267,129714,107523,
575,159441,144049,282594,281200,29414.7,14736.4,51920.1,270942,263397,282993,252423,238335,82207.9,67382.4,226914,219512,278916,276458,0,210412,200821,188263,174985,125876,104331,
600,154776,139824,274570,273212,28542.9,14299.4,50382.7,263221,255874,274959,245190,231480,79778.8,65389,220368,213168,270987,268593,0,204318,194992,182784,169880,122174,101255,
625,150266,135741,266755,265434,27702.4,13878.2,48900.1,255708,248557,267134,238161,224824,77435.3,63466.5,214017,207016,263268,260937,0,198411,189345,177480,164940,118598,98286.2,
650,145900,131791,259150,257864,26890.9,13471.6,47468.5,248401,241444,259519,231332,218362,75171.3,61609.6,207854,201048,255756,253488,0,192684,183872,172341,160156,115141,95416.7,
675,141671,127967,251750,250499,26106.4,13078.5,46084.4,241296,234530,252109,224697,212087,72981.8,59814,201873,195257,248449,246243,0,187128,178564,167359,155521,111795,92640.6,
700,137574,124261,244554,243338,25347.4,12698.2,44744.9,234388,227811,244903,218251,205994,70862.4,58076.2,196066,189636,241344,239199,0,181737,173416,162529,151027,108555,89952.7,
725,133600,120670,237557,236375,24612.3,12329.9,43447.7,227675,221281,237896,211989,200077,68809.4,56393,190429,184181,234436,232352,0,176505,168420,157843,146669,105415,87348.4,
750,129747,117187,230756,229606,23900,11973.1,42190.6,221150,214936,231085,205906,194330,66819.7,54761.9,184955,178884,227722,225696,0,171427,163572,153296,142442,102370,84824,
775,126008,113808,224145,223028,23209.5,11627.1,40971.9,214811,208772,224466,199997,188749,64890.4,53180.3,179640,173742,221197,219228,0,166497,158866,148883,138339,99417,82375.9,
800,122380,110530,217721,216636,22539.9,11291.6,39789.9,208651,202783,218033,194257,183329,63019,51646.4,174479,168749,214857,212943,0,161710,154297,144600,134358,96552,80001.1,
825,118858,107349,211479,210424,21890.2,10966.1,38643.2,202666,196965,211782,188682,178064,61203.2,50158.1,169467,163901,208696,206837,0,157063,149861,140442,130493,93771.8,77696.8,
850,115439,104260,205414,204390,21259.8,10650.3,37530.4,196852,191313,205708,183266,172951,59441.2,48713.8,164600,159192,202710,200904,0,152550,145554,136404,126740,91073.3,75460.3,
875,112120,101262,199522,198527,20647.9,10343.8,36450.3,191204,185823,199808,178005,167985,57730.8,47312,159873,154620,196895,195140,0,148167,141372,132484,123097,88453.8,73289.4,
900,108898,98351.1,193798,192831,20053.9,10046.2,35401.8,185717,180490,194075,172896,163162,56070.5,45951.2,155281,150179,191246,189541,0,143911,137311,128678,119560,85910.6,71181.9,
925,105769,95524.6,188237,187298,19477.3,9757.36,34383.9,180387,175310,188507,167933,158478,54458.5,44630.1,150822,145866,185758,184102,0,139778,133367,124981,116125,83441.3,69135.7,
950,102730,92779.9,182836,181923,18917.4,9476.88,33395.6,175210,170278,183097,163112,153928,52893.3,43347.3,146492,141677,180427,178818,0,135764,129536,121391,112789,81043.6,67148.9,
975,99779,90114.6,177588,176702,18373.8,9204.54,32436,170181,165390,177843,158429,149508,51373.5,42101.7,142286,137609,175249,173686,0,131865,125816,117905,109549,78715.2,65219.5,
1000,96913.2,87526.2,172491,171630,17845.9,8940.09,31504.1,165296,160643,172738,153881,145216,49897.6,40892.2,138200,133658,170219,168701,0,128079,122203,114519,106403,76454.1,63346,
1025,94129.9,85012.4,167540,166704,17333.3,8683.27,30599.1,160552,156031,167780,149464,141047,48464.3,39717.5,134232,129820,165333,163859,0,124401,118694,111230,103347,74258.1,61526.4,
1050,91426.8,82571,162731,161919,16835.4,8433.86,29720.2,155943,151552,162964,145173,136998,47072.3,38576.8,130378,126093,160587,159155,0,120829,115286,108036,100380,72125.5,59759.4,
1075,88801.5,80199.9,158060,157271,16351.9,8191.64,28866.7,151466,147202,158287,141005,133064,45720.5,37468.9,126635,122473,155978,154587,0,117360,111976,104934,97497.3,70054.3,58043.2,
1100,86251.6,77897,153523,152756,15882.3,7956.4,28037.7,147118,142976,153743,136957,129244,44407.5,36392.9,123000,118957,151500,150149,0,113991,108761,101921,94697.9,68042.6,56376.4,
1125,83775.1,75660.3,149116,148371,15426.2,7727.92,27232.6,142895,138871,149329,133026,125534,43132.4,35347.9,119468,115541,147151,145839,0,110718,105638,98994.9,91978.9,66088.9,54757.6,
1150,81369.8,73487.9,144835,144112,14983.3,7506.02,26450.6,138793,134885,145043,129207,121930,41893.9,34332.9,116038,112224,142927,141652,0,107539,102606,96152.7,89338.1,64191.3,53185.4,
1175,79033.5,71378,140677,139975,14553.1,7290.5,25691.2,134808,131012,140879,125497,118429,40691,33347.1,112707,109002,138824,137586,0,104452,99659.7,93392.1,86773.1,62348.2,51658.3,
1200,76764.4,69328.6,136639,135957,14135.2,7081.17,24953.5,130938,127251,136835,121894,115029,39522.7,32389.6,109471,105873,134839,133636,0,101453,96798.5,90710.8,84281.8,60558.1,50175.1,
1225,74560.5,67338.2,132716,132054,13729.4,6877.86,24237.1,127179,123598,132906,118395,111727,38387.9,31459.7,106328,102833,130968,129799,0,98540.4,94019.4,88106.5,81862.1,58819.5,48734.5,
1250,72419.9,65404.9,128906,128263,13335.2,6680.39,23541.2,123528,120050,129091,114996,108519,37285.8,30556.5,103276,99881,127208,126073,0,95711.3,91320.2,85577,79511.8,57130.7,47335.3,
1275,70340.7,63527.1,125206,124580,12952.3,6488.6,22865.3,119982,116603,125385,111695,105404,36215.3,29679.2,100311,97013.6,123556,122454,0,92963.5,88698.5,83120.1,77229.1,55490.5,45976.3,
1300,68321.3,61703.3,121611,121004,12580.5,6302.31,22208.9,116538,113256,121785,108488,102378,35175.6,28827.1,97431.2,94228.4,120009,118938,0,90294.6,86152,80733.8,75011.9,53897.4,44656.4,
1325,66359.8,59931.8,118120,117530,12219.3,6121.37,21571.2,113192,110005,118289,105374,99438.8,34165.7,27999.5,94634,91523.2,116564,115524,0,87702.4,83678.7,78416,72858.3,52350,43374.3,
1350,64454.7,58211.2,114729,114156,11868.5,5945.63,20951.9,109942,106846,114893,102348,96584.1,33184.8,27195.6,91917.2,88895.7,113217,112207,0,85184.5,81276.3,76164.7,70766.6,50847.1,42129,
1375,62604.2,56540,111435,110879,11527.8,5774.93,20350.4,106786,103779,111595,99410.2,93811.3,32232.1,26414.8,89278.3,86343.6,109967,108986,0,82739,78943,73978.1,68735,49387.3,40919.5,
1400,60806.9,54916.8,108236,107696,11196.8,5609.14,19766.2,103720,100800,108391,96556.2,91118,31306.7,25656.5,86715.3,83864.7,106810,105857,0,80363.6,76676.6,71854.3,66761.7,47969.4,39744.8,
1425,59061.2,53340.2,105129,104604,10875.3,5448.1,19198.7,100743,97905.8,105279,93784.2,88502.2,30408,24919.9,84225.8,81457.1,103744,102818,0,78056.5,74475.3,69791.4,64845,46592.3,38603.7,
1450,57365.6,51808.9,102111,101601,10563.1,5291.69,18647.5,97850.5,95095.1,102257,91091.8,85961.4,29535,24204.5,81807.8,79118.6,100765,99866.4,0,75815.6,72337.2,67787.8,62983.4,45254.7,37495.5,
1475,55718.7,50321.5,99179.2,98684,10259.9,5139.78,18112.2,95041.3,92365,99321.2,88476.7,83493.5,28687.1,23509.6,79459.2,76847.2,97872.4,96999.4,0,73639,70260.5,65841.7,61175.2,43955.4,36419,
1500,54119.1,48876.8,96331.9,95850.9,9965.32,4992.22,17592.2,92312.8,89713.3,96469.9,85936.6,81096.5,27863.5,22834.7,77178,74641,95062.6,94214.6,0,71524.9,68243.4,63951.5,59418.9,42693.5,35373.5,
1525,52565.4,47473.6,93566.3,93099.1,9679.23,4848.9,17087.1,89662.6,87137.8,93700.3,83469.5,78768.3,27063.5,22179.1,74962.3,72498.1,92333.5,91509.8,0,69471.5,66284.2,62115.5,57713.1,41467.9,34357.9,
1550,51056.3,46110.7,90880.2,90426.4,9401.35,4709.69,16596.6,87088.5,84636.2,91010.3,81073.2,76507,26286.6,21542.4,72810.2,70416.8,89682.7,88882.7,0,67477.1,64381.3,60332.2,56056.2,40277.4,33371.5,
1575,49590.5,44786.9,88271.1,87830.3,9131.44,4574.48,16120.1,84588.3,82206.4,88397.5,78745.7,74310.6,25531.9,20923.9,70719.9,68395.2,87108,86331,0,65539.9,62532.9,58600.1,54446.9,39121,32413.5,
1600,48166.9,43501.1,85737,85308.8,8869.29,4443.15,15657.3,82159.9,79846.3,85859.7,76485,72177.2,24798.9,20323.2,68689.6,66431.6,84607.2,83852.5,0,63658.3,60737.7,56917.8,52883.8,37997.9,31482.9,
1625,46784,42252.3,83275.6,82859.7,8614.66,4315.59,15207.8,79801.2,77554,83394.8,74289.2,70105.1,24087,19739.8,66717.6,64524.5,82178.3,81445.2,0,61830.7,58994,55283.8,51365.6,36907,30579.1,
1650,45440.9,41039.2,80884.8,80480.9,8367.35,4191.7,14771.2,77510.2,75327.5,81000.6,72156.4,68092.5,23395.5,19173.1,64802.2,62672,79819,79107,0,60055.7,57300.3,53696.6,49890.9,35847.5,29701.2,
1675,44136.4,39861.1,78562.7,78170.4,8127.13,4071.36,14347.2,75285,73165,78675.2,70084.9,66137.6,22723.8,18622.6,62941.8,60872.8,77527.5,76836,0,58331.5,55655.3,52155.1,48458.6,34818.3,28848.5,
1700,42869.3,38716.7,76307.3,75926.2,7893.81,3954.48,13935.3,73123.6,71064.5,76416.5,68072.8,64238.9,22071.4,18088,61134.9,59125.2,75301.8,74630.1,0,56656.9,54057.5,50657.8,47067.4,33818.7,28020.3,
1725,41638.5,37605.2,74116.6,73746.5,7667.19,3840.95,13535.2,71024.3,69024.3,74222.7,66118.5,62394.6,21437.8,17568.7,59379.8,57427.8,73140,72487.6,0,55030.3,52505.6,49203.4,45716.2,32847.9,27215.9,
1750,40443.1,36525.6,71988.8,71629.3,7447.07,3730.68,13146.6,68985.3,67042.7,72091.9,64220.4,60603.4,20822.3,17064.3,57675,55779.1,71040.2,70406.5,0,53450.5,50998.2,47790.9,44403.7,31904.8,26434.5,
1775,39282.1,35477,69922.1,69572.9,7233.27,3623.57,12769.2,67004.8,65118,70022.2,62376.7,58863.5,20224.6,16574.4,56019.2,54177.8,69000.7,68385.2,0,51916,49534.1,46418.8,43128.9,30988.9,25675.6,
1800,38154.3,34458.5,67914.7,67575.5,7025.61,3519.55,12402.6,65081.2,63248.5,68011.9,60585.9,57173.6,19643.9,16098.6,54411,52622.4,67019.8,66422,0,50425.5,48112,45086.2,41890.7,30099.2,24938.5,
1825,37059,33469.2,65964.9,65635.5,6823.92,3418.5,12046.5,63212.8,61432.7,66059.4,58846.6,55532.2,19080,15636.4,52848.9,51111.7,65095.7,64515.1,0,48977.9,46730.8,43791.8,40688.1,29235.1,24222.6,
1850,35995,32508.3,64071.1,63751.2,6628.01,3320.36,11700.7,61398,59669.1,64162.9,57157.1,53938,18532.2,15187.5,51331.7,49644.3,63226.9,62662.9,0,47571.8,45389.2,42534.6,39520,28395.8,23527.2,
1875,34961.7,31575.1,62231.7,61921,6437.73,3225.04,11364.8,59635.3,57956,62320.8,55516.2,52389.5,18000.2,14751.5,49858,48219.1,61411.7,60863.9,0,46206,44086.1,41313.5,38385.4,27580.6,22851.7,
1900,33958,30668.6,60445.1,60143.3,6252.91,3132.45,11038.5,57923.3,56292.2,60531.7,53922.4,50885.4,17483.4,14328,48426.6,46834.7,59648.7,59116.6,0,44879.5,42820.5,40127.4,37283.4,26788.8,22195.7,
1925,32983.1,29788.1,58709.8,58416.6,6073.39,3042.52,10721.6,56260.4,54676.1,58793.9,52374.4,49424.5,16981.5,13916.7,47036.4,45490.2,57936.2,57419.4,0,43591.1,41591.1,38975.4,36213.1,26019.7,21558.5,
1950,32036.2,28932.9,57024.3,56739.6,5899.03,2955.17,10413.8,54645.2,53106.4,57106,50870.7,48005.6,16494,13517.1,45686,44184.2,56272.9,55771,0,42339.6,40397.1,37856.5,35173.4,25272.7,20939.5,
1975,31116.4,28102.3,55387.2,55110.6,5729.68,2870.34,10114.8,53076.4,51581.8,55466.5,49410.3,46627.4,16020.4,13129.1,44374.4,42915.7,54657.4,54169.9,0,41124.1,39237.4,36769.7,34163.6,24547.2,20338.4,
2000,30223.1,27295.5,53797.1,53528.5,5565.19,2787.93,9824.46,51552.6,50100.9,53874.2,47991.8,45288.8,15560.5,12752.1,43100.5,41683.7,53088.2,52614.7,0,39943.5,38110.9,35714,33182.8,23842.4,19754.5,
2025,29355.4,26511.9,52252.7,51991.7,5405.42,2707.89,9542.41,50072.6,48662.6,52327.5,46614,43988.6,15113.8,12386,41863.1,40487,51564.1,51104.2,0,38796.7,37016.8,34688.7,32230.2,23157.9,19187.4,
2050,28512.7,25750.8,50752.5,50499.1,5250.23,2630.15,9268.46,48635.1,47265.5,50825.2,45275.8,42725.8,14679.9,12030.5,40661.3,39324.6,50083.8,49637,0,37682.9,35954.1,33692.9,31304.9,22493.1,18636.5,
2075,27694.1,25011.5,49295.5,49049.3,5099.5,2554.64,9002.37,47238.8,45908.6,49366.1,43975.9,41499.1,14258.4,11685.1,39493.9,38195.7,48645.9,48212,0,36601.1,34921.9,32725.6,30406.2,21847.4,18101.5,
2100,26899,24293.4,47880.3,47641.2,4953.1,2481.3,8743.92,45882.6,44590.6,47948.8,42713.4,40307.8,13849.1,11349.6,38360.1,37099.1,47249.4,46827.9,0,35550.3,33919.3,31786.1,29533.2,21220.1,17581.8,
2125,26126.8,23596,46505.7,46273.5,4810.9,2410.07,8492.89,44565.4,43310.5,46572.3,41487.2,39150.6,13451.5,11023.8,37258.8,36034,45892.9,45483.5,0,34529.7,32945.5,30873.5,28685.4,20610.9,17077.1,
2150,25376.7,22918.6,45170.6,44945,4672.79,2340.88,8249.07,43286,42067.1,45235.2,40296.1,38026.6,13065.3,10707.3,36189.2,34999.5,44575.4,44177.7,0,33538.4,31999.7,29987.2,27861.9,20019.2,16586.8,
2175,24648.2,22260.6,43873.8,43654.7,4538.64,2273.67,8012.25,42043.3,40859.4,43936.6,39139.3,36934.9,12690.2,10399.9,35150.2,33994.7,43295.6,42909.5,0,32575.6,31081,29126.3,27062,19444.5,16110.6,
2200,23940.6,21621.5,42614.2,42401.4,4408.34,2208.4,7782.23,40836.3,39686.3,42675.2,38015.6,35874.5,12325.9,10101.3,34141.1,33018.8,42052.7,41677.6,0,31640.3,30188.7,28290.1,26285,18886.3,15648.1,
2225,23253.3,21000.8,41390.8,41184.1,4281.78,2145,7558.81,39663.9,38547,41450.1,36924.2,34844.6,11972.1,9811.33,33160.9,32070.9,40845.4,40481,0,30732,29322,27477.9,25530.4,18344.1,15198.8,
2250,22585.7,20397.9,40202.5,40001.7,4158.86,2083.42,7341.8,38525.2,37440.3,40260.1,35864.2,33844.3,11628.3,9529.66,32208.9,31150.1,39672.8,39318.9,0,29849.7,28480.2,26689,24797.5,17817.4,14762.5,
2275,21937.3,19812.3,39048.3,38853.3,4039.46,2023.6,7131.03,37419.2,36365.5,39104.2,34834.6,32872.6,11294.5,9256.07,31284.2,30255.8,38533.8,38190.1,0,28992.7,27662.6,25922.8,24085.6,17305.9,14338.7,
2300,21307.5,19243.5,37927.3,37737.9,3923.49,1965.51,6926.3,36344.9,35321.5,37981.6,33834.5,31928.9,10970.3,8990.34,30386.1,29387.2,37427.5,37093.7,0,28160.4,26868.4,25178.6,23394.1,16809.1,13927,
2325,20695.8,18691,36838.4,36654.5,3810.85,1909.08,6727.46,35301.5,34307.4,36891.2,32863.1,31012.2,10655.3,8732.24,29513.7,28543.6,36353,36028.8,0,27351.9,26097,24455.8,22722.5,16326.5,13527.2,
2350,20101.6,18154.4,35780.8,35602.2,3701.45,1854.27,6534.32,34288,33322.5,35832.1,31919.7,30121.9,10349.4,8481.54,28666.4,27724.1,35309.4,34994.4,0,26566.7,25347.8,23753.7,22070.1,15857.8,13138.9,
2375,19524.5,17633.3,34753.6,34580.1,3595.18,1801.04,6346.73,33303.6,32365.8,34803.4,31003.3,29257.1,10052.3,8238.05,27843.5,26928.2,34295.7,33989.8,0,25804,24620.1,23071.7,21436.5,15402.5,12761.7,
2400,18964,17127,33755.9,33587.3,3491.97,1749.33,6164.52,32347.5,31436.6,33804.2,30113.2,28417.2,9763.7,8001.54,27044.1,26155.1,33311.1,33014,0,25063.2,23913.3,22409.4,20821.1,14960.3,12395.3,
2425,18419.6,16635.3,32786.8,32623.1,3391.72,1699.11,5987.54,31418.9,30534.1,32833.7,29248.7,27601.4,9483.39,7771.83,26267.7,25404.2,32354.8,32066.2,0,24343.7,23226.8,21766,20223.4,14530.8,12039.4,
2450,17890.7,16157.7,31845.5,31686.5,3294.34,1650.33,5815.64,30516.9,29657.5,31891.1,28409,26809,9211.13,7548.71,25513.6,24674.9,31425.9,31145.6,0,23644.8,22560,21141.1,19642.8,14113.7,11693.8,
2475,17377.1,15693.9,30931.3,30776.8,3199.77,1602.95,5648.68,29640.8,28806.1,30975.5,27593.4,26039.3,8946.69,7331.99,24781.1,23966.5,30523.7,30251.4,0,22966,21912.3,20534.2,19078.8,13708.5,11358.1,
2500,16878.2,15243.3,30043.2,29893.2,3107.9,1556.93,5486.52,28789.8,27979.1,30086.3,26801.2,25291.8,8689.84,7121.5,24069.7,23278.4,29647.4,29382.9,0,22306.6,21283.2,19944.7,18531.1,13314.9,11032,
2525,16393.7,14805.7,29180.7,29035,3018.68,1512.24,5329,27963.3,27175.8,29222.5,26031.8,24565.7,8440.37,6917.05,23378.6,22610.1,28796.2,28539.4,0,21666.2,20672.2,19372.1,17999.1,12932.7,10715.3,
2550,15923,14380.6,28343,28201.5,2932.02,1468.82,5176.01,27160.5,26395.7,28383.6,25284.5,23860.4,8198.05,6718.46,22707.5,21961,27969.5,27720,0,21044.2,20078.7,18815.9,17482.4,12561.4,10407.7,
2575,15465.9,13967.8,27529.3,27391.8,2847.84,1426.65,5027.42,26380.7,25637.9,27568.7,24558.6,23175.4,7962.69,6525.58,22055.6,21330.5,27166.5,26924.2,0,20440.1,19502.3,18275.7,16980.5,12200.8,10108.9,
2600,15021.9,13566.8,26739,26605.4,2766.08,1385.69,4883.08,25623.4,24901.8,26777.2,23853.5,22510,7734.09,6338.24,21422.4,20718.2,26386.6,26151.3,0,19853.2,18942.4,17751.1,16493,11850.5,9818.65,
2625,14590.6,13177.3,25971.3,25841.6,2686.67,1345.91,4742.9,24887.7,24186.9,26008.5,23168.7,21863.8,7512.06,6156.28,20807.4,20123.4,25629.1,25400.5,0,19283.3,18398.6,17241.5,16019.5,11510.3,9536.76,
2650,14171.8,12799,25225.7,25099.7,2609.54,1307.27,4606.73,24173.2,23492.5,25261.8,22503.6,21236.1,7296.39,5979.54,20210,19545.6,24893.3,24671.3,0,18729.7,17870.4,16746.5,15559.6,11179.8,9262.97,
2675,13764.9,12431.5,24501.5,24379.1,2534.62,1269.74,4474.48,23479.3,22818.1,24536.6,21857.5,20626.5,7086.92,5807.87,19629.8,18984.5,24178.6,23963,0,18192,17357.3,16265.7,15112.9,10858.9,8997.04,
2700,13369.7,12074.6,23798.1,23679.2,2461.86,1233.29,4346.02,22805.2,22163,23832.2,21230,20034.3,6883.46,5641.13,19066.2,18439.5,23484.5,23275,0,17669.7,16859,15798.7,14679,10547.1,8738.75,
2725,12985.9,11728,23114.9,22999.4,2391.18,1197.88,4221.25,22150.5,21526.7,23148,20620.5,19459.1,6685.85,5479.18,18518.9,17910.1,22810.3,22606.8,0,17162.4,16375,15345.2,14257.6,10244.3,8487.87,
2750,12613.1,11391.3,22451.3,22339.1,2322.53,1163.49,4100.06,21514.6,20908.7,22483.4,20028.5,18900.5,6493.9,5321.88,17987.2,17395.9,22155.4,21957.8,0,16669.7,15904.9,14904.6,13848.3,9950.22,8244.19,
2775,12251,11064.3,21806.7,21697.8,2255.85,1130.09,3982.35,20896.9,20308.5,21837.9,19453.5,18357.9,6307.47,5169.09,17470.8,16896.5,21519.4,21327.4,0,16191.1,15448.3,14476.7,13450.7,9664.55,8007.51,
2800,11899.3,10746.6,21180.7,21074.9,2191.09,1097.65,3868.02,20297,19725.4,21211,18895,17830.8,6126.39,5020.69,16969.2,16411.4,20901.6,20715.1,0,15726.3,15004.8,14061.1,13064.5,9387.1,7777.62,
2825,11557.6,10438.1,20572.6,20469.9,2128.19,1066.13,3756.98,19714.3,19159.1,20602,18352.6,17318.9,5950.51,4876.56,16482.1,15940.3,20301.5,20120.4,0,15274.8,14574,13657.4,12689.5,9117.6,7554.33,
2850,11225.8,10138.4,19982,19882.2,2067.09,1035.53,3649.12,19148.3,18609.1,20010.6,17825.7,16821.7,5779.67,4736.56,16008.9,15482.6,19718.7,19542.8,0,14836.3,14155.6,13265.3,12325.2,8855.84,7337.45,
2875,10903.5,9847.36,19408.3,19311.4,2007.74,1005.8,3544.36,18598.6,18074.8,19436.1,17313.9,16338.8,5613.74,4600.57,15549.3,15038.2,19152.6,18981.7,0,14410.4,13749.2,12884.5,11971.3,8601.6,7126.8,
2900,10590.5,9564.66,18851.1,18757,1950.1,976.923,3442.6,18064.6,17555.9,18878.1,16816.9,15869.7,5452.58,4468.5,15102.9,14606.4,18602.7,18436.8,0,13996.6,13354.5,12514.6,11627.6,8354.66,6922.2,
2925,10286.5,9290.07,18309.9,18218.5,1894.12,948.876,3343.77,17546,17051.9,18336.1,16334.1,15414.1,5296.04,4340.21,14669.3,14187.1,18068.6,17907.5,0,13594.8,12971.1,12155.3,11293.8,8114.81,6723.47,
2950,9991.16,9023.36,17784.3,17695.4,1839.74,921.635,3247.77,17042.3,16562.4,17809.7,15865.1,14971.6,5144,4215.61,14248.2,13779.8,17549.9,17393.4,0,13204.5,12598.7,11806.4,10969.6,7881.84,6530.45,
2975,9704.33,8764.31,17273.7,17187.4,1786.92,895.176,3154.53,16553,16086.9,17298.4,15409.7,14541.8,4996.32,4094.58,13839.1,13384.2,17046.1,16894,0,12825.4,12237,11467.4,10654.7,7655.56,6342.96,
3000,9425.72,8512.69,16777.8,16694,1735.62,869.476,3063.97,16077.8,15625,16801.8,14967.3,14124.3,4852.88,3977.03,13441.8,12999.9,16556.7,16409,0,12457.2,11885.7,11138.2,10348.8,7435.77,6160.86,
3025,9155.12,8268.3,16296.1,16214.7,1685.79,844.514,2976,15616.2,15176.5,16319.4,14537.6,13718.8,4713.56,3862.85,13055.9,12626.7,16081.4,15937.9,0,12099.6,11544.5,10818.4,10051.7,7222.3,5983.99,
3050,8892.29,8030.93,15828.3,15749.2,1637.4,820.269,2890.57,15167.9,14740.8,15850.9,14120.2,13324.9,4578.24,3751.95,12681.1,12264.2,15619.7,15480.4,0,11752.2,11213,10507.8,9763.1,7014.96,5812.2,
3075,8637,7800.37,15373.8,15297.1,1590.39,796.72,2807.58,14732.4,14317.6,15395.9,13714.8,12942.4,4446.8,3644.24,12317,11912.1,15171.3,15035.9,0,11414.8,10891.1,10206.2,9482.81,6813.56,5645.33,
3100,8389.04,7576.43,14932.5,14857.9,1544.73,773.847,2726.98,14309.5,13906.5,14953.9,13321.1,12570.8,4319.14,3539.62,11963.4,11570.1,14735.7,14604.3,0,11087.1,10578.5,9913.16,9210.57,6617.95,5483.26,
3125,8148.2,7358.91,14503.8,14431.4,1500.38,751.631,2648.69,13898.7,13507.3,14524.5,12938.7,12209.9,4195.14,3438,11620,11238,14312.7,14185,0,10768.8,10274.8,9628.56,8946.14,6427.96,5325.84,
3150,7914.27,7147.65,14087.4,14017,1457.31,730.052,2572.65,13499.6,13119.5,14107.6,12567.2,11859.4,4074.7,3339.3,11286.4,10915.3,13901.8,13777.8,0,10459.7,9979.78,9352.13,8689.31,6243.42,5172.94,
