Y Coordinates:
0,0.15,0.3,0.45,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.95,2.1,2.25,2.4,2.55,2.7,2.85,3,3.15,3.3,3.45,3.6,3.75,3.9,4.05,4.2,4.35,4.5,4.65,4.8,4.95,5.1,5.25,5.4,5.55,5.7,5.85,6,

 Time(s),  P(Pa) on vertices
725,237966,237782,237233,236320,235044,233406,231412,229076,226348,223285,219886,216163,212096,207699,202984,197956,192624,187008,181073,174872,168405,161665,154687,147464,140012,132346,124492,116419,108164,99752.8,91194.1,82478.1,73639.3,64686.2,55631.1,46490.7,37279.2,28011.6,18698.7,9357.5,0,
750,231153,230975,230441,229553,228313,226721,224783,222513,219861,216884,213581,209963,206010,201738,197155,192269,187088,181632,175866,169840,163557,157010,150230,143214,135975,128528,120900,113058,105041,96871.2,88558.9,80094.1,71510.2,62815.6,54021.9,45145.8,36200.5,27201,18157.5,9086.68,0,
775,224532,224358,223840,222977,221771,220224,218341,216135,213558,210665,207455,203940,200099,195947,191495,186747,181713,176411,170810,164956,158852,152491,145905,139089,132058,124824,117415,109798,102011,94076.5,86003.3,77782.3,69445.8,61001.8,52461.8,43841.8,35154.8,26415.2,17632.9,8824.14,0,
800,218097,217928,217425,216586,215415,213912,212081,209938,207434,204622,201504,198088,194356,190322,185996,181384,176493,171343,165900,160214,154284,148105,141707,135086,128256,121230,114033,106635,99072,91365.2,83524.2,75539.7,67443.2,59242.5,50948.6,42577.1,34140.6,25653.1,17124.2,8569.52,0,
825,211845,211681,211191,210377,209238,207778,206000,203917,201484,198752,195723,192404,188778,184859,180656,176175,171424,166420,161133,155609,149849,143846,137632,131201,124566,117742,110751,103566,96219.5,88734.1,81118.6,73363.8,65500.2,57535.5,49480.5,41350.1,33156.6,24913.7,16630.6,8322.52,0,
850,205770,205611,205135,204343,203238,201818,200091,198067,195704,193050,190107,186882,183360,179552,175470,171117,166501,161640,156504,151138,145543,139712,133675,127428,120984,114355,107565,100586,93450.9,86180.5,78783.9,71252,63614.6,55879,48055.8,40159.4,32201.8,24196.2,16151.6,8082.83,0,
875,199868,199713,199251,198482,197408,196029,194351,192385,190089,187511,184651,181519,178097,174398,170432,166203,161720,156998,152009,146796,141361,135697,129834,123766,117506,111067,104472,97693.3,90763.2,83701.7,76517.5,69202.1,61784.3,54271.2,46673,39003.7,31275.1,23499.9,15686.8,7850.2,0,
900,194134,193984,193535,192788,191744,190405,188774,186864,184634,182130,179352,176309,172985,169392,165539,161431,157076,152489,147643,142580,137300,131799,126103,120209,114129,107875,101469,94884.9,88153.8,81295.1,74317.4,67212.2,60007.6,52710.4,45330.6,37881.9,30375.5,22823.9,15235.6,7624.39,0,
925,188564,188418,187982,187256,186242,184941,183357,181502,179336,176903,174204,171248,168019,164529,160787,156796,152566,148110,143403,138485,133356,128013,122481,116756,110850,104776,98553.3,92158.1,85620.2,78958.5,72181.1,65280.1,58282.5,51195,44027.4,36792.8,29502.2,22167.7,14797.5,7405.16,0,
950,183153,183011,182588,181883,180898,179634,178095,176293,174189,171825,169204,166333,163196,159806,156171,152295,148185,143857,139285,134508,129526,124336,118963,113402,107666,101765,95721.8,89510.2,83160,76689.6,70106.9,63404.1,56607.5,49723.7,42762,35735.3,28654.2,21530.5,14372.2,7192.31,0,
975,177897,177759,177348,176663,175706,174479,172984,171234,169189,166893,164347,161558,158512,155218,151687,147922,143931,139727,135286,130645,125807,120765,115546,110145,104573,98842.3,92972.1,86938.8,80771,74486.3,68092.7,61582.4,54981,48295,41533.2,34708.4,27830.8,20911.8,13959.2,6985.63,0,
1000,172791,172657,172258,171593,170663,169471,168019,166319,164333,162103,159630,156921,153961,150763,147333,143676,139798,135715,131401,126894,122194,117297,112228,106982,101570,96003.5,90301.8,84441.7,78450.9,72346.7,66136.7,59813.3,53401.6,46907.5,40340.1,33711.3,27031.3,20311,13558.1,6784.93,0,
1025,167832,167702,167314,166668,165765,164607,163197,161545,159616,157450,155048,152416,149542,146435,143103,139551,135785,131819,127628,123250,118686,113929,109005,103909,98653.2,93246.4,87708.4,82016.5,76197.7,70268.8,64237.1,58095.3,51867.7,45560.2,39181.3,32742.9,26254.8,19727.6,13168.7,6590.03,0,
1050,163015,162888,162511,161884,161007,159882,158512,156908,155034,152930,150597,148041,145249,142231,138995,135545,131886,128034,123964,119712,115278,110658,105875,100926,95820.4,90568.8,85189.7,79661.2,74009.5,68250.8,62392.3,56426.9,50378.1,44251.7,38056,31802.5,25500.7,19161,12790.4,6400.76,0,
1075,158336,158213,157847,157237,156385,155293,153962,152404,150584,148540,146274,143791,141079,138148,135005,131653,128100,124358,120405,116275,111968,107481,102835,98027.9,93069.1,87968.2,82743.5,77373.7,71884.3,66290.9,60600.6,54806.5,48931.3,42980.9,36963.1,30889.2,24768.4,18610.7,12423.1,6216.94,0,
1100,153791,153672,153316,152724,151896,150835,149543,148029,146262,144277,142075,139664,137029,134182,131129,127874,124423,120788,116948,112937,108754,104395,99882.7,95213.3,90396.8,85442.4,80367.7,75152.1,69820.2,64387.4,58860.5,53232.7,47526.3,41746.7,35901.7,30002.2,24057.1,18076.3,12066.4,6038.41,0,
1125,149376,149260,148915,148340,147536,146505,145250,143780,142063,140135,137997,135654,133096,130330,127365,124203,120851,117321,113591,109694,105631,101398,97015,92479.7,87801.4,82989.2,78060.2,72994.3,67815.5,62538.7,57170.4,51704.2,46161.6,40547.9,34870.8,29140.7,23366.4,17557.2,11719.9,5865.02,0,
1150,145088,144976,144640,144082,143301,142300,141081,139652,137985,136112,134035,131760,129275,126589,123708,120637,117381,113952,110330,106545,102599,98486.7,94229.7,89824.5,85280.6,80606.5,75819,70898.5,65868.4,60743.1,55528.9,50219.7,44836.2,39383.7,33869.6,28304,22695.4,17053.1,11383.4,5696.62,0,
1175,140923,140814,140488,139946,139187,138215,137031,135644,134024,132205,130187,127978,125564,122955,120157,117174,114011,110681,107162,103486,99653.2,95659.2,91524.4,87245.7,82832.2,78292.3,73642.2,68863,63977.3,58999.1,53934.6,48777.8,43548.9,38252.9,32897.1,27491.4,22043.8,16563.5,11056.5,5533.05,0,
1200,136878,136772,136455,135928,135192,134247,133097,131750,130176,128410,126450,124304,121959,119425,116707,113810,110738,107504,104086,100515,96792.3,92912.9,88896.9,84741,80454.2,76044.6,71528,66886,62140.5,57305.2,52386.2,47377.4,42298.6,37154.7,31952.6,26702.1,21410.9,16087.9,10739.1,5374.2,0,
1225,132949,132846,132538,132026,131311,130393,129276,127968,126439,124723,122820,120735,118458,115996,113357,110543,107559,104417,101098,97629.7,94013.5,90245.5,86344.8,82308.2,78144.4,73861.4,69474.5,64965.7,60356.5,55660,50882.2,46017.2,41084.2,36088,31035.3,25935.4,20796.2,15626.1,10430.8,5219.9,0,
1250,129132,129032,128733,128236,127541,126650,125565,124294,122810,121143,119294,117269,115057,112667,110103,107370,104472,101420,98195.6,94826.9,91314.6,87654.7,83865.9,79945.2,75901,71740.9,67479.9,63100.6,58623.7,54062.1,49421.4,44696,39904.7,35051.9,30144.3,25190.8,20199.2,15177.4,10131.3,5070.04,0,
1275,125425,125328,125038,124555,123880,123014,121960,120726,119284,117665,115870,113903,111754,109432,106942,104287,101472,98508.3,95376.6,92104.6,88693.1,85138.3,81458.3,77650.1,73722,69681.3,65542.7,61289.1,56940.7,52510,48002.5,43412.9,38759.1,34045.6,29278.8,24467.6,19619.3,14741.7,9840.44,4924.48,0,
1300,121825,121730,121448,120979,120324,119483,118459,117260,115860,114287,112543,110633,108546,106291,103872,101293,98559.4,95680.3,92638.6,89460.5,86146.9,82694.2,79119.8,75420.9,71605.6,67680.9,63661,59529.6,55306,51002.5,46624.5,42166.5,37646.4,33068.2,28438.3,23765.2,19056,14318.5,9557.94,4783.11,0,
1325,118327,118236,117962,117506,116870,116053,115059,113894,112534,111007,109313,107457,105430,103239,100890,98385.5,95730,92933.6,89979.1,86892.3,83673.8,80320.2,76848.4,73255.7,69549.9,65737.9,61833.5,57820.6,53718.3,49538.3,45285.9,40956,36565.6,32118.9,27621.9,23082.9,18508.9,13907.4,9283.54,4645.79,0,
1350,114930,114841,114576,114133,113515,112721,111756,110624,109303,107820,106175,104372,102403,100276,97993.8,95561.1,92981.8,90265.7,87396,84397.8,81271.7,78014.4,74642.2,71152.7,67553.3,63850.7,60058.3,56160.6,52176.1,48116.2,43985.9,39780.2,35515.9,31196.8,26828.9,22420.3,17977.6,13508.2,9017.03,4512.42,0,
1375,111631,111545,111286,110857,110256,109486,108547,107449,106166,104725,103127,101376,99463.7,97396.9,95180.7,92817.8,90312.5,87674.4,84887.1,81974.9,78938.6,75774.8,72499.4,69110.1,65613.9,62017.7,58334.2,54548.4,50678.2,46734.9,42723.1,38638.2,34496.3,30301.2,26058.7,21776.6,17461.5,13120.4,8758.16,4382.87,0,
1400,108426,108342,108092,107674,107091,106342,105431,104364,103118,101718,100166,98465.7,96608.4,94600.9,92448.3,90153.2,87719.9,85157.4,82450.2,79621.6,76672.4,73599.4,70418.1,67126.1,63730.3,60237.3,56659.5,52982.4,49223.4,45393.2,41496.6,37529,33505.9,29431.3,25310.6,21151.5,16960.2,12743.7,8506.73,4257.05,0,
1425,105314,105232,104989,104583,104017,103290,102405,101368,100158,98798.1,97290.5,95639,93835,91885.1,89794.3,87565.1,85201.7,82712.8,80083.2,77335.9,74471.4,71486.6,68396.6,65199,61900.8,58508,55033,51461.4,47810.3,44090.1,40305.3,36451.6,32544.1,28586.4,24584,20544.2,16473.3,12377.9,8262.52,4134.84,0,
1450,102291,102211,101975,101581,101031,100324,99464.9,98458.1,97282.2,95961.9,94497.5,92893.4,91141.2,89247.3,87216.5,85051.3,82755.7,80338.3,77784.2,75115.7,72333.5,69434.4,66433.1,63327.3,60123.7,56828.4,53453.1,49984.1,46437.7,42824.3,39148.3,35405.2,31609.8,27765.7,23878.2,19954.5,16000.4,12022.5,8025.32,4016.14,0,
1475,99354,99277.1,99047.2,98664.7,98130.2,97444.4,96609.5,95631.6,94489.5,93207,91784.7,90226.7,88524.8,86685.2,84712.7,82609.7,80380,78032,75551.2,72959.3,70256.9,67441.1,64525.9,61509.3,58397.7,55197,51918.6,48549.1,45104.6,41594.9,38024.4,34388.8,30702.3,26968.6,23192.7,19381.6,15541.1,11677.4,7794.93,3900.84,0,
1500,96501.8,96427.1,96203.8,95832.3,95313.1,94647,93836.1,92886.2,91777,90531.3,89149.8,87636.5,85983.4,84196.7,82280.8,80238.2,78072.5,75791.9,73382.3,70864.8,68240,65505,62673.6,59743.5,56721.3,53612.4,50428.1,47155.4,43809.8,40400.8,36932.8,33401.5,29820.9,26194.4,22526.9,18825.2,15094.9,11342.2,7571.16,3788.86,0,
1525,93731.5,93658.9,93442,93081.2,92576.9,91929.9,91142.3,90219.7,89142.3,87932.4,86590.6,85120.7,83515.1,81779.6,79918.8,77934.8,75831.2,73616.1,71275.7,68830.5,66281,63624.5,60874.3,58028.5,55092.9,52073.3,48980.4,45801.7,42552.1,39241,35872.6,32442.7,28964.9,25442.4,21880.2,18284.8,14661.6,11016.5,7353.81,3680.09,0,
1550,91040.7,90970.2,90759.5,90409,89919.3,89290.9,88525.8,87629.7,86583.2,85408.1,84104.7,82677.1,81117.6,79431.9,77624.5,75697.4,73654.3,71502.7,69229.5,66854.5,64378.2,61798,59126.8,56362.6,53511.3,50578.4,47574.3,44486.8,41330.5,38114.5,34842.7,31511.3,28133.3,24712.1,21252.1,17759.9,14240.7,10700.3,7142.7,3574.44,0,
1575,88427.1,88358.7,88154.1,87813.6,87337.9,86727.5,85984.5,85114.1,84097.6,82956.2,81690.3,80303.6,78788.9,77151.6,75396.1,73524.3,71539.8,69450,67242.1,64935.3,62530.1,60023.9,57429.4,54744.6,51975.1,49126.4,46208.6,43209.7,40144,37020.3,33842.5,30606.7,27325.7,24002.6,20642,17250,13831.8,10393.1,6937.65,3471.83,0,
1600,85888.6,85822.1,85623.4,85292.7,84830.6,84237.8,83516.1,82670.6,81683.4,80574.7,79345.2,77998.3,76527,74936.8,73231.6,71413.6,69486.1,67456.3,65311.8,63071.2,60735,58300.8,55780.7,53173,50483.1,47716.1,44882,41969.3,38991.6,35957.6,32870.9,29728,26541.2,23313.6,20049.4,16754.8,13434.8,10094.7,6738.48,3372.16,0,
1625,83423,83358.3,83165.3,82844.1,82395.4,81819.5,81118.5,80297.4,79338.4,78261.6,77067.4,75759.1,74330.1,72785.5,71129.3,69363.5,67491.3,65519.8,63436.8,61260.5,58991.5,56627.1,54179.4,51646.5,49033.8,46346.3,43593.6,40764.4,37872.2,34925.3,31927.3,28874.6,25779.3,22644.3,19473.8,16273.8,13049.1,9804.95,6545.04,3275.35,0,
1650,81028.1,80965.3,80777.9,80465.9,80030,79470.7,78789.8,77992.2,77060.8,76014.9,74854.9,73584.3,72196.3,70696,69087.4,67372.3,65553.8,63638.9,61615.7,59501.9,57297.9,55001.5,52624,50163.9,47626.2,45015.8,42342.1,39594.2,36785,33922.7,31010.7,28045.7,25039.2,21994.2,18914.8,15806.6,12674.5,9523.47,6357.14,3181.32,0,
1675,78702,78641,78458.9,78155.9,77732.5,77189.3,76527.9,75753.3,74848.6,73832.7,72706,71471.8,70123.7,68666.5,67104,65438.2,63671.9,61812,59846.9,57793.7,55653.1,53422.5,51113.3,48723.8,46258.9,43723.5,41126.6,38457.5,35729,32948.8,30120.5,27240.6,24320.4,21362.8,18371.8,15352.9,12310.6,9250.07,6174.65,3090,0,
1700,76442.6,76383.4,76206.5,75912.2,75501,74973.4,74331,73578.6,72699.9,71713.1,70618.8,69420.1,68110.6,66695.3,65177.6,63559.6,61844.1,60037.5,58128.8,56134.6,54055.4,51888.9,49646,47325,44931,42468.3,39945.9,37353.5,34703.3,32003,29255.8,26458.6,23622.2,20749.5,17844.4,14912.1,11957.2,8984.53,5997.39,3001.29,0,
1725,74248.1,74190.6,74018.8,73733,73333.6,72821.1,72197.1,71466.3,70612.8,69654.4,68591.5,67427.2,66155.3,64780.6,63306.5,61734.9,60068.7,58313.9,56460.1,54523.1,52503.6,50399.3,48220.8,45966.4,43641.1,41249.1,38799.2,36281.2,33707,31084.2,28415.9,25699,22944.1,20153.9,17332.1,14484,11614,8726.6,5825.22,2915.13,0,
1750,72116.6,72060.8,71893.9,71616.3,71228.3,70730.5,70124.5,69414.7,68585.7,67654.8,66622.4,65491.5,64256.2,62920.9,61489.2,59962.7,58344.2,56639.9,54839.2,52957.9,50996.3,48952.4,46836.5,44646.8,42388.3,40065,37685.3,35239.6,32739.4,30191.9,27600.2,24961.2,22285.4,19575.3,16834.5,14068.2,11280.5,8476.08,5657.99,2831.44,0,
1775,70046.3,69992.1,69830,69560.3,69183.5,68700,68111.4,67421.9,66616.8,65712.6,64709.9,63611.4,62411.5,61114.6,59724,58241.3,56669.3,55013.9,53264.9,51437.6,49532.4,47547.1,45491.9,43365.1,41171.4,38914.8,36603.5,34228,31799.5,29325.1,26807.9,24244.7,21645.7,19013.3,16351.3,13664.4,10956.7,8232.75,5495.56,2750.16,0,
1800,68035.5,67982.8,67825.4,67563.4,67197.4,66727.8,66156.1,65486.4,64704.4,63826.2,62852.2,61785.3,60619.8,59360.1,58009.4,56569.3,55042.5,53434.6,51735.8,49960.9,48110.4,46182.1,44185.9,42120.2,39989.5,37797.7,35552.7,33245.4,30886.6,28483.3,26038.3,23548.7,21024.3,18467.5,15881.9,13272.1,10642.2,7996.41,5337.8,2671.21,0,
1825,66082.3,66031.2,65878.3,65623.8,65268.3,64812.2,64256.9,63606.5,62846.9,61993.9,61047.8,60011.5,58879.6,57656.1,56344.1,54945.4,53462.3,51900.6,50250.6,48526.7,46729.3,44856.4,42917.5,40911.1,38841.5,36712.6,34532,32291,30000,27665.6,25290.8,22872.6,20420.7,17937.4,15425.9,12891.1,10336.7,7766.85,5184.56,2594.52,0,
1850,64185.3,64135.6,63987.1,63739.9,63394.6,62951.6,62412.2,61780.5,61042.7,60214.2,59295.3,58288.8,57189.3,56000.9,54726.6,53368,51927.5,50410.6,48808,47133.6,45387.8,43568.6,41685.4,39736.6,37726.4,35658.6,33540.7,31364,29138.7,26871.4,24564.7,22216,19834.5,17422.4,14983.1,12521,10039.9,7543.88,5035.72,2520.04,0,
1875,62342.7,62294.4,62150.1,61910.1,61574.7,61144.4,60620.5,60006.9,59290.3,58485.5,57593.1,56615.4,55547.5,54393.2,53155.5,51835.9,50436.8,48963.5,47406.9,45780.5,44084.8,42317.9,40488.7,38595.9,36643.4,34635,32577.8,30463.6,28302.2,26100,23859.5,21578.2,19265.1,16922.3,14553,12161.6,9751.69,7327.32,4891.16,2447.7,0,
1900,60552.9,60506.1,60365.9,60132.8,59807.1,59389.1,58880.3,58284.2,57588.2,56806.6,55939.7,54990.1,53952.9,52831.7,51629.6,50347.8,48988.9,47557.9,46045.9,44466.2,42819.2,41103,39326.4,37487.9,35591.4,33640.7,31642.6,29589,27489.7,25350.7,23174.6,20958.8,18712,16436.5,14135.2,11812.4,9471.74,7116.97,4750.75,2377.43,0,
1925,58814.6,58769.1,58633,58406.5,58090.1,57684.2,57189.9,56611,55935,55175.8,54333.8,53411.5,52404,51315.1,50147.4,48902.5,47582.5,46192.6,44724,43189.7,41590,39923.1,38197.4,36411.7,34569.7,32674.9,30734.2,28739.6,26700.6,24622.9,22509.3,20357.1,18174.9,15964.6,13729.4,11473.3,9199.83,6912.66,4614.36,2309.18,0,
1950,57126.2,57081.9,56949.8,56729.8,56422.5,56028.2,55548.2,54985.9,54329.2,53591.8,52774,51878.2,50899.6,49841.9,48707.8,47498.6,46216.6,44866.5,43440.1,41949.8,40396,38777,37100.9,35366.4,33577.3,31736.9,29851.9,27914.6,25934.1,23916.1,21863.1,19772.7,17653.1,15506.3,13335.3,11144,8935.72,6714.21,4481.9,2242.89,0,
1975,55486.2,55443.3,55314.9,55101.2,54802.8,54419.8,53953.5,53407.3,52769.5,52053.3,51259,50388.9,49438.4,48411.1,47309.5,46135,44889.8,43578.5,42193.1,40745.6,39236.4,37663.8,36035.8,34351.1,32613.3,30825.8,28994.9,27113.2,25189.5,23229.5,21235.5,19205.1,17146.3,15061.2,12952.4,10824,8679.2,6521.46,4353.23,2178.5,0,
2000,53893.3,53851.6,53726.9,53519.4,53229.5,52857.5,52404.6,51874.1,51254.6,50559,49787.5,48942.3,48019.1,47021.3,45951.3,44810.6,43601.1,42327.4,40981.8,39575.9,38110,36582.5,35001.3,33364.9,31677.1,29940.9,28162.6,26334.9,24466.4,22562.6,20625.8,18653.7,16654.1,14628.8,12580.6,10513.3,8430.04,6334.24,4228.26,2115.96,0,
2025,52346.2,52305.6,52184.5,51983,51701.4,51340.1,50900.2,50385,49783.2,49107.6,48358.2,47537.3,46640.6,45671.4,44632.2,43524.2,42349.4,41112.3,39805.3,38439.7,37015.9,35532.3,33996.5,32407.1,30767.7,29081.4,27354.1,25578.8,23764,21914.9,20033.7,18118.2,16176,14208.8,12219.4,10211.5,8188.03,6152.4,4106.88,2055.22,0,
