Y Coordinates:
2,2,0,0,1.33333,0.666667,0.666667,1.33333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.420917,1.1836,1.19546,0.628371,1.45447,1.49331,0.863485,0.586108,0.698955,0.680046,1.30934,0.625786,1.50269,1.51355,1.4584,1.24464,1.33843,0.788019,1.60876,1.11905,1.41891,0.789216,0.892024,1.38254,0.663961,0.834995,1.3273,0.597925,0.788741,0.343532,0.353451,
Volumes:
0.106987,0.123809,0.0608253,0.0731229,0.176025,0.212238,0.168634,0.217726,0.0968474,0.129671,0.18228,0.164442,0.12324,0.105591,0.120156,0.290644,0.236471,0.15311,0.137764,0.21258,0.125858,0.235208,0.282678,0.17073,0.0953264,0.241189,0.341187,0.34723,0.314,0.314354,0.206598,0.138283,0.074094,0.186838,0.120666,0.0810627,0.205524,0.210513,0.181217,0.200958,0.159971,0.554068,0.499451,0.265876,0.298535,0.450682,0.643031,0.403143,0.376951,0.321949,0.657396,0.494223,0.496441,0.429068,0.289318,0.457791,0.279433,0.383137,0.329784,0.431308,0.332494,0.567443,0.612825,0.380565,0.351926,0.647314,0.379604,0.362211,0.490162,0.231881,0.256345,

 Time(s),  v(m) on vertices
0,-1.10828e-007,-1.10828e-007,0,0,-7.38851e-008,-3.69425e-008,-3.69425e-008,-7.38851e-008,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,-1.10828e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10828e-007,-2.33246e-008,-6.55876e-008,-6.62451e-008,-3.48204e-008,-8.05975e-008,-8.27502e-008,-4.7849e-008,-3.24785e-008,-3.87317e-008,-3.7684e-008,-7.25553e-008,-3.46772e-008,-8.32697e-008,-8.38716e-008,-8.08154e-008,-6.89703e-008,-7.41676e-008,-4.36672e-008,-8.91477e-008,-6.20109e-008,-7.86271e-008,-4.37335e-008,-4.94304e-008,-7.66118e-008,-3.67926e-008,-4.62703e-008,-7.3551e-008,-3.31333e-008,-4.37072e-008,-1.90364e-008,-1.95861e-008,
25,-1.12276e-007,-1.12276e-007,0,0,-7.46307e-008,-3.72996e-008,-3.74253e-008,-7.48505e-008,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,-1.12276e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12276e-007,-2.35738e-008,-6.65161e-008,-6.71106e-008,-3.52754e-008,-8.16496e-008,-8.38309e-008,-4.84731e-008,-3.29025e-008,-3.9225e-008,-3.81713e-008,-7.35033e-008,-3.51303e-008,-8.43577e-008,-8.49617e-008,-8.18678e-008,-6.98532e-008,-7.51783e-008,-4.42376e-008,-9.03124e-008,-6.28208e-008,-7.96521e-008,-4.43023e-008,-5.00708e-008,-7.76129e-008,-3.72734e-008,-4.68748e-008,-7.45366e-008,-3.35748e-008,-4.43228e-008,-1.9285e-008,-1.9842e-008,
50,-1.12836e-007,-1.12836e-007,0,0,-7.50719e-008,-3.75294e-008,-3.7612e-008,-7.5224e-008,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,-1.12836e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12836e-007,-2.37197e-008,-6.68344e-008,-6.74456e-008,-3.54514e-008,-8.20564e-008,-8.42492e-008,-4.87145e-008,-3.30667e-008,-3.94116e-008,-3.837e-008,-7.38701e-008,-3.53056e-008,-8.47787e-008,-8.53881e-008,-8.22804e-008,-7.01891e-008,-7.55884e-008,-4.44584e-008,-9.07631e-008,-6.31344e-008,-8.00485e-008,-4.45221e-008,-5.03265e-008,-7.80002e-008,-3.74594e-008,-4.71088e-008,-7.48989e-008,-3.37492e-008,-4.45462e-008,-1.93813e-008,-1.9941e-008,
75,-1.1328e-007,-1.1328e-007,0,0,-7.53945e-008,-3.7693e-008,-3.77599e-008,-7.55198e-008,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,-1.1328e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1328e-007,-2.38211e-008,-6.70878e-008,-6.77107e-008,-3.55908e-008,-8.23771e-008,-8.45809e-008,-4.89048e-008,-3.31965e-008,-3.95628e-008,-3.85253e-008,-7.41607e-008,-3.54445e-008,-8.51121e-008,-8.57222e-008,-8.26105e-008,-7.046e-008,-7.58931e-008,-4.46334e-008,-9.112e-008,-6.33826e-008,-8.03615e-008,-4.46959e-008,-5.05298e-008,-7.83069e-008,-3.76067e-008,-4.72941e-008,-7.51865e-008,-3.38821e-008,-4.4716e-008,-1.94576e-008,-2.00195e-008,
100,-1.13658e-007,-1.13658e-007,0,0,-7.5662e-008,-3.78272e-008,-3.78862e-008,-7.57723e-008,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,-1.13658e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13658e-007,-2.39043e-008,-6.73054e-008,-6.79372e-008,-3.57099e-008,-8.26493e-008,-8.48646e-008,-4.90666e-008,-3.33066e-008,-3.96942e-008,-3.86562e-008,-7.44088e-008,-3.55632e-008,-8.53968e-008,-8.60063e-008,-8.28932e-008,-7.06944e-008,-7.61464e-008,-4.47827e-008,-9.14247e-008,-6.35941e-008,-8.06293e-008,-4.48457e-008,-5.07025e-008,-7.85688e-008,-3.77324e-008,-4.74523e-008,-7.54334e-008,-3.39941e-008,-4.48601e-008,-1.95225e-008,-2.00865e-008,
125,-1.13995e-007,-1.13995e-007,0,0,-7.58964e-008,-3.79446e-008,-3.79984e-008,-7.59967e-008,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,-1.13995e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13995e-007,-2.3977e-008,-6.74998e-008,-6.81384e-008,-3.58156e-008,-8.28904e-008,-8.51169e-008,-4.921e-008,-3.34039e-008,-3.9812e-008,-3.87718e-008,-7.46291e-008,-3.56686e-008,-8.56498e-008,-8.62588e-008,-8.31441e-008,-7.09041e-008,-7.63693e-008,-4.49151e-008,-9.16951e-008,-6.37815e-008,-8.0868e-008,-4.49797e-008,-5.0855e-008,-7.88015e-008,-3.78442e-008,-4.7593e-008,-7.56538e-008,-3.40935e-008,-4.49887e-008,-1.958e-008,-2.0146e-008,
150,-1.14301e-007,-1.14301e-007,0,0,-7.61081e-008,-3.80505e-008,-3.81005e-008,-7.62009e-008,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,-1.14301e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14301e-007,-2.40427e-008,-6.76775e-008,-6.83214e-008,-3.59118e-008,-8.31098e-008,-8.53468e-008,-4.93406e-008,-3.34922e-008,-3.99197e-008,-3.88766e-008,-7.48295e-008,-3.57644e-008,-8.58801e-008,-8.64889e-008,-8.33718e-008,-7.10957e-008,-7.65715e-008,-4.50355e-008,-9.19412e-008,-6.39516e-008,-8.10857e-008,-4.51022e-008,-5.09932e-008,-7.90134e-008,-3.79459e-008,-4.77211e-008,-7.58553e-008,-3.4184e-008,-4.51064e-008,-1.96323e-008,-2.02e-008,
175,-1.14584e-007,-1.14584e-007,0,0,-7.63028e-008,-3.8148e-008,-3.81949e-008,-7.63896e-008,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,-1.14584e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14584e-007,-2.41033e-008,-6.78424e-008,-6.84906e-008,-3.60008e-008,-8.33127e-008,-8.55594e-008,-4.94614e-008,-3.35738e-008,-4.00195e-008,-3.89733e-008,-7.50148e-008,-3.5853e-008,-8.60931e-008,-8.6702e-008,-8.35817e-008,-7.12731e-008,-7.67583e-008,-4.51467e-008,-9.21686e-008,-6.41089e-008,-8.12873e-008,-4.52156e-008,-5.11206e-008,-7.92093e-008,-3.80399e-008,-4.78396e-008,-7.6042e-008,-3.42678e-008,-4.52157e-008,-1.96805e-008,-2.02499e-008,
200,-1.14849e-007,-1.14849e-007,0,0,-7.64842e-008,-3.82388e-008,-3.82831e-008,-7.65662e-008,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,-1.14849e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14849e-007,-2.41598e-008,-6.79969e-008,-6.86489e-008,-3.6084e-008,-8.35028e-008,-8.57582e-008,-4.95746e-008,-3.365e-008,-4.01129e-008,-3.90636e-008,-7.51879e-008,-3.59357e-008,-8.62924e-008,-8.69015e-008,-8.37774e-008,-7.14391e-008,-7.69329e-008,-4.52508e-008,-9.23813e-008,-6.42559e-008,-8.1476e-008,-4.53218e-008,-5.12394e-008,-7.93926e-008,-3.81278e-008,-4.79505e-008,-7.6217e-008,-3.43463e-008,-4.53182e-008,-1.97257e-008,-2.02966e-008,
225,-1.15099e-007,-1.15099e-007,0,0,-7.66548e-008,-3.83241e-008,-3.83664e-008,-7.67327e-008,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,-1.15099e-007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.15099e-007,-2.4213e-008,-6.8143e-008,-6.8798e-008,-3.61624e-008,-8.36823e-008,-8.59456e-008,-4.96814e-008,-3.3722e-008,-4.0201e-008,-3.91486e-008,-7.53512e-008,-3.60137e-008,-8.64803e-008,-8.70899e-008,-8.39616e-008,-7.15957e-008,-7.70977e-008,-4.53491e-008,-9.25819e-008,-6.43945e-008,-8.1654e-008,-4.54218e-008,-5.13512e-008,-7.95656e-008,-3.82107e-008,-4.80552e-008,-7.63822e-008,-3.44203e-008,-4.54152e-008,-1.97683e-008,-2.03406e-008,
