X Coordinates:
9.8,10,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,

 Time(s),  P(Pa) on vertices
250,16.8129,0,33.4944,49.9735,66.2019,82.0483,97.4976,112.5,127.027,140.924,154.286,166.921,178.965,190.303,200.969,210.954,220.241,228.846,236.773,244.065,250.763,256.761,262.244,267.195,271.65,275.583,279.087,282.19,284.943,287.336,289.407,291.22,292.787,294.137,295.287,296.268,297.101,297.804,298.398,298.884,299.292,299.628,299.904,300.128,300.307,300.449,300.558,300.638,300.695,300.725,300.736,
275,16.0805,0,32.0419,47.8228,63.3813,78.6022,93.4723,107.948,122.002,135.499,148.519,160.892,172.735,183.943,194.544,204.526,213.87,222.587,230.676,238.173,245.112,251.388,257.17,262.44,267.226,271.5,275.348,278.792,281.881,284.601,286.984,289.096,290.946,292.561,293.957,295.165,296.204,297.095,297.859,298.495,299.035,299.489,299.866,300.176,300.429,300.631,300.788,300.905,300.988,301.033,301.048,
300,15.4417,0,30.7744,45.9441,60.9143,75.5825,89.9374,103.94,117.566,130.692,143.391,155.507,167.145,178.208,188.718,198.664,208.024,216.804,225.003,232.648,239.769,246.263,252.286,257.818,262.882,267.447,271.591,275.335,278.723,281.738,284.409,286.799,288.915,290.783,292.416,293.846,295.093,296.173,297.11,297.902,298.583,299.161,299.647,300.052,300.386,300.655,300.866,301.024,301.137,301.199,301.22,
325,14.8782,0,29.6557,44.2847,58.7329,72.9082,86.801,100.376,113.611,126.395,138.793,150.661,162.095,173.005,183.409,193.295,202.64,211.45,219.717,227.468,234.725,241.39,247.607,253.354,258.65,263.461,267.862,271.868,275.52,278.799,281.731,284.376,286.74,288.845,290.705,292.35,293.797,295.064,296.174,297.123,297.947,298.652,299.253,299.757,300.175,300.516,300.785,300.988,301.134,301.214,301.241,
350,14.3763,0,28.6589,42.805,56.7859,70.5182,83.9936,97.1797,110.057,122.524,134.639,146.271,157.505,168.259,178.548,188.357,197.668,206.48,214.786,222.608,229.967,236.765,243.136,249.059,254.548,259.568,264.189,268.423,272.309,275.823,278.989,281.867,284.459,286.786,288.858,290.706,292.345,293.793,295.072,296.176,297.14,297.974,298.689,299.295,299.8,300.214,300.544,300.792,300.972,301.071,301.105,
375,13.9256,0,27.7633,41.4748,55.0342,68.3656,81.4615,94.2928,106.842,119.014,130.864,142.27,153.311,163.908,174.075,183.799,193.059,201.855,210.177,218.045,225.476,232.376,238.871,244.936,250.586,255.783,260.593,265.025,269.115,272.838,276.216,279.304,282.103,284.634,286.904,288.941,290.762,292.383,293.824,295.076,296.179,297.139,297.967,298.672,299.264,299.752,300.142,300.437,300.651,300.77,300.81,
400,13.5179,0,26.953,40.2706,53.4473,66.4134,79.1627,91.6681,103.913,115.812,127.413,138.605,149.458,159.901,169.945,179.577,188.775,197.539,205.86,213.753,221.234,228.211,234.803,240.985,246.768,252.114,257.085,261.689,265.958,269.866,273.431,276.709,279.697,282.413,284.865,287.08,289.071,290.853,292.447,293.842,295.077,296.158,297.095,297.898,298.575,299.135,299.584,299.926,300.174,300.311,300.357,
425,13.1468,0,26.2152,39.1736,52.0008,64.6326,77.0633,89.2683,101.232,112.876,124.243,135.23,145.904,156.196,166.116,175.651,184.78,193.503,201.808,209.71,217.222,224.257,230.924,237.199,243.092,248.564,253.673,258.424,262.849,266.92,270.653,274.1,277.258,280.144,282.763,285.14,287.288,289.221,290.959,292.488,293.848,295.044,296.086,296.982,297.74,298.37,298.876,299.263,299.543,299.699,299.752,
450,12.8071,0,25.5398,38.1689,50.6753,62.9994,75.1362,87.063,98.7658,110.17,121.317,132.111,142.612,152.756,162.553,171.989,181.045,189.718,197.997,205.895,213.424,220.499,227.223,233.573,239.555,245.133,250.359,255.238,259.798,264.012,267.893,271.491,274.802,277.841,280.611,283.137,285.43,287.502,289.373,291.027,292.505,293.809,294.949,295.933,296.769,297.465,298.026,298.455,298.767,298.94,298.999,
475,12.4946,0,24.9183,37.2442,49.4548,61.4945,73.359,85.0273,96.4864,107.666,118.607,129.216,139.551,149.552,159.228,168.564,177.542,186.159,194.405,202.289,209.822,216.923,223.69,230.098,236.153,241.818,247.143,252.132,256.81,261.148,265.16,268.892,272.34,275.516,278.423,281.084,283.509,285.709,287.703,289.472,291.059,292.463,293.696,294.763,295.672,296.43,297.042,297.511,297.853,298.043,298.107,
500,12.2059,0,24.344,36.3894,48.326,60.1018,71.7132,83.1404,94.3714,105.341,116.085,126.519,136.696,146.559,156.114,165.35,174.249,182.806,191.011,198.873,206.401,213.517,220.313,226.766,232.879,238.616,244.025,249.106,253.885,258.333,262.459,266.31,269.879,273.179,276.209,278.992,281.537,283.853,285.959,287.835,289.521,291.019,292.337,293.48,294.457,295.273,295.933,296.44,296.809,297.014,297.084,
525,11.9381,0,23.8111,35.5961,47.2779,58.808,70.1831,81.3849,92.402,103.173,113.732,123.999,134.024,143.752,153.191,162.328,171.145,179.639,187.798,195.631,203.146,210.268,217.083,223.568,229.727,235.523,241,246.161,251.027,255.568,259.795,263.75,267.427,270.836,273.976,276.869,279.522,281.944,284.152,286.125,287.902,289.485,290.881,292.095,293.134,294.004,294.709,295.25,295.645,295.865,295.94,
550,11.6888,0,23.3149,34.8571,46.3013,57.6017,68.7557,79.746,90.5619,101.146,111.529,121.637,131.516,141.115,150.439,159.478,168.213,176.641,184.751,192.55,200.045,207.163,213.988,220.496,226.69,232.533,238.067,243.294,248.233,252.856,257.17,261.216,264.988,268.494,271.732,274.723,277.473,279.99,282.29,284.35,286.211,287.872,289.339,290.618,291.714,292.632,293.379,293.952,294.37,294.603,294.683,
575,11.4558,0,22.8513,34.1664,45.3882,56.4735,67.4198,78.2111,88.8373,99.2437,109.461,119.417,129.156,138.629,147.842,156.783,165.437,173.797,181.854,189.614,197.084,204.193,211.02,217.542,223.76,229.64,235.22,240.502,245.503,250.195,254.584,258.71,262.565,266.156,269.481,272.559,275.396,277.998,280.38,282.52,284.456,286.187,287.719,289.056,290.204,291.168,291.951,292.553,292.993,293.238,293.322,
600,11.2375,0,22.4167,33.5189,44.5319,55.4149,66.1658,76.7693,87.2162,97.4544,107.513,117.324,126.928,136.28,145.385,154.231,162.802,171.093,179.096,186.814,194.253,201.347,208.169,214.697,220.932,226.839,232.456,237.782,242.836,247.586,252.039,256.234,260.161,263.826,267.228,270.383,273.296,275.974,278.431,280.641,282.645,284.439,286.029,287.42,288.614,289.618,290.435,291.064,291.524,291.78,291.867,
625,11.0323,0,22.0082,32.91,43.7266,54.4189,64.9853,75.4113,85.6883,95.7667,105.674,115.345,124.821,134.055,143.054,151.806,160.296,168.518,176.464,184.137,191.542,198.615,205.426,211.954,218.199,224.125,229.77,235.132,240.228,245.027,249.535,253.788,257.777,261.508,264.976,268.199,271.18,273.925,276.447,278.72,280.784,282.635,284.277,285.715,286.952,287.992,288.84,289.492,289.97,290.236,290.327,
650,10.839,0,21.6232,32.3361,42.9671,53.4792,63.871,74.1289,84.2444,94.1706,103.934,113.472,122.822,131.943,140.839,149.499,157.908,166.061,173.947,181.573,188.941,195.989,202.785,209.306,215.554,221.493,227.158,232.548,237.677,242.516,247.07,251.373,255.415,259.201,262.728,266.009,269.05,271.854,274.433,276.763,278.88,280.781,282.47,283.95,285.225,286.298,287.173,287.847,288.34,288.615,288.708,
675,10.6562,0,21.2593,31.7935,42.249,52.5905,62.8167,72.9147,82.8767,92.6576,102.283,111.692,120.923,129.934,138.729,147.299,155.627,163.71,171.538,179.114,186.442,193.461,200.237,206.747,212.992,218.937,224.616,230.025,235.181,240.053,244.644,248.988,253.075,256.91,260.486,263.818,266.91,269.766,272.396,274.774,276.938,278.884,280.615,282.132,283.44,284.542,285.441,286.134,286.641,286.924,287.021,
700,10.4831,0,20.9146,31.2795,41.5685,51.7479,61.8167,71.7626,81.5781,91.2201,100.713,109.999,119.114,128.018,136.716,145.196,153.446,161.459,169.226,176.751,184.037,191.024,197.775,204.27,210.507,216.452,222.138,227.562,232.737,237.634,242.256,246.634,250.758,254.633,258.251,261.628,264.764,267.664,270.338,272.76,274.965,276.949,278.716,280.267,281.605,282.732,283.652,284.362,284.882,285.172,285.271,
725,10.3188,0,20.5873,30.7913,40.9221,50.9472,60.866,70.6668,80.3423,89.8513,99.2171,108.385,117.388,126.188,134.79,143.184,151.354,159.298,167.004,174.476,181.718,188.67,195.394,201.869,208.094,214.035,219.723,225.155,230.343,235.259,239.904,244.31,248.465,252.372,256.026,259.44,262.614,265.552,268.264,270.723,272.964,274.982,276.781,278.36,279.724,280.874,281.813,282.537,283.068,283.364,283.465,
750,10.1624,0,20.2758,30.3266,40.3066,50.1847,59.9604,69.6223,79.1638,88.5452,97.7888,106.842,115.737,124.437,132.945,141.253,149.346,157.22,164.865,172.283,179.479,186.395,193.088,199.54,205.748,211.68,217.366,222.8,227.997,232.925,237.588,242.015,246.194,250.129,253.812,257.256,260.462,263.433,266.177,268.667,270.939,272.987,274.813,276.418,277.804,278.973,279.929,280.666,281.206,281.508,281.611,
775,10.0133,0,19.9787,29.8834,39.7194,49.457,59.0957,68.6248,78.0377,87.2964,96.4224,105.365,114.155,122.757,131.174,139.398,147.415,155.219,162.802,170.166,177.314,184.191,190.852,197.277,203.466,209.385,215.063,220.495,225.695,230.631,235.306,239.749,243.947,247.903,251.609,255.079,258.311,261.309,264.081,266.597,268.895,270.968,272.817,274.444,275.849,277.036,278.005,278.754,279.302,279.609,279.713,
800,9.87084,0,19.6948,29.4597,39.1581,48.7612,58.2686,67.6701,76.9596,86.1001,95.1126,103.948,112.636,121.143,129.471,137.613,145.553,153.289,160.81,168.119,175.219,182.054,188.68,195.076,201.242,207.144,212.811,218.238,223.435,228.375,233.057,237.51,241.722,245.694,249.419,252.909,256.163,259.182,261.977,264.516,266.835,268.929,270.798,272.443,273.865,275.066,276.048,276.806,277.362,277.672,277.778,
