X Coordinates:
9.85075,10,9.7015,9.55224,9.40299,9.25374,9.10448,8.95523,8.80597,8.65672,8.50747,8.35821,8.20896,8.05971,7.91045,7.7612,7.61194,7.46269,7.31344,7.16418,7.01493,6.86567,6.71642,6.56717,6.41791,6.26866,6.11941,5.97015,5.8209,5.67164,5.52239,5.37314,5.22388,5.07463,4.92537,4.77612,4.62687,4.47761,4.32836,4.17911,4.02985,3.8806,3.73134,3.58209,3.43284,3.28358,3.13433,2.98507,2.83582,2.68657,2.53731,2.38806,2.23881,2.08955,1.9403,1.79104,1.64179,1.49254,1.34328,1.19403,1.04478,0.895522,0.746269,0.597015,0.447761,0.298507,0.149254,0,

 Time(s),  P(Pa) on vertices
500,9.11397,0,18.1958,27.2312,36.2114,45.1259,53.9614,62.7143,71.3733,79.9258,88.36,96.6718,104.85,112.89,120.782,128.52,136.096,143.506,150.743,157.81,164.673,171.367,177.887,184.183,190.303,196.221,201.955,207.472,212.798,217.928,222.862,227.602,232.144,236.499,240.666,244.643,248.435,252.056,255.496,258.763,261.861,264.796,267.577,270.19,272.657,274.975,277.156,279.195,281.106,282.879,284.533,286.068,287.486,288.792,289.992,291.086,292.077,292.973,293.777,294.487,295.108,295.641,296.093,296.452,296.732,296.937,297.052,297.091,
525,8.91392,0,17.797,26.6356,35.4219,44.1459,52.7954,61.3669,69.85,78.2327,86.5042,94.6605,102.691,110.592,118.353,125.969,133.433,140.74,147.884,154.867,161.657,168.288,174.753,181.007,187.093,192.988,198.706,204.217,209.547,214.689,219.642,224.41,228.987,233.383,237.597,241.628,245.479,249.164,252.671,256.009,259.182,262.193,265.054,267.747,270.296,272.696,274.96,277.081,279.072,280.925,282.656,284.266,285.757,287.133,288.399,289.556,290.606,291.556,292.411,293.167,293.827,294.396,294.879,295.263,295.563,295.782,295.905,295.947,
550,8.72767,0,17.4256,26.0809,34.6864,43.2328,51.7085,60.1105,68.4289,76.6525,84.771,92.7808,100.672,108.441,116.077,123.577,130.933,138.141,145.194,152.095,158.814,165.381,171.791,177.999,184.049,189.916,195.614,201.115,206.442,211.589,216.555,221.342,225.946,230.374,234.627,238.702,242.602,246.341,249.906,253.305,256.543,259.622,262.552,265.316,267.937,270.411,272.748,274.942,277.006,278.93,280.731,282.409,283.966,285.406,286.732,287.946,289.049,290.049,290.95,291.748,292.446,293.047,293.558,293.965,294.283,294.515,294.645,294.69,
575,8.55367,0,17.0785,25.5626,33.9991,42.3792,50.6921,58.9351,67.0989,75.1728,83.1473,91.0188,98.7784,106.421,113.94,121.328,128.581,135.692,142.658,149.479,156.126,162.63,168.984,175.146,181.156,186.992,192.667,198.153,203.472,208.618,213.59,218.39,223.013,227.467,231.751,235.862,239.803,243.586,247.201,250.653,253.946,257.084,260.074,262.901,265.586,268.124,270.526,272.785,274.914,276.901,278.766,280.505,282.121,283.617,284.998,286.264,287.416,288.461,289.404,290.24,290.972,291.603,292.139,292.567,292.901,293.146,293.283,293.33,
600,8.3906,0,16.7533,25.0768,33.3546,41.5787,49.7388,57.8322,65.8504,73.7832,81.6216,89.3622,96.9966,104.52,111.926,119.208,126.361,133.38,140.26,147.002,153.58,160.02,166.318,172.432,178.401,184.204,189.853,195.32,200.627,205.767,210.74,215.547,220.183,224.656,228.963,233.103,237.077,240.898,244.553,248.05,251.391,254.579,257.622,260.503,263.244,265.838,268.298,270.614,272.801,274.845,276.765,278.559,280.229,281.776,283.206,284.519,285.715,286.801,287.782,288.651,289.414,290.072,290.632,291.078,291.427,291.683,291.826,291.875,
625,8.23735,0,16.4476,24.6201,32.7487,40.8259,48.8419,56.7944,64.6751,72.4745,80.1841,87.8006,95.316,102.726,110.023,117.204,124.261,131.191,137.988,144.654,151.162,157.539,163.781,169.847,175.773,181.541,187.16,192.605,197.896,203.027,207.996,212.805,217.449,221.934,226.259,230.421,234.422,238.273,241.963,245.497,248.878,252.109,255.197,258.125,260.914,263.558,266.068,268.435,270.672,272.767,274.736,276.579,278.295,279.889,281.363,282.717,283.952,285.075,286.09,286.99,287.78,288.463,289.044,289.507,289.869,290.135,290.283,290.334,
650,8.09291,0,16.1595,24.1896,32.1775,40.116,47.996,55.8152,63.5658,71.2389,78.8261,86.3246,93.7267,101.028,108.222,115.305,122.27,129.113,135.83,142.421,148.861,155.177,161.361,167.378,173.262,178.992,184.58,190,195.272,200.39,205.351,210.157,214.804,219.296,223.633,227.811,231.833,235.709,239.426,242.991,246.406,249.674,252.8,255.768,258.599,261.286,263.839,266.25,268.531,270.67,272.684,274.569,276.327,277.961,279.474,280.865,282.135,283.291,284.336,285.264,286.079,286.783,287.383,287.861,288.235,288.51,288.664,288.716,
675,7.95643,0,15.8873,23.7827,31.6376,39.4449,47.1961,54.889,62.5162,70.0692,77.5401,84.9262,92.2202,99.418,106.513,113.502,120.378,127.137,133.775,140.294,146.668,152.921,159.05,165.017,170.856,176.548,182.103,187.496,192.747,197.847,202.797,207.597,212.242,216.737,221.082,225.271,229.308,233.202,236.942,240.532,243.975,247.272,250.43,253.433,256.299,259.022,261.613,264.063,266.382,268.56,270.611,272.534,274.33,275.999,277.546,278.97,280.271,281.456,282.528,283.48,284.317,285.041,285.657,286.149,286.534,286.816,286.975,287.029,
700,7.82715,0,15.6294,23.3973,31.126,38.8089,46.4378,54.0108,61.5207,68.9594,76.3195,83.5983,90.7889,97.8873,104.887,111.785,118.575,125.254,131.816,138.263,144.572,150.764,156.837,162.755,168.549,174.201,179.722,185.086,190.312,195.393,200.329,205.119,209.758,214.252,218.599,222.795,226.843,230.75,234.507,238.117,241.582,244.903,248.088,251.119,254.015,256.77,259.393,261.875,264.228,266.439,268.523,270.479,272.306,274.007,275.585,277.037,278.365,279.575,280.671,281.645,282.502,283.243,283.873,284.377,284.772,285.061,285.223,285.279,
725,7.70441,0,15.3845,23.0313,30.6401,38.2048,45.7174,53.1762,60.5743,67.9041,75.1583,82.3345,89.426,96.429,103.338,110.148,116.855,123.455,129.943,136.321,142.565,148.698,154.715,160.583,166.332,171.944,177.428,182.762,187.961,193.021,197.939,202.716,207.347,211.836,216.182,220.381,224.434,228.351,232.119,235.744,239.226,242.568,245.774,248.828,251.749,254.53,257.18,259.69,262.071,264.31,266.423,268.407,270.262,271.99,273.594,275.071,276.423,277.656,278.772,279.765,280.639,281.394,282.038,282.553,282.956,283.251,283.417,283.473,
750,7.58762,0,15.1515,22.683,30.1777,37.6297,45.0314,52.3813,59.6727,66.8983,74.0513,81.1292,88.1256,95.0369,101.858,108.584,115.211,121.734,128.15,134.459,140.64,146.714,152.677,158.495,164.198,169.768,175.216,180.517,185.689,190.725,195.623,200.384,205.003,209.484,213.826,218.023,222.079,226.001,229.777,233.412,236.907,240.264,243.487,246.56,249.501,252.303,254.976,257.509,259.914,262.177,264.314,266.322,268.201,269.952,271.578,273.077,274.45,275.701,276.836,277.845,278.734,279.503,280.158,280.682,281.092,281.393,281.561,281.619,
775,7.47626,0,14.9293,22.3508,29.7366,37.081,44.3769,51.6226,58.812,65.9379,72.9937,79.9772,86.8822,93.7053,100.441,107.086,113.635,120.084,126.43,132.672,138.791,144.807,150.715,156.483,162.14,167.669,173.079,178.346,183.489,188.499,193.376,198.119,202.723,207.193,211.527,215.72,219.774,223.697,227.477,231.119,234.623,237.991,241.227,244.314,247.271,250.091,252.781,255.333,257.758,260.041,262.199,264.227,266.126,267.897,269.542,271.059,272.45,273.718,274.868,275.891,276.793,277.573,278.238,278.77,279.186,279.491,279.663,279.721,
800,7.36984,0,14.7169,22.0333,29.315,36.5566,43.751,50.8971,57.9886,65.0188,71.9814,78.8742,85.6912,92.4291,99.0828,105.649,112.122,118.499,124.776,130.954,137.012,142.97,148.823,154.542,160.153,165.64,171.011,176.244,181.356,186.339,191.191,195.914,200.502,204.959,209.282,213.468,217.517,221.438,225.219,228.864,232.373,235.748,238.993,242.091,245.06,247.893,250.598,253.165,255.605,257.905,260.079,262.124,264.04,265.827,267.488,269.022,270.427,271.709,272.872,273.908,274.82,275.61,276.283,276.822,277.243,277.553,277.726,277.786,
825,7.26796,0,14.5136,21.7293,28.9113,36.0542,43.1515,50.2019,57.1995,64.1377,71.0106,77.8159,84.548,91.2038,97.778,104.267,110.667,116.974,123.184,129.298,135.296,141.197,146.997,152.667,158.231,163.676,169.007,174.206,179.285,184.239,189.067,193.768,198.336,202.777,207.087,211.263,215.305,219.221,223,226.644,230.155,233.534,236.784,239.89,242.867,245.71,248.426,251.005,253.457,255.77,257.958,260.016,261.946,263.747,265.421,266.967,268.385,269.679,270.853,271.899,272.82,273.618,274.299,274.843,275.269,275.582,275.758,275.818,
850,7.17024,0,14.3186,21.4377,28.5239,35.5722,42.5761,49.5345,56.4417,63.2915,70.0779,76.7989,83.449,90.0251,96.5224,102.937,109.266,115.504,121.649,127.7,133.64,139.485,145.232,150.852,156.37,161.772,167.064,172.226,177.272,182.196,186.997,191.674,196.222,200.645,204.94,209.103,213.136,217.044,220.817,224.459,227.969,231.348,234.601,237.71,240.693,243.542,246.266,248.854,251.316,253.638,255.836,257.906,259.846,261.658,263.343,264.9,266.327,267.631,268.814,269.869,270.798,271.602,272.289,272.838,273.268,273.584,273.761,273.821,
875,7.07633,0,14.1312,21.1574,28.1516,35.1088,42.0229,48.8927,55.7129,62.4772,69.1802,75.8197,82.3905,88.8895,95.3122,101.655,107.914,114.085,120.166,126.156,132.037,137.827,143.522,149.093,154.565,159.924,165.176,170.301,175.313,180.207,184.979,189.631,194.157,198.56,202.838,206.987,211.007,214.905,218.67,222.306,225.812,229.189,232.442,235.553,238.538,241.391,244.119,246.713,249.181,251.511,253.717,255.794,257.743,259.563,261.257,262.822,264.258,265.569,266.76,267.821,268.756,269.566,270.257,270.81,271.243,271.562,271.74,271.801,
