X Coordinates:
9.85075,10,9.7015,9.55224,9.40299,9.25374,9.10448,8.95523,8.80597,8.65672,8.50747,8.35821,8.20896,8.05971,7.91045,7.7612,7.61194,7.46269,7.31344,7.16418,7.01493,6.86567,6.71642,6.56717,6.41791,6.26866,6.11941,5.97015,5.8209,5.67164,5.52239,5.37314,5.22388,5.07463,4.92537,4.77612,4.62687,4.47761,4.32836,4.17911,4.02985,3.8806,3.73134,3.58209,3.43284,3.28358,3.13433,2.98507,2.83582,2.68657,2.53731,2.38806,2.23881,2.08955,1.9403,1.79104,1.64179,1.49254,1.34328,1.19403,1.04478,0.895522,0.746269,0.597015,0.447761,0.298507,0.149254,0,

 Time(s),  u(m) on vertices
0,2.75028e-007,2.79195e-007,2.70861e-007,2.66694e-007,2.62527e-007,2.5836e-007,2.54193e-007,2.50026e-007,2.45859e-007,2.41691e-007,2.37524e-007,2.33357e-007,2.2919e-007,2.25023e-007,2.20856e-007,2.16689e-007,2.12522e-007,2.08355e-007,2.04188e-007,2.0002e-007,1.95853e-007,1.91686e-007,1.87519e-007,1.83352e-007,1.79185e-007,1.75018e-007,1.70851e-007,1.66684e-007,1.62517e-007,1.5835e-007,1.54182e-007,1.50015e-007,1.45848e-007,1.41681e-007,1.37514e-007,1.33347e-007,1.2918e-007,1.25013e-007,1.20846e-007,1.16679e-007,1.12511e-007,1.08344e-007,1.04177e-007,1.0001e-007,9.58431e-008,9.1676e-008,8.75089e-008,8.33418e-008,7.91747e-008,7.50076e-008,7.08406e-008,6.66735e-008,6.25064e-008,5.83393e-008,5.41722e-008,5.00051e-008,4.5838e-008,4.16709e-008,3.75038e-008,3.33367e-008,2.91696e-008,2.50025e-008,2.08355e-008,1.66684e-008,1.25013e-008,8.33418e-009,4.16709e-009,0,
25,2.70017e-007,2.72257e-007,2.67521e-007,2.64751e-007,2.6174e-007,2.58507e-007,2.55078e-007,2.51481e-007,2.47742e-007,2.43885e-007,2.3993e-007,2.35901e-007,2.31815e-007,2.27688e-007,2.23531e-007,2.19352e-007,2.15159e-007,2.10956e-007,2.06746e-007,2.02533e-007,1.98317e-007,1.94099e-007,1.89881e-007,1.85662e-007,1.81442e-007,1.77223e-007,1.73003e-007,1.68784e-007,1.64564e-007,1.60345e-007,1.56125e-007,1.51905e-007,1.47686e-007,1.43466e-007,1.39247e-007,1.35027e-007,1.30807e-007,1.26588e-007,1.22368e-007,1.18149e-007,1.13929e-007,1.0971e-007,1.0549e-007,1.0127e-007,9.70507e-008,9.28311e-008,8.86115e-008,8.43919e-008,8.01723e-008,7.59527e-008,7.17331e-008,6.75135e-008,6.32939e-008,5.90743e-008,5.48547e-008,5.06351e-008,4.64155e-008,4.2196e-008,3.79764e-008,3.37568e-008,2.95372e-008,2.53176e-008,2.1098e-008,1.68784e-008,1.26588e-008,8.43919e-009,4.2196e-009,0,
50,2.67128e-007,2.69337e-007,2.64735e-007,2.62142e-007,2.59366e-007,2.56414e-007,2.53297e-007,2.50028e-007,2.4662e-007,2.43085e-007,2.39433e-007,2.35679e-007,2.31838e-007,2.2792e-007,2.23939e-007,2.19905e-007,2.15825e-007,2.1171e-007,2.07564e-007,2.03397e-007,1.99209e-007,1.95008e-007,1.90797e-007,1.86576e-007,1.8235e-007,1.7812e-007,1.73886e-007,1.6965e-007,1.65412e-007,1.61173e-007,1.56933e-007,1.52692e-007,1.48451e-007,1.4421e-007,1.39969e-007,1.35728e-007,1.31486e-007,1.27245e-007,1.23004e-007,1.18762e-007,1.14521e-007,1.10279e-007,1.06038e-007,1.01796e-007,9.75546e-008,9.33131e-008,8.90716e-008,8.48301e-008,8.05886e-008,7.63471e-008,7.21056e-008,6.7864e-008,6.36225e-008,5.9381e-008,5.51395e-008,5.0898e-008,4.66565e-008,4.2415e-008,3.81735e-008,3.3932e-008,2.96905e-008,2.5449e-008,2.12075e-008,1.6966e-008,1.27245e-008,8.48301e-009,4.2415e-009,0,
75,2.64882e-007,2.67081e-007,2.62532e-007,2.60015e-007,2.57345e-007,2.54526e-007,2.51563e-007,2.48466e-007,2.45241e-007,2.41897e-007,2.38438e-007,2.34875e-007,2.31218e-007,2.27477e-007,2.23659e-007,2.19775e-007,2.15831e-007,2.11835e-007,2.07794e-007,2.03715e-007,1.99601e-007,1.95461e-007,1.91299e-007,1.87114e-007,1.82916e-007,1.78704e-007,1.74483e-007,1.70252e-007,1.66016e-007,1.61774e-007,1.57528e-007,1.53279e-007,1.49028e-007,1.44774e-007,1.4052e-007,1.36264e-007,1.32007e-007,1.2775e-007,1.23493e-007,1.19235e-007,1.14977e-007,1.10719e-007,1.06461e-007,1.02203e-007,9.79442e-008,9.36858e-008,8.94274e-008,8.5169e-008,8.09106e-008,7.66521e-008,7.23937e-008,6.81352e-008,6.38768e-008,5.96183e-008,5.53599e-008,5.11014e-008,4.6843e-008,4.25845e-008,3.83261e-008,3.40676e-008,2.98092e-008,2.55507e-008,2.12923e-008,1.70338e-008,1.27754e-008,8.51691e-009,4.25845e-009,0,
100,2.62973e-007,2.65168e-007,2.60646e-007,2.58174e-007,2.55567e-007,2.52828e-007,2.49959e-007,2.4697e-007,2.43863e-007,2.40644e-007,2.37317e-007,2.3389e-007,2.30368e-007,2.26761e-007,2.23074e-007,2.19315e-007,2.1549e-007,2.11605e-007,2.07667e-007,2.03683e-007,1.99651e-007,1.95586e-007,1.91491e-007,1.87361e-007,1.8321e-007,1.79039e-007,1.7485e-007,1.70644e-007,1.66427e-007,1.62199e-007,1.57962e-007,1.53719e-007,1.49469e-007,1.45214e-007,1.40956e-007,1.36694e-007,1.3243e-007,1.28164e-007,1.23897e-007,1.19628e-007,1.15358e-007,1.11087e-007,1.06816e-007,1.02545e-007,9.82727e-008,9.40006e-008,8.97283e-008,8.54558e-008,8.11832e-008,7.69106e-008,7.26379e-008,6.83651e-008,6.40923e-008,5.98196e-008,5.55468e-008,5.1274e-008,4.70011e-008,4.27283e-008,3.84555e-008,3.41827e-008,2.99098e-008,2.5637e-008,2.13642e-008,1.70913e-008,1.28185e-008,8.54567e-009,4.27283e-009,0,
125,2.61281e-007,2.63474e-007,2.58969e-007,2.56525e-007,2.5396e-007,2.51275e-007,2.48472e-007,2.45557e-007,2.42533e-007,2.39405e-007,2.36175e-007,2.32847e-007,2.29429e-007,2.25926e-007,2.22343e-007,2.18687e-007,2.14961e-007,2.11172e-007,2.07326e-007,2.03428e-007,1.99477e-007,1.95487e-007,1.9146e-007,1.87392e-007,1.83296e-007,1.79173e-007,1.75027e-007,1.70858e-007,1.66671e-007,1.62469e-007,1.58253e-007,1.54026e-007,1.49789e-007,1.45543e-007,1.4129e-007,1.37031e-007,1.32767e-007,1.285e-007,1.24228e-007,1.19954e-007,1.15678e-007,1.11399e-007,1.0712e-007,1.02839e-007,9.85565e-008,9.42736e-008,8.99902e-008,8.57063e-008,8.1422e-008,7.71374e-008,7.28525e-008,6.85675e-008,6.42823e-008,5.99971e-008,5.57118e-008,5.14264e-008,4.71409e-008,4.28555e-008,3.857e-008,3.42844e-008,2.99989e-008,2.57134e-008,2.14278e-008,1.71423e-008,1.28567e-008,8.57113e-009,4.28556e-009,0,
150,2.59743e-007,2.61937e-007,2.5744e-007,2.55018e-007,2.52482e-007,2.49836e-007,2.47081e-007,2.44222e-007,2.41261e-007,2.38201e-007,2.35044e-007,2.31795e-007,2.28458e-007,2.25038e-007,2.21539e-007,2.17967e-007,2.14326e-007,2.10619e-007,2.06852e-007,2.03031e-007,1.99154e-007,1.95233e-007,1.91272e-007,1.87264e-007,1.83225e-007,1.79153e-007,1.75053e-007,1.70925e-007,1.66776e-007,1.62606e-007,1.58418e-007,1.54215e-007,1.49998e-007,1.45768e-007,1.41529e-007,1.3728e-007,1.33023e-007,1.2876e-007,1.24491e-007,1.20218e-007,1.1594e-007,1.11659e-007,1.07375e-007,1.03088e-007,9.87999e-008,9.45098e-008,9.02183e-008,8.59258e-008,8.16323e-008,7.7338e-008,7.30431e-008,6.87478e-008,6.44521e-008,6.01561e-008,5.58599e-008,5.15634e-008,4.72668e-008,4.29701e-008,3.86733e-008,3.43764e-008,3.00794e-008,2.57824e-008,2.14854e-008,1.71883e-008,1.28913e-008,8.59419e-009,4.29709e-009,0,
175,2.58322e-007,2.60517e-007,2.56026e-007,2.53618e-007,2.51106e-007,2.4849e-007,2.45772e-007,2.42955e-007,2.40043e-007,2.37038e-007,2.33939e-007,2.30752e-007,2.27481e-007,2.24128e-007,2.20699e-007,2.17198e-007,2.13627e-007,2.09991e-007,2.06293e-007,2.02541e-007,1.98729e-007,1.94872e-007,1.90972e-007,1.87021e-007,1.83036e-007,1.79015e-007,1.74962e-007,1.70877e-007,1.66767e-007,1.62632e-007,1.58477e-007,1.54302e-007,1.50109e-007,1.45901e-007,1.4168e-007,1.37446e-007,1.33203e-007,1.2895e-007,1.24689e-007,1.2042e-007,1.16146e-007,1.11867e-007,1.07583e-007,1.03295e-007,9.90036e-008,9.47096e-008,9.04134e-008,8.61151e-008,8.18152e-008,7.75137e-008,7.32111e-008,6.89076e-008,6.46033e-008,6.02983e-008,5.59928e-008,5.16868e-008,4.73805e-008,4.30738e-008,3.8767e-008,3.44599e-008,3.01527e-008,2.58454e-008,2.15379e-008,1.72304e-008,1.29229e-008,8.61526e-009,4.30763e-009,0,
200,2.56994e-007,2.5919e-007,2.54703e-007,2.52307e-007,2.49812e-007,2.47219e-007,2.4453e-007,2.41749e-007,2.38876e-007,2.35914e-007,2.32864e-007,2.29728e-007,2.26511e-007,2.23215e-007,2.19844e-007,2.16403e-007,2.12893e-007,2.09317e-007,2.0568e-007,2.01988e-007,1.98235e-007,1.94435e-007,1.9059e-007,1.86692e-007,1.82758e-007,1.78786e-007,1.74779e-007,1.70736e-007,1.66665e-007,1.62568e-007,1.58446e-007,1.54301e-007,1.50137e-007,1.45953e-007,1.41753e-007,1.37539e-007,1.33312e-007,1.29073e-007,1.24823e-007,1.20565e-007,1.16298e-007,1.12024e-007,1.07744e-007,1.03458e-007,9.91676e-008,9.4873e-008,9.05751e-008,8.6274e-008,8.19703e-008,7.76641e-008,7.33562e-008,6.90466e-008,6.47357e-008,6.04236e-008,5.61106e-008,5.17967e-008,4.74821e-008,4.3167e-008,3.88514e-008,3.45354e-008,3.0219e-008,2.59025e-008,2.15857e-008,1.72687e-008,1.29516e-008,8.63447e-009,4.31725e-009,0,
225,2.55742e-007,2.5794e-007,2.53454e-007,2.51067e-007,2.48586e-007,2.46012e-007,2.43347e-007,2.40594e-007,2.37754e-007,2.34829e-007,2.31818e-007,2.28725e-007,2.25554e-007,2.22306e-007,2.18986e-007,2.15595e-007,2.12137e-007,2.08615e-007,2.05031e-007,2.01392e-007,1.97691e-007,1.93943e-007,1.90149e-007,1.863e-007,1.82414e-007,1.78486e-007,1.74523e-007,1.70522e-007,1.6649e-007,1.62429e-007,1.5834e-007,1.54228e-007,1.50092e-007,1.45935e-007,1.41759e-007,1.37566e-007,1.33357e-007,1.29135e-007,1.24901e-007,1.20654e-007,1.16398e-007,1.12133e-007,1.0786e-007,1.03579e-007,9.92924e-008,9.5e-008,9.07032e-008,8.6402e-008,8.20971e-008,7.77887e-008,7.34776e-008,6.91642e-008,6.48487e-008,6.05314e-008,5.62126e-008,5.18925e-008,4.75712e-008,4.3249e-008,3.8926e-008,3.46024e-008,3.02782e-008,2.59535e-008,2.16284e-008,1.73031e-008,1.29775e-008,8.65175e-009,4.3259e-009,0,
