X Coordinates:
2.89359,3.39258,7.46663,7.932,0,0.424588,6.78069,3.87973,4.29272,1.63785,2.4497,0.849176,8.48649,9.20404,9.60202,5.08081,6.01513,10,

 Time(s),  u(m) on vertices
1275,7.63607e-008,8.90772e-008,1.8201e-007,1.91043e-007,0,1.13597e-008,1.67997e-007,1.01256e-007,1.11401e-007,4.36234e-008,6.4895e-008,2.26992e-008,2.01293e-007,2.13791e-007,2.20296e-007,1.30204e-007,1.51518e-007,2.26458e-007,
1300,7.61181e-008,8.87955e-008,1.81493e-007,1.90513e-007,0,1.13232e-008,1.67505e-007,1.00938e-007,1.11053e-007,4.34837e-008,6.46881e-008,2.26263e-008,2.00752e-007,2.13244e-007,2.1975e-007,1.29804e-007,1.51063e-007,2.25916e-007,
1325,7.58768e-008,8.85154e-008,1.80981e-007,1.89988e-007,0,1.12868e-008,1.67018e-007,1.00622e-007,1.10707e-007,4.33447e-008,6.44822e-008,2.25537e-008,2.00217e-007,2.12702e-007,2.19209e-007,1.29406e-007,1.50612e-007,2.25379e-007,
1350,7.56368e-008,8.82371e-008,1.80473e-007,1.89467e-007,0,1.12506e-008,1.66536e-007,1.00307e-007,1.10364e-007,4.32063e-008,6.42775e-008,2.24815e-008,1.99686e-007,2.12166e-007,2.18674e-007,1.29011e-007,1.50164e-007,2.24848e-007,
1375,7.53983e-008,8.79604e-008,1.7997e-007,1.88952e-007,0,1.12147e-008,1.66057e-007,9.99952e-008,1.10023e-007,4.30687e-008,6.4074e-008,2.24096e-008,1.99161e-007,2.11635e-007,2.18143e-007,1.2862e-007,1.4972e-007,2.24322e-007,
1400,7.51613e-008,8.76856e-008,1.79472e-007,1.88441e-007,0,1.11789e-008,1.65583e-007,9.96852e-008,1.09684e-007,4.29319e-008,6.38717e-008,2.23382e-008,1.98641e-007,2.11109e-007,2.17618e-007,1.28231e-007,1.4928e-007,2.23801e-007,
1425,7.49259e-008,8.74127e-008,1.78978e-007,1.87936e-007,0,1.11433e-008,1.65112e-007,9.93773e-008,1.09348e-007,4.2796e-008,6.36706e-008,2.22671e-008,1.98125e-007,2.10588e-007,2.17098e-007,1.27845e-007,1.48843e-007,2.23284e-007,
1450,7.4692e-008,8.71416e-008,1.78488e-007,1.87434e-007,0,1.11079e-008,1.64646e-007,9.90717e-008,1.09015e-007,4.26608e-008,6.34709e-008,2.21965e-008,1.97615e-007,2.10072e-007,2.16583e-007,1.27463e-007,1.4841e-007,2.22773e-007,
1475,7.44597e-008,8.68725e-008,1.78003e-007,1.86938e-007,0,1.10727e-008,1.64184e-007,9.87683e-008,1.08683e-007,4.25265e-008,6.32725e-008,2.21263e-008,1.97109e-007,2.09561e-007,2.16073e-007,1.27083e-007,1.47981e-007,2.22267e-007,
1500,7.4229e-008,8.66053e-008,1.77522e-007,1.86446e-007,0,1.10378e-008,1.63726e-007,9.84672e-008,1.08355e-007,4.23932e-008,6.30755e-008,2.20566e-008,1.96608e-007,2.09054e-007,2.15567e-007,1.26707e-007,1.47555e-007,2.21766e-007,
1525,7.40001e-008,8.634e-008,1.77046e-007,1.85958e-007,0,1.10031e-008,1.63272e-007,9.81683e-008,1.08029e-007,4.22607e-008,6.28799e-008,2.19874e-008,1.96111e-007,2.08553e-007,2.15067e-007,1.26333e-007,1.47133e-007,2.21269e-007,
1550,7.37727e-008,8.60768e-008,1.76574e-007,1.85475e-007,0,1.09687e-008,1.62822e-007,9.78717e-008,1.07705e-007,4.21292e-008,6.26856e-008,2.19186e-008,1.95619e-007,2.08056e-007,2.14571e-007,1.25963e-007,1.46714e-007,2.20777e-007,
1575,7.35471e-008,8.58156e-008,1.76106e-007,1.84997e-007,0,1.09344e-008,1.62376e-007,9.75775e-008,1.07385e-007,4.19986e-008,6.24928e-008,2.18503e-008,1.95132e-007,2.07564e-007,2.1408e-007,1.25595e-007,1.46299e-007,2.2029e-007,
1600,7.33232e-008,8.55564e-008,1.75643e-007,1.84522e-007,0,1.09005e-008,1.61934e-007,9.72856e-008,1.07066e-007,4.18689e-008,6.23015e-008,2.17825e-008,1.94649e-007,2.07077e-007,2.13593e-007,1.25231e-007,1.45888e-007,2.19807e-007,
1625,7.31011e-008,8.52992e-008,1.75183e-007,1.84052e-007,0,1.08667e-008,1.61496e-007,9.6996e-008,1.06751e-007,4.17403e-008,6.21116e-008,2.17152e-008,1.94171e-007,2.06594e-007,2.13111e-007,1.24869e-007,1.4548e-007,2.19328e-007,
1650,7.28806e-008,8.50441e-008,1.74728e-007,1.83587e-007,0,1.08333e-008,1.61061e-007,9.67087e-008,1.06437e-007,4.16126e-008,6.19232e-008,2.16484e-008,1.93697e-007,2.06115e-007,2.12634e-007,1.24511e-007,1.45076e-007,2.18855e-007,
1675,7.26619e-008,8.4791e-008,1.74277e-007,1.83125e-007,0,1.08001e-008,1.60631e-007,9.64238e-008,1.06127e-007,4.14859e-008,6.17362e-008,2.15821e-008,1.93227e-007,2.05641e-007,2.1216e-007,1.24156e-007,1.44675e-007,2.18385e-007,
1700,7.2445e-008,8.45399e-008,1.7383e-007,1.82668e-007,0,1.07671e-008,1.60204e-007,9.61412e-008,1.05819e-007,4.13601e-008,6.15507e-008,2.15163e-008,1.92762e-007,2.05171e-007,2.11692e-007,1.23804e-007,1.44278e-007,2.1792e-007,
1725,7.22298e-008,8.42909e-008,1.73387e-007,1.82215e-007,0,1.07344e-008,1.59781e-007,9.5861e-008,1.05513e-007,4.12354e-008,6.13668e-008,2.14511e-008,1.92301e-007,2.04706e-007,2.11227e-007,1.23454e-007,1.43884e-007,2.17459e-007,
1750,7.20164e-008,8.4044e-008,1.72948e-007,1.81766e-007,0,1.0702e-008,1.59362e-007,9.55831e-008,1.05211e-007,4.11117e-008,6.11843e-008,2.13863e-008,1.91844e-007,2.04245e-007,2.10767e-007,1.23108e-007,1.43494e-007,2.17002e-007,
1775,7.18047e-008,8.37991e-008,1.72513e-007,1.81321e-007,0,1.06698e-008,1.58947e-007,9.53075e-008,1.0491e-007,4.0989e-008,6.10032e-008,2.13221e-008,1.91391e-007,2.03788e-007,2.10311e-007,1.22765e-007,1.43107e-007,2.1655e-007,
1800,7.15948e-008,8.35562e-008,1.72082e-007,1.8088e-007,0,1.06378e-008,1.58535e-007,9.50342e-008,1.04613e-007,4.08672e-008,6.08237e-008,2.12584e-008,1.90943e-007,2.03335e-007,2.09859e-007,1.22424e-007,1.42723e-007,2.16102e-007,
1825,7.13866e-008,8.33154e-008,1.71654e-007,1.80443e-007,0,1.06062e-008,1.58127e-007,9.47632e-008,1.04317e-007,4.07465e-008,6.06457e-008,2.11952e-008,1.90498e-007,2.02887e-007,2.09412e-007,1.22087e-007,1.42343e-007,2.15658e-007,
1850,7.11801e-008,8.30766e-008,1.71231e-007,1.8001e-007,0,1.05748e-008,1.57723e-007,9.44946e-008,1.04025e-007,4.06268e-008,6.04691e-008,2.11326e-008,1.90058e-007,2.02442e-007,2.08968e-007,1.21753e-007,1.41966e-007,2.15217e-007,
1875,7.09754e-008,8.28399e-008,1.70811e-007,1.79581e-007,0,1.05436e-008,1.57322e-007,9.42282e-008,1.03735e-007,4.0508e-008,6.0294e-008,2.10704e-008,1.89622e-007,2.02002e-007,2.08529e-007,1.21421e-007,1.41593e-007,2.14781e-007,
1900,7.07725e-008,8.26052e-008,1.70395e-007,1.79156e-007,0,1.05127e-008,1.56925e-007,9.39642e-008,1.03447e-007,4.03903e-008,6.01204e-008,2.10088e-008,1.89189e-007,2.01565e-007,2.08093e-007,1.21092e-007,1.41222e-007,2.14349e-007,
1925,7.05712e-008,8.23724e-008,1.69983e-007,1.78735e-007,0,1.04821e-008,1.56532e-007,9.37024e-008,1.03162e-007,4.02735e-008,5.99483e-008,2.09477e-008,1.8876e-007,2.01133e-007,2.07661e-007,1.20767e-007,1.40855e-007,2.13921e-007,
1950,7.03717e-008,8.21417e-008,1.69575e-007,1.78317e-007,0,1.04517e-008,1.56141e-007,9.34428e-008,1.02879e-007,4.01577e-008,5.97776e-008,2.08871e-008,1.88336e-007,2.00704e-007,2.07234e-007,1.20444e-007,1.40492e-007,2.13497e-007,
1975,7.01739e-008,8.1913e-008,1.6917e-007,1.77904e-007,0,1.04216e-008,1.55755e-007,9.31855e-008,1.02599e-007,4.0043e-008,5.96084e-008,2.0827e-008,1.87915e-007,2.0028e-007,2.0681e-007,1.20124e-007,1.40131e-007,2.13076e-007,
2000,6.99778e-008,8.16862e-008,1.68769e-007,1.77494e-007,0,1.03918e-008,1.55372e-007,9.29305e-008,1.02321e-007,3.99292e-008,5.94407e-008,2.07674e-008,1.87498e-007,1.99859e-007,2.0639e-007,1.19806e-007,1.39774e-007,2.1266e-007,
2025,6.97834e-008,8.14614e-008,1.68371e-007,1.77087e-007,0,1.03622e-008,1.54992e-007,9.26777e-008,1.02046e-007,3.98163e-008,5.92744e-008,2.07083e-008,1.87085e-007,1.99442e-007,2.05974e-007,1.19492e-007,1.3942e-007,2.12247e-007,
2050,6.95907e-008,8.12386e-008,1.67977e-007,1.76685e-007,0,1.03328e-008,1.54616e-007,9.2427e-008,1.01773e-007,3.97045e-008,5.91095e-008,2.06498e-008,1.86675e-007,1.99029e-007,2.05562e-007,1.1918e-007,1.39069e-007,2.11838e-007,
2075,6.93997e-008,8.10177e-008,1.67587e-007,1.76285e-007,0,1.03037e-008,1.54243e-007,9.21786e-008,1.01502e-007,3.95936e-008,5.89461e-008,2.05917e-008,1.86269e-007,1.98619e-007,2.05153e-007,1.18871e-007,1.38721e-007,2.11432e-007,
2100,6.92103e-008,8.07987e-008,1.672e-007,1.7589e-007,0,1.02749e-008,1.53873e-007,9.19324e-008,1.01234e-007,3.94837e-008,5.87841e-008,2.05342e-008,1.85867e-007,1.98213e-007,2.04748e-007,1.18565e-007,1.38376e-007,2.11031e-007,
2125,6.90226e-008,8.05817e-008,1.66816e-007,1.75498e-007,0,1.02463e-008,1.53507e-007,9.16883e-008,1.00968e-007,3.93747e-008,5.86235e-008,2.04771e-008,1.85468e-007,1.97811e-007,2.04347e-007,1.18262e-007,1.38035e-007,2.10632e-007,
2150,6.88365e-008,8.03665e-008,1.66436e-007,1.7511e-007,0,1.02179e-008,1.53143e-007,9.14463e-008,1.00705e-007,3.92667e-008,5.84643e-008,2.04206e-008,1.85073e-007,1.97413e-007,2.03949e-007,1.17961e-007,1.37696e-007,2.10238e-007,
2175,6.8652e-008,8.01533e-008,1.6606e-007,1.74725e-007,0,1.01898e-008,1.52784e-007,9.12065e-008,1.00444e-007,3.91596e-008,5.83064e-008,2.03645e-008,1.84682e-007,1.97018e-007,2.03555e-007,1.17663e-007,1.3736e-007,2.09847e-007,
2200,6.84692e-008,7.99419e-008,1.65686e-007,1.74343e-007,0,1.0162e-008,1.52427e-007,9.09688e-008,1.00185e-007,3.90535e-008,5.815e-008,2.0309e-008,1.84294e-007,1.96626e-007,2.03165e-007,1.17367e-007,1.37028e-007,2.0946e-007,
2225,6.8288e-008,7.97324e-008,1.65317e-007,1.73965e-007,0,1.01344e-008,1.52074e-007,9.07332e-008,9.99284e-008,3.89483e-008,5.7995e-008,2.02539e-008,1.8391e-007,1.96239e-007,2.02778e-007,1.17074e-007,1.36698e-007,2.09076e-007,
2250,6.81084e-008,7.95247e-008,1.6495e-007,1.73591e-007,0,1.0107e-008,1.51723e-007,9.04997e-008,9.96742e-008,3.8844e-008,5.78413e-008,2.01993e-008,1.83529e-007,1.95854e-007,2.02394e-007,1.16784e-007,1.36372e-007,2.08695e-007,
2275,6.79303e-008,7.93189e-008,1.64587e-007,1.7322e-007,0,1.00799e-008,1.51376e-007,9.02683e-008,9.94222e-008,3.87406e-008,5.7689e-008,2.01451e-008,1.83151e-007,1.95473e-007,2.02014e-007,1.16496e-007,1.36048e-007,2.08318e-007,
2300,6.77539e-008,7.91149e-008,1.64227e-007,1.72852e-007,0,1.0053e-008,1.51032e-007,9.00389e-008,9.91724e-008,3.86382e-008,5.7538e-008,2.00915e-008,1.82777e-007,1.95096e-007,2.01638e-007,1.16211e-007,1.35727e-007,2.07944e-007,
2325,6.7579e-008,7.89127e-008,1.6387e-007,1.72487e-007,0,1.00264e-008,1.50691e-007,8.98116e-008,9.89249e-008,3.85366e-008,5.73883e-008,2.00383e-008,1.82406e-007,1.94722e-007,2.01264e-007,1.15929e-007,1.35409e-007,2.07574e-007,
2350,6.74056e-008,7.87123e-008,1.63516e-007,1.72126e-007,0,9.99994e-009,1.50353e-007,8.95862e-008,9.86795e-008,3.8436e-008,5.724e-008,1.99856e-008,1.82039e-007,1.94351e-007,2.00895e-007,1.15648e-007,1.35094e-007,2.07207e-007,
2375,6.72338e-008,7.85137e-008,1.63166e-007,1.71768e-007,0,9.97376e-009,1.50019e-007,8.93629e-008,9.84364e-008,3.83362e-008,5.7093e-008,1.99334e-008,1.81675e-007,1.93984e-007,2.00528e-007,1.15371e-007,1.34781e-007,2.06843e-007,
2400,6.70635e-008,7.83168e-008,1.62819e-007,1.71413e-007,0,9.94781e-009,1.49687e-007,8.91416e-008,9.81954e-008,3.82373e-008,5.69473e-008,1.98816e-008,1.81314e-007,1.9362e-007,2.00165e-007,1.15096e-007,1.34472e-007,2.06483e-007,
