X Coordinates:
5.41247,5.76828,8.96036,9.30718,8.54177,7.20553,7.65076,6.69203,1.1363,1.40899,0.730264,6.11861,6.37302,8.09558,2.59606,3.04066,2.32883,3.64428,4.2528,4.58686,0,0.365132,9.75833,10,1.67385,4.95263,9.51701,2.06611,

 Time(s),  sigmaYY(Pa) on vertices
925,-861.758,-864.385,-888.354,-891.539,-885.108,-873.981,-877.705,-870.759,-846.669,-847.17,-846.333,-866.519,-868.428,-881.413,-849.866,-851.42,-849.047,-853.463,-855.404,-857.832,-846.006,-846.084,-895.876,-896.97,-847.695,-859.704,-893.846,-848.359,
950,-863.078,-865.688,-889.419,-892.566,-886.21,-875.202,-878.888,-872.011,-848.021,-848.523,-847.684,-867.806,-869.7,-882.557,-851.223,-852.776,-850.403,-854.816,-856.752,-859.172,-847.356,-847.434,-896.85,-897.931,-849.049,-861.035,-894.845,-849.715,
975,-864.379,-866.972,-890.468,-893.578,-887.295,-876.404,-880.054,-873.243,-849.363,-849.865,-849.025,-869.073,-870.952,-883.683,-852.566,-854.118,-851.746,-856.154,-858.084,-860.494,-848.697,-848.775,-897.812,-898.879,-850.392,-862.348,-895.83,-851.058,
1000,-865.661,-868.237,-891.503,-894.577,-888.365,-877.588,-881.201,-874.456,-850.694,-851.197,-850.357,-870.322,-872.185,-884.793,-853.897,-855.446,-853.078,-857.476,-859.4,-861.799,-850.028,-850.106,-898.761,-899.816,-851.724,-863.643,-896.803,-852.39,
1025,-866.926,-869.484,-892.523,-895.563,-889.421,-878.755,-882.332,-875.652,-852.016,-852.518,-851.678,-871.553,-873.401,-885.886,-855.215,-856.76,-854.397,-858.784,-860.7,-863.088,-851.349,-851.427,-899.699,-900.742,-853.045,-864.92,-897.763,-853.71,
1050,-868.175,-870.714,-893.53,-896.537,-890.461,-879.904,-883.447,-876.831,-853.327,-853.829,-852.989,-872.767,-874.599,-886.965,-856.521,-858.061,-855.704,-860.077,-861.985,-864.361,-852.661,-852.739,-900.626,-901.658,-854.355,-866.182,-898.712,-855.019,
1075,-869.407,-871.928,-894.525,-897.498,-891.489,-881.039,-884.546,-877.994,-854.627,-855.129,-854.291,-873.964,-875.781,-888.028,-857.814,-859.349,-857,-861.356,-863.256,-865.618,-853.963,-854.04,-901.543,-902.562,-855.653,-867.428,-899.65,-856.316,
1100,-870.624,-873.126,-895.507,-898.448,-892.503,-882.157,-885.631,-879.141,-855.918,-856.418,-855.582,-875.146,-876.948,-889.078,-859.095,-860.624,-858.283,-862.622,-864.512,-866.86,-855.254,-855.332,-902.448,-903.457,-856.941,-868.658,-900.576,-857.602,
1125,-871.826,-874.309,-896.477,-899.387,-893.504,-883.261,-886.702,-880.273,-857.198,-857.696,-856.862,-876.312,-878.099,-890.115,-860.364,-861.886,-859.555,-863.874,-865.754,-868.088,-856.536,-856.613,-903.344,-904.342,-858.218,-869.874,-901.492,-858.876,
1150,-873.014,-875.477,-897.435,-900.315,-894.493,-884.351,-887.759,-881.39,-858.467,-858.964,-858.133,-877.464,-879.236,-891.138,-861.621,-863.136,-860.816,-865.114,-866.983,-869.302,-857.808,-857.885,-904.23,-905.217,-859.484,-871.076,-902.397,-860.14,
1175,-874.187,-876.632,-898.382,-901.232,-895.47,-885.428,-888.803,-882.494,-859.726,-860.221,-859.393,-878.602,-880.358,-892.149,-862.866,-864.374,-862.065,-866.34,-868.198,-870.503,-859.069,-859.146,-905.106,-906.082,-860.739,-872.263,-903.293,-861.392,
1200,-875.347,-877.772,-899.318,-902.139,-896.435,-886.491,-889.834,-883.584,-860.975,-861.467,-860.643,-879.726,-881.467,-893.147,-864.1,-865.599,-863.303,-867.554,-869.4,-871.689,-860.321,-860.397,-905.972,-906.939,-861.983,-873.437,-904.178,-862.633,
1225,-876.493,-878.899,-900.243,-903.035,-897.39,-887.541,-890.853,-884.662,-862.213,-862.703,-861.883,-880.837,-882.563,-894.134,-865.322,-866.813,-864.529,-868.756,-870.59,-872.864,-861.562,-861.638,-906.83,-907.787,-863.216,-874.599,-905.054,-863.863,
1250,-877.627,-880.014,-901.159,-903.923,-898.333,-888.58,-891.86,-885.726,-863.441,-863.929,-863.113,-881.935,-883.646,-895.11,-866.533,-868.015,-865.745,-869.946,-871.768,-874.025,-862.793,-862.869,-907.679,-908.625,-864.439,-875.747,-905.921,-865.082,
1275,-878.748,-881.116,-902.064,-904.8,-899.266,-889.606,-892.856,-886.778,-864.659,-865.144,-864.332,-883.021,-884.717,-896.074,-867.733,-869.206,-866.949,-871.124,-872.933,-875.174,-864.014,-864.089,-908.518,-909.456,-865.651,-876.883,-906.778,-866.291,
1300,-879.857,-882.205,-902.959,-905.668,-900.189,-890.62,-893.84,-887.819,-865.866,-866.348,-865.541,-884.094,-885.776,-897.028,-868.922,-870.385,-868.143,-872.29,-874.087,-876.311,-865.225,-865.3,-909.35,-910.277,-866.852,-878.007,-907.627,-867.488,
1325,-880.955,-883.283,-903.845,-906.528,-901.101,-891.624,-894.814,-888.848,-867.063,-867.542,-866.74,-885.156,-886.823,-897.971,-870.1,-871.554,-869.326,-873.445,-875.229,-877.436,-866.426,-866.5,-910.172,-911.091,-868.043,-879.119,-908.467,-868.675,
1350,-882.04,-884.349,-904.721,-907.378,-902.004,-892.616,-895.776,-889.865,-868.25,-868.726,-867.929,-886.206,-887.858,-898.904,-871.267,-872.711,-870.498,-874.589,-876.359,-878.55,-867.616,-867.69,-910.987,-911.897,-869.224,-880.219,-909.298,-869.852,
1375,-883.114,-885.404,-905.589,-908.219,-902.898,-893.598,-896.729,-890.872,-869.426,-869.9,-869.108,-887.245,-888.883,-899.827,-872.423,-873.857,-871.66,-875.721,-877.479,-879.653,-868.797,-868.871,-911.793,-912.694,-870.394,-881.308,-910.121,-871.018,
1400,-884.177,-886.448,-906.447,-909.052,-903.782,-894.569,-897.671,-891.868,-870.593,-871.063,-870.276,-888.273,-889.896,-900.74,-873.569,-874.993,-872.811,-876.843,-878.587,-880.744,-869.968,-870.041,-912.592,-913.484,-871.554,-882.386,-910.935,-872.174,
1425,-885.23,-887.481,-907.297,-909.877,-904.657,-895.53,-898.603,-892.853,-871.749,-872.216,-871.435,-889.29,-890.899,-901.644,-874.705,-876.118,-873.952,-877.954,-879.685,-881.825,-871.128,-871.201,-913.382,-914.266,-872.704,-883.453,-911.742,-873.319,
1450,-886.271,-888.504,-908.138,-910.694,-905.523,-896.481,-899.526,-893.829,-872.896,-873.359,-872.583,-890.297,-891.892,-902.538,-875.83,-877.232,-875.083,-879.055,-880.772,-882.895,-872.279,-872.351,-914.165,-915.04,-873.844,-884.51,-912.541,-874.454,
1475,-887.303,-889.516,-908.97,-911.502,-906.38,-897.422,-900.439,-894.794,-874.032,-874.492,-873.722,-891.293,-892.874,-903.424,-876.945,-878.336,-876.203,-880.145,-881.848,-883.954,-873.42,-873.491,-914.941,-915.807,-874.973,-885.556,-913.331,-875.579,
1500,-888.323,-890.518,-909.795,-912.303,-907.229,-898.353,-901.343,-895.749,-875.159,-875.615,-874.851,-892.279,-893.847,-904.3,-878.05,-879.431,-877.314,-881.224,-882.915,-885.003,-874.551,-874.622,-915.708,-916.567,-876.093,-886.591,-914.115,-876.695,
1525,-889.334,-891.509,-910.611,-913.095,-908.069,-899.276,-902.238,-896.695,-876.275,-876.729,-875.97,-893.256,-894.809,-905.167,-879.144,-880.514,-878.414,-882.294,-883.971,-886.042,-875.672,-875.743,-916.469,-917.319,-877.202,-887.617,-914.89,-877.8,
1550,-890.335,-892.492,-911.419,-913.88,-908.901,-900.188,-903.124,-897.631,-877.382,-877.832,-877.079,-894.223,-895.762,-906.026,-880.229,-881.588,-879.505,-883.354,-885.017,-887.071,-876.784,-876.854,-917.222,-918.065,-878.302,-888.632,-915.658,-878.895,
1575,-891.326,-893.464,-912.22,-914.658,-909.725,-901.092,-904.001,-898.558,-878.479,-878.926,-878.179,-895.18,-896.706,-906.877,-881.304,-882.653,-880.585,-884.404,-886.053,-888.09,-877.885,-877.955,-917.968,-918.803,-879.392,-889.638,-916.419,-879.98,
1600,-892.308,-894.427,-913.013,-915.428,-910.541,-901.987,-904.87,-899.476,-879.567,-880.01,-879.268,-896.128,-897.64,-907.719,-882.369,-883.707,-881.656,-885.444,-887.079,-889.099,-878.978,-879.047,-918.708,-919.534,-880.473,-890.634,-917.173,-881.056,
1625,-893.28,-895.381,-913.798,-916.191,-911.349,-902.874,-905.73,-900.385,-880.645,-881.084,-880.349,-897.067,-898.566,-908.553,-883.425,-884.752,-882.718,-886.474,-888.096,-890.099,-880.06,-880.129,-919.44,-920.259,-881.544,-891.621,-917.919,-882.122,
1650,-894.243,-896.325,-914.575,-916.946,-912.149,-903.751,-906.581,-901.285,-881.713,-882.149,-881.42,-897.996,-899.482,-909.379,-884.471,-885.787,-883.769,-887.495,-889.103,-891.089,-881.133,-881.201,-920.165,-920.976,-882.605,-892.598,-918.659,-883.179,
1675,-895.197,-897.261,-915.346,-917.694,-912.942,-904.62,-907.425,-902.176,-882.773,-883.205,-882.481,-898.917,-900.39,-910.197,-885.508,-886.813,-884.812,-888.506,-890.101,-892.07,-882.197,-882.264,-920.884,-921.687,-883.657,-893.566,-919.391,-884.226,
1700,-896.141,-898.187,-916.109,-918.436,-913.727,-905.481,-908.26,-903.059,-883.822,-884.251,-883.533,-899.829,-901.288,-911.007,-886.535,-887.829,-885.845,-889.508,-891.09,-893.042,-883.252,-883.318,-921.595,-922.392,-884.699,-894.525,-920.117,-885.264,
1725,-897.077,-899.105,-916.864,-919.17,-914.504,-906.334,-909.088,-903.934,-884.863,-885.288,-884.576,-900.732,-902.179,-911.809,-887.553,-888.836,-886.869,-890.501,-892.069,-894.004,-884.297,-884.363,-922.301,-923.09,-885.733,-895.475,-920.836,-886.293,
1750,-898.004,-900.014,-917.613,-919.898,-915.275,-907.178,-909.907,-904.8,-885.894,-886.316,-885.61,-901.627,-903.06,-912.604,-888.562,-889.834,-887.883,-891.485,-893.04,-894.958,-885.333,-885.398,-923,-923.781,-886.757,-896.416,-921.548,-887.312,
1775,-898.922,-900.915,-918.355,-920.618,-916.038,-908.015,-910.719,-905.658,-886.916,-887.334,-886.634,-902.513,-903.934,-913.392,-889.562,-890.823,-888.889,-892.46,-894.001,-895.903,-886.359,-886.424,-923.692,-924.466,-887.771,-897.348,-922.254,-888.322,
1800,-899.832,-901.807,-919.089,-921.332,-916.794,-908.844,-911.524,-906.507,-887.929,-888.344,-887.649,-903.391,-904.799,-914.172,-890.552,-891.803,-889.885,-893.426,-894.954,-896.839,-887.377,-887.442,-924.378,-925.145,-888.777,-898.271,-922.953,-889.323,
1825,-900.733,-902.691,-919.817,-922.04,-917.542,-909.664,-912.32,-907.349,-888.933,-889.344,-888.656,-904.261,-905.656,-914.944,-891.534,-892.774,-890.872,-894.383,-895.898,-897.767,-888.386,-888.45,-925.057,-925.818,-889.774,-899.186,-923.645,-890.316,
1850,-901.626,-903.567,-920.539,-922.741,-918.284,-910.478,-913.109,-908.183,-889.928,-890.336,-889.653,-905.123,-906.506,-915.71,-892.507,-893.737,-891.851,-895.332,-896.833,-898.686,-889.385,-889.449,-925.731,-926.484,-890.762,-900.093,-924.332,-891.299,
1875,-902.511,-904.434,-921.253,-923.435,-919.019,-911.283,-913.891,-909.01,-890.914,-891.319,-890.642,-905.976,-907.347,-916.468,-893.471,-894.69,-892.821,-896.271,-897.76,-899.596,-890.376,-890.439,-926.398,-927.145,-891.741,-900.991,-925.012,-892.274,
1900,-903.388,-905.294,-921.961,-924.123,-919.748,-912.081,-914.666,-909.828,-891.892,-892.293,-891.622,-906.822,-908.18,-917.22,-894.427,-895.635,-893.782,-897.203,-898.678,-900.499,-891.358,-891.421,-927.059,-927.799,-892.712,-901.881,-925.685,-893.239,
1925,-904.256,-906.145,-922.662,-924.805,-920.469,-912.872,-915.434,-910.639,-892.861,-893.258,-892.593,-907.66,-909.006,-917.964,-895.374,-896.572,-894.734,-898.126,-899.588,-901.393,-892.332,-892.393,-927.714,-928.447,-893.673,-902.763,-926.353,-894.197,
1950,-905.116,-906.989,-923.357,-925.481,-921.184,-913.656,-916.194,-911.443,-893.821,-894.215,-893.555,-908.49,-909.824,-918.702,-896.312,-897.5,-895.678,-899.04,-900.49,-902.278,-893.296,-893.358,-928.363,-929.09,-894.626,-903.637,-927.015,-895.145,
1975,-905.969,-907.825,-924.046,-926.15,-921.892,-914.432,-916.947,-912.239,-894.772,-895.163,-894.509,-909.313,-910.635,-919.432,-897.242,-898.419,-896.614,-899.946,-901.383,-903.156,-894.252,-894.313,-929.007,-929.727,-895.571,-904.502,-927.67,-896.085,
2000,-906.814,-908.653,-924.728,-926.813,-922.594,-915.201,-917.694,-913.028,-895.715,-896.103,-895.454,-910.128,-911.438,-920.156,-898.164,-899.331,-897.541,-900.844,-902.269,-904.026,-895.2,-895.26,-929.644,-930.357,-896.507,-905.36,-928.32,-897.017,
2025,-907.651,-909.474,-925.405,-927.471,-923.289,-915.963,-918.433,-913.809,-896.65,-897.034,-896.391,-910.935,-912.234,-920.874,-899.077,-900.234,-898.46,-901.734,-903.146,-904.888,-896.139,-896.199,-930.276,-930.983,-897.435,-906.21,-928.963,-897.94,
2050,-908.48,-910.287,-926.074,-928.122,-923.978,-916.718,-919.166,-914.584,-897.576,-897.957,-897.32,-911.735,-913.022,-921.585,-899.982,-901.129,-899.37,-902.616,-904.015,-905.742,-897.07,-897.129,-930.902,-931.602,-898.355,-907.052,-929.601,-898.855,
2075,-909.302,-911.093,-926.738,-928.767,-924.661,-917.466,-919.892,-915.351,-898.494,-898.872,-898.24,-912.528,-913.804,-922.289,-900.879,-902.016,-900.273,-903.49,-904.877,-906.588,-897.992,-898.051,-931.522,-932.216,-899.266,-907.887,-930.233,-899.762,
2100,-910.117,-911.891,-927.396,-929.407,-925.338,-918.208,-920.612,-916.111,-899.404,-899.778,-899.152,-913.314,-914.578,-922.987,-901.768,-902.895,-901.167,-904.355,-905.73,-907.426,-898.907,-898.965,-932.136,-932.824,-900.169,-908.714,-930.859,-900.661,
2125,-910.923,-912.682,-928.048,-930.04,-926.008,-918.942,-921.325,-916.865,-900.306,-900.677,-900.056,-914.092,-915.345,-923.678,-902.649,-903.766,-902.053,-905.214,-906.576,-908.257,-899.813,-899.87,-932.745,-933.427,-901.064,-909.533,-931.48,-901.552,
2150,-911.723,-913.466,-928.694,-930.668,-926.672,-919.67,-922.031,-917.611,-901.2,-901.567,-900.952,-914.863,-916.105,-924.364,-903.522,-904.629,-902.931,-906.064,-907.415,-909.081,-900.711,-900.768,-933.349,-934.024,-901.951,-910.345,-932.095,-902.434,
2175,-912.516,-914.243,-929.334,-931.291,-927.331,-920.391,-922.731,-918.351,-902.085,-902.45,-901.84,-915.628,-916.858,-925.043,-904.387,-905.484,-903.802,-906.907,-908.245,-909.896,-901.601,-901.657,-933.947,-934.616,-902.83,-911.15,-932.704,-903.309,
2200,-913.301,-915.013,-929.968,-931.907,-927.983,-921.106,-923.425,-919.084,-902.963,-903.324,-902.72,-916.385,-917.605,-925.716,-905.245,-906.332,-904.664,-907.742,-909.069,-910.705,-902.483,-902.539,-934.54,-935.203,-903.701,-911.947,-933.308,-904.176,
2225,-914.079,-915.776,-930.597,-932.518,-928.629,-921.814,-924.112,-919.81,-903.833,-904.191,-903.592,-917.136,-918.344,-926.382,-906.094,-907.172,-905.519,-908.569,-909.885,-911.506,-903.357,-903.413,-935.127,-935.784,-904.565,-912.737,-933.906,-905.035,
2250,-914.85,-916.531,-931.219,-933.124,-929.27,-922.516,-924.794,-920.53,-904.695,-905.05,-904.456,-917.88,-919.077,-927.043,-906.937,-908.005,-906.367,-909.39,-910.693,-912.3,-904.223,-904.278,-935.709,-936.36,-905.42,-913.521,-934.499,-905.887,
2275,-915.614,-917.281,-931.837,-933.724,-929.905,-923.211,-925.468,-921.243,-905.55,-905.901,-905.313,-918.617,-919.804,-927.698,-907.771,-908.83,-907.206,-910.202,-911.494,-913.087,-905.082,-905.136,-936.286,-936.931,-906.268,-914.297,-935.087,-906.731,
2300,-916.371,-918.023,-932.448,-934.318,-930.534,-923.901,-926.137,-921.95,-906.396,-906.745,-906.162,-919.347,-920.523,-928.347,-908.598,-909.647,-908.038,-911.008,-912.288,-913.867,-905.933,-905.987,-936.857,-937.497,-907.109,-915.065,-935.669,-907.567,
2325,-917.122,-918.758,-933.054,-934.908,-931.157,-924.584,-926.8,-922.651,-907.235,-907.581,-907.003,-920.071,-921.236,-928.99,-909.418,-910.458,-908.863,-911.806,-913.075,-914.64,-906.776,-906.83,-937.424,-938.058,-907.941,-915.827,-936.246,-908.396,
