X Coordinates:
9.8,10,9.6,9.4,9.2,9,8.8,8.6,8.4,8.2,8,7.8,7.6,7.4,7.2,7,6.8,6.6,6.4,6.2,6,5.8,5.6,5.4,5.2,5,4.8,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.8,2.6,2.4,2.2,2,1.8,1.6,1.4,1.2,1,0.8,0.6,0.4,0.2,0,

 Time(s),  sigmaYY(Pa) on vertices
500,-877.139,-878.448,-874.86,-872.591,-869.879,-867.67,-865.634,-863.155,-861.505,-858.871,-856.879,-854.721,-852.814,-850.984,-849.131,-847.307,-845.523,-843.745,-842.288,-840.871,-839.21,-838.033,-836.576,-835.606,-834.316,-833.078,-831.977,-831.119,-830.118,-829.19,-828.435,-827.723,-827.023,-826.365,-825.763,-825.265,-824.775,-824.322,-823.897,-823.516,-823.194,-822.91,-822.647,-822.421,-822.242,-822.079,-821.943,-821.858,-821.783,-821.746,-821.734,
525,-878.437,-879.718,-876.208,-873.988,-871.333,-869.17,-867.176,-864.746,-863.127,-860.541,-858.583,-856.459,-854.581,-852.776,-850.945,-849.141,-847.374,-845.608,-844.159,-842.747,-841.089,-839.911,-838.45,-837.475,-836.176,-834.926,-833.81,-832.939,-831.92,-830.972,-830.199,-829.468,-828.746,-828.067,-827.442,-826.925,-826.414,-825.94,-825.495,-825.094,-824.755,-824.455,-824.176,-823.937,-823.746,-823.572,-823.427,-823.337,-823.256,-823.216,-823.204,
550,-879.705,-880.959,-877.522,-875.348,-872.747,-870.627,-868.672,-866.287,-864.698,-862.157,-860.231,-858.14,-856.289,-854.508,-852.7,-850.915,-849.164,-847.411,-845.971,-844.566,-842.912,-841.735,-840.27,-839.292,-837.986,-836.726,-835.599,-834.717,-833.683,-832.717,-831.928,-831.18,-830.44,-829.742,-829.098,-828.563,-828.033,-827.541,-827.077,-826.658,-826.303,-825.989,-825.695,-825.443,-825.242,-825.058,-824.905,-824.809,-824.723,-824.682,-824.669,
575,-880.945,-882.174,-878.805,-876.674,-874.123,-872.043,-870.125,-867.783,-866.222,-863.723,-861.828,-859.768,-857.944,-856.186,-854.399,-852.634,-850.899,-849.16,-847.729,-846.331,-844.682,-843.507,-842.042,-841.061,-839.751,-838.483,-837.346,-836.455,-835.408,-834.428,-833.625,-832.862,-832.106,-831.391,-830.729,-830.179,-829.632,-829.123,-828.643,-828.208,-827.839,-827.511,-827.205,-826.942,-826.73,-826.538,-826.377,-826.277,-826.186,-826.142,-826.129,
600,-882.159,-883.364,-880.059,-877.968,-875.465,-873.422,-871.539,-869.238,-867.702,-865.245,-863.378,-861.348,-859.549,-857.814,-856.048,-854.302,-852.584,-850.858,-849.437,-848.047,-846.404,-845.231,-843.768,-842.786,-841.472,-840.199,-839.054,-838.156,-837.099,-836.106,-835.29,-834.515,-833.745,-833.015,-832.338,-831.774,-831.212,-830.689,-830.194,-829.745,-829.363,-829.023,-828.705,-828.431,-828.211,-828.011,-827.843,-827.738,-827.644,-827.598,-827.583,
625,-883.348,-884.531,-881.286,-879.233,-876.774,-874.768,-872.916,-870.654,-869.143,-866.724,-864.885,-862.884,-861.109,-859.396,-857.651,-855.923,-854.221,-852.51,-851.098,-849.716,-848.081,-846.912,-845.45,-844.468,-843.153,-841.876,-840.725,-839.821,-838.755,-837.752,-836.926,-836.141,-835.358,-834.616,-833.925,-833.348,-832.774,-832.238,-831.729,-831.267,-830.874,-830.524,-830.195,-829.912,-829.684,-829.476,-829.303,-829.194,-829.096,-829.048,-829.033,
650,-884.514,-885.677,-882.489,-880.471,-878.054,-876.081,-874.261,-872.035,-870.548,-868.166,-866.353,-864.379,-862.628,-860.935,-859.21,-857.501,-855.815,-854.118,-852.717,-851.344,-849.716,-848.551,-847.093,-846.112,-844.796,-843.516,-842.361,-841.453,-840.38,-839.368,-838.534,-837.739,-836.947,-836.193,-835.491,-834.903,-834.318,-833.77,-833.25,-832.777,-832.373,-832.013,-831.676,-831.384,-831.149,-830.935,-830.756,-830.643,-830.542,-830.492,-830.477,
675,-885.659,-886.802,-883.667,-881.683,-879.306,-877.366,-875.574,-873.383,-871.918,-869.571,-867.784,-865.837,-864.107,-862.435,-860.73,-859.038,-857.369,-855.686,-854.295,-852.931,-851.312,-850.152,-848.698,-847.718,-846.403,-845.123,-843.965,-843.054,-841.975,-840.956,-840.115,-839.313,-838.511,-837.748,-837.036,-836.439,-835.844,-835.286,-834.756,-834.273,-833.86,-833.492,-833.146,-832.847,-832.606,-832.386,-832.202,-832.086,-831.982,-831.931,-831.915,
700,-886.784,-887.908,-884.824,-882.872,-880.533,-878.623,-876.859,-874.701,-873.257,-870.944,-869.18,-867.259,-865.551,-863.899,-862.213,-860.539,-858.885,-857.216,-855.836,-854.481,-852.872,-851.717,-850.268,-849.291,-847.977,-846.697,-845.537,-844.624,-843.541,-842.517,-841.67,-840.862,-840.053,-839.282,-838.561,-837.957,-837.353,-836.786,-836.247,-835.755,-835.335,-834.959,-834.606,-834.301,-834.055,-833.829,-833.641,-833.522,-833.415,-833.363,-833.347,
725,-887.889,-888.996,-885.96,-884.039,-881.735,-879.854,-878.116,-875.99,-874.566,-872.285,-870.545,-868.648,-866.962,-865.329,-863.661,-862.004,-860.366,-858.712,-857.342,-855.997,-854.397,-853.248,-851.805,-850.83,-849.52,-848.241,-847.08,-846.166,-845.081,-844.052,-843.201,-842.388,-841.573,-840.795,-840.067,-839.456,-838.845,-838.271,-837.724,-837.225,-836.798,-836.416,-836.056,-835.745,-835.494,-835.265,-835.072,-834.951,-834.842,-834.789,-834.772,
