X Coordinates:
9.85075,10,9.7015,9.55224,9.40299,9.25374,9.10448,8.95523,8.80597,8.65672,8.50747,8.35821,8.20896,8.05971,7.91045,7.7612,7.61194,7.46269,7.31344,7.16418,7.01493,6.86567,6.71642,6.56717,6.41791,6.26866,6.11941,5.97015,5.8209,5.67164,5.52239,5.37314,5.22388,5.07463,4.92537,4.77612,4.62687,4.47761,4.32836,4.17911,4.02985,3.8806,3.73134,3.58209,3.43284,3.28358,3.13433,2.98507,2.83582,2.68657,2.53731,2.38806,2.23881,2.08955,1.9403,1.79104,1.64179,1.49254,1.34328,1.19403,1.04478,0.895522,0.746269,0.597015,0.447761,0.298507,0.149254,0,

 Time(s),  sigmaYY(Pa) on vertices
625,-883.793,-884.592,-882.311,-880.63,-879.059,-877.44,-876.086,-874.345,-873.211,-871.516,-869.958,-868.634,-867.078,-865.761,-864.212,-862.793,-861.471,-860.11,-858.772,-857.393,-856.234,-854.869,-853.757,-852.404,-851.405,-850.229,-849.171,-848.024,-846.985,-846.015,-845.031,-844.023,-843.125,-842.346,-841.474,-840.722,-839.83,-839.285,-838.529,-837.83,-837.167,-836.533,-835.911,-835.297,-834.764,-834.238,-833.751,-833.263,-832.874,-832.449,-832.067,-831.708,-831.361,-831.066,-830.768,-830.503,-830.296,-830.048,-829.896,-829.707,-829.548,-829.415,-829.304,-829.193,-829.133,-829.075,-829.046,-829.04,
650,-884.952,-885.736,-883.496,-881.844,-880.3,-878.709,-877.378,-875.666,-874.551,-872.883,-871.35,-870.047,-868.514,-867.216,-865.689,-864.29,-862.986,-861.641,-860.319,-858.955,-857.809,-856.458,-855.356,-854.013,-853.022,-851.853,-850.801,-849.66,-848.624,-847.657,-846.675,-845.667,-844.768,-843.988,-843.113,-842.359,-841.462,-840.914,-840.151,-839.447,-838.777,-838.136,-837.506,-836.884,-836.344,-835.809,-835.314,-834.816,-834.42,-833.986,-833.595,-833.228,-832.873,-832.57,-832.264,-831.992,-831.779,-831.524,-831.367,-831.172,-831.009,-830.872,-830.757,-830.642,-830.58,-830.521,-830.49,-830.484,
675,-886.09,-886.861,-884.658,-883.034,-881.516,-879.951,-878.641,-876.958,-875.86,-874.218,-872.709,-871.425,-869.915,-868.636,-867.13,-865.749,-864.461,-863.133,-861.827,-860.478,-859.344,-858.006,-856.914,-855.582,-854.598,-853.438,-852.392,-851.256,-850.225,-849.261,-848.281,-847.275,-846.376,-845.596,-844.719,-843.963,-843.063,-842.511,-841.745,-841.035,-840.36,-839.713,-839.077,-838.448,-837.901,-837.359,-836.856,-836.351,-835.948,-835.506,-835.108,-834.733,-834.371,-834.061,-833.748,-833.47,-833.252,-832.991,-832.829,-832.63,-832.461,-832.321,-832.203,-832.085,-832.021,-831.96,-831.928,-831.922,
700,-887.207,-887.966,-885.799,-884.202,-882.708,-881.167,-879.879,-878.221,-877.141,-875.524,-874.037,-872.772,-871.283,-870.021,-868.536,-867.172,-865.901,-864.589,-863.298,-861.963,-860.842,-859.516,-858.434,-857.114,-856.137,-854.985,-853.946,-852.816,-851.79,-850.829,-849.852,-848.848,-847.95,-847.17,-846.293,-845.535,-844.633,-844.08,-843.31,-842.597,-841.917,-841.266,-840.624,-839.989,-839.436,-838.888,-838.379,-837.867,-837.458,-837.009,-836.605,-836.224,-835.855,-835.54,-835.221,-834.937,-834.715,-834.447,-834.282,-834.078,-833.906,-833.762,-833.641,-833.521,-833.456,-833.393,-833.36,-833.354,
725,-888.307,-889.054,-886.921,-885.348,-883.877,-882.36,-881.091,-879.459,-878.394,-876.801,-875.336,-874.088,-872.62,-871.375,-869.909,-868.563,-867.308,-866.011,-864.734,-863.414,-862.304,-860.992,-859.919,-858.61,-857.641,-856.497,-855.465,-854.342,-853.321,-852.364,-851.391,-850.39,-849.493,-848.714,-847.837,-847.079,-846.175,-845.62,-844.848,-844.132,-843.449,-842.794,-842.148,-841.508,-840.95,-840.397,-839.883,-839.365,-838.952,-838.497,-838.087,-837.701,-837.326,-837.006,-836.682,-836.392,-836.167,-835.895,-835.726,-835.518,-835.343,-835.196,-835.073,-834.949,-834.883,-834.819,-834.786,-834.779,
750,-889.388,-890.124,-888.023,-886.474,-885.025,-883.531,-882.281,-880.672,-879.623,-878.052,-876.607,-875.377,-873.929,-872.7,-871.253,-869.924,-868.683,-867.402,-866.139,-864.833,-863.735,-862.435,-861.372,-860.074,-859.113,-857.977,-856.952,-855.835,-854.82,-853.868,-852.899,-851.901,-851.006,-850.228,-849.352,-848.594,-847.69,-847.135,-846.361,-845.643,-844.957,-844.299,-843.65,-843.007,-842.445,-841.888,-841.369,-840.846,-840.429,-839.969,-839.555,-839.163,-838.784,-838.46,-838.131,-837.837,-837.608,-837.332,-837.161,-836.949,-836.771,-836.622,-836.496,-836.37,-836.303,-836.237,-836.204,-836.197,
775,-890.452,-891.177,-889.107,-887.581,-886.153,-884.681,-883.448,-881.863,-880.828,-879.279,-877.854,-876.64,-875.211,-873.998,-872.568,-871.256,-870.03,-868.762,-867.514,-866.222,-865.134,-863.847,-862.794,-861.507,-860.554,-859.427,-858.408,-857.299,-856.289,-855.342,-854.377,-853.383,-852.491,-851.715,-850.84,-850.084,-849.18,-848.624,-847.849,-847.13,-846.443,-845.783,-845.131,-844.485,-843.92,-843.359,-842.838,-842.311,-841.889,-841.426,-841.007,-840.612,-840.229,-839.901,-839.568,-839.271,-839.039,-838.759,-838.585,-838.371,-838.19,-838.039,-837.911,-837.784,-837.715,-837.649,-837.615,-837.608,
800,-891.501,-892.215,-890.175,-888.67,-887.263,-885.81,-884.595,-883.031,-882.011,-880.483,-879.076,-877.878,-876.467,-875.27,-873.858,-872.56,-871.349,-870.096,-868.86,-867.582,-866.505,-865.23,-864.187,-862.912,-861.966,-860.847,-859.836,-858.734,-857.73,-856.789,-855.828,-854.838,-853.95,-853.176,-852.303,-851.548,-850.646,-850.09,-849.315,-848.595,-847.907,-847.246,-846.592,-845.943,-845.377,-844.813,-844.289,-843.759,-843.334,-842.868,-842.446,-842.048,-841.661,-841.33,-840.994,-840.694,-840.459,-840.176,-840.001,-839.784,-839.6,-839.447,-839.318,-839.189,-839.12,-839.052,-839.018,-839.011,
825,-892.534,-893.239,-891.226,-889.742,-888.354,-886.922,-885.723,-884.18,-883.173,-881.665,-880.276,-879.093,-877.7,-876.517,-875.122,-873.84,-872.642,-871.403,-870.181,-868.915,-867.85,-866.587,-865.553,-864.289,-863.351,-862.241,-861.237,-860.143,-859.145,-858.209,-857.254,-856.268,-855.383,-854.612,-853.742,-852.989,-852.088,-851.533,-850.758,-850.039,-849.35,-848.688,-848.034,-847.383,-846.815,-846.25,-845.723,-845.191,-844.764,-844.295,-843.871,-843.47,-843.08,-842.747,-842.408,-842.105,-841.868,-841.583,-841.406,-841.187,-841.002,-840.847,-840.716,-840.586,-840.516,-840.448,-840.413,-840.405,
850,-893.552,-894.248,-892.262,-890.798,-889.428,-888.015,-886.832,-885.309,-884.315,-882.826,-881.455,-880.287,-878.911,-877.742,-876.363,-875.096,-873.911,-872.686,-871.476,-870.224,-869.169,-867.918,-866.894,-865.64,-864.71,-863.609,-862.612,-861.526,-860.535,-859.604,-858.654,-857.674,-856.793,-856.025,-855.158,-854.407,-853.508,-852.954,-852.181,-851.462,-850.774,-850.111,-849.456,-848.805,-848.236,-847.669,-847.141,-846.607,-846.179,-845.708,-845.281,-844.878,-844.487,-844.151,-843.81,-843.505,-843.267,-842.979,-842.801,-842.58,-842.393,-842.237,-842.106,-841.974,-841.903,-841.834,-841.799,-841.792,
