X Coordinates:
5.41247,5.76828,8.96036,9.30718,8.54177,7.20553,7.65076,6.69203,1.1363,1.40899,0.730264,6.11861,6.37302,8.09558,2.59606,3.04066,2.32883,3.64428,4.2528,4.58686,0,0.365132,9.75833,10,1.67385,4.95263,9.51701,2.06611,

 Time(s),  u(m) on vertices
325,1.5447e-007,1.63918e-007,2.36489e-007,2.42577e-007,2.28623e-007,1.99764e-007,2.09936e-007,1.87469e-007,3.30994e-008,4.10303e-008,2.12786e-008,1.73007e-007,1.79495e-007,2.19561e-007,7.54287e-008,8.8222e-008,6.77089e-008,1.05457e-007,1.22633e-007,1.31942e-007,0,1.06412e-008,2.49876e-007,2.53479e-007,4.87254e-008,1.4201e-007,2.46063e-007,6.01036e-008,
350,1.54162e-007,1.63542e-007,2.3552e-007,2.41582e-007,2.27701e-007,1.99084e-007,2.09165e-007,1.86899e-007,3.31161e-008,4.10483e-008,2.12908e-008,1.72559e-007,1.78994e-007,2.18708e-007,7.5429e-008,8.82015e-008,6.77172e-008,1.05392e-007,1.22505e-007,1.3177e-007,0,1.06477e-008,2.48867e-007,2.52473e-007,4.87431e-008,1.41782e-007,2.45058e-007,6.01172e-008,
375,1.53829e-007,1.63144e-007,2.34578e-007,2.40617e-007,2.26801e-007,1.98403e-007,2.08401e-007,1.86318e-007,3.31231e-008,4.10542e-008,2.12968e-008,1.72093e-007,1.78477e-007,2.1787e-007,7.54074e-008,8.8156e-008,6.77057e-008,1.05299e-007,1.22347e-007,1.31567e-007,0,1.06511e-008,2.4789e-007,2.51499e-007,4.87464e-008,1.41525e-007,2.44085e-007,6.01133e-008,
400,1.53473e-007,1.62726e-007,2.33661e-007,2.3968e-007,2.25922e-007,1.97722e-007,2.07644e-007,1.8573e-007,3.31206e-008,4.10485e-008,2.12967e-008,1.71612e-007,1.77949e-007,2.17047e-007,7.53651e-008,8.80873e-008,6.76755e-008,1.05181e-007,1.22162e-007,1.31339e-007,0,1.06515e-008,2.46943e-007,2.50555e-007,4.87359e-008,1.41243e-007,2.43141e-007,6.00924e-008,
425,1.53098e-007,1.62292e-007,2.32767e-007,2.38768e-007,2.25061e-007,1.97042e-007,2.06896e-007,1.85137e-007,3.3109e-008,4.10316e-008,2.12907e-008,1.71118e-007,1.77411e-007,2.16237e-007,7.53037e-008,8.79972e-008,6.76276e-008,1.05039e-007,1.21953e-007,1.31087e-007,0,1.06489e-008,2.46022e-007,2.49638e-007,4.87123e-008,1.40939e-007,2.42223e-007,6.00557e-008,
450,1.52707e-007,1.61846e-007,2.31894e-007,2.37879e-007,2.24219e-007,1.96366e-007,2.06155e-007,1.8454e-007,3.30888e-008,4.10041e-008,2.1279e-008,1.70615e-007,1.76866e-007,2.1544e-007,7.52245e-008,8.78874e-008,6.75634e-008,1.04876e-007,1.21724e-007,1.30815e-007,0,1.06435e-008,2.45126e-007,2.48745e-007,4.86763e-008,1.40617e-007,2.41328e-007,6.00042e-008,
475,1.52303e-007,1.61388e-007,2.31041e-007,2.37011e-007,2.23393e-007,1.95692e-007,2.05423e-007,1.83941e-007,3.30605e-008,4.09667e-008,2.12621e-008,1.70104e-007,1.76316e-007,2.14656e-007,7.51288e-008,8.77596e-008,6.74839e-008,1.04694e-007,1.21475e-007,1.30525e-007,0,1.06354e-008,2.44252e-007,2.47874e-007,4.86287e-008,1.40278e-007,2.40456e-007,5.99388e-008,
500,1.51887e-007,1.60921e-007,2.30205e-007,2.36163e-007,2.22583e-007,1.95023e-007,2.04698e-007,1.83341e-007,3.30246e-008,4.09201e-008,2.12403e-008,1.69586e-007,1.75762e-007,2.13884e-007,7.50181e-008,8.76154e-008,6.73905e-008,1.04495e-007,1.21211e-007,1.3022e-007,0,1.06248e-008,2.43399e-007,2.47024e-007,4.85704e-008,1.39925e-007,2.39604e-007,5.98606e-008,
525,1.51461e-007,1.60447e-007,2.29387e-007,2.35333e-007,2.21787e-007,1.94358e-007,2.03983e-007,1.82741e-007,3.29818e-008,4.08649e-008,2.12138e-008,1.69064e-007,1.75204e-007,2.13124e-007,7.48937e-008,8.74564e-008,6.72843e-008,1.0428e-007,1.20931e-007,1.29901e-007,0,1.06119e-008,2.42565e-007,2.46193e-007,4.85022e-008,1.39559e-007,2.3877e-007,5.97706e-008,
550,1.51027e-007,1.59966e-007,2.28585e-007,2.3452e-007,2.21006e-007,1.93698e-007,2.03275e-007,1.82142e-007,3.29324e-008,4.08019e-008,2.11831e-008,1.68538e-007,1.74646e-007,2.12376e-007,7.47568e-008,8.7284e-008,6.71664e-008,1.04052e-007,1.20638e-007,1.29569e-007,0,1.05969e-008,2.41749e-007,2.4538e-007,4.84248e-008,1.39183e-007,2.37954e-007,5.96699e-008,
575,1.50585e-007,1.59481e-007,2.27797e-007,2.33723e-007,2.20238e-007,1.93043e-007,2.02575e-007,1.81544e-007,3.28771e-008,4.07317e-008,2.11485e-008,1.68009e-007,1.74086e-007,2.11638e-007,7.46085e-008,8.70995e-008,6.70378e-008,1.03811e-007,1.20334e-007,1.29227e-007,0,1.05799e-008,2.40949e-007,2.44583e-007,4.83392e-008,1.38798e-007,2.37154e-007,5.95595e-008,
600,1.50138e-007,1.58992e-007,2.27024e-007,2.32941e-007,2.19482e-007,1.92392e-007,2.01883e-007,1.80948e-007,3.28165e-008,4.06549e-008,2.11104e-008,1.67478e-007,1.73525e-007,2.1091e-007,7.44501e-008,8.69042e-008,6.68997e-008,1.0356e-007,1.2002e-007,1.28877e-007,0,1.0561e-008,2.40164e-007,2.43802e-007,4.8246e-008,1.38406e-007,2.3637e-007,5.94402e-008,
625,1.49687e-007,1.58499e-007,2.26264e-007,2.32173e-007,2.18738e-007,1.91747e-007,2.01199e-007,1.80353e-007,3.27509e-008,4.05723e-008,2.1069e-008,1.66947e-007,1.72966e-007,2.10193e-007,7.42825e-008,8.66992e-008,6.67529e-008,1.03299e-007,1.19698e-007,1.28518e-007,0,1.05406e-008,2.39395e-007,2.43036e-007,4.8146e-008,1.38006e-007,2.356e-007,5.93128e-008,
650,1.49231e-007,1.58005e-007,2.25516e-007,2.31418e-007,2.18006e-007,1.91107e-007,2.00522e-007,1.79762e-007,3.26809e-008,4.04842e-008,2.10247e-008,1.66414e-007,1.72406e-007,2.09485e-007,7.41066e-008,8.64856e-008,6.65983e-008,1.03029e-007,1.19367e-007,1.28152e-007,0,1.05186e-008,2.38639e-007,2.42283e-007,4.80397e-008,1.37601e-007,2.34843e-007,5.91783e-008,
675,1.48773e-007,1.57509e-007,2.2478e-007,2.30676e-007,2.17284e-007,1.90473e-007,1.99852e-007,1.79173e-007,3.26068e-008,4.03914e-008,2.09777e-008,1.65882e-007,1.71849e-007,2.08786e-007,7.39235e-008,8.62642e-008,6.64368e-008,1.02752e-007,1.1903e-007,1.27781e-007,0,1.04953e-008,2.37896e-007,2.41543e-007,4.7928e-008,1.37191e-007,2.341e-007,5.90373e-008,
700,1.48312e-007,1.57012e-007,2.24056e-007,2.29946e-007,2.16573e-007,1.89844e-007,1.9919e-007,1.78587e-007,3.25292e-008,4.02942e-008,2.09283e-008,1.65351e-007,1.71293e-007,2.08096e-007,7.37338e-008,8.60362e-008,6.62691e-008,1.02469e-007,1.18687e-007,1.27404e-007,0,1.04708e-008,2.37165e-007,2.40815e-007,4.78113e-008,1.36777e-007,2.33368e-007,5.88905e-008,
725,1.47849e-007,1.56514e-007,2.23343e-007,2.29227e-007,2.15872e-007,1.8922e-007,1.98535e-007,1.78004e-007,3.24484e-008,4.01932e-008,2.08769e-008,1.6482e-007,1.70738e-007,2.07415e-007,7.35384e-008,8.58021e-008,6.6096e-008,1.02179e-007,1.1834e-007,1.27023e-007,0,1.04452e-008,2.36445e-007,2.40099e-007,4.76901e-008,1.3636e-007,2.32648e-007,5.87386e-008,
750,1.47385e-007,1.56017e-007,2.22639e-007,2.28518e-007,2.1518e-007,1.88602e-007,1.97887e-007,1.77425e-007,3.23648e-008,4.00887e-008,2.08235e-008,1.6429e-007,1.70186e-007,2.06742e-007,7.33378e-008,8.55629e-008,6.5918e-008,1.01885e-007,1.17988e-007,1.26639e-007,0,1.04186e-008,2.35737e-007,2.39394e-007,4.7565e-008,1.35941e-007,2.31939e-007,5.85822e-008,
775,1.46921e-007,1.5552e-007,2.21946e-007,2.2782e-007,2.14497e-007,1.87989e-007,1.97246e-007,1.7685e-007,3.22786e-008,3.99812e-008,2.07685e-008,1.63763e-007,1.69637e-007,2.06077e-007,7.31329e-008,8.53191e-008,6.57357e-008,1.01587e-007,1.17633e-007,1.26253e-007,0,1.03912e-008,2.35039e-007,2.387e-007,4.74365e-008,1.35519e-007,2.3124e-007,5.84218e-008,
800,1.46457e-007,1.55024e-007,2.21262e-007,2.27132e-007,2.13823e-007,1.87381e-007,1.96611e-007,1.76278e-007,3.21902e-008,3.98711e-008,2.0712e-008,1.63237e-007,1.6909e-007,2.0542e-007,7.29241e-008,8.50714e-008,6.55497e-008,1.01285e-007,1.17275e-007,1.25864e-007,0,1.03631e-008,2.34352e-007,2.38015e-007,4.73049e-008,1.35097e-007,2.30551e-007,5.82578e-008,
825,1.45992e-007,1.54529e-007,2.20587e-007,2.26454e-007,2.13158e-007,1.86779e-007,1.95983e-007,1.7571e-007,3.20998e-008,3.97586e-008,2.06542e-008,1.62713e-007,1.68546e-007,2.04771e-007,7.27119e-008,8.48203e-008,6.53605e-008,1.0098e-007,1.16915e-007,1.25473e-007,0,1.03342e-008,2.33674e-007,2.3734e-007,4.71707e-008,1.34673e-007,2.29872e-007,5.80909e-008,
850,1.45528e-007,1.54036e-007,2.19921e-007,2.25784e-007,2.125e-007,1.86182e-007,1.95361e-007,1.75146e-007,3.20078e-008,3.96441e-008,2.05952e-008,1.62192e-007,1.68006e-007,2.04128e-007,7.2497e-008,8.45665e-008,6.51686e-008,1.00672e-007,1.16553e-007,1.25081e-007,0,1.03048e-008,2.33005e-007,2.36675e-007,4.70342e-008,1.34249e-007,2.29202e-007,5.79214e-008,
875,1.45066e-007,1.53544e-007,2.19263e-007,2.25123e-007,2.11851e-007,1.8559e-007,1.94745e-007,1.74586e-007,3.19143e-008,3.95278e-008,2.05353e-008,1.61673e-007,1.67468e-007,2.03493e-007,7.22796e-008,8.43103e-008,6.49743e-008,1.00363e-007,1.16189e-007,1.24689e-007,0,1.02749e-008,2.32345e-007,2.36018e-007,4.68957e-008,1.33825e-007,2.2854e-007,5.77496e-008,
900,1.44604e-007,1.53054e-007,2.18614e-007,2.2447e-007,2.11209e-007,1.85003e-007,1.94136e-007,1.74031e-007,3.18195e-008,3.94101e-008,2.04746e-008,1.61157e-007,1.66934e-007,2.02865e-007,7.20602e-008,8.40521e-008,6.4778e-008,1.00052e-007,1.15825e-007,1.24296e-007,0,1.02446e-008,2.31693e-007,2.35369e-007,4.67555e-008,1.33401e-007,2.27888e-007,5.75759e-008,
925,1.44144e-007,1.52567e-007,2.17972e-007,2.23826e-007,2.10575e-007,1.84422e-007,1.93532e-007,1.73479e-007,3.17237e-008,3.92911e-008,2.04131e-008,1.60644e-007,1.66403e-007,2.02244e-007,7.18392e-008,8.37925e-008,6.45801e-008,9.97397e-008,1.15461e-007,1.23903e-007,0,1.02139e-008,2.3105e-007,2.34729e-007,4.66139e-008,1.32978e-007,2.27243e-007,5.74007e-008,
950,1.43685e-007,1.52081e-007,2.17338e-007,2.23189e-007,2.09947e-007,1.83845e-007,1.92935e-007,1.72931e-007,3.1627e-008,3.91711e-008,2.0351e-008,1.60134e-007,1.65876e-007,2.0163e-007,7.16168e-008,8.35316e-008,6.43809e-008,9.94268e-008,1.15096e-007,1.2351e-007,0,1.01829e-008,2.30415e-007,2.34097e-007,4.64711e-008,1.32555e-007,2.26606e-007,5.72242e-008,
975,1.43228e-007,1.51598e-007,2.16711e-007,2.2256e-007,2.09327e-007,1.83274e-007,1.92343e-007,1.72388e-007,3.15296e-008,3.90502e-008,2.02885e-008,1.59627e-007,1.65352e-007,2.01022e-007,7.13935e-008,8.32699e-008,6.41807e-008,9.91134e-008,1.14731e-007,1.23119e-007,0,1.01516e-008,2.29787e-007,2.33472e-007,4.63275e-008,1.32134e-007,2.25977e-007,5.70466e-008,
1000,1.42774e-007,1.51118e-007,2.16091e-007,2.21938e-007,2.08714e-007,1.82708e-007,1.91757e-007,1.71849e-007,3.14317e-008,3.89287e-008,2.02255e-008,1.59124e-007,1.64832e-007,2.0042e-007,7.11694e-008,8.30077e-008,6.39796e-008,9.87999e-008,1.14367e-007,1.22727e-007,0,1.01202e-008,2.29167e-007,2.32855e-007,4.6183e-008,1.31714e-007,2.25355e-007,5.68683e-008,
1025,1.42321e-007,1.50641e-007,2.15478e-007,2.21323e-007,2.08107e-007,1.82147e-007,1.91177e-007,1.71314e-007,3.13332e-008,3.88067e-008,2.01623e-008,1.58623e-007,1.64316e-007,1.99824e-007,7.09449e-008,8.27451e-008,6.37781e-008,9.84864e-008,1.14004e-007,1.22337e-007,0,1.00885e-008,2.28554e-007,2.32245e-007,4.60381e-008,1.31296e-007,2.2474e-007,5.66894e-008,
1050,1.41871e-007,1.50167e-007,2.14872e-007,2.20715e-007,2.07507e-007,1.81591e-007,1.90602e-007,1.70783e-007,3.12345e-008,3.86842e-008,2.00988e-008,1.58126e-007,1.63804e-007,1.99235e-007,7.07201e-008,8.24825e-008,6.35762e-008,9.81733e-008,1.13641e-007,1.21949e-007,0,1.00568e-008,2.27947e-007,2.31642e-007,4.58927e-008,1.30879e-007,2.24133e-007,5.65102e-008,
1075,1.41424e-007,1.49695e-007,2.14273e-007,2.20114e-007,2.06913e-007,1.8104e-007,1.90033e-007,1.70257e-007,3.11355e-008,3.85616e-008,2.00352e-008,1.57633e-007,1.63295e-007,1.98651e-007,7.04952e-008,8.222e-008,6.33742e-008,9.78608e-008,1.1328e-007,1.21561e-007,0,1.0025e-008,2.27348e-007,2.31045e-007,4.57471e-008,1.30465e-007,2.23532e-007,5.63307e-008,
1100,1.40979e-007,1.49227e-007,2.1368e-007,2.19519e-007,2.06325e-007,1.80494e-007,1.89469e-007,1.69735e-007,3.10365e-008,3.84389e-008,1.99715e-008,1.57143e-007,1.62791e-007,1.98074e-007,7.02705e-008,8.19578e-008,6.31722e-008,9.7549e-008,1.1292e-007,1.21176e-007,0,9.99308e-009,2.26755e-007,2.30455e-007,4.56015e-008,1.30052e-007,2.22938e-007,5.61512e-008,
1125,1.40537e-007,1.48761e-007,2.13093e-007,2.18931e-007,2.05744e-007,1.79952e-007,1.88911e-007,1.69217e-007,3.09374e-008,3.83161e-008,1.99077e-008,1.56657e-007,1.6229e-007,1.97502e-007,7.0046e-008,8.16962e-008,6.29704e-008,9.72381e-008,1.12561e-007,1.20792e-007,0,9.96118e-009,2.26169e-007,2.29872e-007,4.54558e-008,1.29642e-007,2.2235e-007,5.59719e-008,
1150,1.40097e-007,1.48299e-007,2.12513e-007,2.18349e-007,2.05168e-007,1.79416e-007,1.88358e-007,1.68704e-007,3.08383e-008,3.81935e-008,1.9844e-008,1.56174e-007,1.61793e-007,1.96936e-007,6.9822e-008,8.14352e-008,6.2769e-008,9.69283e-008,1.12204e-007,1.2041e-007,0,9.92929e-009,2.25589e-007,2.29295e-007,4.53103e-008,1.29233e-007,2.21768e-007,5.57928e-008,
1175,1.39661e-007,1.47841e-007,2.11938e-007,2.17773e-007,2.04598e-007,1.78884e-007,1.8781e-007,1.68194e-007,3.07394e-008,3.8071e-008,1.97803e-008,1.55695e-007,1.613e-007,1.96375e-007,6.95986e-008,8.11751e-008,6.2568e-008,9.66198e-008,1.11849e-007,1.2003e-007,0,9.89744e-009,2.25015e-007,2.28723e-007,4.51651e-008,1.28828e-007,2.21192e-007,5.5614e-008,
1200,1.39227e-007,1.47385e-007,2.11369e-007,2.17203e-007,2.04034e-007,1.78357e-007,1.87267e-007,1.67689e-007,3.06407e-008,3.79488e-008,1.97168e-008,1.55219e-007,1.60811e-007,1.95819e-007,6.93759e-008,8.09159e-008,6.23676e-008,9.63125e-008,1.11495e-007,1.19652e-007,0,9.86563e-009,2.24447e-007,2.28158e-007,4.50202e-008,1.28424e-007,2.20623e-007,5.54357e-008,
1225,1.38797e-007,1.46933e-007,2.10806e-007,2.16639e-007,2.03475e-007,1.77835e-007,1.86729e-007,1.67189e-007,3.05422e-008,3.78269e-008,1.96534e-008,1.54748e-007,1.60326e-007,1.95269e-007,6.9154e-008,8.06577e-008,6.21678e-008,9.60068e-008,1.11143e-007,1.19276e-007,0,9.83391e-009,2.23885e-007,2.27599e-007,4.48757e-008,1.28024e-007,2.20059e-007,5.5258e-008,
1250,1.38369e-007,1.46484e-007,2.10249e-007,2.16081e-007,2.02922e-007,1.77317e-007,1.86196e-007,1.66692e-007,3.04441e-008,3.77054e-008,1.95902e-008,1.5428e-007,1.59845e-007,1.94725e-007,6.8933e-008,8.04007e-008,6.19689e-008,9.57026e-008,1.10794e-007,1.18903e-007,0,9.80227e-009,2.23328e-007,2.27045e-007,4.47317e-008,1.27626e-007,2.19501e-007,5.5081e-008,
1275,1.37945e-007,1.46039e-007,2.09697e-007,2.15528e-007,2.02375e-007,1.76804e-007,1.85669e-007,1.662e-007,3.03463e-008,3.75844e-008,1.95272e-008,1.53815e-007,1.59367e-007,1.94185e-007,6.8713e-008,8.0145e-008,6.17708e-008,9.54001e-008,1.10446e-007,1.18532e-007,0,9.77074e-009,2.22778e-007,2.26498e-007,4.45882e-008,1.2723e-007,2.18949e-007,5.49047e-008,
1300,1.37523e-007,1.45597e-007,2.09151e-007,2.14981e-007,2.01832e-007,1.76296e-007,1.85146e-007,1.65712e-007,3.02489e-008,3.74639e-008,1.94645e-008,1.53355e-007,1.58894e-007,1.93651e-007,6.8494e-008,7.98906e-008,6.15736e-008,9.50993e-008,1.10101e-007,1.18164e-007,0,9.73934e-009,2.22232e-007,2.25955e-007,4.44454e-008,1.26838e-007,2.18402e-007,5.47291e-008,
1325,1.37105e-007,1.45159e-007,2.0861e-007,2.14439e-007,2.01295e-007,1.75792e-007,1.84627e-007,1.65228e-007,3.01519e-008,3.73439e-008,1.9402e-008,1.52898e-007,1.58425e-007,1.93122e-007,6.82763e-008,7.96376e-008,6.13774e-008,9.48003e-008,1.09758e-007,1.17798e-007,0,9.70807e-009,2.21693e-007,2.25418e-007,4.43033e-008,1.26448e-007,2.17861e-007,5.45545e-008,
1350,1.3669e-007,1.44724e-007,2.08074e-007,2.13902e-007,2.00763e-007,1.75293e-007,1.84114e-007,1.64748e-007,3.00555e-008,3.72246e-008,1.93399e-008,1.52445e-007,1.5796e-007,1.92597e-007,6.80597e-008,7.93861e-008,6.11823e-008,9.45032e-008,1.09418e-007,1.17435e-007,0,9.67695e-009,2.21158e-007,2.24886e-007,4.41618e-008,1.26061e-007,2.17325e-007,5.43807e-008,
1375,1.36279e-007,1.44293e-007,2.07544e-007,2.13371e-007,2.00236e-007,1.74798e-007,1.83605e-007,1.64273e-007,2.99595e-008,3.71058e-008,1.9278e-008,1.51996e-007,1.57498e-007,1.92078e-007,6.78443e-008,7.91361e-008,6.09883e-008,9.4208e-008,1.09079e-007,1.17074e-007,0,9.64599e-009,2.20629e-007,2.2436e-007,4.40212e-008,1.25677e-007,2.16794e-007,5.42079e-008,
1400,1.3587e-007,1.43865e-007,2.07018e-007,2.12845e-007,1.99715e-007,1.74307e-007,1.83101e-007,1.63801e-007,2.9864e-008,3.69878e-008,1.92165e-008,1.5155e-007,1.57041e-007,1.91564e-007,6.76303e-008,7.88877e-008,6.07955e-008,9.39148e-008,1.08743e-007,1.16716e-007,0,9.61519e-009,2.20105e-007,2.23838e-007,4.38813e-008,1.25296e-007,2.16268e-007,5.40362e-008,
1425,1.35465e-007,1.4344e-007,2.06498e-007,2.12324e-007,1.99198e-007,1.73821e-007,1.82602e-007,1.63334e-007,2.97691e-008,3.68704e-008,1.91554e-008,1.51109e-007,1.56587e-007,1.91054e-007,6.74177e-008,7.8641e-008,6.06038e-008,9.36236e-008,1.0841e-007,1.1636e-007,0,9.58457e-009,2.19586e-007,2.23322e-007,4.37423e-008,1.24918e-007,2.15747e-007,5.38655e-008,
1450,1.35063e-007,1.43019e-007,2.05982e-007,2.11807e-007,1.98686e-007,1.7334e-007,1.82107e-007,1.62871e-007,2.96748e-008,3.67537e-008,1.90946e-008,1.50671e-007,1.56137e-007,1.90549e-007,6.72064e-008,7.83958e-008,6.04134e-008,9.33345e-008,1.08079e-007,1.16008e-007,0,9.55414e-009,2.19072e-007,2.2281e-007,4.36041e-008,1.24542e-007,2.15232e-007,5.36958e-008,
1475,1.34665e-007,1.42602e-007,2.05472e-007,2.11296e-007,1.98178e-007,1.72862e-007,1.81617e-007,1.62411e-007,2.95811e-008,3.66378e-008,1.90342e-008,1.50236e-007,1.55691e-007,1.90049e-007,6.69966e-008,7.81524e-008,6.02242e-008,9.30474e-008,1.0775e-007,1.15657e-007,0,9.52389e-009,2.18563e-007,2.22304e-007,4.34669e-008,1.2417e-007,2.14721e-007,5.35273e-008,
1500,1.34269e-007,1.42188e-007,2.04966e-007,2.1079e-007,1.97676e-007,1.72389e-007,1.81131e-007,1.61956e-007,2.9488e-008,3.65227e-008,1.89742e-008,1.49806e-007,1.55249e-007,1.89553e-007,6.67882e-008,7.79107e-008,6.00364e-008,9.27625e-008,1.07424e-007,1.1531e-007,0,9.49384e-009,2.18058e-007,2.21802e-007,4.33305e-008,1.23801e-007,2.14215e-007,5.33599e-008,
