250,0,35014.4,35018.9,231437,231495,0,35019.8,115928,90560.9,84465,98455.4,28961.4,26096.8,28880,31405.9,158265,168817,224175,218336,177255,186731,225877,222071,16025,8187.05,0,0,3323.72,9481.04,0,0,12040.4,14435.1,16219.9,19143.1,12058.7,231596,231547,214070,228523,231570,194305,204396,229638,231459,198208,211267,184035,26492.5,22325.3,24425,20326.5,23174.4,32019.2,110890,129243,60116.4,33220.8,63293.1,139593,35016.3,35015.5,230702,160023,147280,17662.5,20799.1,6404.47,4778.56,2390.48,6633.45,107824,85065.6,82752.6,101209,29916.8,27565.7,30601.5,158335,173578,226724,218344,172809,185844,225535,217968,6398.34,3826.43,2447.17,7120.05,5007.99,1599.84,4271.79,6098.58,10964.1,13660.2,11929,14917.4,20147.1,17615.2,17039.3,14717.5,18607.7,8799.75,11933.6,8831.14,15127,15782,12352.9,10116.7,8338.99,230112,230050,230048,225933,198413,206865,230054,225029,221158,219035,191559,204208,183293,175025,22808,22446.7,19565.9,21169.7,22008.8,23243.7,18310.9,25784.6,25463,28097.6,28272.5,25501,28084.7,24287.9,30775.8,30457.3,141706,120462,32998.3,59427.5,60758.5,153783,127884,59928.8,83413.5,103654,86427.3,32703.1,59959.8,140053,159209,141709,162623,122962,117996,214150,198901,209340,194555,32365.8,32634.5,
275,0,31772.8,31776.8,210508,210561,0,31777.6,105311,82247,76706.1,89424.3,26275.7,23675.1,26201.8,28495.3,143833,153440,203884,198559,161124,169755,205436,201965,14535.3,7425.36,0,0,3014.43,8599.05,0,0,10920.6,13092.9,14712.1,17364.4,10937.2,210653,210608,194670,207850,210629,176655,185851,208867,210527,180212,192114,167299,24034.3,20252,22157.7,18438.2,21022.6,29052.3,100731,117423,54578.2,30143.6,57464.6,126839,31774.5,31773.8,209837,145433,133835,16021,18867,5808.57,4333.9,2168.03,6016.24,97942,77251.9,75149.7,91927.4,27143.2,25008.6,27764.9,143896,157775,206209,198567,157074,168947,205124,198224,5803,3470.36,2219.44,6457.59,4541.99,1450.96,3874.28,5531.12,9944.25,12390,10819.5,13530.5,18275.3,15978.1,15455.5,13349.1,16878.5,7981.1,10823.7,8009.57,13720.6,14314.8,11204.1,9175.67,7563.18,209298,209242,209240,205488,180398,188102,209246,204663,201132,199197,174153,185680,166623,159093,20690,20362.2,17747.9,19203.4,19964.8,21085.5,16609.3,23391.7,23099.8,25491.4,25650.2,23134.3,25479.7,22033.2,27923.1,27634,128763,109436,29941.5,53952.4,55161.6,139753,116187,54407.8,75750.4,94150.5,78489.6,29673.4,54435.9,127258,144692,128765,147800,111709,107193,194743,180843,190358,176883,29367,29611.1,
300,0,28857.7,28861.4,191432,191481,0,28862.1,95705.2,74734.8,69697.7,81260.1,23862.8,21500.3,23795.7,25879.5,130743,139483,185400,180551,146475,154330,186814,183653,13198.8,6742.32,0,0,2737.1,7808.09,0,0,9916.18,11888.9,13359.3,15768.2,9931.28,191564,191524,177010,189012,191543,160610,168981,189938,191450,163847,174683,152094,21826.6,18390.9,20121.9,16743.4,19090.8,26385.6,91540.2,106720,49583.9,27377.2,52207.3,115283,28859.3,28858.6,190822,132198,121647,14548,17132.9,5274.22,3935.2,1968.57,5462.79,89004.4,70193.8,68282.9,83535.6,24651,22711.7,25215.8,130800,143427,187518,180558,142790,153595,186530,180246,5269.17,3151.1,2015.25,5863.56,4124.14,1317.47,3517.86,5022.29,9029.62,11250.6,9824.43,12286.3,16595.5,14509.1,14034.5,12121.6,15326.9,7246.95,9828.25,7272.81,12458.9,12998.6,10173.6,8331.7,6867.47,190331,190280,190278,186860,164017,171030,190283,186109,182894,181132,158333,168825,151480,144626,18788.7,18490.9,16116.5,17438.4,18130,19148,15082.3,21242.8,20977.7,23150.3,23294.6,21009,23139.7,20008.8,25359.6,25096.9,117033,99455.6,27193.6,49015.2,50114.2,127031,105596,49429,68828.9,85557,71319,26950,49454.6,115665,131524,117035,134352,101524,97416.3,177076,164422,173084,160818,26671.6,26893.4,
325,0,26222.8,26226.1,174067,174111,0,26226.8,86993.3,67927,63347.7,73859.7,21683,19535.8,21621.9,23515.8,118855,126805,168578,164166,133165,140310,169864,166988,11992.3,6125.84,0,0,2486.82,7094.18,0,0,9009.58,10802.1,12138.1,14326.9,9023.3,174187,174150,160943,171864,174167,146023,153639,172707,174083,148968,158826,138276,19832.4,16710.2,18283.2,15213.1,17346.2,23975.8,83206.4,97008.7,45062.8,24877.1,47447.5,104796,26224.2,26223.6,173512,120179,110583,13218.2,15567,4791.96,3575.37,1788.56,4963.29,80900.7,63798.7,62061.5,75928.5,22399.3,20636.8,22912.6,118907,130392,170505,164172,129813,139641,169606,163888,4787.37,2862.96,1830.97,5327.42,3747.04,1197,3196.18,4563.07,8204.06,10222,8926.22,11163.1,15078.7,13182.8,12751.6,11013.4,13925.9,6584.34,8929.69,6607.84,11320,11810.3,9243.52,7569.93,6239.55,173065,173018,173017,169907,149123,155503,173021,169223,166298,164694,143951,153497,137717,131483,17071.7,16801.1,14643.5,15844.6,16473.2,17398.2,13703.7,19301.9,19060.9,21035.4,21166.5,19089.4,21025.7,18180.4,23043.3,22804.5,106387,90403.4,24710.2,44545.8,45544.8,115479,95986.7,44922,62557.9,77766.3,64821.6,24488.7,44945.2,105143,119566,106389,122138,92283.8,88549.2,161004,149491,157371,146212,24235.7,24437.3,
350,0,23834.5,23837.5,158268,158308,0,23838.1,79083.1,61748.2,57584.9,67142,19707.7,17755.9,19652.2,21373.8,108055,115284,153275,149262,121067,127565,154445,151829,10899.4,5567.52,0,0,2260.16,6447.61,0,0,8188.46,9817.62,11031.9,13021.4,8200.93,158377,158344,146331,156264,158359,132761,139687,157031,158283,135439,144405,125716,18025.6,15187.6,16617.4,13826.8,15765.7,21791.9,75639.9,88189.5,40961.7,22611.2,43129.6,95270.1,23835.8,23835.3,157763,109258,100532,12013.7,14148.5,4355.2,3249.49,1625.54,4510.91,73543.6,57994.9,56415.6,69022.9,20358.8,18756.7,20825.5,108102,118546,155028,149268,118019,126957,154210,149010,4351.03,2602.01,1664.09,4841.86,3405.51,1087.9,2904.87,4147.17,7456.34,9290.44,8112.7,10145.8,13704.7,11981.5,11589.5,10009.7,12656.9,5984.23,8115.85,6005.59,10288.3,10734,8401.08,6880,5670.86,157357,157314,157313,154484,135580,141383,157317,153862,151201,149742,130877,139558,125207,119538,15516.2,15270.2,13309.1,14400.9,14972.1,15812.9,12454.9,17543.3,17324.3,19119,19238.2,17350.2,19110.2,16524,20944.2,20727.2,96717.1,82183.6,22459.5,40491.7,41399.9,104985,87260.2,40833.7,56866.9,70693.8,58924.9,22258.2,40854.7,95585.5,108701,96718.4,111039,83893.4,80497.7,146386,135915,143082,132933,22028.2,22211.4,
375,0,21666.7,21669.4,143899,143935,0,21669.9,71896.2,56135.6,52350.5,61039.6,17914.9,16140.7,17864.5,19429.6,98238.1,104811,139358,135709,110070,115979,140422,138043,9907.71,5060.93,0,0,2054.5,5860.95,0,0,7443.42,8924.36,10028.2,11836.7,7454.75,143998,143968,133044,142077,143982,120704,127002,142774,143913,123139,131292,114297,16385.8,13805.9,15105.6,12568.9,14331.4,19809.7,68765.7,80175.9,37237.5,20554.5,39208.4,86613.7,21667.8,21667.3,143440,99332.2,91398.4,10920.6,12861.3,3958.92,2953.82,1477.63,4100.46,66859.8,52723.2,51287.4,62749.6,18506.9,17050.4,18931.1,98280.9,107778,140952,135714,107298,115426,140209,135479,3955.13,2365.25,1512.67,4401.3,3095.64,988.908,2640.55,3769.82,6777.91,8445.14,7374.54,9222.66,12457.8,10891.4,10535.1,9099,11505.4,5439.73,7377.41,5459.14,9352.25,9757.39,7636.69,6254,5154.87,143070,143031,143030,140458,123267,128544,143034,139892,137472,136146,118990,126885,113835,108680,14104.6,13881,12098.2,13090.7,13610,14374.3,11321.8,15947.4,15748.3,17379.8,17488.2,15771.8,17371.8,15020.7,19039.1,18841.8,87929.4,74715.2,20416.6,36810.2,37635.8,95446.8,79330.9,37121.1,51697.7,64268.7,53568.7,20233.6,37140.2,86900.5,98825.4,87930.6,100952,76269.8,73182.4,133094,123572,130089,120860,20024.5,20191.1,
400,0,19697.4,19699.8,130833,130865,0,19700.3,65364.4,51035.1,47593.8,55493.7,16286.5,14673.5,16240.7,17663.5,89314.7,95291.2,126703,123385,100073,105445,127671,125508,9007.04,4600.85,0,0,1867.73,5328.14,0,0,6766.75,8113.07,9116.58,10760.7,6777.06,130923,130895,120962,129175,130908,109741,115468,129809,130845,111956,119369,103916,14896.3,12550.9,13732.5,11426.3,13028.7,18009.1,62518.3,72892.3,33853.6,18686.3,35645.5,78745.6,19698.4,19698,130415,90309.5,83095.9,9927.9,11692.2,3599.02,2685.29,1343.3,3727.69,60785.4,47932.7,46627.3,57048.4,16824.7,15500.6,17210.4,89353.6,97988.4,128153,123390,97552.5,104942,127477,123176,3595.57,2150.23,1375.15,4001.18,2814.22,899.006,2400.5,3427.1,6161.74,7677.42,6704.14,8384.26,11325.4,9901.31,9577.4,8271.84,10459.5,4945.21,6706.75,4962.86,8502.07,8870.39,6942.46,5685.46,4686.25,130079,130043,130042,127703,112072,116870,130046,127189,124989,123782,108183,115362,103496,98808.4,12822.5,12619.2,10998.4,11900.7,12372.8,13067.7,10292.6,14497.7,14316.8,15800,15898.5,14338.1,15792.8,13655.3,17308.5,17129.1,79941.9,67927.5,18560.9,33465.1,34215.8,86776.8,72124.1,33747.8,47000.3,58429.6,48701.4,18394.5,33765.2,79006.4,89848.7,79942.9,91782.3,69340.9,66533.8,121007,112349,118275,109883,18204.4,18355.9,
425,0,17907.7,17910,118951,118981,0,17910.4,59427,46399.1,43270.3,50452.8,14806.7,13340.2,14765,16058.6,81202.5,86636.3,115197,112180,90983.8,95868.5,116077,114110,8188.62,4182.78,0,0,1698.01,4843.99,0,0,6151.89,7375.88,8288.2,9782.91,6161.25,119034,119008,109977,117445,119020,99774.7,104982,118021,118963,101788,108529,94478.4,13542.8,11410.5,12484.7,10388.1,11844.8,16372.8,56839.3,66271.3,30778.1,16988.5,32407.2,71593,17908.7,17908.3,118571,82107,75548.3,9025.81,10629.8,3271.99,2441.28,1221.24,3388.97,55263.8,43578.4,42391.6,51866.3,15296,14092.2,15646.6,81237.9,89088.7,116515,112184,88692.4,95411.4,115900,111990,3268.85,1954.84,1250.2,3637.6,2558.5,817.316,2182.37,3115.69,5601.85,6979.81,6094.96,7622.42,10296.3,9001.63,8707.15,7520.22,9509.08,4495.85,6097.33,4511.9,7729.53,8064.38,6311.62,5168.84,4260.43,118266,118234,118233,116106,101894,106256,118236,115639,113638,112541,98358,104885,94095.9,89834.2,11657.4,11472.6,9999.08,10819.4,11248.6,11880.3,9357.35,13180.5,13015.9,14364.4,14454,13035.3,14357.8,12414.6,15735.9,15572.8,72680.7,61757.3,16874.5,30424.9,31107.4,78895,65572.8,30681.9,42730.7,53122,44277.4,16723.2,30697.8,71830.2,81688,72681.7,83446,63042.4,60490.2,110018,102146,107534,99903.6,16550.4,16688.1,
450,0,16281,16283,108149,108176,0,16283.5,54029.4,42184.6,39340,45870.2,13461.7,12128.4,13423.8,14599.9,73827.4,78767.8,104735,101992,82720.5,87161.6,105535,103747,7444.74,3802.8,0,0,1543.76,4403.94,0,0,5593.03,6705.83,7535.27,8894.2,5601.54,108223,108200,99988.8,106779,108211,90713.2,95447.4,107303,108159,92543.8,98672.3,85897.8,12312.6,10373.9,11350.6,9444.41,10768.8,14885.5,51676.7,60252.1,27982.4,15445.3,29463.6,65090.5,16281.9,16281.5,107803,74649.7,68686.7,8205.87,9664.14,2974.75,2219.5,1110.29,3081.1,50244.3,39620.2,38541.1,47155.3,13906.5,12812,14225.3,73859.5,80997.4,105934,101996,80637.1,86746,105375,101820,2971.9,1777.26,1136.62,3307.15,2326.08,743.067,1984.11,2832.65,5092.95,6345.74,5541.27,6929.97,9360.95,8183.89,7916.17,6837.06,8645.25,4087.43,5543.43,4102.02,7027.35,7331.78,5738.25,4699.28,3873.39,107526,107496,107496,105562,92640,96606.2,107498,105137,103318,102321,89425.1,95359.3,85550,81675.3,10598.4,10430.4,9090.73,9836.51,10226.7,10801.1,8507.29,11983.1,11833.5,13059.6,13141,11851.2,13053.5,11286.8,14306.4,14158.2,66079.4,56148.1,15341.6,27661.3,28281.8,71729.5,59617,27895,38849.5,48297,40255.6,15204.1,27909.4,65306.1,74268.8,66080.3,75867.2,57316.4,54996,100026,92868.9,97767.7,90830.4,15046.9,15172.1,
475,0,14802.2,14804.1,98327,98351.8,0,14804.4,49122.2,38353.2,35767,41704,12238.9,11026.8,12204.5,13273.7,67122.2,71614,95223.5,92729.4,75207.8,79245.6,95950.8,94324.9,6768.51,3457.38,0,0,1403.53,4003.92,0,0,5085,6096.72,6850.82,8086.32,5092.74,98394.9,98373.9,90907.9,97081.5,98383.7,82474.6,86779,97558,98336.2,84139.1,89711,78096.5,11194.2,9431.65,10319.6,8586.56,9790.68,13533.4,46983.2,54779.8,25440.8,14042.4,26787.5,59178.8,14803,14802.7,98012.9,67869.9,62448.4,7460.52,8786.33,2704.54,2017.9,1009.44,2801.23,45680.9,36021.6,35040.6,42872.4,12643.3,11648.3,12933.2,67151.5,73641.2,96313,92732.9,73313.6,78867.7,95804.7,92572.5,2701.95,1615.82,1033.38,3006.75,2114.79,675.572,1803.89,2575.35,4630.35,5769.34,5037.94,6300.51,8510.68,7440.53,7197.12,6216.03,7859.98,3716.16,5039.9,3729.42,6389.04,6665.82,5217.03,4272.43,3521.56,97760.4,97733.9,97733.1,95974.9,84226.4,87832.5,97735.7,95588.5,93934.6,93028,81303.6,86698.8,77780.3,74257.5,9635.73,9482.96,8265,8943.05,9297.83,9820,7734.56,10894.7,10758.7,11873.3,11947.4,10774.7,11867.9,10261.6,13007,12872.2,60077.9,51048.5,13948.1,25148.9,25713,65214.8,54202.4,25361.3,35320.9,43910.4,36599.4,13823.1,25374.4,59374.9,67523.6,60078.7,68976.8,52110.7,50001.1,90942.1,84434.6,88888.6,82581.2,13680.2,13794,
500,0,13457.8,13459.5,89397.1,89419.6,0,13459.8,44660.8,34869.9,32518.5,37916.3,11127.3,10025.2,11096,12068.2,61026.1,65110,86575.4,84307.8,68377.4,72048.5,87236.6,85758.4,6153.76,3143.36,0,0,1276.06,3640.26,0,0,4623.15,5542.98,6228.59,7351.87,4630.18,89458.8,89439.7,82651.7,88264.7,89448.6,74984.3,78897.8,88697.9,89405.4,76497.6,81563.5,71003.8,10177.5,8575.01,9382.32,7806.67,8901.43,12304.3,42716.1,49804.6,23130.2,12767,24354.5,53804.1,13458.5,13458.2,89111.5,61705.9,56776.7,6782.91,7988.3,2458.9,1834.62,917.758,2546.81,41532,32750,31858.1,38978.6,11495,10590.3,11758.5,61052.7,66953,87565.9,84311,66655.2,71705,87103.8,84165.2,2456.54,1469.06,939.522,2733.66,1922.71,614.212,1640.05,2341.44,4209.79,5245.33,4580.37,5728.26,7737.69,6764.74,6543.44,5651.45,7146.09,3378.63,4582.15,3390.69,5808.75,6060.39,4743.19,3884.38,3201.71,88881.9,88857.8,88857.1,87258.6,76577,79855.6,88859.5,86907.3,85403.5,84579.3,73919.6,78824.9,70716.3,67513.4,8760.56,8621.66,7514.32,8130.79,8453.35,8928.09,7032.06,9905.16,9781.51,10794.9,10862.2,9796.11,10790,9329.59,11825.6,11703,54621.6,46412.1,12681.3,22864.8,23377.7,59292,49279.7,23057.9,32113,39922.4,33275.3,12567.6,23069.8,53982.3,61391,54622.3,62712.3,47377.9,45459.9,82682.8,76766.2,80815.8,75081.2,12437.7,12541.2,
525,0,12235.5,12237.1,81278.1,81298.6,0,12237.4,40604.7,31702.9,29565.1,34472.7,10116.7,9114.72,10088.2,10972.1,55483.7,59196.7,78712.7,76651,62167.3,65505.1,79313.9,77969.9,5594.85,2857.87,0,0,1160.16,3309.64,0,0,4203.26,5039.55,5662.89,6684.15,4209.65,81334.2,81316.9,75145.4,80248.6,81325,68174.2,71732.3,80642.4,81285.7,69550.1,74156,64555.2,9253.13,7796.2,8530.19,7097.65,8092.98,11186.8,38836.6,45281.3,21029.5,11607.4,22142.6,48917.6,12236.2,12235.9,81018.5,56101.8,51620.3,6166.86,7262.78,2235.57,1668,834.404,2315.5,37760,29775.6,28964.7,35438.5,10451,9628.48,10690.6,55507.9,60872.4,79613.2,76653.9,60601.6,65192.7,79193.1,76521.3,2233.43,1335.64,854.192,2485.38,1748.08,558.428,1491.1,2128.79,3827.44,4768.93,4164.36,5208,7034.93,6150.34,5949.14,5138.17,6497.06,3071.78,4165.98,3082.74,5281.18,5509.96,4312.4,3531.59,2910.92,80809.7,80787.8,80787.2,79333.8,69622.3,72603.2,80789.4,79014.4,77647.2,76897.9,67206.2,71666,64293.9,61381.8,7964.89,7838.62,6831.85,7392.32,7685.59,8117.21,6393.39,9005.55,8893.12,9814.51,9875.69,8906.4,9810,8482.25,10751.6,10640.1,49660.8,42197,11529.5,20788.2,21254.5,53907,44804,20963.8,29196.4,36296.6,30253.2,11426.2,20974.6,49079.6,55815.4,49661.5,57016.7,43075,41331.2,75173.6,69794.3,73476.1,68262.3,11308.1,11402.2,
550,0,11124.3,11125.7,73896.5,73915.1,0,11125.9,36916.9,28823.6,26880,31341.9,9197.9,8286.9,9172,9975.59,50444.7,53820.4,71564,69689.6,56521.3,59555.9,72110.6,70888.7,5086.72,2598.31,0,0,1054.79,3009.05,0,0,3821.51,4581.85,5148.58,6077.09,3827.33,73947.5,73931.7,68320.7,72960.4,73939.1,61982.7,65217.6,73318.5,73903.4,63233.5,67421.1,58692.3,8412.75,7088.14,7755.47,6453.03,7357.96,10170.8,35309.4,41168.8,19119.6,10553.2,20131.6,44474.9,11124.9,11124.6,73660.4,51006.6,46932.1,5606.78,6603.16,2032.53,1516.51,758.622,2105.2,34330.7,27071.4,26334.1,32220,9501.82,8754.01,9719.65,50466.6,55343.9,72382.8,69692.2,55097.7,59271.9,72000.8,69571.7,2030.59,1214.33,776.613,2259.65,1589.32,507.71,1355.67,1935.45,3479.83,4335.81,3786.15,4735,6396,5591.76,5408.83,4671.51,5906.98,2792.79,3787.62,2802.76,4801.53,5009.54,3920.74,3210.85,2646.55,73470.6,73450.7,73450.1,72128.7,63299.2,66009.4,73452.1,71838.3,70595.3,69914,61102.5,65157.3,58454.7,55807.1,7241.51,7126.7,6211.37,6720.94,6987.57,7379.99,5812.73,8187.65,8085.43,8923.15,8978.77,8097.51,8919.04,7711.88,9775.09,9673.78,45150.6,38364.6,10482.4,18900.2,19324.1,49011.2,40734.9,19059.8,26544.8,33000.1,27505.6,10388.4,19069.6,44622.2,50746.3,45151.2,51838.5,39162.9,37577.4,68346.4,63455.6,66803,62062.8,10281.1,10366.6,
575,0,10114,10115.2,67185.2,67202.1,0,10115.5,33564.1,26205.9,24438.7,28495.4,8362.54,7534.28,8338.99,9069.6,45863.3,48932.5,65064.6,63360.4,51388,54147,65561.5,64450.6,4624.74,2362.33,0,0,958.995,2735.76,0,0,3474.44,4165.72,4680.98,5525.16,3479.73,67231.6,67217.3,62115.8,66334.2,67223.9,56353.4,59294.5,66659.8,67191.5,57490.7,61297.9,53361.9,7648.7,6444.39,7051.11,5866.96,6689.7,9247.04,32102.6,37429.9,17383.1,9594.78,18303.2,40435.7,10114.5,10114.3,66970.6,46374.2,42669.7,5097.56,6003.46,1847.94,1378.78,689.724,1914,31212.7,24612.8,23942.4,29293.8,8638.86,7958.96,8836.91,45883.3,50317.6,65809,63362.8,50093.7,53888.8,65461.7,63253.2,1846.17,1104.05,706.08,2054.43,1444.98,461.6,1232.55,1759.67,3163.79,3942.03,3442.29,4304.96,5815.11,5083.91,4917.59,4247.24,5370.51,2539.15,3443.63,2548.21,4365.45,4554.57,3564.65,2919.23,2406.18,66798,66779.9,66779.4,65578,57550.4,60014.4,66781.2,65314,64183.9,63564.4,55553.2,59239.7,53145.8,50738.7,6583.83,6479.45,5647.25,6110.54,6352.96,6709.74,5284.81,7444.04,7351.11,8112.74,8163.31,7362.08,8109,7011.48,8887.31,8795.2,41050,34880.3,9530.38,17183.6,17569.1,44560,37035.4,17328.8,24134,30003,25007.5,9444.95,17337.7,40569.6,46137.5,41050.6,47130.5,35606.1,34164.7,62139.1,57692.6,60736,56426.2,9347.33,9425.11,
600,0,9195.4,9196.56,61083.4,61098.8,0,9196.79,30515.8,23825.8,22219.2,25907.5,7603.05,6850.01,7581.64,8245.89,41698,44488.4,59155.4,57606,46721,49229.4,59607.2,58597.2,4204.72,2147.78,0,0,871.899,2487.3,0,0,3158.89,3787.39,4255.85,5023.36,3163.7,61125.6,61112.6,56474.4,60309.7,61118.7,51235.4,53909.4,60605.7,61089.1,52269.4,55730.9,48515.5,6954.04,5859.11,6410.73,5334.12,6082.14,8407.22,29187,34030.5,15804.4,8723.38,16640.9,36763.3,9195.89,9195.69,60888.3,42162.5,38794.4,4634.6,5458.22,1680.11,1253.55,627.083,1740.17,28378,22377.4,21768,26633.3,7854.28,7236.13,8034.34,41716.1,45747.7,59832.2,57608.2,45544.2,48994.7,59516.5,57508.6,1678.5,1003.78,641.953,1867.84,1313.74,419.677,1120.61,1599.85,2876.45,3584.01,3129.66,3913.98,5286.98,4622.19,4470.98,3861.5,4882.76,2308.54,3130.87,2316.78,3968.98,4140.92,3240.91,2654.11,2187.65,60731.4,60715,60714.5,59622.2,52323.7,54563.9,60716.1,59382.2,58354.7,57791.5,50507.9,53859.6,48319.1,46130.6,5985.88,5890.98,5134.36,5555.58,5775.98,6100.36,4804.84,6767.97,6683.48,7375.94,7421.91,6693.46,7372.54,6374.69,8080.16,7996.42,37321.8,31712.5,8664.83,15623,15973.5,40513,33671.8,15755,21942.1,27278.1,22736.3,8587.15,15763.1,36885.1,41947.3,37322.3,42850.1,32372.4,31061.8,56495.7,52453,55219.9,51301.6,8498.4,8569.12,
625,0,8360.27,8361.32,55535.8,55549.8,0,8361.54,27744.4,21662,20201.3,23554.5,6912.54,6227.89,6893.07,7497,37911,40448,53782.9,52374.2,42477.8,44758.4,54193.7,53275.4,3822.84,1952.72,0,0,792.712,2261.4,0,0,2872,3443.41,3869.33,4567.14,2876.37,55574.2,55562.3,51345.4,54832.4,55567.9,46582.2,49013.3,55101.5,55541,47522.3,50669.4,44109.4,6322.47,5326.98,5828.5,4849.67,5529.76,7643.68,26536.3,30939.8,14369,7931.12,15129.6,33424.4,8360.72,8360.54,55358.4,38333.3,35271.1,4213.69,4962.5,1527.52,1139.71,570.131,1582.13,25800.7,20345.1,19791,24214.4,7140.95,6578.94,7304.66,37927.5,41592.9,54398.3,52376.2,41407.9,44545,54111.2,52285.6,1526.06,912.614,583.651,1698.21,1194.43,381.562,1018.83,1454.55,2615.21,3258.51,2845.42,3558.51,4806.82,4202.4,4064.92,3510.8,4439.3,2098.88,2846.53,2106.37,3608.52,3764.84,2946.57,2413.06,1988.97,55215.8,55200.8,55200.4,54207.3,47571.6,49608.4,55201.9,53989.1,53054.9,52542.9,45920.7,48968.1,43930.8,41941,5442.25,5355.96,4668.06,5051.02,5251.4,5546.32,4368.47,6153.3,6076.48,6706.05,6747.85,6085.56,6702.97,5795.74,7346.32,7270.18,33932.3,28832.4,7877.89,14204.1,14522.7,36833.6,30613.7,14324.1,19949.3,24800.7,20671.4,7807.27,14331.5,33535.2,38137.6,33932.7,38958.4,29432.3,28240.8,51364.7,47689.2,50204.9,46642.4,7726.58,7790.87,
650,0,7600.99,7601.95,50492.1,50504.8,0,7602.14,25224.6,19694.6,18366.6,21415.3,6284.74,5662.28,6267.04,6816.12,34467.9,36774.5,48898.4,47617.6,38619.9,40693.4,49271.8,48436.9,3475.65,1775.38,0,0,720.718,2056.02,0,0,2611.16,3130.68,3517.92,4152.35,2615.14,50526.9,50516.2,46682.2,49852.5,50521.2,42351.6,44561.9,50097.2,50496.8,43206.3,46067.6,40103.3,5748.26,4843.19,5299.16,4409.22,5027.55,6949.48,24126.2,28129.9,13064,7210.81,13755.5,30388.8,7601.4,7601.23,50330.8,34851.8,32067.8,3831,4511.81,1388.79,1036.2,518.351,1438.44,23457.5,18497.4,17993.6,22015.3,6492.41,5981.44,6641.25,34482.9,37815.5,49457.8,47619.4,37647.2,40499.4,49196.8,47537,1387.46,829.73,530.644,1543.98,1085.95,346.908,926.303,1322.45,2377.7,2962.57,2587,3235.33,4370.26,3820.74,3695.74,3191.95,4036.12,1908.26,2588.01,1915.07,3280.79,3422.92,2678.96,2193.91,1808.33,50201.1,50187.5,50187.1,49284.2,43251.2,45102.9,50188.4,49085.8,48236.5,47770.9,41750.2,44520.8,39941,38131.9,4947.98,4869.53,4244.11,4592.28,4774.47,5042.6,3971.72,5594.46,5524.62,6097.01,6135.01,5532.86,6094.2,5269.37,6679.13,6609.9,30850.5,26213.8,7162.42,12914.1,13203.8,33488.4,27833.4,13023.2,18137.5,22548.3,18794,7098.21,13029.9,30489.5,34674,30850.9,35420.2,26759.3,25675.9,46699.8,43358,45645.3,42406.3,7024.85,7083.3,
675,0,6910.67,6911.54,45906.4,45918,0,6911.71,22933.7,17906,16698.5,19470.4,5713.96,5148.03,5697.87,6197.08,31337.5,33434.6,44457.4,43293,35112.5,36997.6,44797,44037.9,3159.99,1614.14,0,0,655.262,1869.29,0,0,2374.01,2846.35,3198.42,3775.23,2377.63,45938.1,45928.3,42442.5,45324.9,45932.8,38505.2,40514.8,45547.3,45910.7,39282.3,41883.7,36461.1,5226.21,4403.33,4817.89,4008.78,4570.94,6318.33,21935.1,25575.1,11877.5,6555.92,12506.3,27628.9,6911.04,6910.89,45759.7,31686.6,29155.4,3483.07,4102.05,1262.66,942.09,471.275,1307.8,21327.1,16817.4,16359.4,20015.9,5902.77,5438.2,6038.09,31351.2,34381,44966,43294.6,34228.1,36821.2,44728.8,43219.7,1261.45,754.374,482.451,1403.75,987.325,315.402,842.176,1202.35,2161.75,2693.51,2352.05,2941.5,3973.35,3473.74,3360.1,2902.06,3669.56,1734.95,2352.96,1741.14,2982.83,3112.05,2435.66,1994.66,1644.1,45641.8,45629.5,45629.1,44808.2,39323.1,41006.7,45630.3,44627.8,43855.6,43432.4,37958.4,40477.4,36313.5,34668.8,4498.6,4427.28,3858.65,4175.21,4340.85,4584.63,3611.01,5086.37,5022.87,5543.28,5577.83,5030.37,5540.72,4790.81,6072.53,6009.59,28048.7,23833.1,6511.92,11741.2,12004.6,30447,25305.6,11840.4,16490.3,20500.5,17087.1,6453.55,11846.5,27720.4,31524.9,28049.1,32203.4,24329,23344.1,42458.5,39420.3,41499.7,38555,6386.85,6439.99,
