250,231605,35023,231656,35023.5,0,0,35022.7,4835.31,2418.78,23310.2,229967,224504,199463,205216,52232,146799,133255,226082,230173,195643,202970,21478.3,150353,187533,213106,220844,231484,168808,35026.1,33988,85936.8,69097.9,35022.2,115342,184726,164005,210175,217495,231564,231433,133153,110950,75646.3,93224.8,45284.2,56260.6,32850.8,35024.9,32159.9,30688.5,28417.6,25907.1,19819.2,18238.4,24454.1,27506.2,17095.5,14854.3,19307.6,16717.5,13848.7,22149.1,30652.8,10723.3,9082.05,7511.92,5082.72,0,12602.5,10312.8,6926.85,0,2542.72,0,0,231615,35022.5,4775.7,2327.57,24250.7,230921,226409,197987,206048,150944,134588,230636,227476,195372,205231,223187,215464,214581,184296,183924,222095,125269,132396,148891,158208,168514,167477,53354.9,52236.2,77232.3,105130,74190,96127.9,117075,67212.4,83563.3,206943,215130,213381,188090,185174,199912,193535,204778,167653,230856,228750,222618,220527,228737,142038,134077,113032,105520,79990.1,98096.9,34400.9,32865,31591.9,30584.2,30354.3,27714.9,29092.7,29863,26090.4,27281.9,21524.2,22890.2,23213.3,22830,25011.5,24992.2,27655,19111.1,17004.1,15211.6,12004.9,12892.4,18449.9,15857.6,10187.2,11645.6,9482.38,10047.1,12659.9,10491.8,7351.11,7210.9,4552,4142.81,7088.96,1671.73,2702.7,2418.65,4775.56,7388.79,15999.6,14102.8,16981.3,14792,18730.5,20660.7,20541.5,21351.8,32623.7,44981.4,33504.9,32439.4,59786.3,174637,152939,
275,210660,31780.5,210706,31780.9,0,0,31780.1,4385.35,2193.68,21145.8,209166,204183,181355,186598,47414.3,133397,121072,205622,209354,177874,184551,19483.2,136631,170485,193790,200846,210550,153431,31783.2,30840.3,78043.5,62739.6,31779.7,104779,167928,149057,191118,197792,210623,210503,120980,100785,68690.6,84668.7,41102.2,51074.7,29807.4,31782.1,29179.9,27843.8,25781.8,23502.8,17977.7,16543.4,22184,24954.5,15506.4,13473.2,17513.6,15163.5,12560.9,20092,27811.4,9725.85,8237.12,6812.99,4609.75,0,11430.4,9353.49,6282.33,0,2306.09,0,0,210669,31779.9,4331.3,2110.96,21999.3,210036,205921,180010,187356,137169,122285,209776,206894,177627,186611,202982,195940,195135,167537,167197,201987,113808,120291,135300,143781,153163,152219,48434.4,47418,70131.7,95492.7,67367.2,87308,106355,61026,75886.3,188172,195636,194041,170993,168336,181764,175953,186199,152379,209977,208056,202463,200556,208043,129064,121820,102678,95846.7,72638.5,89098.1,31215.3,29820.3,28664.1,27749.1,27540.3,25143.9,26394.8,27094.2,23669.2,24750.8,19524.9,20764.6,21057.9,20709.9,22689.9,22672.4,25089.6,17335.2,15423.5,13797.3,10888.3,11693.4,16735.3,14383.3,9239.52,10562.4,8600.24,9112.5,11482.5,9515.86,6667.14,6539.97,4128.41,3757.29,6429.37,1516.16,2451.18,2193.57,4331.17,6701.31,14512.2,12791.4,15402.8,13416.6,16989.9,18741.3,18633.1,19368.5,29601.2,40827,30401.5,29433.7,54278,158739,138984,
300,191570,28864.6,191612,28865,0,0,28864.3,3981.9,1991.86,19202.6,190209,185672,164887,169661,43072.7,121248,110038,186982,190381,161719,167797,17692.5,124190,154994,176208,182633,191470,139474,28867.1,28010.2,70913.2,57001.8,28863.9,95220.7,152666,135495,173776,179852,191536,191428,109954,91588.6,62411.2,76936.2,37336.2,46399.6,27071.6,28866.1,26501.5,25287.4,23414.1,21343.7,16325.2,15022.5,20145.7,22662.4,14080.7,12234.2,15903.6,13769.2,11405.7,18245.5,25258,8831.26,7479.41,6186.25,4185.66,0,10379.1,8493.13,5704.39,0,2093.92,0,0,191578,28864.1,3932.82,1916.74,19977.9,191002,187254,163663,170350,124679,111141,190765,188140,161494,169673,184578,178166,177433,152310,152002,183671,103431,109328,122979,130694,139231,138372,43999.8,43076.1,63720.9,86777,61208.2,79335.8,96653.9,55444.3,68952.3,171094,177889,176436,155455,153038,165260,159971,169297,138517,190948,189199,184105,182369,189187,117307,110718,93310.3,87098.9,65999.9,80963.3,28351,27083.3,26032.8,25201.4,25011.7,22834.5,23971,24606.4,21494.9,22477.4,17730.4,18856.4,19122.8,18806.7,20605.2,20589.3,22785.2,15741.6,14005.4,12528.5,9886.87,10617.9,15196.8,13060.7,8389.64,9590.92,7809.14,8274.3,10426.4,8640.58,6053.81,5938.33,3748.6,3411.61,5837.91,1376.67,2225.67,1991.75,3932.7,6084.84,13177.8,11615.1,13986.6,12182.8,15428,17018.7,16920.4,17588.3,26884.2,37085.9,27611.5,26732.1,49311,144305,126331,
325,174192,26228.9,174230,26229.3,0,0,26228.6,3617.79,1809.71,17447.8,172954,168824,149914,154256,39143.9,110220,100026,170017,173109,147031,152561,16075.5,112895,140913,160213,166059,174101,126796,26231.2,25452.4,64452.5,51805.9,26228.3,86552.5,138796,123177,158000,163529,174161,174062,99949.7,83250.1,56723.4,69928.3,33929.4,42168,24599.3,26230.3,24081,22977.6,21275,19393.5,14833,13649.3,18304.7,20591.9,12793.5,11115.7,14449.9,12510.5,10363,16578,22950.8,8023.8,6795.53,5620.58,3802.92,0,9430.2,7716.58,5182.78,0,1902.44,0,0,174199,26228.5,3573.19,1741.47,18152.3,173675,170264,148800,154884,113340,101029,173459,171071,146826,154267,167829,161995,161328,138472,138191,167004,94018.2,99380,111795,118811,126575,125794,39986.6,39146.9,57913.9,78875.2,55629.7,72109.9,87855.6,50390,62669.9,155560,161742,160421,141333,139134,150253,145441,153925,125926,173626,172034,167399,165819,172024,106636,100644,84815.5,79167.9,59985.8,73589.6,25762.1,24609.9,23655.1,22899.4,22727,20748.3,21781.1,22358.7,19530.9,20423.8,16110,17133.1,17375.2,17088,18722.4,18707.9,20703.5,14302.7,12725.1,11383.2,8982.92,9647.16,13807.6,11866.8,7622.54,8714.02,7095.11,7517.75,9473.17,7850.54,5500.25,5395.34,3405.82,3099.64,5304.09,1250.78,2022.14,1809.62,3573.09,5528.45,11973.1,10553.2,12708,11069,14017.8,15463.2,15373.9,15980.8,24428.9,33701.9,25089.9,24290.6,44814.5,131190,114842,
350,158381,23840,158416,23840.3,0,0,23839.8,3288.03,1644.76,15858,157255,153499,136299,140249,35580.7,100202,90932.5,154584,157396,133678,138706,14610.7,102635,128113,145667,150984,158298,115275,23842,23134.1,58589.1,47091.7,23839.4,78682.1,126188,111984,143654,148682,158353,158263,90863.3,75679.4,51562.3,63567.5,30840.3,38329.9,22358.6,23841.2,21887.5,20884.4,19336.8,17626.5,13481.3,12405.4,16636.9,18715.9,11627.6,10102.7,13133.1,11370.4,9418.51,15067.4,20860.1,7292.48,6176.15,5108.29,3456.29,0,8570.73,7013.26,4710.39,0,1729.04,0,0,158388,23839.6,3247.5,1582.74,16498.3,157911,154809,135286,140819,103039,91844.6,157715,155542,133491,140258,152593,147287,146680,125893,125638,151843,85470,90345.3,101634,108014,115074,114363,36346.8,35583.4,52644.6,71701.8,50568,65551,79866.8,45804.5,56968.5,141434,147057,145856,128495,126495,136607,132231,139948,114484,157866,156418,152203,150765,156409,96942.8,91494.8,77102.7,71967.9,54528.2,66896.2,23415.6,22368.2,21500.3,20813.4,20656.6,18858,19796.8,20321.8,17751.4,18563,14642,15572,15792,15530.9,17016.5,17003.4,18817.2,12999.3,11565.4,10345.8,8164.2,8767.91,12549.4,10785.3,6927.79,7919.8,6448.43,6832.55,8609.78,7135.02,4998.92,4903.57,3095.38,2817.12,4820.64,1136.77,1837.83,1644.67,3247.41,5024.55,10882,9591.36,11549.9,10060.2,12740.3,14054.1,13973,14524.6,22203.7,30633.5,22804.6,22078,40735.8,119271,104405,
375,144001,21671.6,144033,21671.9,0,0,21671.3,2988.84,1495.1,14415.2,142977,139561,123920,127512,32345.3,91097.3,82669.6,140548,143106,121537,126109,13281.4,93309.6,116477,132439,137274,143926,104803,21673.4,21029.8,53263.2,42810.4,21671,71531.4,114726,101811,130608,135181,143976,143894,82606.7,68801.4,46874.8,57789.5,28035.7,34844.7,20324.8,21672.7,19896.5,18984.6,17577.7,16023,12254.7,11276.7,15123.3,17013.2,10569.7,9183.46,11938.2,10335.8,8561.52,13696.6,18962.5,6628.93,5614.16,4643.47,3141.79,0,7790.88,6375.11,4281.77,0,1571.7,0,0,144007,21671.2,2952,1438.72,14997.4,143574,140753,122999,128031,93677.5,83498.9,143395,141419,121367,127521,138738,133912,133360,114458,114226,138056,77703,82135.7,92399.5,98200.6,104620,103974,33041.8,32347.7,47858.8,65184.9,45970.9,59592.8,72608.5,41640.1,51789.9,128590,133704,132611,116824,115006,124201,120221,127238,104083,143533,142216,138382,137076,142208,88134.3,83180.8,70095.5,65427,49571.3,60815.8,21285.8,20333.6,19544.5,18920,18777.6,17142.5,17995.9,18473.2,16136.5,16874.3,13309.8,14155.2,14355.3,14118,15468.4,15456.5,17105.4,11816.6,10513.1,9404.41,7421.34,7970.12,11407.6,9803.95,6297.42,7199.17,5861.67,6210.85,7826.38,6485.79,4544.06,4457.38,2813.72,2560.77,4382,1033.33,1670.59,1495.02,2951.91,4567.35,9891.83,8718.66,10499,9144.87,11581.1,12775.4,12701.7,13203.1,20184,27847.6,20730.3,20069.7,37032,108437,94919.4,
400,130925,19701.8,130954,19702,0,0,19701.6,2717.12,1359.17,13104.8,129993,126888,112666,115931,29405.7,82821.9,75159.3,127785,130111,110498,114656,12074,84833.3,105898,120411,124808,130856,95283.5,19703.4,19118.3,48423.5,38920.2,19701.3,65032.5,104306,92562.6,118747,122905,130902,130827,75102.1,62550.4,42615.4,52538.6,25487.7,31678.1,18477.3,19702.8,18088,17259,15979.9,14566.4,11140.7,10251.6,13748.6,15466.7,9608.8,8348.59,10852.9,9396.22,7783.19,12451.5,17238.9,6026.28,5103.77,4221.32,2856.16,0,7082.6,5795.54,3892.51,0,1428.82,0,0,130931,19701.4,2683.62,1307.92,13634.1,130536,127971,111828,116403,85167.8,75913.3,130374,128577,110344,115940,126139,121751,121249,104062,103851,125519,70643.7,74673.9,84005.8,89280.3,95117.3,94529.8,30039,29408,43510,59262.4,41793.6,54178.2,66011.9,37856.2,47084,116912,121561,120568,106214,104560,112921,109302,115683,94629.2,130499,129302,125816,124627,129294,80127.9,75624.1,63727,59482.5,45067,55290.2,19351,18485.3,17767.9,17200.2,17070.7,15584.2,16360.1,16794,14669.6,15340.4,12099.9,12868.5,13050.3,12834.6,14062.3,14051.4,15550.5,10742.4,9557.41,8549.46,6746.66,7245.55,10370.5,8912.68,5724.91,6544.69,5328.78,5646.21,7114.88,5896.16,4130.94,4052.15,2557.92,2327.97,3983.62,939.387,1518.72,1359.1,2683.54,4152.12,8992.58,7926.04,9544.58,8313.51,10528.3,11614,11547,12002.9,18349.4,25316.7,18846,18245.4,33666.7,98587.2,86297,
425,119035,17911.7,119061,17911.9,0,0,17911.5,2470.21,1235.66,11914,118188,115364,102433,105402,26734.1,75298.9,68332.2,116180,118295,100463,104243,10976.9,77127.7,96279.6,109476,113473,118973,86629.1,17913.2,17381.2,44024.5,35384.3,17911.2,59125,94832,84155.2,107962,111743,119014,118946,68280.2,56868.4,38743.9,47765.9,23172,28800.1,16798.5,17912.6,16444.5,15690.8,14527.9,13242.9,10128.4,9320.05,12499.3,14061.3,8735.67,7589.97,9866.77,8542.4,7075.95,11320,15672.5,5478.68,4639.99,3837.73,2596.62,0,6439.01,5268.9,3538.8,0,1298.98,0,0,119040,17911.4,2439.76,1189.07,12395.2,118681,116349,101672,105832,77431.9,69017.7,118534,116900,100322,105410,114684,110694,110238,94610.9,94419,114120,64226.7,67890.8,76375.4,81170.9,86477.9,85943.8,27309.8,26736.2,39557.3,53879,37996.8,49256.5,60015.4,34417,42806.6,106294,110521,109618,96566.9,95063.4,102665,99375,105176,86034.1,118648,117559,114390,113309,117552,72849.6,68754.8,57938.1,54079.1,40972.8,50267.5,17592.8,16805.7,16153.5,15637.4,15519.6,14168.2,14873.6,15268,13336.7,13946.5,11000.4,11699.2,11864.5,11668.3,12784.5,12774.6,14137.5,9766.24,8688.95,7772.59,6133.59,6587.16,9428.17,8102.8,5204.69,5949.98,4844.55,5133.14,6468.35,5360.38,3755.57,3683.93,2325.48,2116.42,3621.63,854.025,1380.71,1235.6,2439.69,3774.82,8175.44,7205.81,8677.29,7558.08,9571.65,10558.7,10497.8,10912.2,16682.1,23016.6,17133.6,16587.6,30608,89632.8,78458.5,
450,108224,16284.5,108248,16284.7,0,0,16284.3,2245.8,1123.41,10831.7,107454,104887,93129.9,95829.6,24305.7,68459.7,62125.6,105628,107551,91338.2,94775.5,9979.69,70122.4,87535.1,99533,103167,108168,78760.9,16285.9,15802.2,40025.6,32170.2,16284.1,53754.6,86219,76511.7,98157.1,101594,108205,108144,62078.3,51702.9,35224.6,43427.1,21067.1,26184,15272.4,16285.3,14950.6,14265.4,13208.1,12039.8,9208.25,8473.36,11363.8,12783.9,7942.06,6900.45,8970.41,7766.35,6433.12,10291.7,14248.8,4980.95,4218.46,3489.08,2360.72,0,5854.05,4790.24,3217.3,0,1180.97,0,0,108229,16284.3,2218.12,1081.04,11269.1,107903,105782,92437.5,96219.7,70398.9,62748.9,107769,106284,91210.7,95836.4,104268,100641,100226,86017.9,85843.4,103755,58392.9,61724.3,69438.3,73798.4,78623.5,78137.8,24829.1,24307.5,35964.1,48985,34545.3,44782.4,54564.2,31290.7,38918.3,96640.2,100484,99662.2,87796.3,86429.4,93340.9,90349.4,95623.9,78220,107872,106883,104001,103018,106876,66232.7,62509.8,52675.5,49166.9,37251.1,45701.5,15994.6,15279,14686.1,14216.8,14109.8,12881.1,13522.4,13881,12125.1,12679.5,10001.1,10636.3,10786.6,10608.3,11623.1,11614.1,12853.2,8879.02,7899.59,7066.47,5576.37,5988.73,8571.66,7366.68,4731.86,5409.44,4404.44,4666.81,5880.72,4873.4,3414.38,3349.25,2114.22,1924.15,3292.61,776.438,1255.28,1123.35,2218.05,3431.89,7432.73,6551.19,7888.99,6871.45,8702.1,9599.5,9544.08,9920.87,15166.7,20925.7,15577.1,15080.8,27827.7,81491.8,71332.3,
475,98395.3,14805.3,98417.1,14805.5,0,0,14805.2,2041.8,1021.36,9847.81,97695.3,95361,84671.6,87126.1,22097.9,62241.8,56483,96035.2,97783.4,83042.6,86167.7,9073.18,63753.5,79584.9,90493.2,93797.7,98343.8,71607.5,14806.6,14366.9,36390.1,29248.1,14805,48872.2,78388.3,69562.5,89242.3,92367.3,98378,98322.2,56440,47006.9,32025.2,39482.7,19153.5,23805.7,13885.2,14806.1,13592.6,12969.6,12008.4,10946.2,8371.82,7703.68,10331.6,11622.7,7220.64,6273.64,8155.58,7060.89,5848.76,9356.83,12954.5,4528.51,3835.27,3172.15,2146.28,0,5322.29,4355.11,2925.06,0,1073.7,0,0,98399.6,14805.1,2016.63,982.845,10245.5,98103.2,96175.1,84042,87480.8,64004.9,57049.6,97981.2,96630.9,82926.7,87132.3,94798.3,91500.3,91123.1,78205.5,78046.8,94332.1,53089.3,56118.1,63131.6,67095.6,71482.6,71041,22573.8,22099.6,32697.5,44535.8,31407.6,40714.9,49608.3,28448.6,35383.4,87863.1,91357.6,90610.7,79822.3,78579.5,84863.4,82143.6,86939.1,71115.7,98075.3,97175.4,94555.3,93662.1,97169.6,60217.1,56832.3,47891.1,44701.2,33867.6,41550.5,14541.7,13891.2,13352.1,12925.5,12828.1,11711,12294.1,12620.2,11023.7,11527.8,9092.62,9670.19,9806.84,9644.72,10567.3,10559.2,11685.7,8072.49,7182.03,6424.59,5069.84,5444.74,7793.05,6697.53,4302.04,4918.07,4004.36,4242.9,5346.54,4430.72,3104.23,3045.02,1922.17,1749.37,2993.52,705.91,1141.25,1021.31,2016.57,3120.15,6757.57,5956.11,7172.39,6247.28,7911.64,8727.53,8677.14,9019.71,13789,19025,14162.2,13710.9,25300.1,74090.4,64853.5,
500,89458.9,13460.6,89478.7,13460.8,0,0,13460.5,1856.34,928.59,8953.34,88822.4,86700.1,76981.5,79213.1,20090.8,56588.7,51352.9,87313.1,88902.5,75500.4,78341.7,8249.07,57963.1,72356.7,82274.4,85278.8,89412.1,65103.8,13461.7,13062,33084.9,26591.6,13460.3,44433.4,71268.8,63244.6,81137.1,83978.2,89443.1,89392.4,51313.8,42737.5,29116.4,35896.7,17413.8,21643.5,12624,13461.3,12358,11791.6,10917.7,9951.95,7611.41,7003.96,9393.15,10567,6564.8,5703.81,7414.81,6419.56,5317.52,8506.95,11777.8,4117.18,3486.92,2884.02,1951.34,0,4838.87,3959.54,2659.38,0,976.172,0,0,89462.8,13460.4,1833.46,893.573,9314.93,89193.3,87440.3,76409.1,79535.6,58191.7,51868.1,89082.4,87854.7,75395,79218.7,86188.5,83190,82847.1,71102.6,70958.4,85764.6,48267.5,51021.2,57397.7,61001.7,64990.2,64588.8,20523.5,20092.4,29727.7,40490.8,28554.9,37016.9,45102.6,25864.7,32169.7,79883.2,83060.3,82381.2,72572.6,71442.7,77155.9,74683.1,79043.1,64656.7,89167.9,88349.7,85967.6,85155.5,88344.4,54747.9,51670.5,43541.4,40641.2,30791.5,37776.7,13220.9,12629.5,12139.3,11751.5,11663,10647.3,11177.4,11473.9,10022.4,10480.7,8266.74,8791.85,8916.1,8768.69,9607.5,9600.08,10624.3,7339.27,6529.69,5841.04,4609.35,4950.2,7085.21,6089.2,3911.29,4471.36,3640.64,3857.52,4860.92,4028.28,2822.28,2768.44,1747.58,1590.47,2721.62,641.792,1037.59,928.542,1833.41,2836.74,6143.78,5415.12,6520.92,5679.84,7193.03,7934.81,7889,8200.46,12536.6,17297,12875.9,12465.6,23002.2,67361.3,58963.2,
525,81334,12238,81352,12238.2,0,0,12237.9,1687.74,844.25,8140.14,80755.4,78825.8,69989.8,72018.7,18266.1,51449.1,46688.8,79383.1,80828.2,68643.3,71226.5,7499.84,52698.7,65785.1,74802,77533.5,81291.4,59190.9,12239.1,11875.6,30080,24176.5,12237.7,40397.8,64795.9,57500.5,73768,76351.1,81319.6,81273.5,46653.3,38855.8,26471.9,32636.4,15832.2,19677.7,11477.4,12238.7,11235.6,10720.6,9926.07,9048.05,6920.09,6367.81,8540.01,9607.28,5968.54,5185.75,6741.35,5836.49,4834.55,7734.3,10708.1,3743.23,3170.21,2622.08,1774.1,0,4399.37,3599.91,2417.83,0,887.509,0,0,81337.6,12237.8,1666.93,812.413,8468.89,81092.5,79498.7,69469.4,72311.9,52906.5,47157.2,80991.7,79875.5,68547.4,72023.8,78360.6,75634.4,75322.7,64644.8,64513.7,77975.3,43883.6,46387.3,52184.6,55461.3,59087.6,58722.6,18659.4,18267.5,27027.7,36813.3,25961.4,33654.9,41006.2,23515.5,29247.9,72627.9,75516.5,74899.1,65981.3,64954,70148.3,67900.1,71864.1,58784.3,81069.4,80325.6,78159.8,77421.5,80320.8,49775.5,46977.6,39586.8,36950,27994.9,34345.6,12020.1,11482.4,11036.8,10684.1,10603.7,9680.27,10162.2,10431.8,9112.15,9528.82,7515.91,7993.32,8106.28,7972.27,8734.89,8728.14,9659.33,6672.67,5936.62,5310.52,4190.7,4500.59,6441.69,5536.14,3556.04,4065.24,3309.98,3507.15,4419.42,3662.41,2565.94,2516.99,1588.85,1446.02,2474.43,583.5,943.351,844.206,1666.88,2579.09,5585.77,4923.28,5928.65,5163.96,6539.72,7214.12,7172.48,7455.64,11397.9,15726,11706.4,11333.4,20913,61243.3,53608,
550,73947,11126.5,73963.4,11126.7,0,0,11126.4,1534.45,767.571,7400.81,73420.9,71666.6,63633.1,65477.8,16607.1,46776.3,42448.4,72173.3,73487.2,62408.9,64757.5,6818.67,47912.4,59810.3,68008.3,70491.7,73908.3,53815,11127.5,10797,27348,21980.6,11126.2,36728.7,58910.9,52278.1,67068.1,69416.7,73934,73892,42416.1,35326.8,24067.7,29672.2,14394.3,17890.5,10435,11127.1,10215.1,9746.9,9024.53,8226.26,6291.58,5789.46,7764.36,8734.7,5426.45,4714.76,6129.07,5306.39,4395.45,7031.83,9735.55,3403.25,2882.28,2383.93,1612.97,0,3999.8,3272.95,2198.23,0,806.901,0,0,73950.2,11126.3,1515.53,738.626,7699.7,73727.4,72278.4,63160,65744.3,48101.3,42874.3,73635.8,72620.9,62321.7,65482.4,71243.7,68765.1,68481.7,58773.6,58654.3,70893.3,39897.9,42174.2,47445,50424.1,53721.1,53389.2,16964.7,16608.4,24572.9,33469.8,23603.5,30598.2,37281.8,21379.7,26591.5,66031.6,68657.9,68096.6,59988.7,59054.7,63777.2,61733.2,65337.2,53445.3,73706.5,73030.2,71061.1,70389.8,73025.8,45254.7,42710.9,35991.4,33594,25452.3,31226.2,10928.4,10439.5,10034.4,9713.74,9640.58,8801.06,9239.26,9484.3,8284.54,8663.37,6833.28,7267.33,7370.03,7248.19,7941.54,7935.41,8782.03,6066.63,5397.42,4828.19,3810.08,4091.82,5856.62,5033.32,3233.06,3696.02,3009.35,3188.61,4018.03,3329.77,2332.89,2288.39,1444.54,1314.68,2249.69,530.504,857.671,767.531,1515.49,2344.85,5078.44,4476.12,5390.18,4694.94,5945.75,6558.9,6521.04,6778.48,10362.7,14297.7,10643.2,10304,19013.6,55681,48739.1,
575,67230.9,10116,67245.8,10116.1,0,0,10115.9,1395.09,697.857,6728.64,66752.6,65157.6,57853.7,59530.9,15098.8,42527.9,38593.1,65618.3,66812.8,56740.7,58876,6199.37,43560.8,54378.1,61831.5,64089.4,67195.7,48927.3,10116.8,9816.37,24864.2,19984.3,10115.7,33392.9,53560.5,47530,60976.8,63112,67219.1,67180.9,38563.7,32118.3,21881.7,26977.3,13086.9,16265.6,9487.24,10116.5,9287.33,8861.65,8204.89,7479.12,5720.15,5263.64,7059.17,7941.38,4933.6,4286.54,5572.4,4824.44,3996.24,6393.17,8851.33,3094.16,2620.5,2167.41,1466.47,0,3636.52,2975.68,1998.58,0,733.615,0,0,67233.9,10115.8,1377.89,671.541,7000.38,67031.3,65713.9,57423.6,59773.2,43732.6,38980.3,66948,66025.3,56661.5,59535.1,64773.1,62519.6,62262,53435.6,53327.2,64454.6,36274.3,38343.8,43135.9,45844.5,48841.9,48540.2,15423.9,15099.9,22341.1,30429.9,21459.8,27819.2,33895.8,19438,24176.3,60034.4,62422.1,61911.8,54540.3,53691.1,57984.8,56126.4,59403.1,48591.3,67012.2,66397.4,64607.1,63996.8,66393.4,41144.5,38831.8,32722.5,30542.9,23140.6,28390.2,9935.85,9491.35,9122.99,8831.5,8764.98,8001.71,8400.12,8622.9,7532.11,7876.52,6212.65,6607.28,6700.65,6589.88,7220.26,7214.69,7984.41,5515.63,4907.21,4389.68,3464.03,3720.19,5324.7,4576.17,2939.42,3360.33,2736.03,2899.01,3653.09,3027.35,2121.01,2080.55,1313.35,1195.28,2045.36,482.321,779.774,697.82,1377.85,2131.88,4617.19,4069.58,4900.62,4268.53,5405.73,5963.2,5928.77,6162.83,9421.53,12999.1,9676.53,9368.18,17286.7,50623.8,44312.5,
600,61124.8,9197.2,61138.4,9197.31,0,0,9197.1,1268.38,634.475,6117.52,60689.9,59239.8,52599.3,54124.1,13727.4,38665.4,35087.9,59658.6,60744.7,51587.3,53528.7,5636.32,39604.5,49439.3,56215.8,58268.6,61092.8,44483.6,9197.98,8924.81,22605.9,18169.2,9196.97,30360,48695.9,43213.2,55438.7,57380,61114,61079.3,35061.2,29201.2,19894.4,24527.1,11898.3,14788.3,8625.58,9197.66,8443.82,8056.8,7459.69,6799.84,5200.62,4785.57,6418.03,7220.12,4485.51,3897.22,5066.3,4386.27,3633.29,5812.52,8047.42,2813.13,2382.49,1970.56,1333.28,0,3306.24,2705.42,1817.06,0,666.985,0,0,61127.5,9197.04,1252.74,610.549,6364.58,60943.3,59745.5,52208.2,54344.4,39760.7,35439.9,60867.6,60028.7,51515.3,54127.9,58890.2,56841.4,56607.1,48582.4,48483.8,58600.6,32979.7,34861.3,39218.2,41680.7,44406,44131.6,14023.1,13728.5,20312,27666.2,19510.7,25292.5,30817.2,17672.5,21980.6,54581.9,56752.8,56288.8,49586.8,48814.7,52718.4,51028.8,54007.9,44178,60926,60366.9,58739.3,58184.4,60363.3,37407.6,35304.9,29750.5,27768.9,21038.9,25811.7,9033.44,8629.31,8294.41,8029.39,7968.92,7274.97,7637.19,7839.73,6848.01,7161.15,5648.39,6007.18,6092.07,5991.36,6564.49,6559.42,7259.24,5014.68,4461.52,3990.99,3149.41,3382.31,4841.09,4160.55,2672.45,3055.13,2487.53,2635.71,3321.31,2752.39,1928.37,1891.58,1194.06,1086.72,1859.59,438.515,708.952,634.442,1252.71,1938.25,4197.84,3699.97,4455.53,3880.85,4914.76,5421.6,5390.3,5603.1,8565.83,11818.5,8797.68,8517.33,15716.7,46026,40287.9,
625,55573.2,8361.88,55585.6,8361.98,0,0,8361.79,1153.18,576.85,5561.91,55177.9,53859.4,47822,49208.3,12480.7,35153.7,31901.1,54240.2,55227.6,46902,48667,5124.41,36007.5,44949.1,51110.1,52976.5,55544.2,40443.4,8362.58,8114.23,20552.8,16519,8361.67,27602.6,44273.2,39288.4,50403.6,52168.6,55563.4,55531.9,31876.8,26549.1,18087.5,22299.5,10817.7,13445.2,7842.17,8362.3,7676.92,7325.06,6782.18,6182.26,4728.29,4350.93,5835.13,6564.36,4078.12,3543.26,4606.16,3987.89,3303.3,5284.61,7316.53,2557.64,2166.11,1791.58,1212.19,0,3005.95,2459.71,1652.03,0,606.408,0,0,55575.7,8361.74,1138.96,555.097,5786.53,55408.2,54319.2,47466.5,49408.7,36149.5,32221.2,55339.4,54576.7,46836.5,49211.8,53541.6,51678.9,51465.9,44170,44080.4,53278.3,29984.4,31695.1,35656.2,37895.1,40372.9,40123.5,12749.4,12481.6,18467.2,25153.4,17738.7,22995.4,28018.3,16067.5,19984.2,49624.6,51598.3,51176.5,45083.2,44381.2,47930.4,46394.2,49102.7,40165.6,55392.5,54884.2,53404.4,52899.9,54880.9,34010.1,32098.4,27048.5,25246.8,19128.1,23467.4,8213,7845.56,7541.08,7300.13,7245.15,6614.23,6943.55,7127.7,6226.05,6510.75,5135.39,5461.59,5538.77,5447.2,5968.28,5963.67,6599.93,4559.23,4056.31,3628.52,2863.37,3075.11,4401.41,3782.67,2429.73,2777.66,2261.6,2396.33,3019.65,2502.41,1753.23,1719.78,1085.61,988.019,1690.7,398.688,644.562,576.82,1138.93,1762.21,3816.58,3363.93,4050.86,3528.37,4468.39,4929.19,4900.73,5094.21,7787.86,10745.1,7998.64,7743.75,14289.2,41845.8,36628.8,
