Y Coordinates:
6,6,0,0,3,3,5.80228,5.80914,3.31837,3.23348,2.66575,0.428636,0.261344,3,3,6,5.60475,6,5.61847,5.34994,5.0542,5.29974,5.08735,0,0,0.523097,0.81074,1.31673,1.05987,4.56597,4.88104,4.41039,4.73106,3.15918,3.52026,4.19542,4.25013,3.96114,3.97102,3.72535,3.46647,2.83287,2.81106,2.6227,2.48131,1.7761,1.51749,1.80685,2.13546,2.18792,2.45953,0.831958,0.65825,1.44004,1.1287,0.214318,0,0,6,6,2.0975,1.99396,1.80419,2.79653,3.15299,3.85766,3.88793,4.18792,4.20199,5.10809,5.40417,5.12609,5.45709,5.88651,5.86531,5.77506,5.7341,0.180456,0.207443,0.334964,0.613379,1.2654,0.932602,0.628076,0.310112,0.402829,1.21411,0.901688,3.33199,4.7745,4.43731,4.53154,4.87158,3.51127,3.53845,3.31483,3.298,3.13708,3.19729,2.6159,2.75827,2.57803,2.62084,1.56835,1.58631,2.2877,2.43774,
Volumes:
0.00923533,0.00696187,0.00995653,0.0133237,0.0269775,0.0302407,0.0148179,0.0253537,0.00965977,0.0307506,0.0120885,0.00617112,0.024752,0.0869838,0.0573607,0.0297577,0.0416702,0.0223799,0.0257395,0.0318694,0.0629526,0.0471996,0.0378622,0.029115,0.0344422,0.0527688,0.0293863,0.0363012,0.0280147,0.0368569,0.0306645,0.0321194,0.0383121,0.0166352,0.0645267,0.0416238,0.0597341,0.064173,0.0295728,0.0279937,0.0359256,0.0205699,0.0324436,0.0213213,0.0503157,0.0492244,0.0291674,0.0760433,0.0326466,0.0395776,0.0308587,0.0452082,0.0425352,0.0458819,0.0543296,0.0222323,0.0246277,0.0180756,0.0119182,0.014205,0.145336,0.0869268,0.102405,0.087025,0.0508171,0.112016,0.12558,0.0907877,0.106842,0.102847,0.113463,0.0930908,0.115532,0.0315052,0.0146946,0.081762,0.112314,0.0263246,0.0324097,0.0941244,0.0899927,0.104576,0.113091,0.0995967,0.094413,0.0358641,0.11881,0.108258,0.0244388,0.127002,0.102618,0.128764,0.104717,0.117142,0.0756874,0.0685542,0.0425973,0.0340185,0.0320154,0.0348523,0.0490245,0.0953687,0.033041,0.129563,0.104354,0.114004,0.0784203,

 Time(s),  v(m) on vertices
0,-0.000248076,-0.000248076,0,0,-0.000124038,-0.000124038,-0.000239901,-0.000240185,-0.000137202,-0.000133691,-0.000110218,-1.77224e-005,-1.08055e-005,-0.000124038,-0.000124038,-0.000248076,-0.000231734,-0.000248076,-0.000232302,-0.000221199,-0.000208971,-0.000219124,-0.000210342,0,0,-2.1628e-005,-3.35209e-005,-5.44416e-005,-4.38215e-005,-0.000188785,-0.000201812,-0.000182352,-0.000195611,-0.00013062,-0.000145549,-0.000173464,-0.000175726,-0.000163777,-0.000164186,-0.000154029,-0.000143325,-0.000117128,-0.000116226,-0.000108438,-0.000102592,-7.34349e-005,-6.27421e-005,-7.47061e-005,-8.82927e-005,-9.04618e-005,-0.000101692,-3.43982e-005,-2.7216e-005,-5.954e-005,-4.66672e-005,-8.86121e-006,0,0,-0.000248076,-0.000248076,-8.67233e-005,-8.24422e-005,-7.45962e-005,-0.000115625,-0.000130364,-0.000159499,-0.000160751,-0.000173154,-0.000173736,-0.000211199,-0.000223441,-0.000211944,-0.000225629,-0.000243384,-0.000242508,-0.000238776,-0.000237082,-7.46116e-006,-8.57696e-006,-1.38494e-005,-2.53608e-005,-5.23191e-005,-3.85594e-005,-2.59685e-005,-1.28219e-005,-1.66554e-005,-5.01989e-005,-3.72812e-005,-0.000137764,-0.000197407,-0.000183465,-0.000187361,-0.000201421,-0.000145177,-0.000146301,-0.000137055,-0.000136359,-0.000129706,-0.000132195,-0.000108157,-0.000114044,-0.000106591,-0.000108361,-6.48452e-005,-6.55875e-005,-9.45873e-005,-0.000100791,
25,-0.000296377,-0.000296375,0,0,-0.00012878,-0.000128758,-0.000284123,-0.000284539,-0.000145102,-0.000140724,-0.000112471,-1.7724e-005,-1.08059e-005,-0.000128734,-0.000128773,-0.000296361,-0.000272087,-0.000296358,-0.000272898,-0.000256811,-0.000239475,-0.000253853,-0.000241436,0,0,-2.16294e-005,-3.3527e-005,-5.44841e-005,-4.38379e-005,-0.000211809,-0.000229568,-0.000203192,-0.000221053,-0.000136911,-0.000155573,-0.000191446,-0.000194397,-0.000178831,-0.000179363,-0.000166328,-0.000152776,-0.000120429,-0.000119395,-0.000110467,-0.000104003,-7.3616e-005,-6.28248e-005,-7.49078e-005,-8.8857e-005,-9.11433e-005,-0.000103065,-3.44055e-005,-2.72199e-005,-5.96068e-005,-4.66901e-005,-8.86177e-006,0,0,-0.00029638,-0.000296415,-8.72226e-005,-8.28213e-005,-7.48093e-005,-0.00011864,-0.000136582,-0.000173311,-0.00017493,-0.00019104,-0.000191789,-0.000242615,-0.000260028,-0.000243669,-0.000263163,-0.000289331,-0.000288002,-0.000282436,-0.00027992,-7.46162e-006,-8.57732e-006,-1.38501e-005,-2.53632e-005,-5.23541e-005,-3.85685e-005,-2.59716e-005,-1.28226e-005,-1.66568e-005,-5.02296e-005,-3.72906e-005,-0.000145801,-0.000223483,-0.000204674,-0.000209864,-0.000229017,-0.000155097,-0.000156525,-0.000144915,-0.000144039,-0.000135771,-0.000138855,-0.000110171,-0.000116815,-0.000108424,-0.000110417,-6.49535e-005,-6.56966e-005,-9.54596e-005,-0.000102105,
50,-0.000311881,-0.00031188,0,0,-0.000135329,-0.0001353,-0.000299578,-0.0003,-0.000153167,-0.000148383,-0.000117368,-1.78104e-005,-1.08514e-005,-0.000135284,-0.000135315,-0.000311873,-0.000287394,-0.000311871,-0.000288227,-0.00027181,-0.000253931,-0.000268767,-0.000255945,0,0,-2.17367e-005,-3.37536e-005,-5.51421e-005,-4.42293e-005,-0.000224932,-0.000243594,-0.000215802,-0.000234676,-0.000144224,-0.000164572,-0.00020328,-0.000206445,-0.000189742,-0.000190314,-0.000176238,-0.000161525,-0.00012616,-0.000125006,-0.000115143,-0.000107999,-7.50877e-005,-6.3779e-005,-7.64472e-005,-9.14279e-005,-9.39174e-005,-0.00010697,-3.46412e-005,-2.73769e-005,-6.04356e-005,-4.71409e-005,-8.89937e-006,0,0,-0.000311882,-0.000311901,-8.96436e-005,-8.4917e-005,-7.63527e-005,-0.000124181,-0.000143862,-0.000183796,-0.000185538,-0.000202845,-0.000203653,-0.000257178,-0.000275109,-0.000258266,-0.000278326,-0.000304812,-0.000303485,-0.000297884,-0.000295347,-7.4936e-006,-8.61436e-006,-1.39109e-005,-2.55012e-005,-5.29422e-005,-3.8859e-005,-2.61162e-005,-1.28778e-005,-1.67355e-005,-5.07625e-005,-3.75669e-005,-0.000153931,-0.000237239,-0.000217377,-0.00022289,-0.000243023,-0.000164056,-0.000165603,-0.000152961,-0.00015201,-0.000142972,-0.00014635,-0.000114814,-0.000122174,-0.000112883,-0.000115101,-6.59999e-005,-6.67723e-005,-9.86208e-005,-0.000105909,
75,-0.000320939,-0.000320939,0,0,-0.000140821,-0.000140793,-0.000308618,-0.000309042,-0.000159291,-0.000154341,-0.000122083,-1.8134e-005,-1.10392e-005,-0.000140782,-0.000140806,-0.000320934,-0.000296378,-0.000320933,-0.000297219,-0.000280676,-0.000262589,-0.0002776,-0.000264623,0,0,-2.2135e-005,-3.44455e-005,-5.65594e-005,-4.52388e-005,-0.000233075,-0.000252086,-0.000223745,-0.000243013,-0.000150036,-0.000171079,-0.000210919,-0.000214168,-0.000197017,-0.000197604,-0.000183112,-0.000167929,-0.00013129,-0.000130079,-0.000119744,-0.000112222,-7.74465e-005,-6.55754e-005,-7.88733e-005,-9.47048e-005,-9.7334e-005,-0.00011113,-3.53556e-005,-2.79058e-005,-6.20778e-005,-4.825e-005,-9.05337e-006,0,0,-0.00032094,-0.000320953,-9.28133e-005,-8.78207e-005,-7.87741e-005,-0.000129226,-0.000149663,-0.0001909,-0.000192692,-0.000210473,-0.000211304,-0.000265878,-0.000284005,-0.000266978,-0.000287254,-0.000313862,-0.000312536,-0.000306921,-0.000304376,-7.62382e-006,-8.76463e-006,-1.41553e-005,-2.59847e-005,-5.42656e-005,-3.96911e-005,-2.66148e-005,-1.31023e-005,-1.70364e-005,-5.20022e-005,-3.8365e-005,-0.000160082,-0.000245628,-0.000225357,-0.000230996,-0.000251508,-0.000170547,-0.000172142,-0.000159078,-0.000158096,-0.00014874,-0.00015224,-0.000119395,-0.000127127,-0.000117365,-0.000119698,-6.78969e-005,-6.87069e-005,-0.000102312,-0.000110007,
100,-0.000327299,-0.000327298,0,0,-0.000145453,-0.000145427,-0.000314968,-0.000315394,-0.00016424,-0.000159208,-0.000126295,-1.86491e-005,-1.13477e-005,-0.000145419,-0.000145439,-0.000327295,-0.000302702,-0.000327294,-0.000303548,-0.000286945,-0.00026876,-0.000283854,-0.000270804,0,0,-2.27656e-005,-3.54641e-005,-5.83626e-005,-4.66259e-005,-0.000239003,-0.000258179,-0.000229578,-0.000249033,-0.00015483,-0.000176215,-0.000216605,-0.000219895,-0.000202528,-0.000203122,-0.000188429,-0.000173016,-0.000135734,-0.000134491,-0.000123891,-0.000116144,-8.00724e-005,-6.77278e-005,-8.15546e-005,-9.8007e-005,-0.00010073,-0.00011501,-3.64035e-005,-2.87149e-005,-6.40923e-005,-4.97443e-005,-9.30635e-006,0,0,-0.0003273,-0.000327309,-9.60437e-005,-9.08569e-005,-8.14494e-005,-0.000133625,-0.000154451,-0.000196329,-0.000198144,-0.000216154,-0.000216997,-0.000272068,-0.000290289,-0.000273175,-0.000293552,-0.000320218,-0.000318892,-0.00031327,-0.000310722,-7.83717e-006,-9.01026e-006,-1.4553e-005,-2.67335e-005,-5.59803e-005,-4.08827e-005,-2.73835e-005,-1.34694e-005,-1.75186e-005,-5.36326e-005,-3.95135e-005,-0.000165044,-0.000251671,-0.000231206,-0.000236905,-0.000257598,-0.000175676,-0.000177295,-0.000164023,-0.000163026,-0.000153512,-0.000157072,-0.00012353,-0.000131473,-0.000121441,-0.000123838,-7.01375e-005,-7.09808e-005,-0.000105893,-0.000113849,
125,-0.000332294,-0.000332294,0,0,-0.000149467,-0.000149443,-0.000319959,-0.000320384,-0.000168438,-0.000163359,-0.000130048,-1.92506e-005,-1.17127e-005,-0.000149437,-0.000149453,-0.000332291,-0.000307678,-0.00033229,-0.000308526,-0.00029189,-0.000273651,-0.000288791,-0.0002757,0,0,-2.35005e-005,-3.66161e-005,-6.02737e-005,-4.81481e-005,-0.000243758,-0.000263026,-0.000234279,-0.000253839,-0.000158938,-0.000180522,-0.000221225,-0.000224538,-0.000207049,-0.000207647,-0.000192839,-0.000177295,-0.000139634,-0.000138372,-0.000127602,-0.000119706,-8.26827e-005,-6.99455e-005,-8.42104e-005,-0.000101132,-0.000103923,-0.000118544,-3.75866e-005,-2.96446e-005,-6.61913e-005,-5.13698e-005,-9.60558e-006,0,0,-0.000332295,-0.000332302,-9.91181e-005,-9.37842e-005,-8.40996e-005,-0.000137498,-0.000158557,-0.000200803,-0.000202632,-0.000220771,-0.00022162,-0.00027697,-0.000295243,-0.00027808,-0.000298514,-0.000325211,-0.000323885,-0.00031826,-0.000315709,-8.08924e-006,-9.30018e-006,-1.50216e-005,-2.75984e-005,-5.78128e-005,-4.22141e-005,-2.82696e-005,-1.39029e-005,-1.80833e-005,-5.53872e-005,-4.07995e-005,-0.00016925,-0.000256492,-0.000235917,-0.000241651,-0.000262444,-0.000179978,-0.000181611,-0.00016822,-0.000167214,-0.000157608,-0.000161203,-0.000127233,-0.000135313,-0.000125106,-0.000127544,-7.24309e-005,-7.33023e-005,-0.000109218,-0.000117356,
150,-0.000336484,-0.000336483,0,0,-0.000153017,-0.000152995,-0.000324145,-0.000324571,-0.00017211,-0.000167001,-0.000133416,-1.98676e-005,-1.20891e-005,-0.000152989,-0.000153004,-0.000336481,-0.000311855,-0.00033648,-0.000312704,-0.000296047,-0.000277774,-0.000292943,-0.000279826,0,0,-2.42535e-005,-3.77806e-005,-6.21468e-005,-4.96652e-005,-0.000247793,-0.000267121,-0.00023828,-0.000257908,-0.00016255,-0.000184266,-0.000225173,-0.000228501,-0.000210933,-0.000211534,-0.000196651,-0.00018102,-0.000143105,-0.00014183,-0.00013094,-0.000122935,-8.51607e-005,-7.20891e-005,-8.67269e-005,-0.000104026,-0.000106869,-0.00012175,-3.87814e-005,-3.05913e-005,-6.82313e-005,-5.29831e-005,-9.91426e-006,0,0,-0.000336484,-0.00033649,-0.000101972,-9.65201e-005,-8.6611e-005,-0.000140952,-0.000162168,-0.000204656,-0.000206494,-0.000224717,-0.00022557,-0.0002811,-0.000299405,-0.000282212,-0.000302682,-0.000329399,-0.000328073,-0.000322446,-0.000319894,-8.34915e-006,-9.59898e-006,-1.5504e-005,-2.84809e-005,-5.96161e-005,-4.35522e-005,-2.91731e-005,-1.43495e-005,-1.86632e-005,-5.71194e-005,-4.20934e-005,-0.000172927,-0.000260569,-0.000239925,-0.00024568,-0.000266537,-0.00018372,-0.000185361,-0.000171891,-0.000170879,-0.000161213,-0.00016483,-0.000130564,-0.000138742,-0.00012841,-0.000130876,-7.46404e-005,-7.5536e-005,-0.000112267,-0.000120542,
175,-0.000340129,-0.000340129,0,0,-0.000156195,-0.000156175,-0.000327788,-0.000328215,-0.000175379,-0.000170247,-0.000136454,-2.04636e-005,-1.24537e-005,-0.00015617,-0.000156183,-0.000340127,-0.000315492,-0.000340126,-0.000316342,-0.00029967,-0.000281371,-0.000296562,-0.000283426,0,0,-2.49805e-005,-3.88973e-005,-6.39159e-005,-5.11099e-005,-0.000251328,-0.000270699,-0.00024179,-0.000261467,-0.000165775,-0.000187588,-0.000228645,-0.000231983,-0.000214358,-0.00021496,-0.000200023,-0.000184329,-0.000146224,-0.000144939,-0.000133955,-0.000125863,-8.74632e-005,-7.40994e-005,-8.90631e-005,-0.00010668,-0.000109567,-0.00012466,-3.99267e-005,-3.15023e-005,-7.015e-005,-5.45164e-005,-1.02132e-005,0,0,-0.00034013,-0.000340135,-0.000104594,-9.90419e-005,-8.89426e-005,-0.000144058,-0.000165392,-0.000208059,-0.000209903,-0.000228187,-0.000229043,-0.000284703,-0.000303032,-0.000285816,-0.000306312,-0.000333043,-0.000331718,-0.000326089,-0.000323536,-8.60081e-006,-9.88823e-006,-1.59709e-005,-2.93312e-005,-6.13226e-005,-4.48318e-005,-3.00433e-005,-1.47819e-005,-1.92237e-005,-5.87614e-005,-4.33314e-005,-0.0001762,-0.000264134,-0.000243439,-0.00024921,-0.000270114,-0.00018704,-0.000188688,-0.00017516,-0.000174143,-0.000164433,-0.000168067,-0.000133574,-0.000141829,-0.000131397,-0.000133886,-7.67092e-005,-7.76261e-005,-0.000115049,-0.000123436,
200,-0.000343367,-0.000343366,0,0,-0.00015906,-0.000159042,-0.000331024,-0.000331451,-0.000178318,-0.000173168,-0.000139204,-2.10224e-005,-1.27961e-005,-0.000159038,-0.00015905,-0.000343364,-0.000318723,-0.000343364,-0.000319573,-0.00030289,-0.000284572,-0.000299778,-0.000286628,0,0,-2.5662e-005,-3.99408e-005,-6.55561e-005,-5.24552e-005,-0.000254479,-0.000273883,-0.000244921,-0.000264636,-0.000168679,-0.00019057,-0.000231745,-0.000235092,-0.000217421,-0.000218025,-0.000203044,-0.0001873,-0.000149042,-0.000147749,-0.000136686,-0.000128521,-8.95803e-005,-7.59566e-005,-9.12101e-005,-0.000109103,-0.000112028,-0.000127303,-4.09966e-005,-3.23552e-005,-7.19251e-005,-5.59426e-005,-1.0494e-005,0,0,-0.000343367,-0.000343372,-0.00010699,-0.000101351,-9.10853e-005,-0.000146864,-0.000168295,-0.000211105,-0.000212953,-0.000231286,-0.000232145,-0.000287907,-0.000306254,-0.000289021,-0.000309537,-0.00033628,-0.000334955,-0.000329325,-0.000326771,-8.83711e-006,-1.01598e-005,-1.64091e-005,-3.01276e-005,-6.29065e-005,-4.60259e-005,-3.08581e-005,-1.51879e-005,-1.97495e-005,-6.02867e-005,-4.44868e-005,-0.000179142,-0.000267308,-0.000246574,-0.000252357,-0.000273298,-0.00019002,-0.000191674,-0.000178099,-0.000177079,-0.000167332,-0.00017098,-0.000136301,-0.000144619,-0.000134105,-0.000136613,-7.86189e-005,-7.95548e-005,-0.000117582,-0.000126066,
225,-0.000346274,-0.000346273,0,0,-0.000161654,-0.000161638,-0.00033393,-0.000334357,-0.000180975,-0.000175809,-0.000141699,-2.15388e-005,-1.31127e-005,-0.000161634,-0.000161645,-0.000346272,-0.000321624,-0.000346271,-0.000322475,-0.000305782,-0.000287447,-0.000302668,-0.000289505,0,0,-2.62916e-005,-4.0903e-005,-6.70627e-005,-5.36936e-005,-0.000257313,-0.000276745,-0.000247739,-0.000267486,-0.000171305,-0.000193262,-0.000234538,-0.000237892,-0.000220182,-0.000220788,-0.00020577,-0.000189983,-0.000151594,-0.000150295,-0.000139164,-0.000130935,-9.15163e-005,-7.76593e-005,-9.31729e-005,-0.000111312,-0.00011427,-0.000129704,-4.19832e-005,-3.31423e-005,-7.35538e-005,-5.72547e-005,-1.07535e-005,0,0,-0.000346274,-0.000346279,-0.000109174,-0.000103458,-9.30444e-005,-0.000149408,-0.000170921,-0.000213851,-0.000215704,-0.000234078,-0.000234938,-0.000290786,-0.000309149,-0.000291901,-0.000312434,-0.000339187,-0.000337861,-0.00033223,-0.000329676,-9.05555e-006,-1.04108e-005,-1.68141e-005,-3.08629e-005,-6.43621e-005,-4.71262e-005,-3.16103e-005,-1.55632e-005,-2.02353e-005,-6.16891e-005,-4.55517e-005,-0.000181801,-0.000270163,-0.000249394,-0.000255188,-0.00027616,-0.000192711,-0.000194369,-0.000180755,-0.000179732,-0.000169955,-0.000173614,-0.000138775,-0.000147149,-0.000136564,-0.000139087,-8.03688e-005,-8.13218e-005,-0.000119888,-0.000128455,
